,UKF243,UKF266,UKF269,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.00274100979644453,0.12743075730704054,0.07888316051495319,0.048197072868535695,-0.07449858085362024,0.005216889219691319,0.05673803354695588,0.0968428085756946
HALLMARK_KRAS_SIGNALING_DN,0.09516678156080026,-0.10321943606522103,0.020034964459364438,-0.013272238633438628,-0.03147677550662546,-0.0639594421607753,0.04740515408286027,0.0999008259575984
HALLMARK_KRAS_SIGNALING_UP,0.09640515310968822,-0.05971843767796921,-0.0481831130909133,-0.00800983757099773,-0.05908625962334114,-0.07243455109799997,0.03667032589466518,0.01786711169305898
HALLMARK_MITOTIC_SPINDLE,0.12263824095141033,-0.05472477593189062,0.08669014232076667,-0.02363103373475286,0.12056026176216973,-0.04332508384725827,0.0069279857756586955,0.07278448711669962
HALLMARK_MTORC1_SIGNALING,-0.023035396804761646,-0.04223417371184139,0.05757653203099189,-0.042026923170791784,0.19833454336302306,-0.09462310183262605,-0.07148399019324109,0.009880182954141956
HALLMARK_MYC_TARGETS_V1,0.04055289779516136,-0.047181302872474636,0.07244591885728628,-0.00045405243489261994,0.16647331073491842,-0.17501294834189646,0.10087658681204396,0.08832838635748158
HALLMARK_MYC_TARGETS_V2,0.004332750701292043,0.022056386763825438,0.0064036545521136854,-0.03166350842773143,-0.0915565411135856,-0.1201338177947301,0.010161365231195566,0.09540462591731572
HALLMARK_MYOGENESIS,0.1244429208374886,0.058951635307006686,0.008532495939233152,0.01702267921073886,0.4043401234656907,0.17240795193504285,0.009159860582998645,0.08626928184435581
HALLMARK_NOTCH_SIGNALING,0.06559272215244613,-0.014003347169691852,0.07425007379488523,1.4384941425799608e-05,0.009773611563387767,-0.03521912533593485,-0.00691916293457703,0.1721534112546078
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.11228069894941284,-0.08140380645455877,-0.02096303313915813,-0.08025152144034171,0.05147818631226888,-0.16694918829096997,0.13876138148615044,0.0989587835239959
HALLMARK_P53_PATHWAY,-0.05477687440471022,-0.011460265304582492,0.09193360006474527,-0.03204831098509867,-0.02724409214919671,-0.1287993856206409,-0.04507467190316873,0.04925444410599989
HALLMARK_PANCREAS_BETA_CELLS,0.107928931981105,-0.05512755696083124,-0.02720382771742428,-0.10032237846958458,0.10847516158959675,-0.046516053356141195,0.1328823728891683,0.08233402747673452
HALLMARK_PEROXISOME,0.018750891000255128,-0.028647720639477344,0.02845823454167389,0.006722471959090932,0.1267338234176108,0.09677163980583536,0.09748230450163713,0.03705002482697321
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.16778803565893274,-0.08986485699794848,0.0007716252712998554,-0.03719349774151431,-0.027155720816164866,-0.08922670925147176,0.04599421604897946,0.10335652683668775
HALLMARK_PROTEIN_SECRETION,0.11729724170701372,-0.0749021655395611,0.055907892163851954,0.008611313610205866,0.24796289646144748,-0.07595554766423507,-0.007145864352427636,0.08971085896964029
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.06094497947304571,0.014391465764028496,0.01873794485685312,-0.043319911321028914,-0.032301137935784784,0.09261578847755814,0.08875439400539298,-0.06389186342175275
HALLMARK_SPERMATOGENESIS,0.12483427287054197,-0.10092876091152002,0.01606356067947801,-0.059647878013660144,0.19447797828883773,-0.10776589678576765,0.09254311304297573,-0.02058437858294545
HALLMARK_TGF_BETA_SIGNALING,0.13906803390412892,-0.020473409316768196,0.08567746311097062,0.00173070205731311,0.07038846343362079,-0.016858047121464242,0.07772405492423377,0.09299189855822161
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.017383115769375963,0.01857508644757774,-0.05406781840932741,0.03284604809483111,-0.042119156021334384,-0.007144135383287105,-0.014968467395566256,-0.009731044532470938
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04270331061623022,-0.039474807403717324,0.09285556920316519,-0.06620299873433924,0.15480479966422775,-0.08658463953730089,-0.013963640611145805,0.10370044564560775
HALLMARK_UV_RESPONSE_DN,0.11551789330006922,-0.014390380852128648,0.004790310007552403,-0.027544843796572436,0.26877330541196165,0.10648892184467769,-0.06378548594680977,0.03442013977597115
HALLMARK_UV_RESPONSE_UP,0.09930786557431158,-0.07599507952845275,-0.059495200785499705,-0.01901439541383216,-0.07829062700453214,-0.07346666672555481,0.06370990915716684,0.0588837953358035
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.049316139569505646,0.023624807733704158,0.0638874982820947,0.07362262771712273,0.08079187702119722,-0.09126794701980472,0.0656931303916105,0.08886893421252551
HALLMARK_XENOBIOTIC_METABOLISM,0.09422103284393962,-0.07658288755989658,0.02682928924706046,-0.03684884877678295,-0.03693001451597798,-0.16605541079534206,0.0882388549181035,0.07997005920649063
