,MGH258,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_E2F_TARGETS,-0.02879628507312417,0.06548342586885793,0.0777007949999732,0.08713659547796215,0.0607002912025609,-0.09086925924409904,-0.036533534754725434,-0.019696734791054608,0.01553483189721982,0.05390131205881262,-0.028561899942404795,0.018040462285586017
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.05127184301435698,0.1131479847264543,-0.008780710721825345,-0.008501882334870283,-0.04868207267615122,-0.104655717262297,-0.08643559668459982,0.08820053038458499,-0.046615004708666974,0.15109137353017882,-0.08236478431790417,-0.0465736199002427
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.020099067407774007,0.08756353091152842,0.006649335874906326,-0.016348300629205142,0.15051118592347248,-0.07939244332099017,-0.02535419707927426,0.011682719619654393,0.019889135887414294,0.08995193034353413,-0.08041323589568973,-0.01937695466874033
HALLMARK_ESTROGEN_RESPONSE_LATE,0.007443961171738884,0.05570348510962029,0.0767468617866772,0.06323697552741739,-0.016757336968292364,-0.035039281348477794,0.011017202818644543,-0.026834878501411683,-0.05139107659180865,0.03569950896597926,-0.021814829677091096,-0.10657510633552142
HALLMARK_FATTY_ACID_METABOLISM,0.08863117465921007,0.012874175449629844,0.03271529913550459,0.000357514503277688,0.07719103620068322,-0.05648349750075247,-0.01792979085192903,0.011111461990842555,0.050911852088903926,-0.05375665546666252,-0.07446027300340785,-0.015186820287568724
HALLMARK_G2M_CHECKPOINT,-0.06534706494587898,0.05149386565672154,0.08918749128185641,-0.0052448459525774385,-0.040884625775721925,-0.07301910788214366,-0.08430731870958384,0.015186740719927037,-0.04497999216517984,0.06977979878096127,-0.04401156023490946,-0.008642066112534699
HALLMARK_GLYCOLYSIS,-0.03371685305415469,-0.028511790934542203,0.019846764752987585,0.02002338436925393,-0.004906812786276898,-0.08253486607404553,-0.050596623929848795,-0.048138280717585386,-0.005342743480571067,0.061630398544092135,-0.08301795303590291,-0.0340442507303317
HALLMARK_HEDGEHOG_SIGNALING,-0.05654714464038412,0.03274548767561503,0.013171025037565502,-0.056333199330676396,0.152319149841663,0.009951251586605245,0.061662860619890486,-0.05244279935110313,0.06105550338389589,-0.009778398387861546,-0.018549776341041758,-0.030897235275520428
HALLMARK_HEME_METABOLISM,0.025927555020047264,0.0693273282275306,0.04083133660002543,-0.0009652647806117804,0.08785441292901125,-0.08321465540005905,0.003762550816687766,0.034769709670803714,0.011768938783948838,0.051590600628958455,-0.08899150267061882,0.0709489674893019
HALLMARK_HYPOXIA,-0.05628580526654044,-0.07584541153491255,0.009828706260580909,-0.04180484600063081,-0.03754436108352444,0.039163677118030066,-0.017685108390512353,0.007678102982649197,0.01230825401073465,-0.0225101942272986,-0.04108616306159486,-0.14692102011498626
HALLMARK_IL2_STAT5_SIGNALING,0.11287032393790321,0.09736647752759428,0.04225524553070163,0.03844501471486741,0.03871550168554655,-0.09120878047162505,-0.01584641702592052,-0.047445176425854066,0.00033763303988891406,0.04716835358294075,-0.08267005565346358,0.035667561909288575
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04176308338238831,0.0378192344592072,0.03801269194887443,-0.07906363013764887,-0.08965774754971967,-0.08761219254982805,-0.05869930953505234,0.058390887946595714,-0.07090760295341159,0.02099859248143381,-0.09891100850971282,0.04033606682299826
HALLMARK_INFLAMMATORY_RESPONSE,-0.026944010324414697,0.01923650790162252,0.05543484381970287,-0.01021633381488636,0.05240813457554021,-0.040436244551659624,-0.08448281823430277,-0.024613842542544753,0.03604506597704647,-0.048385639122822496,-0.0285490526711393,-0.008576758942291434
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.005689641931009282,0.11371083322147395,0.02175321299810174,0.06010675667003153,0.09702132376910477,-0.10409106628503702,0.05513695109716008,0.011953917424855883,-0.04973649634488939,0.14491750186298769,-0.009685846563342005,-0.057010795155618944
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.09715836383387544,0.0938582570827243,0.009185149093291843,0.06761428688311545,-0.09835108864398376,-0.07242928870596277,0.021032415586727197,0.09599859100176376,-0.06493107284773392,0.13099992073444883,-0.0367867551184834,0.07114345236200618
HALLMARK_KRAS_SIGNALING_DN,0.030139802821340243,-0.023806234392735413,0.06146711883741994,-0.0367546156250932,0.10434865277662593,-0.04934151613008897,0.016572183082444285,0.01609762757281425,-0.0016315983868987192,0.056034339577381576,-0.05536396456073356,0.02927931148915924
HALLMARK_KRAS_SIGNALING_UP,0.10851671406723595,0.1076510680352545,0.05308895274772238,-0.009661897054427571,0.16276783587097254,-0.0008086087879134987,0.02496889274940275,-0.03617758275433531,0.012901251068150042,0.1452436237334217,-0.007596482870731357,-0.02036377534247573
HALLMARK_MITOTIC_SPINDLE,-0.008299900385881704,0.0853218468278835,0.06840257447672872,0.027415824357653835,0.11463282400284591,-0.08256430060427389,-0.06200836568196645,0.0034832127839584557,0.04522740288337463,0.0705154872992778,-0.06597079314067505,0.05653167637410923
HALLMARK_MTORC1_SIGNALING,-0.05468121111837328,-0.025028065021773235,0.04952191306657909,0.016070179530064514,-0.05131208583112742,-0.07673510348951856,0.0013578580556901747,-0.013014030740384623,0.04286202345739627,0.0577460518180208,-0.0632554253958073,0.0563944175827547
HALLMARK_MYC_TARGETS_V1,-0.02344149278700755,0.062244192930432624,0.05674894511931661,0.056399660200250896,0.0765066278076101,-0.0989613431295449,0.009131464485851983,0.024366514296673365,0.01644171185127589,0.052062946497552415,-0.05166975315808931,0.015653877295655858
HALLMARK_MYC_TARGETS_V2,-0.06338440690574763,0.07812559773931856,-0.013039395528233801,-0.015399074798232822,-0.04753123968537476,-0.048156962254758996,0.04335016777535686,0.01548054885775724,0.01955168315889514,0.015102745217758812,-0.09535234447408185,-0.028270492295658117
HALLMARK_MYOGENESIS,0.00043186434110157516,0.11741105049368858,0.00306239070044493,0.026488068271909956,0.10888718890717251,0.03413040400691002,0.084854219028694,0.009817931814586268,0.029880310400393847,0.1611691856510686,0.009994780663214551,-0.05501799863447459
HALLMARK_NOTCH_SIGNALING,-0.05610790796222428,0.09120198252013387,0.03177644978721537,0.05890519435281275,0.07762354973354917,-0.07463338455963724,0.05317620109960416,-0.019737745729236127,0.002042030182424911,0.04907182066131669,-0.04950331336411372,0.03949270044210243
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.06879351916980184,0.07373997554367799,0.04698612438094035,0.08469074697576666,0.12619138603282465,-0.005496142256942526,0.07850774967073394,-0.016182139651906253,-0.01585223870519573,0.054768311168107285,0.0027163888031386087,-0.028349657036855838
HALLMARK_P53_PATHWAY,0.013550550476493228,0.005425881510980475,-0.010202707041819152,0.048264875510326495,0.0493378321231967,-0.11194894075404958,0.03201146275204275,0.014777531216242132,-0.06974291301890004,0.03455692300001464,-0.06887733209526231,0.006410278869853923
HALLMARK_PANCREAS_BETA_CELLS,-0.0437234177307962,0.05792544863374319,0.07020225903851665,0.10467222491256908,0.13362419775634798,0.0051383339615475926,0.06730422484243274,-0.02082221074892829,-0.03613423778902108,0.029721301431514077,0.0010944339767684631,0.009561364799070831
HALLMARK_PEROXISOME,0.06324588314080046,0.07508836192006235,0.05245079750256291,0.03286780004943273,0.04590876848703719,-0.0786377730429805,0.06104167692784425,0.005840209819064602,-0.05237474959032358,-0.017137574749811754,-0.09517407572796681,-0.0666442312956365
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.09437804515008982,0.09583473119337398,0.08411079505860461,0.07262032667380494,0.10346163902842542,-0.05239433390362087,0.009281543548509153,-0.04575385453824688,-0.0007345728411816626,0.07801416049109428,-0.08141346407607257,0.01646545806023713
HALLMARK_PROTEIN_SECRETION,-0.06287401538649069,0.10079510889284787,0.04236224793652544,0.04560799594629089,0.16451239417906754,-0.0845145940765323,0.025134419121061433,-0.003961871860801983,0.00840450501565194,0.06808665338651204,-0.0873291119297286,0.015118250751809182
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.08163336229837721,0.07647540199721947,-0.09245422655311701,0.03473157748952577,0.1436253412974984,0.02235763032167516,0.0965473877874018,-0.08918222472635279,-0.05453302964868725,0.008107922755333941,-0.06744800104062351,0.024796312460494352
HALLMARK_SPERMATOGENESIS,-0.0015344345272326014,0.05451060067829022,0.028746848989988923,0.06026649688464238,0.06625166007293656,-0.03920220934805942,0.04041265637159419,-0.013033934281785035,0.052067965473914374,0.026509356901103433,-0.022042179465002303,0.11229744510086508
HALLMARK_TGF_BETA_SIGNALING,-0.007388521287741388,0.10478504582815995,0.0315886034886156,0.007187988637126698,-0.007663653698586849,-0.08220191490656743,0.03475702788686845,0.002449719890039295,-0.034705470094048424,0.12546901053753517,-0.007970962890610483,-0.027214503486985873
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04031336725486891,0.026664744613565973,0.028884247469084887,0.04368352313013308,-0.11597316823915339,0.0006478992884388204,-0.04037951191311062,0.06737357615918328,-0.06973371321922953,-0.01842989985241424,-0.023470125693681603,-0.052141400358007885
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.02715389522894367,0.067188957090912,0.039731359945091714,0.004143777490624113,-0.03394875078067468,-0.09727820705326012,-0.013375280115801049,0.03220095198817467,-0.009195374202324802,0.06209679518487525,-0.0470671109784748,0.13617023875062334
HALLMARK_UV_RESPONSE_DN,-0.02201883123219828,0.10076746309208261,0.010818602593535913,-0.004458832022581367,0.1170535474896121,-0.02540672425970872,0.05864749413594863,0.012190137129102744,0.008351591468250064,0.12733274387356186,-0.03469039203379489,0.034796989195784535
HALLMARK_UV_RESPONSE_UP,0.04962306471819918,0.04271856131449551,-0.011819776441476595,0.05206052130332607,0.12090763884537165,0.03500778353086477,0.06605480704637846,0.007663709452672047,0.014783478339212657,0.007012942136900303,-0.05285383956327876,-0.0035216786798823955
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.04282718003462764,0.04910495509887156,0.08515868303070116,-0.08858753671037774,-0.11007504966294877,-0.058392680009440305,-0.09519200387239815,0.09841684755134816,0.06779836465070856,0.025790966321611593,-0.0936515273215584,0.02817540481634425
HALLMARK_XENOBIOTIC_METABOLISM,0.012941280773615983,0.02909789659009367,0.09015566103682777,0.017511881168918043,0.11998629068148041,-0.0034569756485374387,0.019598444880506587,-0.0076356252694825665,0.0436536138895482,0.08880554226549126,-0.024277235880025092,-0.09359472261547488
