,MGH258,UKF248,UKF259,UKF269,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,-0.05874359750286889,0.04179006807906792,0.014520750669747059,0.16510349789272388,0.0833904711392323,0.12227559916057218,0.08782521798866574,0.13763545020142362,0.11557009318176711,0.06620352556629773,0.02145334248287468,0.008793581197885769
HALLMARK_DNA_REPAIR,0.03223784174272061,0.06857285368163342,5.516166505514849e-05,0.14045935524849165,0.14271825096415322,0.11343274515784967,0.11139779581638236,0.24746506425635126,0.240912791132031,0.09928018934658074,0.03268724141381804,0.04964169504032105
HALLMARK_E2F_TARGETS,0.04089980682192863,0.06544291530959259,0.045167234361620845,0.14167740209191493,0.10355896434589416,0.0731914544362672,0.14355511463238393,0.13734204363887006,0.1262395496074446,0.08597257820292417,0.04522909114685803,0.02440761163443398
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0372918702479662,0.04971429263692899,-0.013126313938546385,0.1435969464398617,0.1824328828677673,0.049470822508597016,0.12163363747352135,-0.005462119486749008,-0.09574495708527277,-0.06301429832201956,0.022823144539079018,-0.006160396309442847
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.002029623553404704,0.05055104114656514,0.01583887495737481,0.11063867237519488,-0.06643331464179723,0.042201615552664586,0.11056108149820588,0.16873176850981775,0.09727094817343436,0.06576946303505275,0.07657227453527775,0.057015768967301296
HALLMARK_ESTROGEN_RESPONSE_LATE,0.00847796386485973,0.03536593139498043,0.007591464814336703,-0.03643530646708135,0.11258040030338054,-0.030039670554192825,0.07650692120207003,0.20427269029246453,0.211533209036024,0.010925922178139936,-0.009604488353973754,0.07522139728924401
HALLMARK_FATTY_ACID_METABOLISM,-0.0478186088938493,-0.02257124289871761,0.006754500903273254,0.10735857088966114,-0.04311420510143307,0.09429436962187093,0.08544689734192146,0.043093897852122066,0.0104767103229277,-0.04251035546851488,0.03547582095213062,0.0015809655679348631
HALLMARK_G2M_CHECKPOINT,0.06779111370252719,0.058664058033006,0.01612243060216492,0.14193499976976834,0.14796409375523603,0.19673545195576822,0.08709724338761948,0.13745775495516038,0.0996156301402095,0.057478011737308675,0.0071802969144151825,-0.0173079772452779
HALLMARK_GLYCOLYSIS,0.062169555172981485,0.03977016605320065,-0.0028954010290901957,0.12201523941815863,0.09958295072219792,0.1434376939919684,0.01067948609022037,0.17877680528912565,0.16799257360516326,0.07688571945516942,0.006843298705466676,0.04054106073488624
HALLMARK_HEDGEHOG_SIGNALING,0.039300658195034206,0.08337045832329484,0.029797361701495495,-0.04274403794039087,-0.014595610249503857,0.019588133357645553,0.0743577396571734,0.10189579305542967,0.14776059537716482,0.11381319491609748,-0.021592965976176312,0.018474257354084606
HALLMARK_HEME_METABOLISM,0.021456204850993282,0.07434222583938314,0.0046436227218430645,0.12769132105689313,0.09994263113921387,0.14141833175586163,0.03643341312442581,0.24359720934994242,0.21006627257434404,0.06776185650450299,0.04519356728207432,0.09173792943897867
HALLMARK_HYPOXIA,0.0768799341420661,-0.07586881001619447,-0.06159730548240625,-0.05225463798789076,0.08515225442834672,0.06735279282828571,-0.05098748961446679,-0.042759115294578945,-0.1349515116809219,-0.11257338544466909,-0.04356655114398893,-0.021481971953895132
HALLMARK_IL2_STAT5_SIGNALING,-0.0004353300557618123,0.05622468318597257,-0.0210109545951362,0.12514248807826242,0.09965459777730254,0.1395113621854453,0.15421659334258694,0.1374890399644848,0.17360721755032227,0.03084408198260673,0.010433707704060286,0.03216693747536493
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.07465318547680934,0.05950676825150326,-0.0028093472159764596,0.1520409616673342,0.10840048554623508,0.07774269485420557,-0.007034996566858031,0.08564241998129553,0.09993130040674512,-0.0384615107877973,-0.0012830481293274363,0.04800821998871097
HALLMARK_INFLAMMATORY_RESPONSE,-0.02584063209369881,0.0012367937096774623,0.026328823957003675,0.09550714293768353,0.01792786861239196,0.05666959033900613,0.02102917226819211,0.0817073934050949,-0.034205437924196794,-0.024787888811377605,0.03327813529704321,0.01387044153954935
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.08330466411045613,0.09013302991647787,0.0067933230906460735,0.1571788919967199,0.1289592462625132,0.012268618088022355,0.10947295929681272,0.1670932503479118,0.23435419538418065,-0.003701335401767806,0.017238772914328637,0.06941510965795752
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09490333292420915,0.06187475987891842,0.002400043324076219,0.14572509327735278,0.15631830291879864,0.10695447173486827,0.10089299758851594,0.057148807996237484,-0.007731143084558972,-0.014848039648930288,0.021117978694523355,0.006423327187000136
HALLMARK_KRAS_SIGNALING_DN,0.08228000479046488,0.04829674286506498,0.055232837783087775,0.0012801400375666437,0.023001928619811877,0.13384971546990704,0.08464988212036498,0.21567288379573973,0.2516976907767164,0.09152939919036374,0.058427549655345544,0.07955753661355251
HALLMARK_KRAS_SIGNALING_UP,0.04282229280047908,0.07149426783553153,-0.062146953086693386,0.03898019864199808,-0.027635776418804544,0.1318335648806118,0.07774275718712231,0.1603315149782624,0.14809100016246768,0.0915984908619302,0.02524946987613578,-0.062284329590591936
HALLMARK_MITOTIC_SPINDLE,0.04039870151321793,0.06309445218374699,0.0227980701206571,0.14113461042086908,0.07282178811391837,0.11165783491087163,0.12505941945042817,0.20058698381802803,0.2070466853218408,0.08476782661300528,0.03781239295903728,0.05069923394106282
HALLMARK_MTORC1_SIGNALING,0.04259615835735132,-0.0012033778759219273,-0.01775347456810458,0.15582101788372305,0.13037183602334945,0.10462889507094991,0.06575962260353456,0.026640509191763657,-0.04383637667959883,-0.029916944060898804,-0.023634835173087523,-0.000915170520657667
HALLMARK_MYC_TARGETS_V1,0.03430951404195968,0.031271657326786675,-0.02258002481337672,0.14455500238075292,0.1555596521001607,0.15025894733807915,0.08477293008439475,0.21264383371670526,0.2293535251746974,0.14605117708461343,0.012522271001080743,0.028672657138061598
HALLMARK_MYC_TARGETS_V2,0.0027070632491953657,0.042240594721426834,0.02293267258459553,0.04137104553611149,0.057385369470185806,0.013237659521422404,-0.008860681522338735,0.16563852228811562,0.14444386380071952,0.0926150544207827,-0.009095820061243085,0.06471156026249321
HALLMARK_MYOGENESIS,0.08844940353791697,0.06620485283396256,0.033733734259883935,0.0046291592676176675,-0.0518509802278756,0.010272867819382957,0.20987457883849547,0.1724467071286009,0.22631925180729243,0.08101822090706337,0.06022222481080197,0.02380225415046406
HALLMARK_NOTCH_SIGNALING,0.07157236439828206,0.06657291242461756,0.055512831834305214,0.15153455532533552,0.13860420790313635,0.14285211120969266,0.09941084372741706,0.19440341870877997,0.23866268331244847,0.07349512790156444,0.036442410430263104,0.033698810498443206
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06608183627650334,0.02897572470949567,-0.01750387258970399,0.01498593942543615,0.054130549542902646,0.09871316142584839,0.051569792353334955,0.2207158262875231,0.24424330188779467,0.1603411400132569,0.023089727943388087,0.05058212990346611
HALLMARK_P53_PATHWAY,-0.026166530334628322,0.038472698179714805,-0.017147798822237673,0.16056143537554465,0.12404267743853262,0.13774810070872065,0.008899078524101269,0.22352277751868285,0.20639875309011363,0.0775953474717204,-0.009432344211962394,0.013971432964289406
HALLMARK_PANCREAS_BETA_CELLS,-0.03536248042874541,0.05058514578765815,0.04728807317635168,-0.03997949999897608,0.01770336379867874,0.09295942504264491,0.06133146433090469,0.18391301050175884,0.2397810743664765,0.12779927979044972,0.033345778195522105,0.0759258801927664
HALLMARK_PEROXISOME,-0.021032718248098485,0.05443491765760544,-0.01361508892234936,0.06952981499504245,-0.0001640535997971498,0.10477478169429696,0.06966908843038959,0.17844749729729195,0.19386675795831512,0.10922849301375721,-0.01194315231757011,0.03963249938967046
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06571791014990809,0.03123675757423165,0.017896458581599543,0.0761511788121775,-0.005966841425437403,0.08883872496999773,0.09632569272452772,0.21926959962275233,0.21594730209765464,0.11055784531782259,0.06364993778769484,0.054230570601279796
HALLMARK_PROTEIN_SECRETION,0.06664101568969816,0.07822189899856086,0.025854165520265173,0.14163253655234403,0.09918857168890537,0.15298262596585685,0.11864495986234366,0.22182961319484273,0.2345657814177561,0.06567691364515685,0.03225936382755837,0.06498827613125303
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.07221060664763568,0.006935439997803429,-0.03322803990345485,-0.11298791397874126,0.014558650595608841,0.016056751759019893,-0.08460956156938121,0.21482867591480212,0.2190878397826422,0.08671637582486913,-0.007724116688387594,0.02579230716196433
HALLMARK_SPERMATOGENESIS,0.029007261443533196,0.06645667374576175,-0.007413113941052718,0.021579088133158987,-0.048420813128308454,0.0317045912558219,0.03214502289751806,0.23692365156570752,0.23884399145442284,0.10734528028891985,0.030466659890100566,0.049349750712995036
HALLMARK_TGF_BETA_SIGNALING,0.0011756013018828437,0.022797240043777072,-0.03660745077630411,0.14317211877293823,0.13787602081136155,0.06951846841004317,0.13706093132734506,0.16836482647377185,0.17035065643683495,0.039224022448840955,0.05152521481367379,0.020306652466555383
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.06026523830781286,0.023325479882475315,-0.018830805895051646,-0.06461466003365766,0.09082778088315581,0.10629992463924144,-0.04498746610436567,0.03364069248504608,-0.00852309210131827,-0.04001785323612876,-0.004620142270295168,-0.03076809059435701
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07112261151973547,0.07099631979101097,-0.04582120968237474,0.16866161369741406,0.1321733599024412,0.1013019733466113,0.11818567549444035,0.2289984314563948,0.21124916623728435,0.05780469800593862,0.02538484845124566,-0.005655263331850547
HALLMARK_UV_RESPONSE_DN,0.053446266035994824,0.05390036194375367,0.02112921854307546,0.05208859570337585,-0.03424141484381391,0.07980330691299631,0.08784856691690517,0.15529216985835226,0.131918676417834,0.023144490374946983,0.08819011869106334,0.0523388956302909
HALLMARK_UV_RESPONSE_UP,0.04195290257322407,0.018228699886640512,0.010620307074953013,-0.05690126007558284,-0.03695553596272913,0.16124420184112093,0.11688652514694418,0.21450142078794618,0.20498972803204144,0.05987475703774688,0.01074607140722715,-0.004312044898686094
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.02869250439098951,0.1108934606972764,0.057535841987345626,0.10959292939470128,0.12905814392778034,0.02735019708791113,0.11179980280709002,0.14491514338173037,0.12738198973986684,0.02231015321103694,0.010204436368096542,0.06517058044173266
HALLMARK_XENOBIOTIC_METABOLISM,0.08250792129571596,0.07520209115715953,0.0008859597445562385,0.07178470653643208,-0.019297369284669918,0.13280997288851654,0.11386264658501771,0.21926180091229336,0.18057433746399992,-0.009071075143609136,0.06164654483429772,0.04979094370393058
