,MGH258,UKF259,UKF260,UKF269,UKF275,UKF296,ZH1007inf,ZH1019T1,ZH1019inf,ZH916T1
HALLMARK_MYC_TARGETS_V2,0.019285090751058033,-0.04270762934307064,-0.030894888090233094,0.07368339555585605,-0.026660158235506066,0.038603295024995744,-0.044585930454003324,-0.025711637004286622,0.059261173461869376,0.09589195076807328
HALLMARK_MYOGENESIS,0.07932773234547251,-0.03993596630058801,0.12826187805027994,-0.026277872137119226,0.004288755768049379,0.03536900024836484,0.12008884924816883,0.014210094429579469,0.11965068704569179,0.12446950344743105
HALLMARK_NOTCH_SIGNALING,0.0026713405165394886,-0.010191838988286581,0.07698579248006994,0.15181239470540522,0.03524161439780784,0.06257349965601351,0.08183430679076922,0.16193032847715652,0.10042290035018882,0.17270638249625375
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.008643886870099694,0.04921124339830831,0.07066814799686837,-0.03971283647212662,0.023572230921115774,0.015498879085103319,-0.010429690993865372,0.12797045381142974,0.07128120747683109,0.1824750257531548
HALLMARK_P53_PATHWAY,0.0002742554368481045,0.040307252410181627,0.08178580614228788,0.16987562745946655,0.017575090598757774,0.019408955477257905,0.032050734371458986,0.12972446414128352,0.15557502984841892,0.18788336294849423
HALLMARK_PANCREAS_BETA_CELLS,0.018760163822619993,0.013384312568231187,0.11470933537453488,-0.07134739179522592,0.03373827343583393,0.03046001926400947,0.048858185203949044,0.05705313567983382,0.0833827741182755,0.1758631522947547
HALLMARK_PEROXISOME,0.02043443384929859,0.04033303570935237,0.07523683720218272,0.10457833978574019,0.05114689385415466,0.03566917054174832,0.042840064269040204,0.023023147246246996,0.06312569020381613,0.1217275626667666
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.02491231566100203,0.05386332974117852,0.0855637445072863,0.04232307883687252,-0.06718420498188422,0.021941685889386563,0.14150919955553193,0.10511766176983661,0.12283815475044045,0.16083226561992242
HALLMARK_PROTEIN_SECRETION,0.03707446620349083,0.031204429409415792,0.09004685354351738,0.11677706023225695,-0.0556272187371355,0.02351368208604525,0.10640503440376088,0.023006138577536455,0.16721908752261916,0.15152721960943605
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.07641900000203004,0.08433922428215974,0.004916207727409145,-0.0640835316244348,0.06529893816872294,0.027562539052623947,0.09684955659311739,0.16804373654962965,-0.07257607508177191,0.1605929826323907
HALLMARK_SPERMATOGENESIS,0.04108442860158436,0.023100863526516857,0.07734704626404407,0.03785063091631089,-0.00227350031544034,0.0528685891906793,0.13759943986552037,0.005149169227991318,0.06689269924309155,0.15553025272867088
HALLMARK_TGF_BETA_SIGNALING,-0.01717310924781688,0.004383974569959739,0.1013297846854898,0.1686942000161951,0.08109993430481006,-0.014808583369945647,0.13840330725297179,0.006739176711194084,0.06845207736768343,0.06428512640726336
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.028924920791571034,0.0759104634410105,-0.02748015848220356,-0.09466209762318101,0.038188491240632734,-0.015759096894446937,0.0036006806708543987,0.1234596351872858,0.07684230685780054,-0.03164763454570779
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.052994252314559016,0.068744995282018,-0.009721024036546823,0.14582309443755853,-0.024477227647308426,0.030112347304952363,0.0802547118140482,0.111869274679488,0.14656078960179916,0.13438790083608193
HALLMARK_UV_RESPONSE_DN,0.00946198813740308,0.00585530266548937,0.11344715295678588,-0.03247236671367242,-0.031065008541140537,0.058066807512595874,0.18063225028308527,-0.05815098885641435,0.09286269393805491,0.058875656299985035
HALLMARK_UV_RESPONSE_UP,0.034791897771008495,0.0008565654191685367,0.023597569501876192,-0.12394250678567358,0.06071018177843829,-0.047499228695555805,0.008150552325345315,0.056620607612822935,0.10611123507862294,0.13667648898297097
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.010409411689999905,-0.005058008505622726,0.017763791345485842,0.12470717575685338,-0.043637402756011204,-0.0004935450397943521,-0.04254645732929358,0.02032036468270095,0.08308391108255815,0.10046190085853854
HALLMARK_XENOBIOTIC_METABOLISM,0.027323765483349822,0.01843600512708499,0.1195669976167618,0.04936286970195143,-0.0409977593920252,-0.011371832366793776,0.047519084500303746,-0.012043710192706943,0.06232141866601801,0.2009503611836394
