,UKF248,UKF269,UKF275,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,-0.01924472749552505,0.012638097235092788,0.0353542365935518,0.022043548917694677,0.09544604831409312,-0.015256316149256476,-0.0356655205831606,0.05060606163719314,0.030149823353568913
HALLMARK_DNA_REPAIR,0.026878831787456356,0.0410750248443391,0.024972756279093487,0.0966749115390279,0.11982780953632877,0.004134210446897119,0.08259877828833145,0.048184056458829644,0.011652029947603833
HALLMARK_E2F_TARGETS,0.039217519355807896,0.04475920127340817,0.02688746296687598,0.06589153772496005,0.11122304255341373,-0.004477223769513025,0.09682234010804289,0.06280819845002429,0.016726987612466913
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.11320573799974264,0.008522187047791594,0.02360640099840972,0.05046680889497947,-0.014506515765680388,-0.03588627873121109,-0.02927634762297988,-0.07121498342333084,-0.007618340176353922
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.007963454809254034,0.047492783522142056,0.012069866461287335,-0.01859560767377744,0.09842337305972015,-0.013075153524402857,0.04973178048837624,-0.03526141163355944,0.026958480797321095
HALLMARK_ESTROGEN_RESPONSE_LATE,0.003789419191631454,-0.04159297811778224,0.014415575562512033,0.05004783288950035,0.08828302083003445,0.012455502471721093,-0.001996070271654968,0.08637609799529236,0.04828732229521986
HALLMARK_FATTY_ACID_METABOLISM,0.011585860814325943,0.022094938565338215,-0.019106224446505015,0.00046567449219168787,0.02304873640159996,0.04245665329015225,0.01574927599105071,0.05160091627985327,0.006121644407905589
HALLMARK_G2M_CHECKPOINT,0.031207083328790394,0.02815128181173625,0.04095338582995113,0.031143561486099,0.10224965521851388,-0.052286015309036885,0.0531254085655671,0.053243687028402584,0.023353045956776196
HALLMARK_GLYCOLYSIS,0.05154723591716563,0.01906653300213228,0.01027323111402886,0.07217820888829454,0.08459021203504065,-0.016366150050682607,0.10988330767374516,0.04900937130952722,-0.007741579652379895
HALLMARK_HEDGEHOG_SIGNALING,0.0862959233194343,0.008311011591476104,-0.04360938416959268,0.0037617711267186834,0.07784321802795034,-0.037128398146650414,0.10587505492713786,-0.016778798359191865,0.11485600161777107
HALLMARK_HEME_METABOLISM,0.0340851437352709,0.02969239442622116,0.05927484832330227,0.09305612033527054,0.13162972538661386,-0.02185558559914024,0.0411381190049944,0.04209024617333863,0.04884134624784629
HALLMARK_HYPOXIA,0.0009049199876453699,-0.010588925831342175,0.015308453418343006,0.03802901912234869,-0.0766048802502002,-0.06047228600221209,0.031927638253956746,0.019860310172584935,-0.025268479942149574
HALLMARK_IL2_STAT5_SIGNALING,0.024573526606063826,0.049667328256362005,-0.012585380919221555,0.0554652127873599,0.058019026043873725,0.005495879272122711,0.04784022358034868,0.011139038717793339,-0.0002455598837099331
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.029784615521954518,0.01367891652212431,-0.01529349868003179,0.056781787432827,0.10004689077967958,-0.02986525053260586,0.024099982024929023,0.03251057667161359,0.0338403352543972
HALLMARK_INFLAMMATORY_RESPONSE,-0.059895497504710245,0.02027804770917456,0.02440775153946789,0.03383181531894777,0.06398576234129678,-0.008374442558505854,-0.026276451482044647,0.013715855283069567,-0.029205869901159975
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.020684297321339005,0.013277982059766814,0.05466970423468071,0.11186696528181071,0.10840869298540877,0.08047628186736877,-0.015234117401145967,0.056708556350840274,-0.01647035674955459
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0705147231471086,0.012262726188311234,0.07286890095156724,0.04620259333643503,0.044281266254933005,-0.1003147258402413,-0.05514065968420123,0.03502066345306162,-0.020735128970172847
HALLMARK_KRAS_SIGNALING_DN,0.07893168183171745,0.0027927859007001107,0.010056679394068999,0.0702304757761506,0.11588893911095778,0.04315990394471105,0.07964575666457831,0.0829963043334487,0.0664942825671597
HALLMARK_KRAS_SIGNALING_UP,0.007934662714197205,-0.012186340568498884,-0.0034638004919134444,0.0683817791635543,0.09325777553419916,0.017263853309356716,0.0027592739112354127,-0.017925688438315313,0.040763494385339334
HALLMARK_MITOTIC_SPINDLE,-0.0031793269742274193,0.04133557678930869,0.04171299513198783,0.052660058768674946,0.1209670238020287,0.011432021452473328,0.08700487492454449,0.05050023320638001,0.015657658623053634
HALLMARK_MTORC1_SIGNALING,0.0061319557110820965,0.03254114416224494,0.00841349768881772,0.04384966854413397,0.00705894093692657,0.015056595640970529,0.021447702073735208,-0.051309519929563015,0.019020644921339994
HALLMARK_MYC_TARGETS_V1,0.034696718604989074,0.03312654452761025,0.014553183275520878,0.10199796082132176,0.06436973985712037,-0.02321940815314278,0.10678209813855685,0.014942197806526664,-0.04406033305845987
HALLMARK_MYC_TARGETS_V2,-0.020770862212457573,0.10251561115669916,0.08566878207486488,0.05505420631843287,0.09564383333208226,-0.010213948127784185,0.05244888280139601,0.08017470135532533,-0.053643641350033036
HALLMARK_MYOGENESIS,-0.04819210724310314,-0.046358362987019404,-0.002891027667081876,0.006723557537209205,0.10068154796949924,0.014805342806029704,0.007906283839485832,-0.00010792688532755395,0.06781426425935239
HALLMARK_NOTCH_SIGNALING,0.0189377407538618,0.04825634687450149,0.01577659004658499,0.11665968371571336,0.13015777593356392,0.032519447668428486,0.08743658625107578,0.029686274407054496,0.007379025460399183
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04624186847614981,-0.011394298807096019,-0.02520128194572154,0.06324488174439302,0.0864389627779848,-0.02059754023252869,0.09535474339233943,0.05483891717404018,0.0008999534068609788
HALLMARK_P53_PATHWAY,-0.007199083799489178,0.03525310126602292,-0.03356873732137533,0.05475316651397219,0.0667176670196182,-0.011011037327243383,0.036502114856416495,0.07209407183954199,-0.023623243617507738
HALLMARK_PANCREAS_BETA_CELLS,0.05579359842317745,-0.01756380337899802,-0.026612198030264555,0.016112852570978352,0.12979730020459765,0.0025874955735117437,0.08594016792338813,0.0391637721731313,0.06488688824911368
HALLMARK_PEROXISOME,0.04727176871920152,0.018034573140974203,-0.026434651771646982,0.08096977557690774,0.11246598626981916,-0.016493441242288714,-0.0006455752167937668,0.032580387279061936,0.033242890241172225
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04372369965294712,0.010786374563223046,0.02868117718910439,0.02804342569007039,0.10970683735338965,-0.002333425428495129,0.06305298596471717,-0.0021893512914047362,0.0066536556900285634
HALLMARK_PROTEIN_SECRETION,0.020061733535617608,0.007628850946415475,-0.02857011857985637,0.06829646065159763,0.10760641432943305,-0.04883382091513559,0.060934361097631805,0.013853181926207502,0.05204424601822973
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.027799888061771534,-0.05409170601450987,0.02076596808011012,-0.005197836405469741,0.07044116996735018,0.061439548879492975,0.008342579891860291,0.06398585932478446,-0.016439232092614442
HALLMARK_SPERMATOGENESIS,0.013593068182534584,0.02382669377222219,-0.008331021926180649,0.024881542570195855,0.11944732430250793,-0.04225877800354818,0.09052757864738635,0.03486885979152343,0.025621672003710596
HALLMARK_TGF_BETA_SIGNALING,-0.029583702162577413,0.028654776246334637,-0.009559647621624845,0.08716810699507821,0.09484065083882334,-0.018977447237623905,0.05491768325005249,-0.00747901312551441,0.024057589132607665
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.023153349139051267,-0.019506505151255467,0.05953536545049422,0.02055731757256179,-0.04105274737435627,0.03180258777635483,0.017938259327488756,-0.004044178267605139,0.004912181386491334
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0018406098132754413,0.030446447023335373,0.027989073677364706,0.07833236019657884,0.08863581999457527,-0.034262140218738794,0.06983411358678146,0.0391403700372296,0.011828952008744202
HALLMARK_UV_RESPONSE_DN,-0.042257613227912987,-0.014317197427182573,-0.04049849138127827,-0.03135987899919801,0.04596470959726537,-0.013944299503672373,0.040160626855412336,-0.05161758267985396,0.0701300494735975
HALLMARK_UV_RESPONSE_UP,0.05205861300378603,-0.029586557610861805,0.049521668868797136,0.012255962146780564,0.08760316975856051,0.027605016957195385,0.06900056606959194,0.016984051101348454,0.027512968500028347
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0008014198541046732,0.05690197682694996,-0.040186771413652844,0.047963750351561446,0.06372825546782221,-0.05830595500147647,0.03410034304122024,0.013088078635289917,0.01722219119120464
HALLMARK_XENOBIOTIC_METABOLISM,0.023773662751030884,-0.0035085817330861233,0.023134849408702782,0.031707183228674364,0.07316149019549266,0.01673515364083653,0.009840428210422011,0.04541718623783306,0.014230927283466697
