,UKF243,UKF248,UKF259,UKF260,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_PEROXISOME,0.019749279022975578,0.07860285953299055,0.008770510298608696,0.015156436062482648,0.08061148205705553,0.025544775901446198,0.05527315347970323,0.11692591375273495,0.01905486382242347,0.027847566658621807,0.022070524820271557,0.02527301106506963,-0.0011782353707659912,0.061544594083122295,-0.021040740195967474,0.01182533713431224,0.010130259375885974,-0.03991875000972341
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.029665974797461216,0.09415022811191855,-0.014593609268170766,0.0026997198106720093,0.05985011909601296,0.03860510994909251,0.05178680577056094,-0.0866897251455936,0.004909318564270168,0.03200716616412261,0.1518705421602949,-0.05336520358198054,0.061199905553341254,0.06895268320623797,0.05723537097647275,-0.03988877622908613,0.04863530878644905,-0.04460089504164604
HALLMARK_PROTEIN_SECRETION,0.0011425771666017989,0.08406748993511864,-0.011220794234886665,0.03076844888595451,0.13261136878782034,-0.010223598621955295,0.07207098988996276,-0.05621653233393742,0.01395930450512078,0.055395367514993306,0.10367776854950803,0.030472549124062883,0.021868216256530827,0.12499916069701589,0.0596095734780172,0.039385031230821065,0.06216431486846452,0.0005192480377970597
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.11917109908386767,0.015062170619951694,0.016080889167983333,-0.02145168798818545,-0.09234741523232136,0.12266034401609215,0.06117757510439372,0.15716735900265924,-0.0023272205964348417,-0.10119430352572475,0.0783029614997272,0.049184805312970294,-0.009146475832415794,0.10001605358369361,0.05398093877185344,0.06101782701065179,0.039242028726120544,0.012047949402875601
HALLMARK_SPERMATOGENESIS,-0.05289684639861238,0.11988591613419813,-0.025448444803000896,0.01736937141580874,0.055532374387245016,0.05241177723788207,0.09197555004657411,-0.13227420107705595,0.013145620298160438,-0.009784216054659239,0.16065733755969658,-0.022226335083742266,0.0026181845272092957,0.09994060806120798,0.017767739074382408,0.06890673573461747,0.0536243151523496,0.03534860880105977
HALLMARK_TGF_BETA_SIGNALING,-0.007006798946598414,0.08776621672257759,0.04658656228288383,-0.0034779300860243337,0.16828996375297728,0.035824633783968336,0.02356474822393058,0.007602553556205642,0.06449533301936598,-0.007885882818431344,0.1413757571408595,-0.045263959779584535,0.0012996722296791925,0.06239279244297041,-0.00018853367075844906,0.011938547970592475,0.04019739357302128,-0.050167980639168865
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.06533034273589279,-0.01855175167817885,-0.036133856056365224,0.005261080367984515,-0.07895933720507972,0.12264077108211222,-0.005623470332269946,0.13288662620444533,0.0214575525600074,0.06020972243560649,-0.04279021198529389,0.055912762363114814,-0.019096979266351326,0.054419414308761196,0.08601240665649174,-0.0355577116920325,-0.0006166779121631412,0.017571569178522727
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05846864962728436,0.05960424500816821,0.009252493581371908,0.042118982333988246,0.15281415245713703,0.11331686841589358,0.014739078363932002,-0.009164522981652585,0.053523573637775906,0.04376324452351834,0.17125101001562604,-0.089191759730706,0.03261344269965287,0.0930932765032016,0.09755110341207308,-0.027314508477884233,0.02561885500541515,-0.0505659502707828
HALLMARK_UV_RESPONSE_DN,-0.04912880503341894,0.05515178441011696,0.012936140813661618,-0.01603672664417981,0.06044791622441985,-0.07773687075454139,0.059809273978163324,-0.11703489524301751,-0.016240310267185195,0.10904658410382778,0.12947626618490574,-0.028224765277416984,0.03445846870710305,0.0765866061917405,-0.039947137453099704,-0.004934968665664543,0.026266206124362746,-0.002212483010791393
HALLMARK_UV_RESPONSE_UP,-0.0004704004746956921,0.08588759383393715,0.0003574157305498218,0.04896405860586717,-0.04607202613767411,0.11406443053636986,0.04592363714645923,-0.09749941803666369,0.0003391301877666353,0.06452385161195993,0.010159461930259992,0.019666362448072662,9.176067360555807e-05,0.11188056350954405,0.04901777350505206,0.027992773429786268,0.015407340853950931,0.07313034057791565
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.07992876259541963,0.05264583520519819,-0.03113184109474731,0.08066205456312482,0.11848434169359548,-0.0340238382878796,-0.028265462658076324,-0.06639268313290299,0.05377181908684628,0.02245823133153219,0.049589960884267655,0.03248973497758886,-0.0021491684263227804,0.06448099522212533,0.07692006696640884,-0.0013575299695834622,-0.007274235218204722,-0.04385354490263152
HALLMARK_XENOBIOTIC_METABOLISM,0.033837396043036184,0.05260373574427796,-0.016845194143651085,0.006746821645854991,0.10225399101652499,0.03308490673459925,0.05843133672603132,0.005969975794084768,0.04592863664350725,0.02664615057186013,0.12228274664746458,-0.10110859333680616,0.04970506297916758,0.10413862851745778,0.022907275466060254,0.01815865201357324,0.028466687264741105,0.034990650575559716
