,UKF248,UKF251,UKF255,UKF259,UKF266,UKF269,UKF275,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
HALLMARK_G2M_CHECKPOINT,0.1631645748409417,0.10982782337607308,0.060513594495078475,0.04644961028824056,0.262428751874944,0.09791725857158984,-0.019320184888449207,0.11776371378110996,0.15177396671013801,0.23426427795907606,0.05430451957960977,0.06696905118041775
HALLMARK_GLYCOLYSIS,0.061246840207610675,0.1374838084652687,0.1148815066105474,0.010602319500184478,0.10656277688828712,0.05908722976093126,-0.04821455988370088,0.038255302835564435,0.19066226723220378,0.34617176125323884,0.07802333770608809,0.05525006016403934
HALLMARK_HEDGEHOG_SIGNALING,0.13793352695117447,0.14417800625140514,0.079959237085417,0.05324582011244344,-0.16367280718533353,-0.06756128114417137,0.021425270466391127,0.09931044677353457,0.11005521989325284,0.21096632196239892,-0.05631448433022478,0.07056982740799962
HALLMARK_HEME_METABOLISM,0.031871017986354014,0.10535588472148925,0.1299274203984765,0.041102949348763,0.12928601537065748,0.09545617584886255,0.0369054855433188,0.13241469056841218,0.3937296666334723,0.529865894903333,0.0726404004915801,0.06309315854724036
HALLMARK_HYPOXIA,-0.10250707645405631,-0.06228174885735011,-0.11567999123576506,-0.02702685367205005,0.06685204350446206,-0.040994648613572146,-0.10390350779425528,0.002818507538272388,-0.22680029160837856,-0.31821851787987726,-0.026852288038690643,-0.07759092572785577
HALLMARK_IL2_STAT5_SIGNALING,-0.03417390138410994,0.022627525765034406,0.10898653646509962,0.026705109628533927,0.16925229910449005,0.08251235558382942,-0.016366287148240274,0.14055638880269045,0.27735284181233655,0.4313375406546747,0.024660516454721206,0.046304397002389905
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.16518830480751906,-0.0023285359759754173,0.0020855762541788525,-0.009992314557486939,0.20119073437976961,0.09374423566705696,0.007400908696009128,0.05651210369694303,0.09238734259618574,0.19614993966633767,-0.010546021938070494,-0.07618683460751777
HALLMARK_INFLAMMATORY_RESPONSE,-0.08061070677923772,0.059379492916338254,-0.043993484378542315,-0.0348599071780268,-0.06970232744044248,0.03063444791196838,-0.08518250176028275,0.04938939405373051,-0.10398403453053161,-0.033527904581799,0.031231050006107933,-0.07031123346977913
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.1280617807442758,-0.0322050755698959,0.10802890986398805,0.0346847393516215,0.2657372305848068,0.11894513748675875,0.1068320810934054,0.0364261463935869,0.3802312574345077,0.5315231721948116,0.03039165782488075,0.024422094678946155
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.07878918066258289,-0.10133451167569796,-0.00974814335851993,0.03536266567151017,0.044058199324665766,0.08568412081450541,0.09800057905627399,0.10477840062881032,-0.002104804563024358,0.044317278404262805,0.03144802800466739,-0.05001353420532778
HALLMARK_KRAS_SIGNALING_DN,0.14367572096169787,0.06034844610072421,0.040209280289567675,0.05412479217483246,0.033282827428202655,-0.045495268371703944,-0.02933038540591837,0.0959098005517562,0.3428089614938555,0.5718110085593245,-0.002815613392708405,0.1087921614862362
HALLMARK_KRAS_SIGNALING_UP,-0.038984170518661404,0.02605930667456365,0.11559768290002388,0.0397784121858724,-0.1446408756550583,-0.014718189720761943,0.09811516580962486,0.17713165941272332,0.2735746135968866,0.39739506648748996,0.02890741926103367,-0.01401288208523915
HALLMARK_MITOTIC_SPINDLE,0.07130590952885457,0.10992839662550796,0.14442470802742718,0.04202175807251979,0.24231501097724328,0.10891599473163047,-0.0022277493062720986,0.13639783976248213,0.3162167806749162,0.49526685004775667,0.07626753080066392,0.09550819852847126
HALLMARK_MTORC1_SIGNALING,-0.043658229003174766,0.10663820718162619,-0.02299589967422765,0.042102769197478615,0.23714024747603799,0.06595326677596901,-0.09303103722727157,0.04923371263914381,-0.0863179652607593,-0.14502583291173854,0.005659331009166803,0.011794125389322776
HALLMARK_MYC_TARGETS_V1,0.14882727395890555,0.20421241498209775,0.15995028979597975,0.065259738011897,0.28235696570157026,0.0869258660030511,0.06163628704571266,0.17429552029722814,0.47238444687256087,0.5928782770685035,0.0915982780729332,0.14574308583360976
HALLMARK_MYC_TARGETS_V2,0.08494954787004148,-0.04252423961861806,0.06420601123522378,-0.02378522687883118,0.1343482187456954,0.04062025186869971,0.06482410332561764,0.02743098718829165,0.12149349486986458,0.3037712741193176,-0.0029188738558040685,0.01779236492908901
HALLMARK_MYOGENESIS,0.041078396410308776,0.02131825532485754,0.15049682224675848,0.05409173348529832,-0.0848059274254767,0.020527652003912215,0.06861552555335677,0.08424715232631964,0.3454648606584764,0.510507041576484,0.013842019959602537,0.031534232581953606
HALLMARK_NOTCH_SIGNALING,0.1116211376657831,0.03177216860470509,0.1506397608750294,0.04306063741551599,0.11673374723571912,0.08987159793622249,0.1190456313276842,0.11607755109572938,0.3942612500126393,0.5867651002240146,-0.019691608117089872,0.11164870620450966
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.2257893533834557,0.16156666618273688,0.172772634352822,0.059475965587994874,0.07414037045126835,-0.03411323346912358,0.043116897024488544,0.20047292732478206,0.46347992120362363,0.6142345100664671,0.05433069593095629,0.17259859372173714
HALLMARK_P53_PATHWAY,-0.01915417121092648,0.11988464311658299,0.05586385216174299,0.02588913245012538,0.20165269091181687,0.07451321416760477,0.011031329421945723,0.11076440956608043,0.4069562134333385,0.5553702059854064,0.031202083819447012,0.09988392667980625
HALLMARK_PANCREAS_BETA_CELLS,0.1123171527841467,0.14392989213809196,0.18057680652912775,0.11072259237188464,-0.12061543286695349,-0.03447802216292313,0.07767777677893208,0.11933135771216001,0.4085430371519323,0.5860789694276277,0.07271927202195481,0.15623100422133426
HALLMARK_PEROXISOME,0.0685660711398784,0.0540099565324357,0.12803220520236583,0.0453247369765912,0.11172982348541528,0.03159796114752007,0.12376176592175844,0.09130065230439467,0.3806884236557941,0.5032062791530513,0.010024390075129489,0.0842873835925013
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.11500847441635322,0.13618342853110554,0.12638082648977617,0.022915501252518518,0.05300330954919122,0.048505244008834,-0.012155411899729171,0.14733440839697318,0.36856626040871737,0.5486744228923905,0.036326384060066254,0.12228310240195871
HALLMARK_PROTEIN_SECRETION,0.020878532341749745,0.0704614494776995,0.10141780356345333,0.07926570264198998,0.07640653430774792,0.08227935795999686,0.03574780191519188,0.13707507343140488,0.34867363374542004,0.5362035400110089,0.07851180323720172,0.0922296756155022
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.08366206622089385,-0.0049140968327164,0.10562021346408439,0.020093203452900298,0.03276686440768199,0.005931278758553437,0.05502646239197084,0.10920891726809269,0.423703368886747,0.580010166765352,0.06825338445968089,0.11451547764229723
HALLMARK_SPERMATOGENESIS,0.1526536692573716,0.08016946775156986,0.10953878201629641,0.06969101847625583,0.061111823250910156,0.04143970476615257,0.06476353570797881,0.16636270525260993,0.4174440236414986,0.5691756967986421,0.014949759665636936,0.105780055575162
HALLMARK_TGF_BETA_SIGNALING,0.019780412296887765,0.0812564160900773,0.06714192574587848,0.047775097061133635,0.25341661165297485,0.10623794688604986,0.09579790189509604,0.12116927269736834,0.3144821035294272,0.4876514718897013,0.03909026813397256,0.014233783768436389
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.14164609161112374,0.08667552021752105,-0.03811342051021986,0.00582015605285429,0.11114789945628194,-0.10217964414313122,0.00582218258253294,0.052439844261791095,-0.05123219233497146,0.03131119757127291,0.01999953282287452,-0.02035890096639998
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.002687306773653123,0.15838080795196904,0.04696143525348512,0.009471883665328282,0.24874550934354345,0.09842430589513577,-0.0035478110844604756,0.13644699793203538,0.3766971805345856,0.5049862875455441,0.03494160023914112,0.0735098012794902
HALLMARK_UV_RESPONSE_DN,-0.02392857411507579,0.008193125156463114,0.05529404051797002,0.0398857637704797,-0.06321386856738205,0.010054293522385562,0.026886948279469677,0.12379484769066422,0.2042666897904744,0.34563512304441507,0.02160383627853174,0.02627099115497181
HALLMARK_UV_RESPONSE_UP,0.0483919370825313,0.08883509312378196,0.05949500010770711,0.04327353058632474,0.0601740838085967,-0.06641741022365495,0.052594382788864,0.10784886069945109,0.2594245735530736,0.4275871650531308,0.08244508430161508,0.05969615666474402
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0784511637926711,0.15105104189263296,0.00509226411216895,0.03331467543292244,0.24017501768489555,0.09908366356819498,0.016046541726304087,-0.01763355999460651,0.25602720998506784,0.3881912015523946,0.06001335958347328,0.006087936915441001
HALLMARK_XENOBIOTIC_METABOLISM,0.10269687183657704,0.0059239373337571614,-0.02665300727304865,0.03584353095856275,0.16753035261309276,0.026347145334094543,-0.05752070631912241,0.11664443128324445,0.2992752111993553,0.47449349342294067,0.02078845592125197,0.013547773303970966
