,UKF248,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_KRAS_SIGNALING_DN,0.03512851559239589,0.10509251598089192,0.05060196744357396,0.0035130239254582587
HALLMARK_KRAS_SIGNALING_UP,-0.009453794659358,0.06545455257076631,0.07524204491113427,0.004509933449446521
HALLMARK_MITOTIC_SPINDLE,0.07711230964172273,0.09870999442116751,0.07580643091687272,0.0066277772603350795
HALLMARK_MTORC1_SIGNALING,-0.019251462741864882,-0.09561687173843096,0.009843964310678173,0.1333405612192495
HALLMARK_MYC_TARGETS_V1,0.05033304960275247,0.11601211362073492,0.08190713071093546,0.10619513890891141
HALLMARK_MYC_TARGETS_V2,0.02853876665784695,0.015343882207176113,0.022530182880863316,-0.00309262119784565
HALLMARK_MYOGENESIS,0.06859024438931453,0.10324071904013798,0.04685770217587297,-0.0628063762623131
HALLMARK_NOTCH_SIGNALING,0.07837065379943506,0.09851344433129645,0.12534571979488085,0.08674102307218061
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07261822023570136,0.12245938151188804,0.09261028683670039,0.06721781141612168
HALLMARK_P53_PATHWAY,0.0281588708078716,0.10106469127152505,0.06365275608249933,0.12318724140233107
HALLMARK_PANCREAS_BETA_CELLS,0.041534142822367656,0.11722283760476919,0.06820605234521815,-0.0010928564272706376
HALLMARK_PEROXISOME,0.0775118531832174,0.10161023786361212,0.04000871426165945,0.056838722226289384
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07959359070274763,0.12343207075409676,0.08633055915010965,-0.0007155488991503719
HALLMARK_PROTEIN_SECRETION,0.031239035166845272,0.09233581776408459,0.08301189723186334,0.06109617069102824
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.031712210268867023,0.10278623058650703,0.006644097187263722,0.026864069211731328
HALLMARK_SPERMATOGENESIS,0.05716635306535878,0.08147248379487686,0.05726933679439082,0.03236875968306083
HALLMARK_TGF_BETA_SIGNALING,0.07042564417349749,0.1143340118820972,0.08121418266334018,0.03541714671176869
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.003490625717905957,-0.018276636573487062,-0.020420773000328837,0.08038123232395239
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03007158522374495,0.1048716669736964,0.062195142278511875,0.10093447393849125
HALLMARK_UV_RESPONSE_DN,0.04527357691957421,0.053614981681765435,0.027204695379975902,0.0418620992740595
HALLMARK_UV_RESPONSE_UP,0.02528687164019906,0.08355044558680842,0.039249459664581626,0.06021266641781725
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.04815468621354043,0.10056703265443309,0.04462110706969333,0.01257048936636968
HALLMARK_XENOBIOTIC_METABOLISM,0.033060289966911835,0.10531711849255773,0.044644951687938424,0.08197551888326012
