,UKF251,UKF266,UKF275,UKF296,UKF304,UKF334,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916inf
HALLMARK_HEME_METABOLISM,-0.024358568516791187,0.00899080778411515,0.04093294099532759,0.005991702823983216,0.1204562556845501,0.014470512147021998,0.05310310307515205,0.042071839802646054,0.05578263314362587,-0.030804843019434727
HALLMARK_HYPOXIA,0.04593281123494428,0.04051328940134816,0.0002773314693000422,-0.055782183950463964,0.017907228350746728,-0.12521354883550828,0.06034078548193038,0.02107934379060677,0.0012338924386204307,0.018803075659513925
HALLMARK_IL2_STAT5_SIGNALING,0.015154171415803575,-0.015446494957095765,0.03414316399989984,-0.02644863733829381,0.0468036720040833,0.010291989542845801,0.08166134531054751,-0.013322714944799271,-0.013932514826815585,-0.06626237838729636
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.019327883651257465,-0.04545940208655643,0.027450954785965074,0.028658864309052276,-0.08846890345358759,-0.14077845089427646,0.05051389315495256,0.03097108704972666,-0.06901663327020277,-0.10700215465271865
HALLMARK_INFLAMMATORY_RESPONSE,-0.0476612053506201,0.04693485769374836,-0.02705193764098997,-0.010973772903075947,0.034956653473607005,0.08521273464494428,0.08453032319394725,0.0227674345538146,-0.01368817558844613,0.0010412656953753645
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.020563294951189436,-0.04146853891806324,0.03645035686614048,-0.006181136410174127,-0.028995953558599068,-0.040872248390564345,0.0008831521124605931,0.01491631337559346,0.08067786522994584,-0.03659899063875036
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.010508532879436872,-0.03811862320493573,0.012063848057209633,0.04013463032900889,-0.05686062249616176,-0.13073643597785262,0.07974245395066111,0.06521920655536742,0.04720592676870195,0.07245901978399064
HALLMARK_KRAS_SIGNALING_DN,0.055420395457156185,0.027067502809301747,-0.05190875650134861,-0.03414170727061969,0.10566954666306508,0.07503184502400655,0.03823133289579116,0.09913748667218925,0.032010812356496214,0.022895111979299235
HALLMARK_KRAS_SIGNALING_UP,-0.021554845651967285,0.07935179018298803,0.00803922882427116,-0.0749751650633991,0.1065286481271858,0.112609046659277,0.07120150245416716,0.044936625236792434,0.0399575247034262,0.00046688186191449934
HALLMARK_MITOTIC_SPINDLE,-0.05921109047135063,-0.010771287863889286,0.0030445906382614873,0.004743978019851455,0.11144187112979458,0.030139010852333396,0.02417414221240138,0.0003020072565260199,-0.00018140127046014425,-0.058965387135280115
HALLMARK_MTORC1_SIGNALING,-0.05016766993403687,-0.01666496987815602,-0.04234788223092347,0.004368934161882398,0.024161590085194657,-0.11109868640038692,0.0961994723567786,0.030936639177816295,-0.053506437671641774,-0.008003856201872172
HALLMARK_MYC_TARGETS_V1,-0.049087985634449535,-0.04412993700906356,0.06625831514587478,-0.0014768309687469175,0.09775610755556967,-0.07480084386984683,0.013270093495866109,0.02131074770375573,-0.046693076614213826,-0.025235390705420874
HALLMARK_MYC_TARGETS_V2,0.0258889156736341,-0.026383960020206407,-0.013426987712897003,-0.010028400199712281,-0.015667894208456427,0.0038021937703918555,0.06344981493416126,-0.03993623612241662,-0.07788695578696844,-0.14171382562521503
HALLMARK_MYOGENESIS,0.006817366612618035,0.021555694627905398,0.10219903752502495,-0.020147709163559572,0.06154977540748395,0.11944386646095509,0.011866893874509154,-0.008540834756209347,0.038412379281031805,-0.0026348220383305794
HALLMARK_NOTCH_SIGNALING,-0.04000808133515395,-0.0013007690814753157,0.03852055276310987,0.0014052378127782004,0.09981735619137799,-0.0062954182003282224,0.04482339692595351,0.014712842155526701,-0.024609485513405353,-0.05775172439103092
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.04744872962644835,0.010508870900350069,0.041719401919384794,-0.03323839427802032,0.08005737437754643,0.0661349692295735,0.025102936100225817,0.0285278292378812,0.012213516317520118,0.00256171757772341
HALLMARK_P53_PATHWAY,-0.024091568051419748,-0.022674565745571185,0.05711877113642015,-0.005971107140491253,0.03029963925204795,-0.024019109934186905,0.052148707183642555,0.028153679284357695,-0.03178535833451584,0.037180452871571165
HALLMARK_PANCREAS_BETA_CELLS,-0.024834074887299353,0.06472984762399814,0.04596465007554582,-0.03869508935945961,0.07695617194187596,0.05937118993249955,0.03206015450824271,0.04108839976235629,-0.0069584851346090925,0.128437283389932
HALLMARK_PEROXISOME,-0.009655513996250224,-0.018585422230243887,0.055034389877413825,-0.010432570974898685,0.042614680756534365,-0.006656002819602272,-0.009949150468925099,0.029995328306648365,-0.01890222357804603,0.053947757475500006
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.027886435795439982,0.04981976409943843,-0.01059429595649088,0.010878471685346286,0.054788463193238345,0.11939907475637203,0.014525180784793184,0.03771055511519493,-0.025618129441777354,0.02143132629127619
HALLMARK_PROTEIN_SECRETION,-0.013185326004061925,0.031862258086689466,-0.012111430151857991,-0.023586185320867797,0.07610196970408727,0.00306588896910093,0.07303183388073918,-0.014732225247659278,0.03157097461737293,-0.007497779897220833
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.028799666949020735,-0.015580634036786977,0.056748743675243435,-0.00825167516101827,-0.0384918192738475,0.04363727343019917,0.020500910369268526,-0.046479546831376485,0.08448140093767552,0.003944267420750596
HALLMARK_SPERMATOGENESIS,-0.007281403500904055,0.006586385509121164,-0.02367209312957736,0.004133182402957065,0.0744510870801203,0.11975161709917116,0.03750472624226979,0.017728093604485743,0.00026249313907410085,-0.043320330575326686
HALLMARK_TGF_BETA_SIGNALING,-0.036880772011567635,-0.008571067509217436,0.0713508608118121,-0.01462906377000478,-0.02230832555173706,-0.08933973713273607,0.041656445210066353,0.04230450459338361,0.026417206060937132,-0.02826504313008754
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.05220141465453736,0.006112575885199579,0.019466921747229873,0.02397676635328015,-0.08690693924198549,-0.09267735864384757,0.09837943354194935,-0.07193467540170316,-0.10760036233033693,0.015722255962339074
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.038027744341995115,-0.01062200878205635,-0.014587378809390641,0.009084721254553925,0.04713362961060974,-0.07152765317424964,0.05085438568150324,0.017271507010093487,-0.028648884193709104,0.010283607788563395
HALLMARK_UV_RESPONSE_DN,0.00962734154061856,0.046164651024279246,0.043034277304835146,-0.0019024312976323584,0.10976107424496663,0.09057062096288883,0.030690178984339313,0.0019062341892019437,0.057426624243350086,0.03619351340379025
HALLMARK_UV_RESPONSE_UP,-0.007810462248030464,0.011443183748240935,0.043330259538090506,-0.029726036700009777,0.09889225419858144,0.1260933015401589,0.06357020689380684,0.02825189236597448,0.007058135368506529,0.05159731939382319
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.001109568438325195,0.013662975919111276,-0.009644021193420343,-0.00109170326536427,0.008220253646068976,-0.06783562774822322,-0.024820785476162514,0.06542688779155437,-0.006865855094023224,-0.08275229943504035
HALLMARK_XENOBIOTIC_METABOLISM,0.030139071033724995,-0.019904639346496156,0.009943963101681108,-0.03230190990256588,0.007746937862796094,0.05744519491599668,0.0973552464673447,0.003385344161407602,0.08104188444404516,-0.0013119023474871022
