,UKF243,UKF248,UKF260,UKF269,UKF275,ZH1007inf,ZH1007nec,ZH881T1
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.12081723179662636,0.02093845956841418,-0.06256713126525525,0.0768773670245531,0.08830572989655651,-0.027911130115329974,-0.09174135563461117,-0.012470905170020825
HALLMARK_INFLAMMATORY_RESPONSE,0.056603632994971606,0.03219811009640898,-0.05375175162510653,0.07347535044796241,-0.0138150136967073,-0.012992353124400054,0.059672329328366865,-0.02055451265337037
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.010200861824328451,-0.007679246721198268,0.048058081158711734,0.126268626620407,0.010892148012488945,0.012752158550995247,-0.06131467956744347,-0.05783356541488954
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08488687876821158,0.021151950802212775,-0.04237367652463466,0.11164028461451571,0.004917854946081248,-0.01340086500725488,-0.008211992578713929,-0.0808851279217552
HALLMARK_KRAS_SIGNALING_DN,0.0363371504573408,-0.04960356080632179,0.039248685609261716,-0.04901509934481882,0.023560919253788677,-0.02221731888469449,0.029823854114310735,0.05785158461371624
HALLMARK_KRAS_SIGNALING_UP,-0.0602201988561169,0.06572021060890813,-0.01839443979398649,0.007720879734734673,0.0298638938484071,-0.0003991169018969567,-0.03740076714959219,0.025942400214578963
HALLMARK_MITOTIC_SPINDLE,0.015359180935726649,0.04203811124482559,0.04860122329763002,0.10372707893350815,0.06459669811118315,-0.031139947366212187,-0.039340062773476805,0.056124193843353654
HALLMARK_MTORC1_SIGNALING,0.022547819547396833,0.03687057126591116,-0.006161213555750175,0.10451847527231742,0.008065954121695909,0.04097739796943472,0.044228931036556056,0.03126496733650852
HALLMARK_MYC_TARGETS_V1,-0.008191081132462374,0.008548191509488634,0.03609755196871777,0.14020450558338785,0.061631228619349,0.08478947675968776,0.01096251174572461,0.04835241661937897
HALLMARK_MYC_TARGETS_V2,0.06956887696445309,-0.014722810609784864,0.021723195614513295,0.05145426769621119,0.04804844241707341,0.096043758406882,-0.0701440429306821,0.08403675341409039
HALLMARK_MYOGENESIS,0.013360301661778822,0.043286476339546534,-0.008335685988634996,-0.04048939042718295,0.0044233786745338285,-0.0030719323881399628,-0.04671858065474932,-0.022641613924106657
HALLMARK_NOTCH_SIGNALING,0.08979584390880678,-0.017345601702948358,0.012834517813791751,0.12721015820635195,0.025070691846763547,0.06615832397989951,-0.01757077541829586,0.07237677022629063
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.010735699337545155,-0.015952859294573473,0.04611208399993175,0.00966831439523983,-0.005505339638597066,0.11203118618363413,-0.05125439288057052,0.039019251725789725
HALLMARK_P53_PATHWAY,-0.0047880049197888425,0.02461708113566584,0.016998057066982326,0.10838748311213103,0.03165570886375239,0.06941430744078039,-0.037349571939515554,0.03333391984186225
HALLMARK_PANCREAS_BETA_CELLS,0.00972561370788508,-0.04366977994489969,-0.0067576520237402635,-0.027898398122757885,0.005436512173751482,0.0471556732783796,-0.05358363230345293,0.0643238106320098
HALLMARK_PEROXISOME,0.019145444116770317,-0.059394610386620174,-0.01435357161992483,0.0873511688694779,0.0067693213302617425,-0.041484047785909695,0.03406052656140725,0.02456739808453206
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.016320529466294705,0.020292618553861667,0.08774591628666924,0.08540518379646468,0.018041192061923127,0.040532324895623355,-0.06599086717211605,0.04449921926901848
HALLMARK_PROTEIN_SECRETION,0.05754417419317181,0.0159102618155705,0.03495526790065189,0.09953850217811751,0.06624045005657433,0.03588860087397768,0.01687570114518078,0.05674096708986813
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.028021893365893724,-0.01866850413528939,-0.036971780801322636,-0.06798789287936391,-0.014539511602434455,-0.07376995644389864,-0.05020413400809821,0.005721422917994186
HALLMARK_SPERMATOGENESIS,-0.0015740416193349032,-0.012649456810357099,0.05769966566329346,0.004462127220511126,0.006674289478951544,0.05447119405339333,0.00608867508097476,0.08467971260140596
HALLMARK_TGF_BETA_SIGNALING,0.028733164220834533,0.024180305714241776,-0.006423594970221627,0.1015353992848692,0.02291259996745682,0.007846054217779197,-0.06361798125423046,0.014740681788011483
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0996947996581712,0.04354212061813712,-0.036343987299463386,-0.06257866261489535,0.03598752185526947,-0.010944586853209513,0.014834146764777897,0.024282083080954472
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04918890375671329,0.042141108873218015,0.02650826292317833,0.09237664920695118,-0.020942916432043244,0.0478413936957624,-0.009649715585058167,0.04035335536268665
HALLMARK_UV_RESPONSE_DN,0.041588860237892086,0.04981288381926551,0.004623665895627236,-0.04373348460064265,0.02287947287978788,-0.01234941948776514,-0.015193083777732697,-0.014323508520111343
HALLMARK_UV_RESPONSE_UP,0.009829041278786265,-0.017036020272466958,0.10048635342976416,-0.06719628505484325,0.03946631442697757,-0.016735743669673526,-0.031359205706009,0.07166785761308457
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.04745746779949229,0.016858078275122607,0.11242366354715114,0.08704446696867231,0.006179127168164425,-0.004136961012629035,0.0457302475786063,0.026775397098755635
HALLMARK_XENOBIOTIC_METABOLISM,-0.006765284388212853,-0.013640680411237121,0.07751384737869525,-0.003587744448781942,-0.004466209234819685,0.05671546257690751,-0.030207894993672598,-0.06943110157171692
