,UKF275,UKF304,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881inf
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.06791874832119414,-0.0026062949339020203,-0.005504492792537207,0.0307684536818856,0.061032353483993704,-0.023937053522361557,0.01944277385084226,0.015734210694956938,-0.00909135041540831,-0.03352411097407125
HALLMARK_INFLAMMATORY_RESPONSE,0.07145274129058757,-0.02108341229798229,-0.024226978163613425,0.007426476861525086,-0.0735985390760423,0.05168822261954903,-0.04263810668494495,0.006446255034822596,-0.006504529349330891,-0.08415145774268491
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.010531791933070586,-0.052980795785689566,0.017819132474176935,0.08931410947198935,0.03795202033044054,0.10870345916244697,0.0330382420445426,0.05854912152051042,0.04796899470145553,0.06162541441882231
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.041358807162098284,-0.06413189227119676,-0.02223834051535468,0.03243422911015338,0.058280334814766646,-0.0031469577284839283,0.07642053545738482,0.048529884488719026,0.018312836579417777,0.013353254367255011
HALLMARK_KRAS_SIGNALING_DN,0.041133436222631464,0.07435208857665358,0.024954786290676507,0.07240084975408179,0.0666221907774747,0.028613469209632796,0.08413773795542664,0.07601544768792258,0.05104805819358376,0.03932733993899557
HALLMARK_KRAS_SIGNALING_UP,-0.013209353877900785,0.055782247746206645,-0.017548882618343413,-0.002624094570046367,0.07194926843214812,0.05579668368737753,0.06456699594538245,0.0410272472842576,0.04375905029712705,0.010608119051117753
HALLMARK_MITOTIC_SPINDLE,0.04896457459830908,0.015219023126463753,0.06051538022137334,0.10202506275526578,0.058878944556863835,0.08416883465959767,0.06581420791736527,0.06553230941472818,0.015581481304708832,0.032678242662688754
HALLMARK_MTORC1_SIGNALING,0.07303799487013592,0.030541114229473063,0.05477640281456424,0.08179505589553596,-0.0013576059923045604,0.04305848252695096,0.032701196844837396,0.0011524315920554736,0.06618974419251811,0.01823024530768499
HALLMARK_MYC_TARGETS_V1,0.03057257395579277,0.036856111674197944,0.0781798108059861,0.12112637031207447,0.061283827095197446,0.04342874670796057,0.021140963575203935,0.08358361517232712,0.025366147713826833,0.09957879357678658
HALLMARK_MYC_TARGETS_V2,0.02526603265065448,0.03594049387783946,-0.0021545890766924082,0.048984437684908025,-0.06030676503750427,-0.02057058092631702,0.03582893108846956,0.07217768754146131,-0.030797603017562583,0.0040308350165648675
HALLMARK_MYOGENESIS,-0.04751221760027872,0.03509484514998907,0.09888439637831022,0.03563220553907767,0.12101600695901735,0.08916801884197417,0.04282949283067789,0.05870909012335771,0.0013374654749913723,-0.037936463948830226
HALLMARK_NOTCH_SIGNALING,-0.0468240095984652,-0.011022595464515004,0.02323254656769391,0.0589337483326839,0.015118309393985984,-0.014482449689314602,0.04586312334178087,0.0914495718315427,0.019390961482940422,0.03471946440339616
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.005581088321464727,0.04342305345320475,0.07418403761906808,0.045076141305795146,0.06441118970176152,-0.02296701415670015,0.04962824142077885,0.1015739009946318,0.022499569618087013,0.12124320383006311
HALLMARK_P53_PATHWAY,-0.026910474871909333,0.0037296981657242694,0.06402425125390353,0.09862362006288838,0.019398371955007272,0.05757026076721271,0.04332427179117738,0.09084219832512534,0.024078206635756015,0.05548646978356095
HALLMARK_PANCREAS_BETA_CELLS,-0.037104572203942664,0.034199817687008804,0.05420004167363221,0.05497619119669592,0.009761629520192073,0.09379720559416346,0.044997259674572514,0.08935106884239156,0.05491574359794491,0.06684252509572942
HALLMARK_PEROXISOME,-0.01969204719470495,0.030016677521950825,0.006853487741507773,0.027518100565536028,0.0775384520946868,0.036393867663947456,0.0816008901019436,0.07371967492178985,0.06369364471503566,0.030120127363374504
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.038308178472915365,0.003514475961443657,0.04482124196821718,0.04708473085646779,0.09949006628679942,0.025794860684249098,0.02664774187939248,0.06287879181835035,0.04008909181436653,0.028092549239811335
HALLMARK_PROTEIN_SECRETION,0.014767746057728648,0.03237890545726081,0.08162425597817195,0.09510278555922866,-0.002030526309976074,0.007420088290835687,0.06443552812489926,0.07315203575346299,0.036402998705733845,0.08538874866713171
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.054858974824382525,-0.05298483842731654,0.0947641927882405,0.016860763856142425,0.11622393349318859,-0.10154931442178664,0.020237078296132124,0.10682564134375488,-0.04942411896390028,0.05207110750402058
HALLMARK_SPERMATOGENESIS,-0.02200291720111354,0.05926583820758299,0.07198868927948003,0.04385129962649254,0.005958180117169303,0.004745588387374918,0.059197828835955174,0.05787581037185861,0.05264833231119779,0.03179712384640527
HALLMARK_TGF_BETA_SIGNALING,-0.030366554675035677,0.02688439508513348,0.01940015427575778,0.05583339917501803,0.07703443001250752,0.03801468075964863,0.03003380326061398,0.06561906657298622,-0.011543329977860598,0.014627701229300152
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.050070186713218556,-0.0219258255027171,-0.027112730880928516,0.03836318644369239,0.02801614732616136,-0.08199849381047489,0.022965938693865366,-0.011975240287524535,-0.03541097058584597,0.027784893762309817
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.01590542516664727,0.04780368741157236,0.09438138341857637,0.11586445263598423,0.03849687255881595,-0.0016422373985950764,0.05254364018441572,0.06368751606452354,0.029477384166688072,-0.01639923234021175
HALLMARK_UV_RESPONSE_DN,-0.03150908455234279,0.07773076772968758,0.044047731414790584,0.0033332053791225173,0.011498980564845192,0.0796098384724923,0.03312704278838209,0.03450881205533098,-0.023891252463433897,0.039479181354038245
HALLMARK_UV_RESPONSE_UP,-0.016251805702600524,0.06439081518474757,-0.009142711962753874,0.07382123651772247,0.07500375845121095,0.03087637961388723,0.06342030537272532,0.01702731806494589,0.09349937086151376,0.05024120903491749
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.030725710212897682,0.03710081661362214,-0.014910659557965689,0.09840963775129982,0.05047669309508658,0.10859265227477327,0.01785044547589913,0.08175869816599413,0.07070824680709942,0.007439168766061224
HALLMARK_XENOBIOTIC_METABOLISM,-0.0349089254024176,-0.02686195437088851,0.0395119062865487,0.026185605312484365,0.07008275991329506,-0.02030432148700987,0.07361833001835776,0.1206030230486044,0.009566275918602637,0.046691046379929636
