,MGH258,UKF248,UKF260,UKF266,UKF269,UKF296,UKF313,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,0.04814701887582426,0.049725991729449255,0.04864935783469131,-0.0354656206852357,0.11299744810806366,0.031028562634822766,-0.04169895758716565,0.19742661529784428,0.05411626199237432,0.04982716239682375,0.101348918785051,0.06773130274981937
HALLMARK_DNA_REPAIR,0.045216976660744895,0.08070880190116472,-0.006852663364347701,0.03200966067389533,0.13963785259553674,0.02825597741045259,-0.0005697834684002735,0.09962060968844352,0.11266757143239475,0.08651088610054557,0.11504395612138847,0.1190500767564102
HALLMARK_E2F_TARGETS,0.02893540414656556,0.028290920802769973,-0.03147788565614605,0.05559168596203587,0.16502138542099729,-0.0056987474152923046,-0.05496637253774024,0.07149515771407358,0.0978056826746138,0.07918606735579425,0.108051935362093,0.12364811067387664
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.07527094094861182,0.041442058094802565,0.026202542646558427,0.03811060318281397,0.14494442969178584,-0.008549165432526965,0.04296414949916297,0.059729269725564506,-0.026524335138703448,0.04533635320522551,-0.04339620866873177,0.08876535679286836
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.07692144215413126,0.04533162129687889,-0.008107409906542393,-0.0040630857231432485,0.09489723638240838,-0.048565902760091616,0.029193022406585646,-0.006551994451452769,-0.10065700771495553,0.06558351300766702,0.09573286052675203,0.09427298652654935
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.02104177695273367,0.05905387591758482,-0.02113002866140378,-0.011907926511560555,-0.07048435880753712,0.005854075123794248,-0.021684408676850616,0.1404458602139983,0.11608361384180105,0.09351989421032929,0.10559323965505002,0.06889866151595248
HALLMARK_FATTY_ACID_METABOLISM,0.044535627228739584,0.06519894924991314,0.07929515577305972,-0.03547761449342511,0.09802625405485715,-0.05375514896733149,0.02455054486028541,0.13351644593412013,0.011711511302391791,0.026502932943268397,0.07906073528764737,0.07536909939713586
HALLMARK_G2M_CHECKPOINT,0.03700567201780443,0.03355419452088272,-0.05372377911994739,0.035475919902864694,0.1623019143201927,-0.008197685705395938,-0.061232587834446746,0.05727049233597125,0.07806773009159379,0.06805288722362676,0.07596882485398666,0.10754759810946986
HALLMARK_GLYCOLYSIS,0.03006773638417252,0.022322323967259784,0.0703813932368141,-0.01125179364149828,0.11340083336160031,-0.0003658075706362843,0.032514879356336415,0.014945647005490333,-0.01904083614624404,0.09207671177832152,0.10006848305466555,0.09449646629543249
HALLMARK_HEDGEHOG_SIGNALING,0.04399936904732441,0.06588727665359172,0.003159844272973343,-0.045600637641402667,-0.051852788960925475,0.007471709415655999,0.06310923421564098,-0.03590257249191006,0.0166908311563946,0.05640555355528382,0.09539122617773632,-0.0013507212652184334
HALLMARK_HEME_METABOLISM,0.05828945375699021,0.06458892136482257,-0.010683294985521154,-0.003995153251555862,0.12911962399547436,-0.02312536971191402,-0.02694264958284825,0.16268600906706082,0.08325650619731521,0.10665496597631881,0.0962322692282966,0.09848635024440247
HALLMARK_HYPOXIA,0.07574167087203902,-0.030057411757772844,0.029953748681802353,-0.021613336135822156,-0.08239274707521232,-0.006728601405720859,0.04056955006778106,0.07862004541404993,-0.1401405946871592,-0.013482798256917755,0.032085174510883746,0.042825501891416366
HALLMARK_IL2_STAT5_SIGNALING,0.023655717548555884,0.06431905061655709,0.02068665767982648,-0.015255671744453027,0.1312088805950664,-0.005214373514650761,0.0077319119057798775,0.1565867847596022,0.04193125850539819,0.08637032518643808,0.10278320459700202,0.13479025840799816
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.10405862746150155,0.031251782661611896,-0.0006403120584030439,0.044852052261339995,0.08321149272061071,0.01514927935702909,-0.021601329188182656,0.10812229608649061,-0.024929209583339038,0.03648475967692047,0.105685003999934,0.12617301507044537
HALLMARK_INFLAMMATORY_RESPONSE,0.01775910997861176,0.041706444144004325,0.11937880080371967,-0.02297768906704901,0.05354715144048702,0.010276761111482801,0.023581735057156186,0.11387257209029933,0.0592044572508559,0.03657416714857398,0.04457864234842257,0.041572163083956344
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0361508007383064,0.03937428595981022,-0.026996502313367345,0.03937048689597858,0.13890279527314545,0.0375671106218133,-0.01265238729589085,0.17847581855712935,0.08192483371403754,0.11976832334539883,0.043908224162148284,0.09061509196809149
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.005233002638661522,0.05845912108627427,0.05694750111719994,0.03635311096653929,0.0936963005982815,-0.02797362383391052,-0.02477169611533584,0.13749770064855157,-0.0023368233691562004,0.01862647390593406,0.0540045336595841,0.0730419528922061
HALLMARK_KRAS_SIGNALING_DN,0.05873436305170621,-0.005816372649279658,-0.0194606552721015,-0.021757397802087717,-0.04026481292787803,0.014292057095873657,0.004799557254944811,0.039436220816840784,0.08054234772695375,0.08278107306333869,0.1202799332187886,0.08280002001625524
HALLMARK_KRAS_SIGNALING_UP,0.05081271563332886,0.05178767167656978,0.015132711978599975,-0.0651854472582259,-0.011108322890342363,0.009384431557360006,-0.042687093023358345,0.1775042834617133,0.04606843420470297,0.06964353794785917,0.024245377939200608,0.028853292749169448
HALLMARK_MITOTIC_SPINDLE,0.028311933631811167,0.07235677429375546,-0.013294680529093618,0.02303168410377381,0.15098021080181215,0.008994787672896708,-0.02937559094983997,0.0918256894054143,0.08639166949185889,0.10791471252136267,0.09372485810514669,0.12115649918188855
HALLMARK_MTORC1_SIGNALING,0.08635007535728936,0.0656336643818059,0.02522471364026595,0.046186394909736826,0.10357505297577183,0.0092339543201943,0.0143385981063551,0.07318530518481597,-0.08294321105605389,0.03908407798221463,0.08086078562130602,0.04197563588092049
HALLMARK_MYC_TARGETS_V1,0.05576526980312148,0.07372256616323633,-0.020951274252015737,0.04219211042209158,0.16915312743502375,0.0071609943238184854,-0.020654767773489357,0.02466498721312252,0.1261607386845641,0.06414566879438233,0.10139613189655333,0.09406348136182213
HALLMARK_MYC_TARGETS_V2,0.09128634595195069,0.07866232847016723,-0.005770621724395821,0.05465284844175813,0.05778265880658535,-0.013927773334721448,0.023410235530243805,0.06419405436075686,0.054342382084311726,0.08545760516416137,0.06873002057441754,0.12348566104177583
HALLMARK_MYOGENESIS,0.02812058520912431,0.05277168976629956,-0.0004293197895359739,-0.009738193654140683,0.005633972007633404,-0.0019400464915811633,-0.021568586970960923,0.10559363588608633,0.022584076711795718,0.10095045045317368,-7.720398580758141e-05,0.044996336579971485
HALLMARK_NOTCH_SIGNALING,0.055948361533982686,0.06791549813990683,-0.03066609609921252,-0.011381434113095999,0.15951627984678637,0.03982173341911496,-0.003699750157962234,0.04643881866040223,0.06775938886136454,0.1007938633449603,0.0951930114608262,0.1231493182314497
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.060834074254244475,0.0764469671621286,-0.01673723043280638,0.007033567007555552,0.0085517820420962,0.07283447334572345,-0.012255325627959751,0.09458048155259541,0.1280276268144024,0.07256108023988513,0.10716370776095446,0.07705676143514034
HALLMARK_P53_PATHWAY,0.012068279523431496,0.06388076707012122,0.00798513177509879,0.016245432856064824,0.14134403338807686,0.021283581616110745,-0.01596431557207086,0.12657465889347536,0.06083811139822393,0.054897639452290564,0.08329705719485314,0.10256388789682262
HALLMARK_PANCREAS_BETA_CELLS,0.04156957073559768,0.057655080039495606,0.019508842648193393,-0.031618583808608956,-0.03741286051300337,0.10386473713354993,-0.021927126121142487,0.020672979739334157,0.06163698934894583,0.06641462328052439,0.1299131425653831,-0.025292429464168136
HALLMARK_PEROXISOME,0.007034586531185324,0.025596635412797147,0.01513063414343066,0.046703116218880486,0.06850029929645318,0.06384722907609182,0.03264557400790006,0.09574267056391582,0.0227552285487334,0.07007316840559313,0.08479522046545394,0.07530824643441572
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03533465219442802,0.07337679923655245,0.032583199723159026,0.007274403534744186,0.06626596571251964,0.017317503921613967,0.026410676335979738,0.060936596026162755,0.09905176429427441,0.11581258404626231,0.08548663664308359,0.09594669927097825
HALLMARK_PROTEIN_SECRETION,0.09089555656369419,0.07048695368436705,-0.013211652389854871,-0.029433297644077584,0.1148496118615869,0.021336655236453506,-0.027625609563202723,0.07072583929462359,0.0451241997427991,0.08723500893216506,0.12179336706344362,0.08678533856930105
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.004718444947491863,0.07205350763008211,0.09117463533407318,-0.010995732992864445,-0.08412612860356157,0.06325439742606552,0.02173044374602377,0.18667741994404674,0.04202336545362093,0.03400567051824137,0.044030878098414016,-0.010241609941836873
HALLMARK_SPERMATOGENESIS,0.06953042260842915,0.07746725293254089,-0.002906157652306488,-0.006241604975369186,0.0430363286071446,0.04136005565463072,-0.03882283755228408,0.11180083328750158,0.06915583361684687,0.08552289834806731,0.12491877184475869,0.1097280160164964
HALLMARK_TGF_BETA_SIGNALING,0.08165635124059156,0.061126249796932944,-0.012205364222166655,0.04575752323623352,0.13476241883914525,-0.0021994740056317176,-0.038770746293203,0.11950969099564036,0.08703094820518491,0.08187114522174853,0.012030405767929572,0.0802378268072388
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.049133160064923964,0.023592716140312345,0.05751699512283707,0.055709548742990306,-0.09816649314649674,-0.06485638430415726,-0.059048588979396605,0.0889602106619153,0.05290754324315939,-0.0999945093199389,0.0829273626899974,0.0770542177218188
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07121958088999111,0.06695704581411316,0.04620825828805656,0.021266247063005162,0.1469703107995753,-0.010634015009135392,-0.011263396294776148,0.06332423510385246,0.09783564769671124,0.08172667294709252,0.06508649207006427,0.08972520360247398
HALLMARK_UV_RESPONSE_DN,0.10240600873461929,0.04995253847851095,-0.013369282889649007,-0.05102414467392358,0.01772729007772571,-0.02136336518769147,-0.010702871005150091,0.05306174892358235,0.01029369498501452,0.09255649572399363,0.0257543981690604,0.07476745108395758
HALLMARK_UV_RESPONSE_UP,0.04388420214901687,0.08095268902900836,0.03532704950265794,-0.02983317378534827,-0.029533229649295244,0.03213406918546181,-0.04329938017686619,0.08519172288263059,0.09246908410826098,0.09320111063366648,0.11451377207215833,0.10348585425916569
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.011001787426803942,0.012066771100325925,-0.11088673783213422,0.06912337802228521,0.16001678286288948,-0.08865224867985794,-0.0811730596101701,-0.02192347907750097,0.030206475911424082,0.02981029019639252,0.00688185365902072,0.0645889182720859
HALLMARK_XENOBIOTIC_METABOLISM,0.0399308225943867,0.061222617616270125,0.01360219676832887,0.012515120922980754,0.037279477735251226,0.03864605346658131,0.006772343560856378,0.1334855849072653,0.07187184528558245,0.07920549724123296,0.10887012586529679,0.1025036803539005
