,MGH258,UKF243,UKF248,UKF255,UKF259,UKF275,UKF296,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk
HALLMARK_COMPLEMENT,-0.005305920026538076,-0.029791689564080518,-0.057570294610474713,0.10519423252725855,0.012276594538845224,0.029701772269258145,0.07887654655036687,0.05530023432553312,0.07999684560837403,0.14892831317035765,0.06654311760975887
HALLMARK_DNA_REPAIR,0.1357041332880227,0.0017880255445955077,0.0004056801698046847,0.11764680120562239,-0.00429458183093165,0.06018322376145793,0.0962973216310005,0.09075474006301533,0.08271319750522979,0.25997742831854986,0.11925023257475471
HALLMARK_E2F_TARGETS,0.12856061018423234,0.024050436489967277,-0.03780529913553383,0.10232477297435359,0.0004804233796894419,0.07947009074430432,0.041622595089480234,0.06977828425058806,0.10281578149450583,0.17680920743435632,0.09686053819920856
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.12880923708028516,0.06327404359242834,-0.0411749260477012,-0.0397271327117399,-0.032972676984503325,0.020492615607242276,0.024065108877467174,0.022289516255182166,-0.10374950011972617,0.17463383884745662,0.0067653885319747566
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08033406559654302,0.05652164442247246,-0.05634493465720795,0.05266294118577244,0.014841417543034975,0.04840434642314911,0.04398134506447599,-0.037394258360227736,-0.08731216127912973,0.16371344885105554,0.03159106625455367
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.003898910603090999,0.07369231565694669,-0.01952093992236366,0.0683828010337433,-0.013717996368021058,0.056991559238202705,0.04813567693935953,0.05820424758466023,0.06512787264537435,0.05506192983823961,0.1188745392072413
HALLMARK_FATTY_ACID_METABOLISM,-0.04904622216360885,-0.07157318391202482,-0.05240781658492514,-0.11930125606005149,-0.009298693417130442,0.042811032380465325,0.005149500559157912,-0.0328770439475679,-0.01813311117477586,0.08146724693363099,0.08841097575991592
HALLMARK_G2M_CHECKPOINT,0.0867772933276897,0.011758600182783225,0.002354549046311815,0.08123329843873413,0.0060383706173181085,0.07541316120056507,0.07227752024143266,0.07384852069255153,0.09250094102179948,0.16016273010431123,0.09082385975335001
HALLMARK_GLYCOLYSIS,0.1358833954733694,0.05201746061973802,-0.018040497864478065,0.05641242475114369,-0.008985796398173916,0.005698444315942817,0.0992852733556709,0.001083742680569005,-0.024399263368844674,0.15936532405249387,0.049673884511828234
HALLMARK_HEDGEHOG_SIGNALING,0.052900110835924635,0.03756928911116767,-0.0413323870276014,0.09561227137984071,0.018492845403439276,0.019526386514141562,0.056960244845795406,-0.03533605263475495,0.08917575540176209,0.1519017978967645,0.04559520879899681
HALLMARK_HEME_METABOLISM,0.022991184118601554,0.03540477145729922,-0.009307223543426899,0.07095738976784202,-0.011278501317099744,0.052023514474990665,0.06364993799545378,0.0631323929710539,0.03245264184095397,0.1907954346671774,0.1066877680969207
HALLMARK_HYPOXIA,0.12221238605427955,0.03171829617254146,-0.017845335489219353,-0.1389807869694585,-0.026085625829676693,0.013182562150993303,0.0619394017408091,-0.10163947673959207,-0.0810116969317697,0.10630831185717425,-0.012282342453881382
HALLMARK_IL2_STAT5_SIGNALING,0.05793231706270451,0.05107816928454134,-0.06140650966899647,0.10799249663235116,-0.02483612891334669,0.0012397066910263264,0.07312689073856796,-0.04043468075932795,0.03167265353555612,0.07258757047432282,0.11366585543310379
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.036996554239209216,0.05195209224402133,0.04057964023960871,0.01782974290921408,-0.010345190363617281,0.029936740741258606,0.025101790355040936,0.06026470033670409,0.0747987392506573,0.07052477321007732,0.056266472460536704
HALLMARK_INFLAMMATORY_RESPONSE,0.03699964308559912,0.027076508154975202,-0.0017785074336899916,-0.006846534100171321,0.005515815006097607,0.004824408747400631,0.018111223425721305,-0.02872535846671257,0.015774446161076032,0.10513522830711572,0.04698903742372174
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0669714327932093,0.0073341959626625425,-0.027727988276565814,0.1315790511510416,-0.00756897363418926,0.07393660445935761,0.06537853233389784,0.08226369194431325,0.1136575679061315,0.018575673464107614,0.12049807321185603
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.030278684588935744,0.023465824547160986,-0.019622730165970836,-0.09772462380774614,0.001013708756754803,0.043869101858591886,-0.01636960457470005,0.02072442189778468,-0.020749838575560228,0.11661031264565878,0.023946676077834194
HALLMARK_KRAS_SIGNALING_DN,0.012506237522568565,0.053686423295582125,0.022797854056392668,0.09050048470094885,0.013107254707923916,0.014654793250116717,0.10475898744565007,-0.006883045893650016,0.029518877225945428,0.14778230264779846,0.08789329370128852
HALLMARK_KRAS_SIGNALING_UP,0.08482060276576808,-0.03756795265287442,-0.0512656338424215,0.12694452853922428,-0.040193863662358574,0.021889947291711412,0.11851708127177844,0.03823036156364022,0.09103083527782727,0.06075932589191234,0.08189555874681802
HALLMARK_MITOTIC_SPINDLE,0.129386765056377,0.01897791977255273,-0.011135893527410293,0.13369020704594356,0.03917750853002627,0.09191998986618498,0.11361241951984546,0.07955300619350471,0.023878040461715808,0.14966652033266792,0.07875212444427238
HALLMARK_MTORC1_SIGNALING,0.12204236761218823,0.01328453498473798,0.009197581354835619,-0.06973633304011673,0.0038503586721014226,0.027949021504713865,0.06944412011312998,-0.0011308255790747714,-0.044110686727604646,0.12882232598867047,0.017223785765033486
HALLMARK_MYC_TARGETS_V1,0.13620728145225877,-0.0029346879746431687,-0.034793886771024275,0.1419430558648936,-0.0310380368061311,0.09336416476955035,0.058949668429213634,0.08014862711550556,0.1372186440584867,0.20099697673407418,0.1025050359727174
HALLMARK_MYC_TARGETS_V2,0.08131304753482511,-0.041961449262225385,0.008176971027494805,0.11705844338444002,0.04440336375745036,0.019011734069793965,0.017362154882272163,0.04398038655090894,0.07235726472691997,0.09191534265833527,0.04727812188026245
HALLMARK_MYOGENESIS,0.08160750724489098,0.04178094419945008,-0.04024147176152785,0.08625359716371707,0.03481855670689682,0.04699230848602174,0.07078901826749634,0.06877405882175777,-0.011338258117571772,0.1540605055840794,0.07347566762582118
HALLMARK_NOTCH_SIGNALING,0.11114410340884279,0.08636326063331516,-0.009699928074617177,0.13662773371979386,0.06036877225028601,0.016987549687397616,0.05468210579756844,0.08617389646528092,0.09590810295343352,0.27284345858498765,0.08348192389093327
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.13141559654571255,0.0459160615557578,-0.015908720251398896,0.1557302305189064,-0.012797749867314542,0.043099900941113115,0.09888954985577927,0.08056564599287863,0.17025072334013192,0.21216509763892638,0.09898042225172873
HALLMARK_P53_PATHWAY,0.028675881057423688,0.022538400317532056,0.0011885160307074536,0.04601660613224573,-0.058902089891024724,0.04563876990989836,0.012524783860986523,0.00020156660574583647,0.028350743426889223,0.18780759869482946,0.08033156962112406
HALLMARK_PANCREAS_BETA_CELLS,0.09703756176393902,0.0029573460416509705,-0.014649285347096084,0.12353272392849073,0.03908063225757281,0.03548186286807647,0.11884002063644053,0.11350218318435773,0.2100215137265404,0.17601458567374373,0.1042643255963006
HALLMARK_PEROXISOME,0.08875762813759637,-0.02264190337667654,0.004382363368278981,0.1170741266373145,0.042363826783494055,-0.003237964287900568,0.0401027260641121,0.030562860031855255,0.06932846341475482,0.07896704312707938,0.0770990758136169
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.10159213659600107,0.015140413966053284,-0.02898562522877094,0.07145961455383248,-0.04731814627386832,0.038147511466620765,0.0840535510260426,0.09180437005569028,-0.013204044593601543,0.2176056512378968,0.09039033418970355
HALLMARK_PROTEIN_SECRETION,0.11575568268121258,0.024426858824309252,-0.02192368677079244,0.10213706989411915,-0.01305333058681659,0.007894207143999308,0.06026090624693763,0.090703717932743,0.05730445694293276,0.20015098199775677,0.11570622545419956
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.044418231461210725,-0.023231743072003402,-0.004803156202514531,0.07582518429216223,-0.06455147903345435,0.03871306125628399,0.11848948378451875,0.07924662878608235,0.09412661532965425,-0.11148681320018153,0.10676071380765394
HALLMARK_SPERMATOGENESIS,0.0645945288598945,0.0036665706438721887,-0.01284304826108414,0.1401404390107303,0.029641510200926622,0.04696339206773739,0.10866742984755004,0.07391454695816012,0.01790785597629881,0.08305345576430827,0.0852653222577581
HALLMARK_TGF_BETA_SIGNALING,0.06902198716060898,0.049761175513384465,-0.013550974671784486,0.12425215240262151,-0.021022175607498084,0.06164736690797916,0.05905679944298583,0.09080395902381705,0.1104890027630082,0.1270059142035691,0.05696048250017191
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.03629251708005843,0.08001945540818207,-0.016007562198121144,-0.10933320666042362,-0.009803042705548198,0.06870217745383629,-0.007843558881509952,0.036446907166224424,0.11853098203894898,0.0612251957386683,0.018046277987798225
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.11135432895894977,-0.0031132312883976436,-0.03583758621752899,0.0007912273907622807,-0.028731603028057783,0.07092677972844666,0.062074175155797065,0.08965276141259737,-0.037265852178931566,0.14096831238844215,0.09315006195569278
HALLMARK_UV_RESPONSE_DN,0.06746950235339155,0.07049804078622421,-0.058031626722648055,0.03043587012456836,0.022822220554885617,-0.003512817226856424,0.03874072317813343,0.003773417093693049,-0.016420825888997338,0.1392658696775528,0.07311562344177981
HALLMARK_UV_RESPONSE_UP,0.09735106420385718,0.01464131656845647,-0.010791812010875762,0.06083776911647294,-0.01780846051759406,0.10197303878290866,0.11487865462294362,0.0493655004756323,0.04713387436527475,0.1540226728594279,0.07496916163477074
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.05350099811107255,0.019192928538694032,0.050027857369790214,-0.006898928372876957,0.02003646787345165,0.035613891800685256,-0.03775092117692228,-0.01828617866153613,0.03110618274560019,0.15656320964675985,-0.020714719761201903
HALLMARK_XENOBIOTIC_METABOLISM,0.05501118672755519,-0.018094714063602173,-0.04158475654247006,-0.008851593933887217,0.020522949659845774,0.014390358138835503,0.05212782505347913,0.08029938595378326,0.04784357717469875,0.18633287363144993,0.10640695735584706
