,MGH258,UKF243,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,UKF313,UKF334,ZH1019T1,ZH1019inf,ZH916T1
HALLMARK_HEME_METABOLISM,0.02889019752770311,0.02105176033246946,0.14940546808605476,0.03689856651319314,0.0033380426344910767,0.28195050409222133,0.04767942332966836,0.016129720177694346,0.06952701634637494,-0.02572354821155246,-0.004471880002707791,0.07331377961802091,0.10775239044329156
HALLMARK_HYPOXIA,0.07380057679298219,-0.08334491980117359,-0.04292448334853933,0.06594396486668475,-0.03005836036144519,-0.13227108168498128,-0.04427531068240951,0.023443392896722204,-0.11857853513261768,0.015317737074037803,-0.06839467907257232,0.13060225315149052,0.0012157430558889211
HALLMARK_IL2_STAT5_SIGNALING,0.010389380550798018,0.07676244972715184,0.0941006118938632,0.006065987251777415,-0.02508891735569973,0.28013214771222267,0.06177396523665866,0.005523704560760663,-0.05231566475190409,0.022864761524256774,-0.025443452631676793,0.010768464830069968,0.13702387362286386
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.041589613321520356,0.048391989808502546,0.15225265971366128,0.022081444580580627,-0.10990814751522424,0.2539012396521905,-0.0701618614118417,0.04761669839217587,0.0971684432691638,0.006636514069514708,0.011385010296595915,0.061363326987205584,0.09578411171937536
HALLMARK_INFLAMMATORY_RESPONSE,0.09380749315037659,0.059432680876561256,0.024688029069903313,0.005903796687311036,0.05958812836455273,0.15924949223670565,-0.02434559813031462,-0.026443718953342625,-0.04250165728014552,0.03094968509841804,0.02876737161622336,0.0047220967201103805,0.008674413834815651
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04938189495803316,0.05243361866035839,0.10568916440125821,0.039064959378919725,-0.07995025542369473,0.31278163432808,0.005710461994115939,0.045625968444376344,0.09837332604100243,-0.0006087722672695738,0.008632026389282432,-0.055831395235422875,0.12691015799390168
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04813281999226725,0.03964298864691499,0.15814362319159994,-0.0345886328669429,0.002143806532487809,0.25421552626921307,-0.0012335795640215827,0.02183735601288605,0.062314415981551706,0.00861852410102393,-0.023780622133540423,0.02856037867035932,0.07647744797105946
HALLMARK_KRAS_SIGNALING_DN,0.07729168009474222,0.013602141088777745,0.02671489177306531,-0.013163200107297612,0.06762837840562645,-0.020043099159336875,-0.01071462985267417,0.029304993795321865,0.08035342775082761,-0.0009305292599641839,-0.007419413262163346,0.030548010703887317,0.07124573582091749
HALLMARK_KRAS_SIGNALING_UP,0.0631966699887661,0.04615278439724776,0.1349863451527744,-0.019061492259947754,0.06397265566595144,-0.008852625343099722,0.0355682887400263,0.021120250281304532,0.09195554934233667,-0.024486561204903067,0.08608385684048174,0.00507098599249929,0.10391686126723426
HALLMARK_MITOTIC_SPINDLE,0.06600734309260083,0.00883959777973258,0.13976293858123331,0.025127469093645112,-0.05008728935579416,0.3099336628518755,0.004946137667205767,0.025042495660138425,0.06758069985512127,-0.01702121201735716,-0.06628879692541285,0.05460894551708934,0.1495516028203006
HALLMARK_MTORC1_SIGNALING,0.09623752127062331,-0.062216091620927984,0.010624058708032891,0.005224532658794882,-0.04776518385985316,0.2420903050995669,-0.07785783944716458,0.017004287593699485,-0.08493069837438227,0.0009341593782029997,-0.05709508912402431,0.07149164553193542,0.12401621083474013
HALLMARK_MYC_TARGETS_V1,0.06593226136613864,-0.028816150665270993,0.04070362757635902,0.0061738105919364765,-0.06913564994973025,0.30971844346227395,0.019596410826243096,0.022525595758479046,0.07040524098582845,-0.0040975009972338775,0.09653703911989271,0.03654512113242494,0.1409823794700581
HALLMARK_MYC_TARGETS_V2,0.09269485878591231,0.06016296554298283,0.09667556595353911,0.022375335304040987,-0.10121157770600334,0.11578609870940725,-0.011293000297389113,0.005344061573874753,0.05861682550955677,0.03789913358264086,0.07133478716147873,0.06640247835162327,0.04758500029570766
HALLMARK_MYOGENESIS,0.04704864905449413,0.05420482599908507,0.10468607147041271,0.007318081835239591,-0.00697215572855204,-0.02017259481139268,0.05787852604256741,0.009172013613193813,-0.05132485372365321,0.016406350550431513,-0.05448419654197824,0.03773763155885812,0.10543503602509623
HALLMARK_NOTCH_SIGNALING,0.05332862648047767,0.014120627886882106,0.07343303363496632,-0.019177782657895596,-0.02155238508558785,0.2969515070432323,-0.045393633345860454,-0.03983009388573766,0.1315586248999849,-0.01398721961540227,0.00356898667674763,0.08176364459873237,0.16545064540741192
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.08842839795257353,0.019212011753280092,0.003873242194284241,-0.005390988479944907,0.02946451502420056,-0.014993471791303926,0.00483061405057396,0.02422879816601697,0.0692796933444744,0.030637013471661683,0.06483898604559321,0.06727699348542215,0.122867442495393
HALLMARK_P53_PATHWAY,0.06563122861983563,-0.08354274445113118,0.06281360358206266,0.028906531028970027,-0.058404336567102956,0.2877898843140566,-0.02816898120218618,-0.031566077299872757,0.10150567493181255,0.025724161063746545,0.004464850182337636,0.08664165728892442,0.13447702381727195
HALLMARK_PANCREAS_BETA_CELLS,0.06178525171851593,0.09642715865238594,0.11255664534396367,-0.03148682521778203,0.10414321149571044,-0.09720177059940403,0.02482348996688207,0.020122920499186712,0.10350465685398734,0.004252193906373456,0.06905188697167675,0.028128108645522065,0.0968815554280537
HALLMARK_PEROXISOME,0.0317955353268827,0.0007904974610953583,0.10977639564787031,-0.02017620314819777,-0.0228755316252624,0.11731409304751793,0.06632311716182164,-0.0031158930410971806,-0.005849333768502879,-0.04272140950532694,-0.01787847637548678,0.045385495564113136,0.10917255405833476
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07736937178939582,0.017881577924487375,0.08957332468753411,-0.01192487869921501,0.04379182721412964,0.15978070343136422,0.010623499086812524,0.017822974951821058,0.10354312747761779,0.0218023366895088,0.0702777196204058,0.010842937502466376,0.1506043725610838
HALLMARK_PROTEIN_SECRETION,0.07687763080128308,0.05265225310127257,0.16180747547946658,0.040555409215921684,0.05697619259226796,0.25526593259195574,-0.007913920063788785,-0.0014287553830274894,0.019903301145499454,-0.011388956491719178,-0.02489815354261255,0.05764781523391001,0.14393838760134703
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.04497106512945281,-0.023485404662490966,0.07407567574826752,-0.0052549889687325615,-0.014356939035515562,-0.10622190102285936,0.023730697587070516,0.02168492923749979,0.07350541696745524,-0.044820630635964864,0.059777268285219405,-0.10045830004239414,0.11158132479457991
HALLMARK_SPERMATOGENESIS,0.07157205791498507,0.04427376020389272,0.10047775745996622,-0.010757716566289297,0.021213865870370645,0.16774590275004309,0.03200059190888664,-0.0011303179347466644,0.07441420995332493,-0.03074832910531773,-0.018468573581707757,0.05156302795757984,0.08602177396166291
HALLMARK_TGF_BETA_SIGNALING,0.027377548604393856,0.0501357829157473,0.1265475417586177,-0.016622679386652506,-0.04790098291861619,0.3162012902927845,-0.0033433369474516355,-0.007975329135894408,0.12062570059714428,-0.023712742758642394,0.06915341783951846,0.06571977825913194,0.11411841126564634
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.005607672600729582,0.01579364335931568,0.08555966689873601,0.004315536232179429,-0.005397537394723193,-0.20843491179726273,-0.06492145480302072,-0.021953170182004652,0.07860247131279878,0.05282114173280218,0.08040669004365926,-0.03289128502242043,0.024804157672616723
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08373805530409854,-0.013424735568485512,0.14222361309337697,0.031117101289613595,-0.08360396025113138,0.2990346964392123,-0.005119697587433107,0.0028359578418621703,0.05530015797926443,0.038880480661628004,0.0383286562465273,0.032146881207583515,0.15620208263536806
HALLMARK_UV_RESPONSE_DN,0.06914798840136402,0.025290817511233778,0.12050204279315066,0.0037338356291661957,0.0634006938691954,0.020691479332917862,0.04129339566853479,0.009402470217399855,-0.08150138224284278,0.0028032636212239497,-0.02291296439228269,0.02846399029589659,0.0789376276890018
HALLMARK_UV_RESPONSE_UP,0.09698886381186228,0.016165858643513425,0.08692809308153823,-0.006961480425996492,0.03019389212521018,-0.13374149628288803,-0.037631760884989575,-0.005160661267820167,0.096585049909664,-0.010848117787221546,-0.03050912389384049,0.04715007460816089,0.1067391290609466
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0639291846462595,-0.05223255265403497,0.11365002736384501,0.05052694194520585,-0.06768293793464226,0.32681740378699053,0.04134418451882625,-0.062201098454791125,-0.04704504415214803,-0.023689533019836752,-0.01600508484295927,0.04572479583937758,0.10356473017694225
HALLMARK_XENOBIOTIC_METABOLISM,0.006423771899925102,0.03615163170170122,0.1002613491882136,0.047197523397883814,-0.0025485720080245106,0.15337847211972117,-0.01025956391001746,0.0382673148772878,0.07408613259942924,0.0039054049226529305,0.014386941269741795,0.05365596346538614,0.07439072708512265
