,UKF260,UKF266,UKF269,UKF275,ZH1019T1,ZH8811Abulk,ZH881T1,ZH916T1
HALLMARK_INFLAMMATORY_RESPONSE,-0.061998994769736304,0.017880039492298622,0.09461192899389928,0.047440354156770524,-0.019838641107026198,0.0846526529624088,-0.011461024586567,0.04811511728697476
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.061562735062751145,0.09338138527175009,0.12387871630661411,0.03648942359784563,0.08513955654043973,0.04242703728762793,-0.02936901464499996,0.09960874753368772
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.04582664876036944,-0.01784835030691443,0.1311756904191175,0.05975594737670361,0.01909905105398277,0.08482944385280018,-0.04451207092094061,0.04630293645131073
HALLMARK_KRAS_SIGNALING_DN,0.07163176405657352,0.0015522960342227443,-0.040216037740076045,0.038794780898976464,0.03468067003237141,0.1050396282214151,0.060708571726872246,0.05260046685329832
HALLMARK_KRAS_SIGNALING_UP,0.06289794210371595,-0.04142730959394494,-0.004922304881218667,0.002021432134104465,-0.05549245059467374,0.08212078728748856,-0.014410815681071616,0.07338681212033506
HALLMARK_MITOTIC_SPINDLE,0.1042701116357592,0.05038265866147928,0.10209683821606998,0.08123917693613852,-0.05233559009449007,0.08476451118697023,0.05791382211491053,0.10494032003929363
HALLMARK_MTORC1_SIGNALING,-0.026306325988094306,0.055425446695838335,0.09210226890649273,0.01971718304035278,-0.11301843249490018,0.02380671940357628,0.012090944988495788,0.048039537539883895
HALLMARK_MYC_TARGETS_V1,0.08248449674072014,0.06290824311663054,0.09055314570460149,0.06348200111375475,0.038889047534597036,0.07960883989926847,0.037772493102182864,0.05544129817621756
HALLMARK_MYC_TARGETS_V2,0.051952752926523335,0.056113585637602,0.048055268325114475,0.04911725317260663,0.036149624454076656,0.03679155148417333,0.020851633987427405,0.06844829535543291
HALLMARK_MYOGENESIS,0.039678000540664844,-0.033356391336496885,-0.008936164975334351,0.053807010277024815,-0.0012323983196614657,0.07793291385568936,0.012128317055028964,0.08478029830445172
HALLMARK_NOTCH_SIGNALING,0.05075339164953534,0.059525152795534074,0.08764034116525123,0.008276592304268748,0.05674682542068374,0.022796417003694634,0.04266513427596003,0.05357952391551778
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.08979205403386974,-0.02277047652319739,-0.02169073700389566,-0.028136589354426953,0.042543524116072484,0.1010120453776303,0.04697128705655737,0.053336645021230894
HALLMARK_P53_PATHWAY,0.07791274237343497,0.013260116953198868,0.10607875895627555,0.07975226407119801,0.015749994167808475,0.105340670635771,0.05750754327819849,0.061971527645476136
HALLMARK_PANCREAS_BETA_CELLS,0.040547841622128586,-0.05662891436060763,-0.0653650994968463,-0.04749324091674712,0.051229211714735996,0.06162344705417701,0.07053399236543935,0.07270171817524586
HALLMARK_PEROXISOME,0.07012833811583569,0.05868801211380602,0.05912452379545157,-0.04897409638675478,-0.006090745885392879,0.0635652597473816,0.04018369592934952,0.03705155340728698
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08284941243664201,-0.016434565088844343,0.04275602638428621,0.014719864844206246,0.007387345234836581,0.11119944818177029,0.0420970458444086,0.08932801235152187
HALLMARK_PROTEIN_SECRETION,0.05248981688052408,-0.01955426932862404,0.0808428168885228,0.023845559363980334,0.00292656472479965,0.11810898368829846,0.03203158358453225,0.09782597882632746
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.07286825805387583,0.01283242262969054,-0.05175732393403551,0.040119443984691486,0.12576637488999537,0.11757561999845688,-0.003049702263123317,0.07483110578595709
HALLMARK_SPERMATOGENESIS,0.08714766697504557,-0.021383553134466205,0.013034624186165657,0.0070070532125383654,-0.08189544364525563,0.08055667428692002,0.04924138024571659,0.0510865196142631
HALLMARK_TGF_BETA_SIGNALING,0.04245184886702893,0.08921013743157842,0.12160390200797659,0.06511332056460911,0.0702073847212419,0.05070093138110458,0.007656795138482631,0.09910981149632248
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.06003683046299302,0.0033156192239463004,-0.07430496416888718,0.12185250790341942,0.0007245275037483627,0.08487197550570975,-0.03712517788325639,0.008169068883542447
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.015888135693699332,0.04779979204126563,0.10397747478942024,0.0917434450348903,0.026830147775431665,0.11184109397642211,0.02419429437550246,0.10290620214852285
HALLMARK_UV_RESPONSE_DN,0.03879305332267507,-0.03931290409085047,0.02986848917903869,0.0025819063503648323,-0.011162002658035608,0.10232360480423446,0.022580509749946003,0.11962743961722838
HALLMARK_UV_RESPONSE_UP,0.052587341449677284,-0.0184279878334486,-0.060664021727306734,0.0677470554802657,0.0008143508449640535,0.10286044521441531,0.07075683646053585,0.05878014851076261
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.12483374443276729,0.08756696226082764,0.08770428572740938,-0.015443827612106505,0.012782003801167436,0.05533467442948947,-0.026450588631812925,0.01610692276715738
HALLMARK_XENOBIOTIC_METABOLISM,0.09478787913631868,0.020231070829428644,0.06252973307350197,0.020488016067489984,-0.012352946285615965,0.14067089714760048,-0.02307226118493572,0.07084195127547666
