,MGH258,UKF248,UKF259,UKF260,UKF269,UKF334,ZH1019T1
HALLMARK_MTORC1_SIGNALING,0.14486433415617445,-0.061261535958638966,-0.04696262068505632,-0.05669858251113141,0.2085582824660758,0.12293402667701035,0.06817135210554988
HALLMARK_MYC_TARGETS_V1,0.14805253798948106,0.0661923338989643,-0.039067860871595285,0.13615288213744023,0.21183091760144476,0.1933175798666003,0.13667989389720672
HALLMARK_MYC_TARGETS_V2,0.09985588351033818,0.042692315857549436,0.016541276189431096,-0.027169413763449703,0.08821739897307511,0.0682056878235444,0.0587240001381013
HALLMARK_MYOGENESIS,0.07315827614992297,0.07372287317857547,-0.024915024747962446,0.07799784975348012,-0.08827804086651003,-0.03880220326787796,0.12850955039427825
HALLMARK_NOTCH_SIGNALING,0.1577457509176873,0.0927499164192089,-0.006615440117935733,0.12323170047528736,0.1954415199137788,0.10486408711959597,0.057875835714821314
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.20774892778519458,0.04266482590490639,-0.04206491701153617,0.16383585411012677,0.04558068512467639,0.06838307973341334,0.1712387759904499
HALLMARK_P53_PATHWAY,-0.014674499267171962,0.008649293396805636,-0.0291157781980293,0.1405336134256581,0.18296914268957157,0.14628974522348315,0.11048212028488957
HALLMARK_PANCREAS_BETA_CELLS,0.12585803995595896,0.0604572884970847,-0.009226884166157315,0.13537212292756243,-0.03261360732712973,0.054101292309051266,0.09874475044979275
HALLMARK_PEROXISOME,0.02756913787878431,0.059612443205374344,0.03666304170052645,0.14720035118487682,0.12017017678655975,0.016915792191790246,0.11862650653937178
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.17499099954194816,0.07041864322784848,-0.0334938401958691,0.14841259473938573,0.10645633807902853,0.06577602450462913,0.13953590519031564
HALLMARK_PROTEIN_SECRETION,0.1672307364058554,0.05116164913463771,-0.05133029561596067,0.13423046187950363,0.1617663375630214,0.1055156599629941,0.06138634713844956
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.16902023082579978,-0.003743124614087439,-0.06564254438416228,0.010477831135725297,-0.14891836925316676,0.04405784125855347,0.12370683238505921
HALLMARK_SPERMATOGENESIS,0.06161415796488371,0.07502477044968892,-0.03437889142880966,0.1483523329164579,0.07303111722342205,0.031046231530914327,0.0769970462874399
HALLMARK_TGF_BETA_SIGNALING,0.09966819902679817,0.10076882883316068,-0.012931592662660887,0.06193794580719711,0.17118100269770695,0.10779836481783962,0.11090755592397786
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.06293850817724306,0.010785978284906203,0.025697321050476115,-0.09067252064324366,-0.09781519338469681,0.07991162241248108,0.0035480410975956187
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.10679118436380451,0.027557346135744225,-0.049827965434352486,0.028142051930438037,0.18814311581931367,0.17886720232662093,0.13785899616512376
HALLMARK_UV_RESPONSE_DN,0.07103677604536673,0.06634194696076413,0.008584831332993465,0.12073843473580897,-0.01729744427256411,-0.028483283483341677,0.04234445486435987
HALLMARK_UV_RESPONSE_UP,0.05768135009737266,0.0691007815889078,-0.06263466181895166,0.08898595442872996,-0.06185293895072792,0.023038477118184783,0.18368612406468016
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.14582773075951672,0.05842638845448781,-0.004997187985820572,0.10052398500874724,0.1515158239413715,0.06186280745226317,0.058529373546008095
HALLMARK_XENOBIOTIC_METABOLISM,0.10256766467485103,0.07683453447978687,-0.01733716514041118,0.13011304563021792,0.09727739622671189,0.0008955329145199917,0.11466560798622102
