,MGH258,UKF255,UKF259,UKF260,UKF296,ZH916bulk
HALLMARK_INFLAMMATORY_RESPONSE,0.03430262263872776,0.04539712446641184,-0.0017670328006794318,0.057110174679047235,0.024853664085022868,-0.014212816503895945
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.033314308808179836,0.025949728935205408,-0.02766370962408465,-0.04703278240470427,-0.004318908098862733,0.04824037375391843
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.023872599393990498,0.06076832197430564,-0.0013867440477788736,0.08600710712821916,0.05713368061722028,0.001751895670729967
HALLMARK_KRAS_SIGNALING_DN,-0.011902494157614291,-0.07769231803118051,0.035858002398173695,-0.027786235109318068,-0.010797529989409537,0.057316737244576525
HALLMARK_KRAS_SIGNALING_UP,0.03873569041205888,0.09349109311337749,-0.024092850552201475,-0.008964387163939972,-0.0004368166426281374,0.01804609426018627
HALLMARK_MITOTIC_SPINDLE,0.020138299121342147,0.06115413318271204,-0.0012470119039977162,0.023311141760074497,0.04025198060584072,0.04831191669771729
HALLMARK_MTORC1_SIGNALING,-0.000703363474172694,0.008378063017227037,-0.04477701125668665,-0.006432642925040973,0.02134871837971666,0.04309063458775555
HALLMARK_MYC_TARGETS_V1,-0.03788916954488366,-0.00837455527536644,-0.016770102866909345,-0.04204561828011978,0.03676121267406399,0.06509688024713392
HALLMARK_MYC_TARGETS_V2,0.013259239894256765,0.04965753616544007,0.015275653896644925,-0.010856220454474283,-0.053228589782094896,0.05925079697054041
HALLMARK_MYOGENESIS,-0.006618919946347154,0.08920871594828361,0.001035739614726846,0.062610152047772,0.018309326501613696,0.05669342032739379
HALLMARK_NOTCH_SIGNALING,-0.002036447128550641,-0.002087422844421653,0.058980775904965047,-0.019987136533154468,0.02533970835552182,0.08406719331530166
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.024731579658048557,0.03235702677253784,-0.0026628297301249083,-0.01909817827987362,-0.019237418376909985,0.05719129908292759
HALLMARK_P53_PATHWAY,0.04087597781664748,0.13375784886942818,-0.012648343152649769,-0.00518614936120056,-0.008901611994648157,0.0806216460425774
HALLMARK_PANCREAS_BETA_CELLS,0.007881986817089553,-0.02924052605088427,-0.039221122956221106,-0.011510623338272801,0.019759210164023464,-0.022156407176135172
HALLMARK_PEROXISOME,-0.010660575946134116,-0.019788440951453285,0.07045113838693724,-0.01921474708083384,-0.03861961762723474,0.005403369832366853
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.007768954594071755,0.035345996503167505,-0.026180574206360628,0.014290335363639816,0.0066413933009409724,0.015973263571808588
HALLMARK_PROTEIN_SECRETION,-0.013589144616330309,0.05112787248350249,0.003317307020698475,0.011856787721178609,0.023873167479631485,0.053744848538395805
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.020177077647663372,0.0018290248046158176,-0.02987570845184001,0.00019772100056679483,-0.017869812512440082,-0.05263763025477625
HALLMARK_SPERMATOGENESIS,-0.030692126401964216,-0.016663648897551484,-0.0055058776109824376,-0.018403986745006488,0.0274758767979253,0.06636378468826024
HALLMARK_TGF_BETA_SIGNALING,-0.009377473503459082,-0.001464502424929591,0.005297727784053461,0.09725767327286969,-0.02219790037805544,0.03236046947245286
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.06666477500154992,0.12020908484315303,-0.0553587029795268,0.08174708024207412,0.10885760610258916,0.08209642173939458
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.06745837036150525,0.09345456479578694,-0.03122070617463831,-0.0038689089561287126,0.054565186695450386,0.05279773200212874
HALLMARK_UV_RESPONSE_DN,-0.03894412499103547,0.05662450734541529,-0.0002021076278196412,0.07941905312898888,0.015398628933863394,0.07055899243198005
HALLMARK_UV_RESPONSE_UP,-0.04656805507787442,0.0655289100585446,-0.028160223147046623,-0.04181255264609589,-0.017812950328390673,0.07818113496033348
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.033284111826109325,-0.013280879598212923,0.02513666450673576,-0.009679738459855623,0.03113750938363646,0.05829077806584871
HALLMARK_XENOBIOTIC_METABOLISM,-0.0390513045290622,0.09193214760025299,-0.006839487529945596,-0.02404701110329449,-0.03117302213900289,0.0704444189762979
