,UKF243,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF334,ZH8811Bbulk,ZH8812bulk,ZH916T1
HALLMARK_COMPLEMENT,0.011426476715800592,-0.013823787351398944,0.011288822603584025,0.012317854114654806,-0.059856840356063305,0.1077772217196102,0.03287607402240375,0.014404027391739781,0.05950831906766446,-0.030319701354004917,-0.008760246634811723
HALLMARK_DNA_REPAIR,0.0880842937320168,0.0748938192509614,0.04654849052919256,0.06445379360401197,0.004802644741391177,0.10863381288463604,0.014152505963635015,0.06522619672935853,0.131041209993583,0.016410049697851904,0.03385963182151001
HALLMARK_E2F_TARGETS,0.12906857827245874,0.048270734911104514,0.05720347094818113,-0.01806865747797287,0.0016902559034671877,0.11041701514038241,-0.03163980139731973,0.010568515123108342,0.06566147349172516,0.022382023519382017,0.03394907296667864
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.024912153110653198,0.04372013898789138,-0.0017970469959264514,0.07463571049439936,0.012337097244900204,0.11166969636607478,0.05857878273149395,0.029415512966339992,-0.03918674648232559,-0.07243637464347213,0.02116426252664388
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.02970673355191136,0.04578320044360152,0.054201384640222346,-0.04130407311985725,0.029124478373756153,0.11197547480753328,0.016794294491966684,0.007140340871653329,0.0958242914764279,-0.03271016202824526,0.0025211395262564234
HALLMARK_ESTROGEN_RESPONSE_LATE,0.12218398390782506,0.031282636202340355,0.050631627350550164,0.0035322606633852553,0.019577487333104042,-0.0346390402035066,-0.008335499474702425,0.0489347215108147,0.0910497913832655,0.0030590640704646743,0.02267480931986097
HALLMARK_FATTY_ACID_METABOLISM,0.030004496923809215,0.05292918897410179,-0.007957195589540405,0.02361325653284151,-0.009616565429138598,0.0825584052116638,0.0309946582897271,0.04369271431549337,0.004030817469981849,0.008073048547510238,0.008536569736778648
HALLMARK_G2M_CHECKPOINT,-0.012035579196822684,0.06768364375675223,0.057128933894606944,0.050146142576699144,0.09124934926818376,0.10503479699560649,0.06569483614250154,-0.014117969569446425,0.030404884945717272,-0.05878152156504487,0.01643014957794243
HALLMARK_GLYCOLYSIS,0.1331002235682332,0.056052551882843415,0.06818598587824223,0.0250406525208476,-0.027670839564958083,0.08271296640509639,0.048194659596837094,0.0931517212823961,0.058733407132947946,0.01436252354467925,0.007746122090430137
HALLMARK_HEDGEHOG_SIGNALING,0.126863047633971,0.04385696610330001,0.07783799122669117,0.015213704211481771,-0.01952190977401112,-0.0726874973190099,8.378090745217036e-05,0.03698161905832239,0.08762578879961347,-0.0474369300046887,-0.020900090105231067
HALLMARK_HEME_METABOLISM,0.11323594721687423,0.05079146329888923,0.054798261763448874,0.03136144901154028,0.0216900188638771,0.10847456143955479,-0.009087505710782082,0.06378813643634422,0.127234833901307,-0.04068065580584165,0.025315404498538606
HALLMARK_HYPOXIA,-0.08208941479584812,-0.01732271049915273,-0.05095312753486378,0.07346498375939495,0.0013472240975931696,-0.016269544700775025,0.024735884234132657,0.026110868225656378,-0.09761709714944763,-0.06252030251302435,0.009927840917504796
HALLMARK_IL2_STAT5_SIGNALING,0.0011676235047709004,0.046163062816297284,0.004684932358162697,0.046819712902368374,0.01616601599647016,0.07988139635148976,0.03503565387911013,0.019029084510987358,0.08772549705043527,0.0473726308128472,0.005805283229117578
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.007187495890658849,0.032212387261304404,0.02812390862149645,-0.01037547412775425,0.06930942976352628,0.09188960577073221,0.07409135886629002,0.03630504062729351,0.028187494505853644,-0.04907358722489216,-0.04569757020288905
HALLMARK_INFLAMMATORY_RESPONSE,0.013433292913524667,0.04176719328605299,-0.006215076708842014,0.03165682426691477,0.0072155292389696445,0.0700326206860853,0.04546832423291771,0.0053427387753987605,0.007614708451687487,-0.024730784722861616,-0.017465671952166546
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.047723990298905616,0.04500503543772992,-0.015619685154656969,0.014236802843796408,0.010190983946950637,0.0814645204799158,0.0013556843503511444,0.003908349733638871,0.1554651668216093,0.06646990643199659,0.032171769253610566
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.028901915110069894,0.08565806318478325,-0.016339998367167496,0.0163474149878273,0.02032114152378576,0.1129088108834044,0.041513668277814754,-0.005647461622782303,0.01914730022237215,-0.06145154121789144,-0.009882053566268274
HALLMARK_KRAS_SIGNALING_DN,0.16173263882421554,0.020910942669891335,0.027266964258522444,-0.014792830113231386,0.026698975916594272,0.03445960071085442,0.0021729261917457447,0.00233590505713221,0.11827432681705215,-0.04874304939800364,0.05201763638849659
HALLMARK_KRAS_SIGNALING_UP,0.03693504106678143,0.06922847722171264,0.037475567161812134,0.02559989652469341,-0.06555126806314947,-0.022221652968590033,0.006127784936387511,0.046281455069046386,0.10453434266589322,-0.032268456400974074,0.015853649942928132
HALLMARK_MITOTIC_SPINDLE,0.08314527243801975,0.05697537044360972,0.050798202754379594,0.05060522973071797,0.02724805661762773,0.09715734751756858,0.02593184200068182,0.02073239420601139,0.13068099408713152,0.0003742792225287056,0.032391530703814474
HALLMARK_MTORC1_SIGNALING,0.0025522936502096936,0.03654395305469733,0.030611182901069657,0.041029885905811074,-0.006242506776276393,0.07354685746721425,0.05145718342422652,0.04734079192052978,-0.038469928009896376,-0.014108170297904602,0.029820535260420826
HALLMARK_MYC_TARGETS_V1,-0.001619395706414728,0.06849935165779321,0.02394873694804404,0.07151498558179174,-0.06094079354539311,0.11772655140535734,-0.004463595071328915,0.012007641617834268,0.12255121775985832,0.019126519018270824,0.032031321281843966
HALLMARK_MYC_TARGETS_V2,0.009321103381694508,0.06201478269958317,0.01898203476276443,0.0065760364047954736,0.041366181025761166,0.06368023506152849,-0.01975554066120096,0.012354514906266803,0.07259268905700866,-0.058605876440440255,-0.004209602788128799
HALLMARK_MYOGENESIS,0.058474660282781345,0.04982020367605896,0.05853204954523043,-0.018653356914462738,0.032016365115908545,-0.013034782111918742,0.0015708226785991165,0.046459027116996024,0.13013493280281146,0.006786075086344293,0.0440558702096322
HALLMARK_NOTCH_SIGNALING,0.10672357174755324,0.030469918221534633,0.061086906535423216,-0.012920567346346874,0.024267477760595978,0.09845651340294827,-0.057337072563384064,-0.024196630457063797,0.145686790477834,-0.0916171019841076,0.01617063968593857
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.1193319817273693,0.05375939851607199,0.03474047270219171,0.03888227554094891,-0.03346476595385549,-0.00010542756165803499,-0.051346316196414395,0.05058920176550162,0.13281440504752426,0.038607290561262546,0.06338491505722939
HALLMARK_P53_PATHWAY,-0.04567530181515404,0.06327630208993006,0.017401112864219054,0.04843516822619893,0.04360520651734081,0.09675176567059277,0.0040892102933340795,0.017886497990340006,0.09295964320407228,-0.04315936787959647,0.0320094439063928
HALLMARK_PANCREAS_BETA_CELLS,0.126292451948023,0.05524197870139445,0.05247515090608177,0.021586385085442746,-0.005481385817315676,-0.02201742791256149,-0.021398488819102644,0.02803497960166456,0.13440018779197954,0.02773895241373863,0.05083352554547212
HALLMARK_PEROXISOME,0.04922441571661255,0.01775092025150438,-0.033942337663453885,-0.00027150632703206606,-0.04692807896456992,0.043048314468453606,-0.0022748622302862114,-0.00420103359487291,0.12626389441007269,0.025731694074787675,-0.019978427002044476
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.1019253799179656,0.05738280579210258,0.07658846580834403,0.033901414347924506,-0.056393885793098224,0.060778603623850236,-0.003636727188272337,0.08138854562758388,0.141680223048696,-0.009170871810636362,0.01935289593181658
HALLMARK_PROTEIN_SECRETION,0.11830509593425553,0.08606958691273285,0.04493107057369699,0.022956285349042996,-0.009663110957368208,0.08185367717253687,0.03384231448337086,0.0862826093357537,0.11331298786918176,0.0007571384880483699,0.039413739156517094
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.05352948421416179,0.0962808374461145,-0.051655622867173435,0.0795378941093039,-0.08284918657938355,-0.07693039016884452,-0.006800568556339518,0.004341437471440011,0.12205240608058643,0.08694252566674668,0.04031588391212381
HALLMARK_SPERMATOGENESIS,0.10253385848027223,0.03915776876934756,0.0053119041556540965,0.024342020130095718,0.06748295409741552,0.03007569155575154,0.017191773419792777,0.0688754844283713,0.12889010440515916,0.02246276367018813,0.024371611627475236
HALLMARK_TGF_BETA_SIGNALING,0.08465564752418321,0.04754536522006665,0.06239087382469727,0.002597124454573178,0.05653051639824024,0.09120510396452342,-0.004354717964382937,-0.005706233618911878,0.10493535633166379,-0.07352045532332248,0.041372447401562276
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.01606510683907468,0.014890049512578175,0.015554183849499166,0.06706995941026561,0.010844477179519698,-0.05125461942979069,0.00892345096201947,0.022757698816446365,-0.05491408131939878,-0.03473266388071456,-0.0528475834494518
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0009225739241091614,0.10450790843085772,0.022479731696453915,0.09657088273419703,0.045723345668811886,0.11334178471645688,0.024867167099950956,0.0394642062913226,0.13157139866338047,-0.0023111620762166444,0.02321277704456672
HALLMARK_UV_RESPONSE_DN,0.1115278265990111,0.025819314348493085,0.024776800498425837,0.0024845358626405887,0.03281429496109043,-0.0033564767466091445,-0.025681097706278064,0.027602332533924172,0.09770738079565802,-0.05832890038135035,0.10852618374961699
HALLMARK_UV_RESPONSE_UP,0.060475600634249824,0.08883222043129034,0.046045519773896204,0.021419928361103405,-0.010516805896609338,-0.03460828572485461,-0.02010881246363337,0.051856642804858126,0.12252687182356661,0.00854276054348317,0.02937103108088854
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.08465862398346695,0.05643741306966596,-0.0162044254102371,-0.00021802388924882664,0.024832690804801282,0.09907404465619052,0.08780154754456239,0.016717854978753537,0.06972614397269522,0.05976131563239379,0.045205605204289685
HALLMARK_XENOBIOTIC_METABOLISM,0.05004228874004747,0.06594730431735885,-0.00902865589609311,0.05586343052101086,-0.05493503611387769,0.05512998376767037,0.030154354605658157,0.02709096440635163,0.10106134326213376,-0.016617893899594057,0.04109089860295485
