,UKF243,UKF255,UKF266,UKF275,UKF313,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_FATTY_ACID_METABOLISM,-0.04125355110555028,0.20164884367312724,-0.042884351071478026,0.03817761897109162,0.06213482081054858,0.13065674389236867,0.13907991257207022,0.22503629945580764,0.19430957630899653,0.08185329763419869,0.12790247278778907,0.02074721015295845
HALLMARK_G2M_CHECKPOINT,0.10502794467048318,0.0017187087411764516,0.2650161057509968,-0.03881857191996499,-0.13662140512234386,-0.06856516343307921,0.1261185251752716,0.005089793694480073,0.004876862769236486,0.010814241651150318,0.042228709098807084,0.04670272445029734
HALLMARK_GLYCOLYSIS,0.16310367171642395,0.04393245160308025,0.02894517611594527,0.15207344341896303,0.07431594726847728,0.14374532638016377,0.1548914098913907,0.19139971179412577,0.14957899722011928,0.14643324527112436,0.11090197709344746,0.08849122651131924
HALLMARK_HEDGEHOG_SIGNALING,-0.07006761987275782,-0.20549685195698136,-0.2566367296455095,0.045593123795044974,-0.0031994593463840807,-0.0012219428080130184,0.14355924074002985,0.14427493663908902,0.06847030088928464,0.07341314864978277,0.10407725454072562,0.0112714605022142
HALLMARK_HEME_METABOLISM,0.055748312822176245,-0.005320732644219189,0.043738310881648285,0.046740959308239745,-0.08882704264646395,-0.04075447137439794,0.09309668940643898,-0.026075462965053746,-0.02282348979069297,-0.035266210900224436,0.03132583174200181,-0.01556881824691505
HALLMARK_HYPOXIA,0.3413075043094616,0.2791568635006958,0.0587006722414269,0.027986677868143323,0.15736750188872536,0.27267332293822905,0.16422995106007418,0.2597595889570527,0.23682360291426666,0.18262610750843575,0.21859436906898283,0.0705239938891105
HALLMARK_IL2_STAT5_SIGNALING,0.05137414397486602,-0.1837746684745859,0.1055168381650769,0.11828602582132762,0.04566711677988056,-0.007169249766296928,0.08328815704439546,-0.0014823457393226332,0.04200416738696389,0.048206204677070395,0.11185427769715452,0.04672445215173283
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.16888039698869448,-0.12646640723733235,0.22499916027396266,0.009290869572011307,-0.005246124647918942,0.017448769083485582,0.0549378574855595,-0.047089124892081495,-0.01665124705773686,0.096737635617371,0.05550173382381559,0.06197258946244154
HALLMARK_INFLAMMATORY_RESPONSE,-0.02540960284998962,0.0530479465837757,-0.0921956777191479,0.11441237034841763,0.007640842378957718,-0.1665084902466443,-0.007348553275507966,0.1273619687506487,0.10413359353713927,0.006710469957391773,-0.04999682580956037,0.1171670043731521
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.11008955459377794,-0.2316394803402169,0.2713999501489398,-0.11037266315762291,-0.15620166953647957,-0.15539804271794389,-0.0566888961356207,-0.1329337435030372,-0.09391146380671019,-0.14396457428888756,-0.14132321476319043,-0.09187118540109794
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.028196103262553365,0.19932090034253985,-0.005022887812748606,-0.013973519980849763,-0.04829034239568072,-0.07123157377844053,0.12879342514209596,0.02563645130770275,0.06514041024698153,-0.028538910582813097,-0.04328322807097576,-0.00952653257094594
HALLMARK_KRAS_SIGNALING_DN,-0.007375522967024257,-0.09242843282197402,-0.10960793505287471,0.022683318922808816,-0.009533980318947978,-0.03600876112901302,0.07802708193478301,0.051516156781290276,0.031730657011451835,0.016458048226633288,0.014244818163887854,-0.03434172143578412
HALLMARK_KRAS_SIGNALING_UP,-0.0284792325360176,-0.07277598314540627,-0.22485215783591778,-0.048630048708893765,-0.10234794802333108,-0.11232647070289103,0.07658090549564196,-0.09894630624802597,-0.028094335258790622,-0.03857982929434172,-0.098601618861696,0.03226093430064698
HALLMARK_MITOTIC_SPINDLE,-0.0056309572471803125,-0.11916429116873305,0.19669558553531455,0.056472756817050045,-0.10127877005617052,-0.029420815214005438,0.11972511818264679,0.03903236868012124,0.02596386041453544,-0.012261391773705037,-0.028947847863524827,0.013071533132236805
HALLMARK_MTORC1_SIGNALING,0.23538238622556726,0.26305283517293604,0.18621409689232674,0.0962093998123403,0.07868262788008809,0.1459153748621439,0.16171973685235663,0.2735291645546074,0.21387470301072098,0.15840225048201373,0.1909365211789931,0.08485934220806231
HALLMARK_MYC_TARGETS_V1,0.11069991557226058,-0.04274606051905584,0.2506660114678714,-0.023545607481552176,-0.14352019716646816,-0.1515258401817641,0.0983357730945015,-0.03290977852386354,0.013279069436462275,0.07227494864579959,0.13328335543948688,0.026871079581442373
HALLMARK_MYC_TARGETS_V2,0.04615752329121404,-0.1493575672727625,0.18792903616212897,-0.09069259570590583,-0.03041658320374848,-0.11865543463215993,0.04259772303240427,-0.007228513395619236,0.020027047059088185,0.03855997949094708,-0.009300662809620705,0.049416591942415246
HALLMARK_MYOGENESIS,-0.15005102164629233,-0.18461897169514924,-0.19295386995091166,-0.013154782199430852,-0.07011067145122132,-0.0005642194443383991,0.11464666523170715,-0.08148534846447726,-0.023834806111486813,-0.16718849611359182,-0.12946664733905666,-0.09608320880500423
HALLMARK_NOTCH_SIGNALING,0.028069080259643928,-0.1937436558424976,0.05769649576395793,-0.010587910143054075,-0.1375825819193527,-0.10061101947584536,0.1042000751604963,-0.08088372840784507,-0.04396689503503452,-0.05766054174219608,-0.00844603940058812,-0.015446530575414584
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.07576955943914025,-0.046799302244940263,-0.06584644288034389,-0.019910385071072928,-0.13891515948164992,-0.1772418576893628,0.09289048210827376,-0.056825639669803626,-0.00041649442280361596,-0.029071662842149994,0.05030426198392636,-0.04022520815122025
HALLMARK_P53_PATHWAY,0.17621651979101266,0.13080864646453097,0.12047407168644665,0.0029194026066658376,0.028859463644004858,0.01568724704393062,0.09549651742849934,0.049856020663962476,0.08318798764386423,0.05875224079980481,0.1247503285155697,0.08126957365076828
HALLMARK_PANCREAS_BETA_CELLS,-0.19132571890765646,-0.0562919812620038,-0.21228510669939885,-0.05218686398750453,-0.16335855006200561,-0.2239057320491173,0.02689998322515785,-0.08994235525230475,-0.027408963769634642,-0.056341807440121856,0.06053632050555599,-0.058145085931510666
HALLMARK_PEROXISOME,0.13720752975388378,-0.14352099799099494,0.06999478026346048,-0.015292565586997492,-0.005470815286225192,-0.08198251225094075,-0.03827697451486634,-0.05271605056088768,-0.03454314525152237,-0.007349915181117415,0.03061759421578057,0.028130638989393754
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.05051727410072388,-0.04757657439128603,-0.04945431955600434,0.05748356783813757,-0.1325762442803684,-0.047563686005758644,0.10017848824739183,-0.04175250594931758,-0.020572205074585414,-0.005860311185806812,-0.0338806067112942,-0.020724032284196503
HALLMARK_PROTEIN_SECRETION,0.009301856862451292,0.02427738176107342,-0.04543117990323236,0.05147833873589059,-0.13897655934479863,-0.029267502718372508,0.2047189400671603,0.033287159233987874,0.02156262512411125,-0.008072478067276316,0.037848054669972035,0.018285495861099454
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.020627976119591673,0.09773515728796031,-0.11773886431590112,-0.12178336901509415,-0.11488284345709496,-0.07351399267842595,-0.044011053793475696,-0.048833078155577005,0.03251761426539541,-0.029406113917027743,0.1447564841588073,-0.042933879398361255
HALLMARK_SPERMATOGENESIS,-0.17147866065930847,-0.11583309158590602,-0.031011652059067422,-0.033210447192743985,-0.10231411171633711,-0.04683859168395761,0.058797960220867744,-0.013405769307109457,-0.03873106535708126,-0.01989435319926669,0.04473072963629368,-0.010003890216590107
HALLMARK_TGF_BETA_SIGNALING,-0.07976605592113477,-0.16127012947705793,0.24161673212182946,-0.051972733270449364,-0.14367662435668763,-0.19591278658834,-0.005446403759702397,-0.14059414186791835,-0.049562995436269325,-0.11627163820591337,-0.12162348184117804,0.015032427740042513
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.15664009862907585,0.03397839766362479,0.1407005280893053,-0.024699548291335038,-0.04904121155543689,-0.003070024527589266,0.05278389110455348,0.1285659927928739,0.10286445118974383,0.1468092603289271,0.20539952547591872,0.06678204571981089
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.16178461339332303,0.15624519877850393,0.2164584200838137,0.10914741057208534,-0.10892572322603407,-0.007137158963402158,0.12928474763714806,0.03712064317970924,0.024087809455751893,0.06184788607557748,0.12503078714828697,0.0395279054539782
HALLMARK_UV_RESPONSE_DN,0.015221116438428835,-0.14017508665424433,-0.14395339547014926,0.025996626079480868,0.029821070913468077,-0.05400599359869441,0.002650027593609093,-0.08819962464882793,0.0018011355798504814,-0.10383297452121222,-0.02638808631747258,-0.0104415678561043
HALLMARK_UV_RESPONSE_UP,0.08990245110370054,0.03189074539588209,-0.07834060314470238,-0.09994236067927553,-0.055364134811590235,-0.011538820291440443,0.053370666931049957,0.15082366721393203,0.09348439295908607,0.06684529587478,0.16433974258967307,0.016330178646448198
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0891152264645194,-0.03425769380619817,0.27244638786221476,0.0652718624270142,0.01864841195479376,-0.08072237612669558,0.07522236468277166,-0.02807184606422747,-0.011048466258649641,-0.015183151166576774,0.018555423292588497,0.03632931445853621
HALLMARK_XENOBIOTIC_METABOLISM,-0.03492106508304463,0.22120675811109952,0.08819321587824654,0.03835475038972551,-0.10806392536377853,-0.025362321621431018,0.16333543207099224,-0.007083693791194292,0.04512664249518787,-0.10556324084298765,0.016556790417004922,-0.015457051618303993
