,UKF243,UKF251,UKF259,UKF260,UKF275,UKF304,ZH1007inf,ZH1019inf,ZH8811Abulk,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,0.015860392401685866,0.025820828428747344,0.02778721087822093,0.015836253131107057,0.11255573398523441,0.034773620708418856,0.03589123085466272,0.011161956957490152,0.06047825428245576,0.1482298524055141,0.07020545001767023
HALLMARK_DNA_REPAIR,0.15795975441180074,0.10578524796134815,0.04337713522201693,0.011436625217230982,0.08447338144952385,0.042046051244084365,0.0710018461695652,0.013484070014954625,0.07108321764795951,0.11072346480837938,0.0586282793890368
HALLMARK_E2F_TARGETS,0.07891692127905123,0.08786173513328885,0.04761758253637562,0.05699371429569509,0.06855500262859608,-0.01911990036067479,0.03883561703919108,-0.03055309825085168,0.06116741678547107,0.05374249940492701,0.05081933476938062
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.0015647918664123855,0.04480968997351871,0.025426999740209347,0.04099969014295789,0.050272628046381086,0.07529091367524493,0.1107102901668737,0.08486731724662162,0.10543767120114131,0.17208920356405652,0.0064792519883574255
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.029030252417402497,0.045872536666757856,0.050814955958699136,-0.08957556624144686,-0.0712792566999315,-0.033267815256025846,0.02013578821034106,0.07527884157999486,0.12289223838793363,0.08734924190431971,0.049672681310493634
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07607979247886808,0.026989704805682954,0.01878620404141309,0.11804276639034027,0.09905784270437427,0.08057275658640772,-0.04991667248112218,-0.07146320724510721,0.04069017174861962,0.07987536574876306,-0.0005449443844986098
HALLMARK_FATTY_ACID_METABOLISM,0.02962335627998423,-0.0019402134191774333,0.006324796578412838,0.044040637675919876,0.10762201653845667,-0.03370820906975283,0.00955808340946594,0.05066928354031536,0.03722171250437686,0.011351773796008,0.03020866678408154
HALLMARK_G2M_CHECKPOINT,0.12770972671910658,0.1186193672472711,0.024429740216365507,-0.03437167693633973,0.11279148626012038,-0.020774362432877967,0.0067768156261086305,0.0695784468524099,0.06404039569780705,0.06360352302781305,0.007203187270357517
HALLMARK_GLYCOLYSIS,0.08046236350550665,0.0654544789593867,0.005643041214402991,-0.05076562332502213,-0.04587015183893871,-0.006040075123218795,0.08371556521019131,0.038590018777752685,0.08666356725799144,0.08714474663523573,0.005667599281076978
HALLMARK_HEDGEHOG_SIGNALING,-0.006347255452161998,0.0076477829126185915,-0.019871583917907196,-0.004842982446791274,-0.04155113673899003,-0.052988255738969745,0.00252127281798149,0.0575867205324615,0.06219100491087406,0.04135523655344407,-0.0058911764281687085
HALLMARK_HEME_METABOLISM,0.09620775820298634,0.11101883624375884,0.04224955895628906,0.03522792683881541,-0.025321140025018538,0.02100810116502144,0.08065332143290609,0.005952549077883419,0.0828060600001792,0.0971487901993047,0.04449178744122899
HALLMARK_HYPOXIA,-0.0012259534754651288,-0.04653852104341944,-0.00842803809904563,-0.0001525367546421273,0.06728782555974663,0.05509238986149229,0.05324850024107141,0.053283595974686446,-0.02637085988104304,-0.0685332237555842,-0.0032381228980376446
HALLMARK_IL2_STAT5_SIGNALING,0.014901567263037228,0.07122629664418029,0.03369053986137274,0.042924375416540476,-0.03079680277046138,0.07017880256071457,0.05031872396736913,0.02617564873660094,0.06363825868636647,0.1037699909411083,0.014299068843359864
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.04822124142628689,0.02787044190441712,0.0579862722934132,0.09475780074905106,0.07818948415557653,0.042718772709001276,0.15584124258889523,0.04351013150211914,0.04296247703602803,0.08520909717172741,0.0417575907306007
HALLMARK_INFLAMMATORY_RESPONSE,0.007731980622313192,-0.00012024982372146865,-0.010851446031672384,0.04013241913642448,0.026650722327535684,0.03649809060341398,-0.0054138977135731875,-0.01815414514760032,0.05625542497819135,0.05911443380224645,0.02230882566679553
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0859237113389827,0.014620597620543107,0.02797962356186898,0.0873329367596274,0.12471243942857532,0.07267126464436102,0.15392503999586726,-0.035849755595792475,0.08507679391713079,0.1633066863986107,0.14540868990216804
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.040823708714993114,-0.00589149627447951,0.0631387389949439,0.10708958661315318,0.1318107824344322,0.06722825504622464,0.16284637546559466,0.04987507283218968,0.10513304549705979,0.18547899432753692,0.07298532548386988
HALLMARK_KRAS_SIGNALING_DN,0.040541876127600886,0.10033342896026516,0.0371633256390269,-0.0035476038019207515,-0.059552605218154024,-0.02742795051939038,0.03548648700521428,-0.07293040269230125,0.07199343830202566,0.08107870540145459,0.028230525031298515
HALLMARK_KRAS_SIGNALING_UP,-0.018806535242063497,0.0523638838702569,0.04484000204081153,-0.028393128345852735,0.06669680654184285,-0.014972369288285997,0.09175019147670535,0.021927812756966272,0.058176964980632226,0.20340928945585218,0.024234188575685874
HALLMARK_MITOTIC_SPINDLE,0.07261771290478555,0.1161111406878364,0.04082036549318094,-0.008182593387541444,0.011218653919014276,0.022815475859265633,0.0536798200600192,-0.013864320769147936,0.09697795228058538,0.12837022060907735,0.009964026720253039
HALLMARK_MTORC1_SIGNALING,0.12012164248324418,0.04168933831219277,0.014551664622505261,-0.09528228209205526,0.03490236385144567,-0.021356903686532647,0.0341412190292219,0.08143847900132456,0.026653542519102492,-0.010008384409208135,0.023090730996932696
HALLMARK_MYC_TARGETS_V1,0.14094044972089698,0.1323666239160411,0.01524989045592304,-0.07565819856217713,0.11009757791309709,0.006861536658970008,0.07264084046011236,-0.0056582690645591354,0.04668097844573675,0.02984755292322901,0.03689581185564339
HALLMARK_MYC_TARGETS_V2,0.10398755111817297,-0.0021415522598919293,0.03507320435978073,0.07986203776715704,0.10469046171341853,-0.01735461532842125,-0.06099061296924755,-0.02725237085831346,0.05544201196834015,0.07180522666382774,0.01226499798767923
HALLMARK_MYOGENESIS,-0.0051043504980450025,0.016967102397330937,0.05188068665874648,0.0927011767444724,0.0003645629436228901,0.027881408211622754,0.06886596129261066,0.06414075414585187,0.07501887468428783,0.20685422463878175,0.05373482984618701
HALLMARK_NOTCH_SIGNALING,0.0735626421241515,0.08678959967790646,0.08871680105124473,0.03199630944460707,-0.04815454587090763,0.018113352039850417,0.08292912025941525,-0.011827825631032794,0.061889167957658246,0.09085014235187724,0.0293982914684098
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.134663693502962,0.12189989670359708,0.011045920085673434,-0.04736378116259034,-0.015105020847040592,-0.03102167024979692,0.038630172748050744,-0.004655467331129966,0.04599194113432376,0.06597049214823822,0.06160536298983424
HALLMARK_P53_PATHWAY,0.08362553491289013,0.06311295017376682,0.0598291792668474,-0.00881703329132058,0.13573647452850107,0.024221451127423785,0.08522425073882156,0.07466632533681505,0.05835413699963895,0.07898054051255078,0.0357188203460497
HALLMARK_PANCREAS_BETA_CELLS,0.029511377240357954,0.10893674981491207,0.07220694953472111,0.011842234741066696,0.03632910596217537,-0.06356236535285541,0.10685035496069444,0.027583806125443578,0.04851130125654944,0.08000071084539905,0.04114969158935662
HALLMARK_PEROXISOME,-0.008095189698635291,-0.0010456360832470396,0.031670361720216034,0.031083342479332934,-0.05852525495933741,-0.04469267771513386,0.0747930735604705,0.001269166541483039,0.033805065315691184,0.09035025149028365,0.0433227796291897
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06561356585339735,0.11341355234527148,0.06279863961724126,0.038007100427224196,0.01070885516368799,-0.01465674234209655,0.09410868547085652,0.02310638492109657,0.06336807362378093,0.16287542569386865,0.061267999543974015
HALLMARK_PROTEIN_SECRETION,0.11470152960792919,0.07936090571480582,0.021966510903225944,-0.019409113569712522,-0.02283199238411831,0.003522767393750528,0.0799549078651263,0.043618310146973996,0.11234377960459843,0.0953498066150701,0.04054621289539003
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.06272916811996514,0.0015246613552016976,0.0510645889331185,0.009539100999413647,0.11829876325951953,0.04682476034428466,0.02580139358514135,-0.06368467575332568,0.033126298032621,0.12086669347465935,0.09970351249383348
HALLMARK_SPERMATOGENESIS,0.07520230693436002,0.08138056343848746,0.043132781084276345,0.0050000320975575755,0.0343757604401616,-0.03462706553712553,0.03374606419706163,-0.05623345437799894,0.0890137158203378,0.0492462533853374,0.032767371017459995
HALLMARK_TGF_BETA_SIGNALING,0.0993045659466172,0.09075328502676938,0.010098410111418828,0.0965532235775424,0.07825711068116602,0.06013478902504354,0.07153530600149904,-0.04801915959649152,0.04701998435398895,0.17025196100090076,0.0005388671699090834
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.006929193609869954,0.09400775756437564,0.053499264235012126,0.1183009926329851,0.15053045422271308,0.059721145057779965,0.05489786781086032,0.06728396724736761,-0.007188367980239735,-0.010254473385235536,-0.016783847639052683
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.11682752476045753,0.07129675758058279,0.030919654030233664,-0.023079663493440743,0.10289081409691245,-0.01510892550959669,0.09936944997411104,0.08873204882142072,0.09433350416287375,0.11964619480895052,0.055817748925340305
HALLMARK_UV_RESPONSE_DN,0.0590418861060088,0.0026296091926807682,-0.03484184393885788,0.026878903093794315,-0.11909625900980825,-0.03968324929257241,0.10167355499752229,0.015294649939816374,0.10537363353807398,0.1455711112862582,0.05221985780493716
HALLMARK_UV_RESPONSE_UP,0.03094183182482247,0.06627024393571211,0.039462598713283406,-0.062440870810302286,0.10410982476646014,0.002225581915236561,0.09028957231213765,0.02511219067205107,0.1145660730053522,0.06643753780563151,-0.0016419140329207657
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.08413618898358025,0.08721288409824743,-0.04937087625634848,-0.014054683508684863,-0.029161672915079453,-0.01171042048401052,0.08724285207042855,0.015654889017353617,0.0437538779086283,0.11842005835025654,0.005545192990061778
HALLMARK_XENOBIOTIC_METABOLISM,0.06410949945611674,0.034603041202124124,0.029208402998873916,-0.06727252484904783,0.07617652334333216,0.06200574581322133,0.03362561126320061,0.04422035818817739,0.11593111906763233,0.11818531865041801,0.05869125575579069
