,UKF259,UKF266,UKF275,UKF296,ZH1007nec,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0650034447153094,0.12985616849568016,-0.01774255561686598,0.009405908662418304,-0.08118249471611767,0.0931784200226083,0.043885066652875136,0.08224787822976139,0.03690422485453349,0.028775867888895593
HALLMARK_PROTEIN_SECRETION,0.02012243436185365,0.10236003980623597,0.045246946657276056,0.029687540261563988,-0.009635997670623696,0.12940303204592174,0.050336244792240636,0.051284191756936756,0.03361318643270662,0.049639458671660155
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.03136681698269402,0.10459188975993491,-0.003054020770452895,0.01916526919955586,0.03060606301047507,0.11598767306025723,-0.0064290242589864245,0.023483412544731776,0.07340572107677049,0.05950715836397804
HALLMARK_SPERMATOGENESIS,0.009703321501138106,0.10420539154495036,0.054923052264072104,0.01438684769454872,0.07466645929080087,0.10544869525143678,0.007226393450731851,0.07901716755589666,-1.4340894200618482e-05,0.09259347172714619
HALLMARK_TGF_BETA_SIGNALING,0.016985197389020344,0.020433384117699845,0.060540755083953526,0.014621239790744535,0.03695222684597337,0.05091739180329155,0.02469699864661969,0.03873429070705143,0.03565781531570095,0.036427187314832354
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.026350682217377436,-0.04201801234113402,-0.04596505114923263,-0.005213585797920081,-0.06427585045790621,0.013561374224315085,0.015337958888995779,0.003117415263931889,0.026583359376727216,-0.10716034015719966
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.04237633675032313,0.06707967611980885,-0.06840377611819595,0.008369938449480772,0.06451610282966079,0.09055156215138913,-0.010303648707958546,0.037446678655347176,0.08225954344085239,-0.014240110670103199
HALLMARK_UV_RESPONSE_DN,0.0257864105166223,0.03938992752027424,0.04574548055752439,0.003807542772603078,-0.013758641062126889,0.08538126466808053,0.02041423811304463,0.02152860185069677,0.0038985542361193396,0.056162529072774414
HALLMARK_UV_RESPONSE_UP,-0.016276153322839475,0.0959760308865727,0.027018575584521993,0.02819440332319657,0.01991081229931404,0.11800439525422055,-0.004975927488324544,0.04432696389985213,0.05691833997172354,0.049092348440563725
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.011303100011878807,0.016133028922740027,-0.018097197370875874,-0.006941012837285896,0.043093662786675334,0.03575047876288078,-0.018460507976309968,0.002375158227066104,0.06542417566026788,-0.06252594952121836
HALLMARK_XENOBIOTIC_METABOLISM,-0.027179799025266464,0.03713795844165057,-0.016927634990130124,0.012962188049317144,0.05082882253504123,0.09383651201536412,0.011097656170549476,-0.0365475233753596,0.034700291437333344,0.018103240940093638
