,UKF251,UKF259,ZH1019inf,ZH916T1,ZH916bulk
HALLMARK_FATTY_ACID_METABOLISM,-0.031574230183625304,-0.05264218422075042,0.044099456492046864,0.0446344940224516,-0.008558672313039138
HALLMARK_G2M_CHECKPOINT,0.031961323564469596,-0.02884822450224891,0.0891910479312397,0.09582611724900636,-0.020364638039063895
HALLMARK_GLYCOLYSIS,0.002910426750617703,-0.02309588992409116,0.0996797723556675,0.07400157222604375,0.01843814491088704
HALLMARK_HEDGEHOG_SIGNALING,0.01861284274651862,0.0023741882223420408,0.012502797306372031,0.05876915771246868,9.907766208178242e-06
HALLMARK_HEME_METABOLISM,-0.006651668142244743,-0.038836499542983446,0.12146380279001144,0.08656743003860376,0.05094780596894889
HALLMARK_HYPOXIA,-0.0027945059318232406,-0.06403799620254738,0.05101114490808293,0.045028052395947135,0.023266257572182574
HALLMARK_IL2_STAT5_SIGNALING,0.004769883163961567,-0.042129150404372116,0.10163788981585985,0.08431067978539328,-0.012172052816471558
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.012217861101202872,-0.00874189627476964,-0.028804781604355362,0.07441857581641152,0.08120260372333052
HALLMARK_INFLAMMATORY_RESPONSE,0.02358429958982798,-0.05413906195050852,0.0988695994147922,0.022715294737818012,0.05293933280037901
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.03438903970445819,-0.018142396128734525,0.0228361857439545,0.09153586993812779,0.036096311919574145
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.029702350851250385,0.0031133380416326854,0.031119903469274002,0.09947585230952034,-0.00826720284000923
HALLMARK_KRAS_SIGNALING_DN,0.03872673389021667,0.05395820887081986,0.11940387106235727,0.11823703478312687,0.011495223106929513
HALLMARK_KRAS_SIGNALING_UP,-0.015357458556924213,-0.013910879361235584,0.0945099570780281,0.04331434600990028,0.026536167969416997
HALLMARK_MITOTIC_SPINDLE,0.020169895577070416,-0.010335252687654114,0.15023584780872445,0.08843739507013804,0.010748296543876884
HALLMARK_MTORC1_SIGNALING,0.007146381800143764,-0.02367843808132573,0.04570900857491478,0.054323289748483765,0.039544485753195684
HALLMARK_MYC_TARGETS_V1,0.02364926520232652,-0.0181681713825731,0.11810858230856688,0.09789789919958056,0.008673774068967048
HALLMARK_MYC_TARGETS_V2,0.0018909644124273754,-0.018104050297309122,0.04893989975320255,0.08999956555932978,-0.03394274848224881
HALLMARK_MYOGENESIS,-0.027629217881639308,-0.018733044039523257,0.07293538948671809,0.065661480356035,-0.01732238246442419
HALLMARK_NOTCH_SIGNALING,0.015345267595019942,-0.013372565298479192,0.09733391348759303,0.08988136041747816,-0.062004894120823426
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.0011666406032224844,-0.02334319554415746,0.1002531394785209,0.13614671945468246,-0.07817285726302912
HALLMARK_P53_PATHWAY,0.019738508172229524,-0.04754984923855582,0.08206424653613059,0.0980206358261012,0.021974638199647328
HALLMARK_PANCREAS_BETA_CELLS,-0.0007205772611822875,-0.005861961525605096,0.08823310321358314,0.11216170886515424,0.012080113064086925
HALLMARK_PEROXISOME,0.050808880497805554,-0.009829057007610633,0.048707152298319366,0.05710697355810277,-0.0008178685914111611
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.027351633711413907,0.006914062600507084,0.11341368102661709,0.08333565355076383,-0.0330881476967451
HALLMARK_PROTEIN_SECRETION,-0.005394271621679516,-0.026014648220905014,0.10360949788026202,0.06864339655726981,0.04663340690448505
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.01320721794901303,0.013054680498187808,-0.015514740779962998,0.12345337150423415,0.07780702820104057
HALLMARK_SPERMATOGENESIS,-0.00032940652426114765,-0.03124346437182098,0.09039919698509247,0.12000507350985394,-0.0004943983236711298
HALLMARK_TGF_BETA_SIGNALING,0.0019372697102448845,0.018953982437515383,0.13875604084898568,0.052038505280792034,-0.03361965472542236
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.010651198198803129,0.0048144897994020055,-0.004905350761079031,0.016490005835024163,0.0040516550044903355
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.020980816713610722,-0.048789137953119927,0.0805541539492437,0.09378408152601152,0.07341378301197664
HALLMARK_UV_RESPONSE_DN,0.00017447873800564316,0.02438477400878226,0.10406561974712299,0.040817932648100186,-0.01925924412391325
HALLMARK_UV_RESPONSE_UP,0.0017846957505291822,-0.027489970166431482,0.043962024661544405,0.10363734687285078,0.04362585615748021
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03105573749470299,0.03442310571214103,0.06029504195351215,0.09123300010846273,0.0440273747679545
HALLMARK_XENOBIOTIC_METABOLISM,-0.0014872640757712897,-0.03948076949323639,0.11577224119002515,0.09752369459915486,-0.008928229622955081
