,MGH258,UKF248,UKF266,UKF269,UKF296,UKF304,ZH1007inf,ZH1019inf,ZH8812bulk,ZH916bulk,ZH916inf
HALLMARK_G2M_CHECKPOINT,-0.05218392797456855,0.012880553038969374,-0.012618247470326879,0.01976089547731457,0.017576028642945562,-0.0031486882190831463,-0.0835596408722668,0.0027713181164776782,-0.037445228624661354,-0.015520779146089028,-0.0121246065369756
HALLMARK_GLYCOLYSIS,-0.1259737130309699,-0.012478165222698729,0.08689895908187542,0.04620732717501197,0.03652165713589429,0.0759533535901179,-0.04449679645143785,0.11692150252031484,0.021636596589467993,-0.07074880506521117,0.022457273338116892
HALLMARK_HEDGEHOG_SIGNALING,0.025445436279666802,0.014065827005968094,0.09741861171832092,0.012904940924291366,0.07343029668021561,0.08131480914226111,-0.028815396693654717,0.04570972763045413,0.01694905035884721,0.025375773741561605,-0.0629643570869881
HALLMARK_HEME_METABOLISM,-0.044564185678426245,-0.04265596104385297,0.10029852512042975,0.026918314306601628,0.03342361775984446,0.020406508233129634,-0.011074517832711928,-0.008776043953376412,-0.003125502254631105,-0.015066464142645708,-0.06196027764237396
HALLMARK_HYPOXIA,-0.10597608578568132,-0.006375627852396699,0.08162915971309181,0.01636919450023736,0.02644141235882079,-0.010659358651377062,0.01124097492699513,0.10545182226092807,-0.00815296440096901,-0.03300745478842237,-0.07297814764103708
HALLMARK_IL2_STAT5_SIGNALING,-0.015873851505363336,0.005337766311393135,0.05255762435339215,0.026211222967368164,0.08847178854168322,-0.03059650596507442,-0.0842872828154229,-0.017000272862584678,-0.01365211661830162,-0.042580544129924076,0.03460291423838462
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.003277044749188389,-0.03628412078246455,-0.057431977472777396,-0.008456269664631628,-0.05620820933020455,-0.03716800523898545,-0.04212418218879751,0.023795558179207428,-0.035134362328419766,-0.07125221600351393,0.003096986841140077
HALLMARK_INFLAMMATORY_RESPONSE,-0.002284897656834827,0.027548168081530766,0.09655561743298033,-0.017046261096261905,0.051924842980931994,0.04799631678222834,-0.07714133773368899,-0.021170485277018106,0.024704733117613287,-0.05350394195628292,0.074420282390011
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.057316821596172574,0.01088540454767119,-0.03943522010500542,0.003987131055109265,-0.009610866910990614,-0.0939470831160326,0.017160095388722096,-0.10204934939769743,0.047704473454699206,0.027504542263518856,-0.018644530592997147
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.07120451543064274,-0.011921178128252526,0.009013369545926794,0.022247477220522553,-0.012508027831856849,-0.11032530181978409,-0.028816093715823988,-0.02497313982074665,-0.028576110636384454,-0.0526867198339961,0.024322116531975992
HALLMARK_KRAS_SIGNALING_DN,-0.06483821858075525,0.00805748657300748,0.12468268005236562,0.10484509699022707,0.036350384365028875,0.03164728634121239,-0.042205159764345405,-0.05657326499628376,-0.055036474255096425,0.032235142737836425,-0.04761185711274151
HALLMARK_KRAS_SIGNALING_UP,-0.007038495053864744,-0.047896463382258114,0.09362880796213233,0.06481054733289826,0.023168657024460717,0.03995858288430859,-0.016053921206085873,-0.04940510539529087,-0.05593702021576888,0.004653721323805879,-0.030325018288485182
HALLMARK_MITOTIC_SPINDLE,-0.06745108980633209,-0.019429067974630728,0.05344983676743623,0.03232540226652745,0.06751727347211034,0.02299956326760391,-0.05025205110129914,-0.021722085114036383,-0.008677874420157139,-0.011960118403337935,0.01683021687520294
HALLMARK_MTORC1_SIGNALING,-0.11151401374549165,-0.0036774208436891327,0.033184952958223324,0.013983467393222315,0.021371927116894656,0.003659838771378368,-0.04749806730893671,0.07237371814517615,0.007809340974950411,-0.0490574479225972,0.060452736599498375
HALLMARK_MYC_TARGETS_V1,-0.10683871944205005,0.04616134516961273,0.017516798078804664,0.06844334539399137,0.024329201520314515,0.00575856939422073,0.013061006414357479,-0.059886984836781634,0.02934507196307269,-0.05425812804662882,-0.04096497481034669
HALLMARK_MYC_TARGETS_V2,-0.1019162484801465,0.08042203868806373,-0.003499583778022803,0.0017212361097230556,0.016460485431622474,0.01777404729336688,-0.029817042151682436,0.053713696007089674,-0.017005015996778276,-0.06064165957603234,-0.0050798809923358985
HALLMARK_MYOGENESIS,-0.0892838658702281,-0.02519610706792085,0.10247230369664494,0.061592913678724014,-0.0053823630491751625,0.00860885693527382,0.008943778463070134,-0.006845723496043759,0.06868905046253446,0.037159937041501834,0.04022390716417079
HALLMARK_NOTCH_SIGNALING,-0.10440162561946778,-0.010731047288090406,0.056643730690559245,0.03618294327269111,0.036230770741923574,-0.02489435534699491,0.01122218812946802,-0.01542058861746911,-0.08433519404784405,-0.0400125621884189,0.026451334645022983
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.12564610161575482,0.058424457069329236,0.10357016648666527,0.07716455241798938,0.05180727641659003,0.06548273831302721,0.026635381956775728,-0.04047145010185898,0.03844030780646492,0.0070359352898212235,-0.002491079667917293
HALLMARK_P53_PATHWAY,-0.02019545704754003,0.005710432044055916,0.01680848205685416,0.023662323071353363,0.018293646541505136,-0.06340487187119462,-0.031981919207096976,0.011127142212512889,0.01422702235467978,-0.03180933716121834,-0.07360384356721178
HALLMARK_PANCREAS_BETA_CELLS,-0.02352758122237467,0.03055631510355709,0.09929587560373034,0.060706862963708044,0.05775950100883593,0.06117312516497436,0.008281500798870207,-0.03577716045368489,-0.09115484772178717,0.049077066900838844,-0.12356746000642282
HALLMARK_PEROXISOME,-0.0043467202016359485,-0.0281984159413904,0.0598971051584721,-0.0033344568639846715,-0.035374970708794806,-0.06786497788129246,-0.03737906846716826,-0.07444425801660084,0.021367099679317287,-0.06026391925568347,0.03380647568727436
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.061383026385870745,0.025182134894410468,0.11800340876041615,0.06696490439798795,0.06863220632461241,0.024030725303214723,-0.012075318663875704,-0.038864179488384346,0.00959722563116387,-0.015751021917638774,-0.028683115843440764
HALLMARK_PROTEIN_SECRETION,-0.10342538348485701,-0.05068469910805431,0.11813238638307128,0.06349309528387778,0.04929620652968498,0.001963380412096578,-0.05502653815716765,0.0028551771692097347,-0.030240216566884214,-0.04508125681473152,-0.01336509342332776
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0933887546160907,0.02054265163351792,0.06816336308801185,0.04877301612766187,-0.027259075406769535,-0.08731795131974904,-0.011141358158614799,-0.08824332452489293,0.10546145243656763,-0.01690143062821748,0.10252106364836529
HALLMARK_SPERMATOGENESIS,-0.13150766876253867,0.019745841712998417,0.08082305328341934,0.025434111422339117,0.007784719856141999,0.07460451390207744,-0.03482307997218342,-0.0010499159778561689,0.0009264961637666415,0.06603508110706582,-0.02094984980565076
HALLMARK_TGF_BETA_SIGNALING,-0.11099269374347714,-0.044684346388805904,0.05898360398809982,0.05285319643446745,0.041041430432113564,-0.05148039868046347,-0.055143342672216177,-0.09298836320726005,0.047509013037802035,-0.0695143656027868,-0.0007955219699165278
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.001074447627403676,-0.05042690530123417,-0.012598987190979941,0.020656805868893856,0.003054600085061061,-0.09724567483000036,-0.05675912206319909,0.0741107746112918,0.016618548913378058,-0.031269428473187484,-0.15619352012865753
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.08896403158739828,0.006273131877423418,0.023300758032133922,0.08064751670816439,0.06675959562993465,-0.01696070018840956,-0.0176774252427565,0.0314783976350634,0.04135749299346013,-0.051802665985966716,0.07684059728935555
HALLMARK_UV_RESPONSE_DN,-0.09170388805060423,-0.04270678384867196,0.11812124849604244,0.059705202798533655,0.007210680666478173,0.10818649714769418,-0.0062452448343385675,-0.07491230965565909,0.01091627724988012,-0.05847265399340039,-0.028218174157398083
HALLMARK_UV_RESPONSE_UP,-0.12818536628303878,-0.018149060229043987,0.1053849746334413,0.054008535228009066,0.04518621132075339,0.07169311015355524,0.0007750640514491091,-0.02505297370271264,-0.03246197705803347,0.020920513301573407,-0.049352773828791226
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.15256062513796437,0.007261101285113362,0.00010575937393171452,0.027815785466627982,-0.037076563992895904,0.11893778832311497,0.020343018423794306,0.0009284594389785825,-0.042076183797082965,-0.02904339501564828,0.1501884796826963
HALLMARK_XENOBIOTIC_METABOLISM,-0.031285177946175836,0.0432023697255383,0.05870622938107221,0.025066332994210794,0.04375574682323507,-0.06307743173104874,-0.0678156157226397,-0.03314290537976785,-0.004126025435586622,-0.024958432359142944,0.1251803843844961
