,MGH258,UKF248,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH1007nec,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_KRAS_SIGNALING_UP,0.030459535895905377,0.08539905744165467,0.00518879153041764,0.02976463219402851,0.05696636268664271,-0.010996743389005704,-0.01665171498308786,-0.07704907290400863,0.14149806824022912,0.06893655389066478,0.02734355093715083,0.07337662573554224,0.08593719700379868,-0.030505993370022286,0.04824128811274854,0.07474246761718974,0.00208046440928821,-0.08208660974074013
HALLMARK_MITOTIC_SPINDLE,0.08582418152317958,0.08183645504731388,0.058518885553579744,-0.007049426338438183,0.15147274779203154,0.03863410926780723,-0.011336394963462086,-0.031836068435019155,0.053869882326824776,0.10290866446528345,0.07368360694568453,0.026366307154156478,0.09790623520388289,0.03757390821970853,0.052422567787394445,0.07248950041216012,-0.061219145761557535,0.04691887532202399
HALLMARK_MTORC1_SIGNALING,-0.0015751105592137968,0.014159073232435117,0.02423463165683969,0.01878981537337231,0.17992404447077873,-0.0168207613403764,0.020580962038412316,-0.010775741438703882,-0.017471353661935606,0.025156172619885377,-0.007416118648491992,-0.008019279463981996,-0.007355962927533805,0.056054713242675705,-0.07359871593839125,0.004121330884027811,-0.09156729718834346,-0.002790039904193534
HALLMARK_MYC_TARGETS_V1,0.04730307459005075,0.013684338605893636,0.0014114354759008183,0.05278169822023156,0.1805827274005653,0.006789485580791449,0.023183397867328887,0.0063437977846434014,0.061175858331215534,0.047160824476451445,0.07726069348964633,-0.0023886722915722617,0.08824862609195996,0.06381966350839743,0.06363564012847721,0.041326242715729176,-0.011186750804775042,-0.009120538565639604
HALLMARK_MYC_TARGETS_V2,-0.0007189445691068614,0.018972665615804296,-0.03239155921711029,0.030955838970297866,0.11556335294740787,0.02707849700815169,0.00940345580678538,-0.028801824163203895,0.0020157095197996695,0.060285543425724994,0.051736221405371534,0.093245345982154,0.04945337644855105,0.010050002152757106,0.040454261151950055,0.058829272566753035,-0.04438309218601466,0.025416449182910625
HALLMARK_MYOGENESIS,0.0077659308966776305,0.10282704584733288,0.04636831318730841,0.052938480440433006,-0.0636371799406926,0.0006025547209946009,-0.027191400662322174,-0.08310712524710734,0.018150385589127932,0.17068770650630305,0.059333711574204646,0.03177584669436255,0.06096782671477392,0.03331708938147927,0.026741207430163262,0.0984592207414393,-0.016073246334563966,-0.06287607511842792
HALLMARK_NOTCH_SIGNALING,-0.002045477267495239,0.051954571905294115,-0.018554223292715114,0.030133659846692036,0.19869580025649386,0.017389003297504046,0.040467352195359504,-0.05077387456712775,0.05599566805192324,0.13516800842625626,0.06341476165908476,0.01575879353550073,0.10484912171633497,-0.020426486320003233,0.02372659752606639,0.07149374057606553,0.01784413202690527,-0.04918538467905992
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.010304653909594272,0.002259088154228736,0.017400876103711604,0.1122573122439258,0.025526457268797684,0.01135517987563554,-0.048689841145550306,-0.06017312967214517,0.030596233431249325,0.07549361260383138,0.09294988354304731,0.0024515186398257087,0.07895390249693349,0.07877998669494564,0.06460959381902733,0.0475126269395077,0.046124027851425255,-0.03451825665472348
HALLMARK_P53_PATHWAY,0.04502182654794818,0.056544634548704155,0.019273319548567862,0.05389697308343021,0.20493402546739717,-0.027917484619404572,0.02813090345798516,0.016729429711954045,0.14428264454694797,0.004532637519285417,0.024560623321039202,0.012447126802725576,0.06583934647817828,-0.0032238937759260376,0.037499803316397164,0.03787061152171323,-0.04417759674175455,0.011949356769474458
HALLMARK_PANCREAS_BETA_CELLS,0.04680514268135639,0.07021216200666851,0.010838598903521195,0.10303210450394996,-0.02306730131354717,-0.007220064815951495,-0.09933784724027613,-0.07137339014830836,0.09507243591166271,0.11664303808187344,0.07725926668253777,0.011140312816511993,0.10168859587801195,0.043388578777743374,0.06218317085012289,0.030604819705881928,-0.029251809794987732,-0.04120135581890817
HALLMARK_PEROXISOME,0.05602788425550254,0.052351005367068326,-0.02617129744674698,0.039973180558449506,0.14761407979052352,-0.0021081892842027368,0.03946828580766111,0.015833807575947382,0.11405537364777542,0.03712173581247555,0.10193454516878524,-0.023000857836027476,0.04956897062594529,0.03801992834424297,0.05742295192201117,0.007503747414778259,-0.025457838097338335,-0.08052328021720014
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.017919545143823573,0.03355828349527147,0.06812348769670537,-0.013218908046755618,0.10138706770599827,-0.010347045180179214,-0.01767341424308138,-0.08692068221291907,0.018222438016145908,0.10281558242288473,0.11491983554094012,0.011168080297987734,0.07720232314354195,0.04679718537926407,0.0769551095788821,0.06739678746654594,-0.03224439681268749,0.06114968872039613
HALLMARK_PROTEIN_SECRETION,0.00430437957103877,0.09314319621114071,0.043978661185050366,0.0558197156853761,0.1758709934209979,-0.030128494382755944,-0.019387547652131302,-0.07019606079197167,0.12427889082655134,0.09773988524589233,0.0740779401638204,0.017570093107549735,0.12272714025515555,0.03805968411519203,0.04873798199109653,0.04625932641999861,-0.07354546221177499,-0.07218561676631935
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03966054687292494,0.04992200189980129,0.04386826780942798,0.08073167779586546,-0.13464529702034306,-0.017466235905081878,-0.06886585725755476,0.11707652649137473,0.15547097826421555,-0.0359751442024414,0.06121720671189136,0.0361900821050478,0.059905409775629914,0.09718575689931692,0.05218781618361816,0.08301664218014301,-0.06551871641229316,0.0390104993991725
HALLMARK_SPERMATOGENESIS,-0.029649399909552794,0.06229868348951686,0.0558060725564824,0.02196668705407786,0.0737119613013674,0.009031908386963135,0.010928999136580651,-0.0657061533859564,0.11825054952083472,0.10485744916084498,0.025312460000575698,0.03322281456319081,0.08819887477194559,-0.01623176402157633,0.03689951003687812,0.04900317896083236,0.013811331825627318,0.00834245785883646
HALLMARK_TGF_BETA_SIGNALING,-0.027569577685427765,0.09681946386609655,0.0237441664874431,0.043193855881984586,0.17252991165386428,2.4038254143481734e-05,0.03287005061726365,0.019365869968047254,0.05741840759473677,0.10589472095283758,0.10607481967849576,0.01851027312462087,0.07199115941429274,0.014389141625339469,0.051395564461473434,0.043862886079643136,-0.021189005489121338,0.10941715579394633
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.010032837959118964,0.07063883773372454,0.03531506536790291,0.004816349912953381,-0.08065627275025869,-0.05881646747451713,0.01664657864951013,0.034595639341145734,0.18855350109915647,-0.03329450215820199,-0.0044809807770572595,-0.007677797562145256,9.259759959417569e-06,0.019611085105843758,-0.004143502940684747,0.04617554775789506,0.013175791819390438,0.038973507251514654
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.027257700979175653,0.113669234011994,0.014131070688799846,0.0015812806222613722,0.1764667899275471,-0.013351774135635843,-0.0008165587725439588,-0.06493833186746142,0.12473151919728208,0.12286460556275057,0.05602956511782837,0.028497110631381564,0.08247856848151573,0.04473705113222769,0.019741344005714243,0.07778037221759525,-0.06738600630128187,-0.013835274742030664
HALLMARK_UV_RESPONSE_DN,0.033537397373214574,0.09421569674317648,0.008077001322251216,-0.001164876458669798,0.010680477684565919,0.01536227658444204,0.0914097864076201,-0.09782625989598417,0.01798119402684496,0.08373396502588723,0.06899456524307496,0.06841153124122316,0.08245116352992363,0.004361661915505351,0.025100483621407772,0.10176554521559299,-0.018336465145163353,0.05801489798139136
HALLMARK_UV_RESPONSE_UP,0.0071786846761387165,0.024192645990833362,-7.141893470227164e-05,0.038898990291993014,-0.07240784229745541,-0.013355029550982724,0.012938477914703832,-0.033775579013143986,0.0686344221974762,0.07481392414177451,0.03705664292514277,0.01054289485131676,0.06936204008466558,0.03520182074203962,0.0242443542240323,0.044739043452473495,-0.012755268659551683,-0.028586704439587357
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.013717846670348215,0.09978846956278345,-0.007305196214958682,-0.0909811238282541,0.1263891654391084,-0.01299012240725395,0.028286194693531323,-0.03035405157187971,-0.05835997798647612,0.004922310585589649,0.004489274391621373,-0.027532244511598237,0.07069928038046888,0.020946094726201275,0.07590464202325482,0.09303563298140079,-0.10317905197262778,0.04101437390863766
HALLMARK_XENOBIOTIC_METABOLISM,0.01677278686904569,0.05860922314260187,0.008150099461205441,0.10678942344193428,0.07718155529187254,-0.02692407964019886,-0.0631780464763407,0.035178586302722005,0.11253244185981585,0.06601635433200907,0.08233911514691793,0.04131747757869632,0.06538206498328537,-0.015782670863013975,-0.005690660202648061,0.0805274783480615,0.03547419554341303,-0.13462965462274337
