,UKF248,UKF259,UKF266,UKF269,UKF275,UKF296,ZH8811Bbulk,ZH8812bulk
HALLMARK_KRAS_SIGNALING_DN,0.040583819851446795,-0.03130576034818347,-0.023909197839285284,0.018342763032247775,-0.013230231973090804,-0.012924418340135477,0.08127223662815695,0.0664035390618635
HALLMARK_KRAS_SIGNALING_UP,0.024147867366170042,0.009061468779197475,-0.0592853640425023,0.007313263489797842,0.028024987253808354,-0.11007913746440094,0.10300398812868838,0.028648782945858785
HALLMARK_MITOTIC_SPINDLE,0.007960810809511158,-0.08412978067184412,0.0991788714035895,0.09535320126842729,0.022469847200925413,-0.02424821130687344,0.09371458046497129,0.03740733196396778
HALLMARK_MTORC1_SIGNALING,0.01408530749206956,-0.02789219155554762,0.05598237129284014,0.044253012812983966,-0.03290028237956438,-0.06570326304973734,-0.043155523438851165,-0.02735095977161136
HALLMARK_MYC_TARGETS_V1,0.01741249548201187,-0.07141128803400033,0.07943428215973025,0.09600937848956957,0.0502568960326149,0.04596893854243932,0.13258699242152847,-0.006619498890694584
HALLMARK_MYC_TARGETS_V2,-0.003429780373559001,-0.035122793719689606,0.044039685442732734,0.023577636287654274,0.03877289541853958,0.05625275192247714,0.10202043324786225,-0.012274526299697197
HALLMARK_MYOGENESIS,-0.006397349791700125,0.0005760102550213499,-0.07072129394313552,0.001457202957712322,0.010559738680397201,0.0056961311371897805,0.09220360080465896,0.06865592757719743
HALLMARK_NOTCH_SIGNALING,0.002042985348637903,-0.02765418583282626,0.11239907201898339,0.13497168789229386,0.027400522919188788,0.08050719326975728,0.13055728950481685,0.025930782730831447
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.032274727476103354,-0.0738821883647227,0.008044591699940309,-0.04042543850771527,-0.016082097563820306,-0.002281345213112237,0.13796014443926516,0.013815539782874236
HALLMARK_P53_PATHWAY,-0.0034687489814515214,-0.06187511576737013,0.07296314018214861,0.05780496737193257,0.03679731437448862,0.09013321838120066,0.10318063108959434,-0.002056007442232317
HALLMARK_PANCREAS_BETA_CELLS,0.05849252203096678,-0.02851141139576614,-0.03846378885211536,-0.03537130458157073,0.0590306035881329,0.028552170659645614,0.13878624243996887,0.043935640261622964
HALLMARK_PEROXISOME,0.028838410228144994,0.033919986862165394,0.01068637228531238,0.05013355710456263,0.00037449544367956533,0.03009028263614171,0.10721760996082438,-0.05533738378363376
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.01659479630056195,-0.03410755526708416,0.04079769638342302,0.055201411850038816,-0.006683542623804953,0.00719826704622813,0.12963006752097075,0.001138539822507438
HALLMARK_PROTEIN_SECRETION,0.015684741882676226,-0.09988399615735949,0.008369193400708755,0.06839463488259793,-0.0379712032088495,0.023531299119940098,0.14267275675446695,-0.012177200035153924
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04400932182132287,-0.03779411585263655,-0.08124338747285847,-0.03361359416055165,0.03413274406199485,0.011094283984259457,0.12040819366768547,-0.003455412266098288
HALLMARK_SPERMATOGENESIS,0.01656582865222596,-0.09119284931273959,0.020784038421486767,0.06869241153924487,-0.02030312946527815,-0.006499612420993139,0.11023234288567367,0.009821913669701412
HALLMARK_TGF_BETA_SIGNALING,0.026220688734558843,-0.016486105430177176,0.0911542840028144,0.10449777190286097,0.040454657456129285,0.027120403901741044,0.11451996929437165,0.01871691540380934
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.046530844448029164,0.0001989808805274015,0.061548627895899814,-0.07809321494987856,0.033406859346164705,-0.010790533193895474,0.010276844375839094,0.019294968231933534
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.007936758448899874,-0.08648254493437318,0.06785405866402923,0.07173120866629333,0.004042839904917454,0.012068358065954502,0.11938157103899387,0.026898714599301682
HALLMARK_UV_RESPONSE_DN,0.023347146667228914,0.028982740929636108,-0.04523881126826716,-0.01123694141161615,-0.028266693285919197,0.030361364664449036,0.06808141570699976,0.03477994506105877
HALLMARK_UV_RESPONSE_UP,0.0009454484847171517,-0.047380880079618604,0.01633227950639796,-0.06225347368282295,0.041935059996089805,-0.06308360238502402,0.08856925314169727,0.05529920077414052
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.018593083435056872,-0.012277796058670581,0.09075411557612224,0.10397462949007452,0.03880297340968954,0.041148797629310216,0.11981691582674608,-0.06138945841264797
HALLMARK_XENOBIOTIC_METABOLISM,0.011628005572993762,-0.08228923733540097,0.007574274255664721,0.06173170854643886,-0.04160458306434996,0.00852781893732711,0.1344095679838514,0.030698037850688715
