,MGH258,UKF248,UKF266,ZH1007inf,ZH1007nec,ZH1019inf
HALLMARK_PANCREAS_BETA_CELLS,-0.09466396980714652,0.04763560801524496,-0.019530545605239865,0.09541592537177185,-0.009697404578011286,0.023679206128209077
HALLMARK_PEROXISOME,0.03688604000930328,0.059513512109921014,-0.012462839604938786,0.04762651480976143,-0.03014962862418386,-0.023227904321343154
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03158891063340377,0.03685809455336604,0.0022204803373721107,0.04119136656219534,-0.08450360517894595,0.03642412089789368
HALLMARK_PROTEIN_SECRETION,-0.00032160798250488925,0.028014610639427354,0.02156176620238453,0.08830547348449058,-0.049056675850238936,0.05124221934780475
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.033484360488381215,-0.05430933362628788,0.042998914877863316,0.06317948256446154,0.18449668407297895,0.00931432667822133
HALLMARK_SPERMATOGENESIS,-0.031038355575776132,0.06412657726553606,-0.01370225488773781,0.04703672694943441,-0.0013113499838433836,-0.015714411132286724
HALLMARK_TGF_BETA_SIGNALING,0.025034705185526945,0.02410785287854846,0.08020118128922757,0.0010587167297933262,-0.02187120281972731,0.0394159119948914
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.021910156079768,-0.03173746283008769,0.023603347888353273,0.12028179236855917,0.07284399512694781,-0.09271847934741777
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.001212117397044013,-0.024028830836060167,0.03245468905744713,0.05522021247280059,-0.05530062390404264,0.01856281613102478
HALLMARK_UV_RESPONSE_DN,-0.049548924537897325,0.0318000089398979,-0.012985424305217512,-0.0018898580454454698,-0.05618974098209649,0.06825699499859221
HALLMARK_UV_RESPONSE_UP,0.041279282276383465,0.010225964366212786,0.010733204826190426,0.03492674798923665,0.025909479559713584,0.018768921183252
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.08360848647927437,0.053275513636754146,0.019466109595100603,-0.06962611075201718,-0.1009214202365593,0.03448896152068598
HALLMARK_XENOBIOTIC_METABOLISM,-0.004318560682192134,-0.020041107053554726,0.020863973390793118,0.05196494948942929,-0.01387919312094852,0.0236157438653493
