,UKF248,UKF259,UKF269,UKF275,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk
HALLMARK_COMPLEMENT,0.06725804686030228,-0.004038292520337008,0.15328120047583588,0.08660108770833586,0.040433512954160034,0.019452336981389713,0.052950761573853665,0.04368489832210168
HALLMARK_DNA_REPAIR,0.11268705237290266,0.027029115123281655,0.12273040342335034,0.032608839015256914,0.03244871187196254,0.03676207775698821,0.04230577307438462,-0.015155086755465782
HALLMARK_E2F_TARGETS,0.13449871347254688,0.021849610037245597,0.11201435081702472,0.06477760505947505,-0.03751416074965056,-0.003932899722105165,0.04581530249588294,-0.0032982862879454744
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.10302665473804691,-0.016718104055984524,0.15118585663894193,0.08263273163559977,0.07131534087454969,-0.03378612158255497,0.003418328458425465,0.044660042416060905
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04351744009219479,0.02715154726939329,0.09268352976442369,0.012793184321979928,0.07589251992649271,-0.014425362664037862,0.033123407741690654,0.05497000328378013
HALLMARK_ESTROGEN_RESPONSE_LATE,0.10278531879826229,0.02031538775754156,0.008578513207642462,-0.012600457692372877,-0.06643266732648571,0.03024305203313573,0.03120839530725889,-0.000490598908217388
HALLMARK_FATTY_ACID_METABOLISM,-0.03519304126452449,0.02259447337132087,0.08077687113231305,0.04300411551391073,-0.010244239709815063,-0.07185998972340538,0.007466740720430099,-0.0365317179794618
HALLMARK_G2M_CHECKPOINT,0.11897660135766201,0.051889295243899056,0.13659716516836448,0.06971252032729758,0.0030052296762018223,-0.04102735549068432,0.03159125423007744,0.011796417496270133
HALLMARK_GLYCOLYSIS,-0.010575486673015019,0.0104756366312649,0.09004964366576422,-1.569402481695696e-06,0.01950613306238619,-0.01875574087651379,0.04708034372534301,-0.047700643857592526
HALLMARK_HEDGEHOG_SIGNALING,0.060007916251410554,0.04535593985290214,-0.03982759266911585,-0.0407330544584401,0.02940853076899944,0.037586397337462024,0.059490917132671434,0.0452894520164654
HALLMARK_HEME_METABOLISM,0.08993054514372777,0.06237025870579377,0.1200975865285847,0.02915271238402425,-0.010699250701752594,0.049728483977147984,0.03493560941356643,0.029935162866231838
HALLMARK_HYPOXIA,-0.10263340124828563,-0.03956993000637212,-0.033310564270491325,0.08045750425288303,0.0652296537959002,-0.06551754511413088,-0.02974775559142057,0.0598516115807724
HALLMARK_IL2_STAT5_SIGNALING,0.0940379652934229,0.0004285787551577538,0.13892112053730604,-0.03744200644097348,-0.0053906491092929965,0.022399229145121893,0.05340897652026175,0.0679464455440416
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.03028866156526705,-0.005076033510158596,0.13692336462230428,0.09393212964030431,0.09768875596475432,0.01279349492617493,0.08705267177767642,0.024649311430047283
HALLMARK_INFLAMMATORY_RESPONSE,0.04948845123456913,-0.03960594166282929,0.04039768187317989,0.04577926764528831,0.014055069503866374,-0.07511045009220266,-0.028471134786491638,0.04227902605311963
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.1202190051604944,0.06475216415184125,0.13366398610461597,0.034526492658551164,-0.03180417988797196,0.044619391623730215,0.055894399220089756,-0.10280588962983138
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.0963850652539687,0.017820731261201386,0.15410699087659224,0.06297480714810516,0.08554841679650604,0.030047454025258522,-0.000446012000644805,0.05079297261141168
HALLMARK_KRAS_SIGNALING_DN,0.004071947613622177,0.06564958301965061,0.013863525639320315,0.027558176434706223,0.04637776350627604,0.06263820871871227,0.05692346268010106,-0.006344417572123037
HALLMARK_KRAS_SIGNALING_UP,0.05043489798284763,0.024477027954438624,0.017849890891343836,0.026117852926820038,0.04022616413997317,0.016722412116201523,0.06479931943575054,0.001420735903925644
HALLMARK_MITOTIC_SPINDLE,0.12352992329043473,0.05997833054808837,0.09069492721169058,0.037076808235606884,0.00027473131031836054,0.04145971644287804,0.06260724346246581,-0.002867488262278691
HALLMARK_MTORC1_SIGNALING,-0.0695901645585983,-0.020032159115431054,0.11904199870212182,0.0752308678510347,0.02116304566253081,-0.07797683619713883,0.0440513950208158,0.021821801019655244
HALLMARK_MYC_TARGETS_V1,0.07476096930804961,0.008440053005154527,0.10241162711800127,0.00863258620706974,0.031429585593379494,0.06296762706740591,0.055475653058322194,0.0028945233719303467
HALLMARK_MYC_TARGETS_V2,0.10129464990647043,0.047727790505108586,0.05895469238792836,0.00597169308424869,0.018441504449140077,0.01354543692897966,0.02320854075504709,-0.06642983381040933
HALLMARK_MYOGENESIS,0.1568509438330291,0.052886633476975184,-0.016477094150281806,-0.029182421898882687,0.04107205291200029,0.07049653133218137,0.02056583984093893,0.032248296045028935
HALLMARK_NOTCH_SIGNALING,0.16291854966875172,0.08073414845688442,0.11872466088603799,-0.04573385559529643,-0.10683271141705568,0.034428025457381245,0.03341202441,-0.03512796742378968
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.07223579756949526,0.030750335862985274,-0.013680220943844296,-0.04733951402765699,-0.015236375838686733,0.06849202650084911,0.03921814444614375,-0.021034290307559798
HALLMARK_P53_PATHWAY,0.01769221571314335,0.023958147953695785,0.12988566920569233,0.04439762527261883,0.028926240614711638,0.0638209622387379,0.05946736884754993,0.009523311646899148
HALLMARK_PANCREAS_BETA_CELLS,0.07293562839574105,-0.00874527101323317,-0.03574994209937117,-0.03474464310775483,-0.01910627342041768,0.07742602215176923,0.03373354369584875,0.0018814416469764743
HALLMARK_PEROXISOME,0.09575246041513126,0.02041801628493992,0.12705231959281135,-0.03844692063125613,-0.010460335646712057,0.0296611645535847,-0.005592610043306177,0.006775419328834672
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07024199594744973,0.04264673375683097,0.08298479752590954,0.05796872911441964,0.027730837575071686,0.054853976534854854,0.05101384050707478,-0.015650330731505763
HALLMARK_PROTEIN_SECRETION,0.08252247848182877,0.022473820598144355,0.13331348668553103,0.04575809998514923,-0.00022616501176813005,0.03172355127211767,0.03805315981593892,0.01776207286202469
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.016300382086715335,0.008287352507481813,-0.06603592122805453,-0.020141194823811076,0.014208860723493252,0.05651074619442285,0.03709016982913313,-0.02096593854201247
HALLMARK_SPERMATOGENESIS,0.09154423364977626,0.037976031301345615,-0.005507400057302959,-0.02308008594501816,0.0098469251346238,0.03558691001235035,0.020718248210919128,0.03012840758315949
HALLMARK_TGF_BETA_SIGNALING,0.14196732854051566,0.025072364550513773,0.13001604966528219,-0.031615553922151235,0.030285207436215364,-0.003690752087759425,0.01760132873484462,0.02150199566722299
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.06214422149019074,-0.05308208823659443,-0.06856822074508186,0.07598998507809321,0.0009506936335385998,-0.009925141765120923,-0.002372547340518666,0.0026477352259724955
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07326131311852761,0.009912703634272973,0.10004338391264579,0.06832229855439481,-0.028029240477357036,0.025590643532995398,0.06949974680169217,0.05890063289917595
HALLMARK_UV_RESPONSE_DN,0.10333064872294945,0.008282568103392831,0.018954947037046234,-0.058228585120481374,-0.02910923832881136,0.10586884258330295,0.002458950241325465,-0.002416576161598172
HALLMARK_UV_RESPONSE_UP,0.053080332387558056,0.010773274926520094,-0.046490844198223885,0.008381023754728652,0.056171081627567496,0.032989005883817465,0.08394441525969329,-0.020896262524673616
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.06856303220809183,0.02681482336924477,0.08984056138707155,0.03381079456560585,0.017237082483541926,0.02338198853903363,0.0169339976116741,-0.013875283257037192
HALLMARK_XENOBIOTIC_METABOLISM,0.07076300911911976,-0.009497720001276919,0.10977875809424685,0.0718830324940733,0.04879406967210076,0.0337568638924823,0.02476645268282562,-0.010369686078738888
