,UKF243,UKF255,UKF260,UKF269,UKF296,UKF304,UKF313,ZH1007inf,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,0.054737520016793696,-0.06524725154410738,-0.014968631650679435,0.1235265969448909,0.01549608783491432,0.06240622568626076,-0.004263726512044672,0.0860872299825204,0.10212887706972483,0.07696316057850656,0.0368070233376662,0.07668882109558733,0.06458929294366302,0.08055239676641376,0.14540565685876977,0.07790910362038664
HALLMARK_DNA_REPAIR,0.087894203425369,0.028620634082135686,-0.02307435470971655,0.14001577125966932,0.005165539693333884,0.10285097199684287,0.03600027416831671,0.1319952772874814,0.08054555051022996,0.1608496106362863,0.07045225200885888,0.10844223343364476,0.0771415365176537,0.018723322213828837,0.16927250191025608,0.1792142352918612
HALLMARK_E2F_TARGETS,0.1075952857482223,-0.0031961205308883712,0.017347071221489225,0.1340822683120534,0.06614422319331029,0.036869958877176756,0.02463710842733719,0.08430925293510351,0.09590742038635695,0.11515837648052994,0.10075476039646057,0.09656322741570432,0.03387263781549709,0.01368013353166911,0.16617291508938956,0.1558694959297278
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.0095579149175164,-0.04131457912863439,0.053373184714514715,0.1276184798763974,0.030150650683870312,0.029851556354531364,0.012534460300799013,0.05411058854415784,0.04306807274982914,0.16859531629259658,0.0788894966970111,0.019573622737615985,0.03702767652463233,0.09524459381180944,0.08064286264786734,0.10874753543189387
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.08812879525879481,0.031927753063492825,0.044606815041020716,0.08243116018324054,0.01609009766565708,-0.0062011978595202365,-0.040592112646526866,0.14756904952892322,-0.0021195100520064744,0.16086633392175323,0.08572329474275708,0.0406782378668741,0.055069288162000914,0.07979245471953134,0.1130157192802513,0.13376956706043255
HALLMARK_ESTROGEN_RESPONSE_LATE,0.12789338924920626,-0.021141180044148136,-0.03874717404018286,-0.014623650701090795,-0.02346188059408728,0.0494982829735436,0.04163184498556465,-0.022888187107271408,0.005672815950180528,0.01507611963113914,0.047826397385973156,0.10412719530641158,0.012622833527915132,0.03775313343022338,0.1332096678478355,0.04093273718744383
HALLMARK_FATTY_ACID_METABOLISM,0.039144621911243946,0.13245759185520325,-0.004151185881763747,0.08187309590651862,0.023758088027434728,0.06277740787629572,-0.03405575713877007,0.10340245154846552,-0.02465558748973087,0.05710277149197599,0.10222915299092968,0.030800170797808665,0.049109371486864645,-0.02081675188919779,0.14444070258674635,0.028040763265471978
HALLMARK_G2M_CHECKPOINT,0.06707905350833925,0.0014076254830279239,-0.00018651659505238092,0.15032216592786743,-0.015273132832302187,0.034950829805044506,0.031599182339409795,0.10561013118882309,0.08883099674058578,0.11377470448069062,0.1083470022256657,0.05758841854670841,0.0259859206587052,0.029788543222981915,0.1467818477254067,0.1482740130759608
HALLMARK_GLYCOLYSIS,0.03936739392537024,0.0159912983723628,0.008233133657752524,0.12037320865866782,0.05497492753141316,0.05638997702704739,0.053154432653076816,0.07729611886512294,0.04394462745140034,0.16665526447440943,0.11410042955979167,0.07560749163416512,-0.001705826832471956,0.02734986720524517,0.16358446684683944,0.11181968249795111
HALLMARK_HEDGEHOG_SIGNALING,0.12697007489148113,-0.007834533871754597,0.01360460097297323,-0.09132784174646881,0.020346572977361407,0.021091435177362873,0.011272405133725226,0.003373092436396467,0.0599481239875024,0.22963162329029765,0.06696064831023413,-0.011018400516272356,-0.010447067991675026,-0.0020723910529012487,0.1992620792062264,-0.06015823891775784
HALLMARK_HEME_METABOLISM,0.06865767007686338,0.02712584074820311,-0.02713684842443172,0.1440774383603297,0.010282016424801086,0.06434762154454735,0.015894883174882524,0.11911352444872175,0.08018235494373564,0.14817582499240964,0.0697662138818308,0.061186829094555244,0.07016287121779237,0.03255445145466527,0.15190019845946126,0.06552362202987752
HALLMARK_HYPOXIA,-0.09238180384218751,0.005867490839346829,-0.013241856877862642,-0.06447313038164784,-0.02096829643482277,-0.002665295324970105,-0.021554426737717614,0.15053908453615766,-0.12755187946217514,0.13717495612706704,0.05907648917539383,-0.020327208843385798,0.05603137664092009,0.016017089004305922,0.07981355430465527,0.0949146757283354
HALLMARK_IL2_STAT5_SIGNALING,0.06040941519843601,-0.04137409112321499,-0.01117455707276074,0.14394034463019337,-0.011256122080446022,0.03139892785149046,0.0006957013649201345,0.0638101401842554,0.08116060517468654,0.11766196898901048,0.10052465364424897,0.08780714599144673,0.10754082495040126,0.04323673840769768,0.15677916778248074,0.11110447172695571
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0215233766469671,0.017420168281364976,0.06012619500689543,0.10347041443843208,0.00847339150098791,0.013550425182346552,0.021523854075898016,0.043721042115571415,0.0029737769062368326,0.12892998261684652,0.08507826403849317,0.07547294795700567,0.04504418455363645,-0.00860905526723984,0.10964167894508164,0.07201439638646114
HALLMARK_INFLAMMATORY_RESPONSE,0.060024552257762896,0.009778235337423249,-2.1323871380166295e-05,0.09046449107247427,0.08175807376921079,-0.07093738998045616,-0.055937009726149525,0.04064057465717056,0.07213175325583607,0.06959211485369733,0.06084017807196905,-0.01661546491509777,0.06890326410448362,0.011953659939611396,0.027649884413244424,0.06226378655947598
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.1047521680685436,-0.02575234255587665,-0.03033184275904838,0.15252438088451567,-0.030747529729599012,0.05199160001156403,0.03468113965130356,-0.0071409124712952425,0.10762852864978745,-0.003271847603137699,0.04465816824262399,0.0774393320498733,0.013979324065742186,0.05866883911169128,0.09223143724678838,0.09155738139400559
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.016794393263903817,-0.03678131984594801,0.03950531055389886,0.12156870649255269,-0.03501066342228999,0.030830428774146,0.02702733691712565,0.1201898312189496,0.16054800334555935,0.143892767959006,0.09372632767010547,0.06991035850664698,0.002108133176338639,0.08444862910384787,0.09592212570263668,0.14765568925899042
HALLMARK_KRAS_SIGNALING_DN,0.13184078783298492,-0.02158846506693744,-0.04153805765119951,0.0008555019646713124,0.04244559652329515,0.0607285511097806,0.033331371338681866,0.1737464474204894,0.025562073421448565,0.1144360034696625,0.037483558157196555,0.06422667948907852,0.03729052234950701,0.05506031932918772,0.12057138241440934,0.08891261033204512
HALLMARK_KRAS_SIGNALING_UP,0.045707232208528056,-0.1285127710698488,-0.01660843829425206,0.02405064256387438,0.04876341664134105,0.028155342621421182,-0.008841465000891214,0.07874340764037617,-0.0007978663967375814,0.06088220483897565,0.07248537486092897,0.08428534099846045,0.024212749563573395,0.059203634292679885,0.0796816488124329,0.05021977022860207
HALLMARK_MITOTIC_SPINDLE,0.10199999683054393,0.01372647035194851,-0.01943142358263042,0.15879109513034254,0.04704540648288691,0.054644654481739385,0.04883817952816888,0.11506268747943076,0.09244744725755172,0.13379763515140314,0.07754099558860504,0.06592301347064548,0.08634204452322804,0.02590315386027106,0.15763855390529172,0.1138507591863362
HALLMARK_MTORC1_SIGNALING,-0.05497665029992003,0.008726304729445343,-0.0022629253001636533,0.10157965843268295,0.007911521793231147,0.038901807753961876,0.030172673819625007,0.12884596648094024,-0.008881366745755246,0.09779527464048846,0.08871074407315864,-0.002917649854732163,0.04366815244120787,0.037064038495932095,0.12065163282019714,0.06195989689562802
HALLMARK_MYC_TARGETS_V1,0.04075974157056666,0.06484481653175292,-0.03298478932914552,0.13876990053616242,0.0447066198512751,0.059585229905508554,0.05191941361580456,0.13238094587344337,0.13352560704350006,0.1454469105193635,0.052481145170582125,0.08623895535079917,0.06541540871913229,0.025141320389383146,0.17845904111185792,0.14737723923092177
HALLMARK_MYC_TARGETS_V2,0.13231262419210682,0.033343101064873766,-0.06087801939304031,0.06446109495886287,-0.06665504176367691,-0.0059121565381648955,0.02310425479798368,0.038716932805838065,0.025840973394714858,0.021267721618453448,0.08872069173622156,0.08222901581326227,0.02103577255597553,0.02159271156138452,0.1266637201421935,0.11113021882404789
HALLMARK_MYOGENESIS,0.1118555696860388,-0.009964673851600887,-0.003697600412585547,0.012331042799671645,0.0371745454936067,0.09041237960306056,0.07739564097003138,-0.014618063575657184,-0.02362369869591445,0.1626936980198465,-0.010301354470932646,0.08391346805906659,0.02840174475395388,0.06415528320779855,0.09333350684654512,0.058707790970771036
HALLMARK_NOTCH_SIGNALING,0.1404000332852571,-0.015898859167632874,-0.06124266974133299,0.12789892167640243,0.015636386508595237,-0.01728028509743158,0.03982809023530466,0.14215046465963846,-0.03566508396793392,0.14743466745391307,0.06665042216670197,0.07592087354263202,-0.002208691373119674,0.017909193050076523,0.17226336790488994,0.08062082318842924
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09527166544847011,0.026303059521253485,-0.01780917969815465,0.004913439986484524,0.031898943860278875,0.03925119336505221,0.031244672111089875,0.09795543716444716,0.0999572507084032,0.16269396539795714,0.041945452154985,0.08133511077727384,0.08869678893838988,0.03903890126375394,0.15189327024354443,0.12087331894829251
HALLMARK_P53_PATHWAY,-0.02331507478234448,0.10333115382235454,-0.08444831016346406,0.14116408678100395,0.060298248244470797,0.10254160040060474,-0.0075180972573593826,0.12532834161719567,-0.012797970978595788,0.1313426908748027,0.053471766472617206,0.057168950356205055,0.043998290426049774,0.00977625619322331,0.13083132650813223,0.10601098955763395
HALLMARK_PANCREAS_BETA_CELLS,0.08106664571293125,0.04013366086271114,-0.029959776712102187,-0.055232086122522485,0.01579945417468922,0.020681949660547854,0.0397126015871491,0.1688600623807286,0.14123799225375505,0.11126895836306419,0.028099443832541215,0.07537459208511177,0.048203740872709365,0.009591176190774786,0.1501482577985079,-0.03598426046414494
HALLMARK_PEROXISOME,0.08903935744506196,-0.04789606989328215,0.020433996886123955,0.02395648653929098,0.03498119467976628,0.03361160852202904,0.05539439198266118,0.06183955617703209,0.07263401342831786,0.11992809570528111,0.02911696947543745,0.08087047291616922,0.03854193401575108,0.013664669058668298,0.15959056710712066,0.012970386115139431
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06391832254690286,0.07082812414498535,-0.03939833611062096,0.03857105530685626,0.028622120534001736,0.03231666405343798,0.02205979670171235,0.09037131078889396,0.05737510441469049,0.1360524347586221,0.05040414220644945,0.07440326179755544,0.03548639919008713,0.03438703512300545,0.1416287808091564,0.07589640770209492
HALLMARK_PROTEIN_SECRETION,0.11484100340374157,0.02665553818042377,-0.014765097073787635,0.13074626084099525,0.028670913982169522,0.05898668706223871,0.04754703159835547,0.11567695029566008,0.08279334093315613,0.16161806991059163,0.08861792756871556,0.0653575142495981,0.05272133242120269,0.04268713103724894,0.1659403108727154,0.08196736514230006
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.023626760108926774,0.03145289919021949,-0.02018209580692552,-0.048977156427493077,0.038887526641126165,0.054470145737569066,0.045412726451177804,-0.05016121079959651,0.11287551825554268,-0.03685753779863824,0.04375353494974502,0.06274971232790588,-0.009574127219850334,-0.02632295085825122,0.16224552524287317,-0.06732271358197023
HALLMARK_SPERMATOGENESIS,0.12600872056568968,-0.011533272139490049,0.017818051250954096,0.02689584885710097,0.05447329126819212,0.01232393917132638,0.05622010300081693,0.03601008956445352,0.03316139437327679,0.12729573843595465,0.065369884894839,0.05715069534965966,0.037444590011621794,0.050063492344034524,0.1543680066015237,0.0450795603119775
HALLMARK_TGF_BETA_SIGNALING,0.11897191596059893,-0.035927264519809626,-0.013387780558952452,0.15662222041757157,0.04998827817011287,0.05627405238904414,0.004053991477196274,0.05790288335441416,0.09692700911456596,0.06716468621539413,-0.0031941197980772124,0.06857828047148581,0.03705462281131623,-0.0034017052563022963,0.07862146197994724,0.14868510637498522
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.01832567040347766,0.043546872965280176,0.03575060384194187,-0.10545793811048063,0.03273072293597659,0.051286146897455975,-0.027111955308790816,0.06746304973337976,-0.008748005773323575,0.07972542439408262,0.01735970308856142,-0.05165129343148828,0.0693393728364118,0.017334941654063678,0.04186683408875499,0.14834964696586586
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.02469352436520422,0.03326893908695292,-0.0037782498731937595,0.1340787285358781,0.04881795138664773,0.04701339254367603,0.026895540542397532,0.14103945741050375,0.08831536385969947,0.09672683171028013,0.0854269321457061,0.06118395886724823,0.06461690124102977,0.038898354978298265,0.1736728594327612,0.10653546757936835
HALLMARK_UV_RESPONSE_DN,0.07986943335933101,0.025189177754972755,-0.020113950993416754,0.0041055430490676646,0.031542372321499125,0.02236405717736688,0.033735943219355385,0.03043087021617465,-0.006347142157940083,0.06780133780398309,-0.012020925455787368,0.06145330914315252,0.05456794072916809,0.07216658405400143,0.08399316076178973,0.12034199712448486
HALLMARK_UV_RESPONSE_UP,0.029509439060489816,-0.04114036343488029,-0.06794979352941946,-0.06811507578199008,0.060185028324813525,0.05126871210907506,0.010105242295265384,0.08210997175428854,0.05708953735625422,0.09372886679802456,0.08656089804008542,0.03179211465319097,0.04070487922473928,0.0498481237833766,0.1404788324781944,0.09405086874551796
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.0993299357418309,-0.04652047456019083,0.026766841878472464,0.18269316634091617,0.08898145336201477,-0.006173916560951883,-0.039936593482970524,-0.005433940581829454,0.03447133530293905,0.0683708872096361,0.02944973104202769,-0.03153398880908587,0.07424391575876653,0.045074407508505436,0.09522346488290329,0.06936700314149026
HALLMARK_XENOBIOTIC_METABOLISM,0.05271840314443561,-0.061453289884761036,-0.00794551649564906,0.09138245005363807,0.03263204078184339,0.06384716021305982,-0.0034546438844865897,0.10604227868571645,0.025062356761228144,0.16351425227294927,0.0453026105229168,0.07398865636755023,0.07270579829928629,0.031007558064017074,0.10816662038831622,0.14303688753016286
