,UKF248,UKF251,UKF266,UKF269,UKF275,UKF304,UKF334,ZH1007inf,ZH8811Abulk,ZH8812bulk,ZH916bulk
HALLMARK_MTORC1_SIGNALING,-0.06877753724843785,0.03471814433803531,0.018351940863677123,0.0009269668657681143,-0.07552541331925611,0.042547276240670645,-0.043835240888536124,0.0006158483987696491,0.034863865404762794,0.05274322246747256,0.003362393011255169
HALLMARK_MYC_TARGETS_V1,0.11654831768565571,0.07042650413837047,0.00732234477517063,0.01627984975348788,0.08701005658439134,0.06997107336267665,-0.01571521688795432,0.08775539332903765,0.09109801011518574,0.09091443964478978,0.009534110214972805
HALLMARK_MYC_TARGETS_V2,0.08074067372407268,0.005326170121437588,-0.07005439770457111,-0.037698930050498416,0.01160515303719111,0.12291448988495846,-0.04520980761992933,0.10022056612611148,0.030845717229720872,0.06507580446174945,0.031055090620122985
HALLMARK_MYOGENESIS,0.11835763169592893,-0.0426676587091503,0.06103350319914378,0.055158356159658445,0.10591049592402588,0.1155903395470627,0.05374217535054106,0.10707357899990916,0.07609563294174167,0.025338041649457403,-0.0291928214535763
HALLMARK_NOTCH_SIGNALING,0.10952184008989915,0.019497672785000357,0.02222255596258045,-0.034029132005685844,0.08153671018107843,0.005664311331617999,-0.013087857709482082,0.11811269484295688,0.06543912296394558,0.07241546876466576,0.050270701931296714
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.12542428205286169,0.06969306546335287,0.08593938148201419,0.15173381228316088,0.12740881086848654,0.07545366013498137,0.05254120796211988,0.07331516203241799,0.08360980132501254,0.13650399878619765,0.0577041515046586
HALLMARK_P53_PATHWAY,0.03208344236113213,0.1014446937218606,0.03360168655369333,0.030385147539193365,-0.012070643269664888,-0.005517273155211457,0.021419240246228426,0.06446358986642005,0.09599610452091076,0.0670364003167215,0.03491384892483804
HALLMARK_PANCREAS_BETA_CELLS,0.08881056264150196,0.06316870871785259,0.10911501768018994,0.1112549908505522,0.13479181743618138,0.051355132830914675,0.03524782630079003,0.12101708899724184,0.03608747838926344,0.1329926437927657,0.05696092985368642
HALLMARK_PEROXISOME,0.07865392739107263,0.054623366099822435,-0.030702586612489546,0.07488375330660654,0.15818793317563848,0.003128902906568534,-0.04095545487073002,-0.035993718306118805,0.04322474458497511,0.029005810369087618,-0.007567239464318808
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08017698275306173,0.0689382427412145,0.08570078331292508,0.07586088499679486,0.04227496946408215,0.06940870755276751,0.10190481371159402,0.13368176881861524,0.06584140570895118,0.07733859957566483,-0.023232723825045244
HALLMARK_PROTEIN_SECRETION,0.034450023009787015,0.021318596051316207,0.08964491394835158,0.028617766747688497,0.10518057517927328,0.07401781890328635,0.024096933682663392,0.08484138521412131,0.05322512683249806,0.10060301032600942,0.013589141921790155
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.031914751567414926,0.053550037695193176,0.035704729898079685,0.015251852967112055,0.0761110899259017,-0.04435943008740129,0.08057258457794868,0.004456008324319924,0.06964132717027809,-0.1104577400982051,0.10486052995772925
HALLMARK_SPERMATOGENESIS,0.10137242152895046,0.08893902586098489,0.023805194025229248,0.06162505915529307,0.09142281420083563,0.09364474847232394,0.09680646027475959,0.13802532293676226,0.004427415727065748,0.04350264645369172,0.07680448628158344
HALLMARK_TGF_BETA_SIGNALING,0.10008008942649739,0.04780422436990038,0.0393877267195834,-0.017448576232814934,0.11178635896110307,0.06487192244142272,-0.03156375556333782,0.15415610608844296,0.014486485208383042,0.03661974951106102,-0.035781880979130584
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.015699807329159737,0.09082518299893194,-0.035583981158296925,0.11390371894582028,-0.04413436665182535,0.0010611694351930277,-0.04650886788979212,0.062477190222839395,-0.0005227539922683871,0.031643883100483425,0.03153654976522495
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.02967961941120041,0.06021703945724573,0.01214668009474913,0.03166832075594532,0.0024765892437574382,0.09990632035466684,0.0065241340211541965,0.12433855285634773,0.09176801499568715,0.09310217148731592,0.015434466407348262
HALLMARK_UV_RESPONSE_DN,0.05826924181781535,-0.07177325974278102,0.05731857730204329,0.07030737541015536,0.11336525558332261,0.055873288140717806,0.06506008500932699,0.051390399955968204,0.018358789157716455,0.034933903954588334,-0.007645258085719126
HALLMARK_UV_RESPONSE_UP,0.04805758966107813,0.014231139077909995,0.05839602622576181,0.11014237391758323,0.10559365715679565,0.07609344913941432,0.06305743221714644,0.043579542496554824,0.03651223135545787,0.030246280946421122,0.03332194636347222
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.09467959415869265,0.06059436102902421,0.017827501895290507,-0.0590902715638348,-0.0399294444838607,-0.0018353154327938334,-0.040346038776893065,-0.012207288361032898,-0.006918806048775994,0.06336195341185298,-0.032467381054619104
HALLMARK_XENOBIOTIC_METABOLISM,0.02304279598947506,0.0019492956895297755,0.03291504226700331,0.07829694836121982,0.004835723414667117,0.029472072569151422,0.08653244264219861,0.08395926617555653,0.06686794042320865,0.1020179558731918,0.014299722190517616
