,UKF266,UKF269,UKF296,UKF304,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916bulk,ZH916inf
HALLMARK_G2M_CHECKPOINT,-0.11125472962114975,-0.10079666153516934,-0.03169271460345443,-0.03876348187851257,0.04788667483689711,0.11742968760273162,-0.0014741240503274326,-0.07543498726442582,0.19403061822291975
HALLMARK_GLYCOLYSIS,-0.025399963729096885,-0.022749898039877238,0.002500418916926446,0.18783852558130967,0.08740843948594923,0.09973182221974074,-0.0677405937193688,-0.019001726691942354,0.19198292966991012
HALLMARK_HEDGEHOG_SIGNALING,0.1294627310318933,0.09763570864811741,0.007937438288357449,0.19608470955921745,0.05939614182893882,0.08447374230388267,0.005715476813111485,0.017278120481555994,0.19342553472255067
HALLMARK_HEME_METABOLISM,-0.054093881175108785,-0.055731051486315256,-0.04159560214637542,0.11824106599790386,0.06706993348096994,0.08681089410112426,-0.04771204776737915,0.08002061544068238,0.20585991092545644
HALLMARK_HYPOXIA,0.0424312683157794,0.06650374153049503,0.016764189412205095,0.04727191113129624,-0.026593150756693013,-0.061704497845896294,0.0122536694336688,-0.09246549007614319,0.12038861141102382
HALLMARK_IL2_STAT5_SIGNALING,-0.015349059185764923,-0.08099716223504563,-0.025282316810218797,-0.04600570680935523,0.057856512837896425,0.11195570105305087,-0.056751440168986006,-0.026789175460273526,0.061377906993788325
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.16530939671167794,-0.09114119949175788,0.014523644548181008,-0.17150091250956795,0.03230576808272258,0.09221608764885075,-0.06441221026322369,-0.1371669020356941,-0.040048608602961604
HALLMARK_INFLAMMATORY_RESPONSE,0.07723620935407112,-0.047540116406655716,0.0020482350912341784,0.0732561726326494,0.05347493611046015,0.0035419330799253404,-0.05418385053308557,-0.11377953112122192,0.0679587962129222
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.14372332018592773,-0.09865841874078324,0.015238553270761061,-0.16491616305046972,0.07824540479284674,0.09400652151333379,-0.006638708923224158,0.14196279168296935,-0.04520016130711998
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.0008084955027519928,-0.08338856303904237,-0.05083564257875433,-0.11754390750398823,0.03887898412906537,0.07764695239040408,-0.02018701804456783,-0.1372087653838975,-0.0007225530144023858
HALLMARK_KRAS_SIGNALING_DN,0.045148024085146655,0.03941690952120052,-0.04543413174529978,0.16117882742707415,0.07004844777157193,0.06445722563134888,-0.06988740412506517,0.13090898008653362,0.17269612696555364
HALLMARK_KRAS_SIGNALING_UP,0.12530739792253345,0.07925146493800088,-0.007852790614599205,0.15077522047729092,0.06825885422000431,0.09482286837079802,-0.08866739117021649,0.053303203675315956,0.1411122153760062
HALLMARK_MITOTIC_SPINDLE,-0.10427777062841508,-0.07127521854084751,-0.025596583232741808,0.05721581289814887,0.09328414307904068,0.1161371747973259,-0.020106266267746902,0.047213341678572426,0.1314455415815061
HALLMARK_MTORC1_SIGNALING,-0.037259618591614405,-0.05175841933209881,-0.005399195124668242,0.1022230007449069,0.021540240906783872,0.03308687655356578,-0.027134247807460907,-0.1042454411916658,0.13713087132822205
HALLMARK_MYC_TARGETS_V1,-0.10979006120948433,-0.06725986883955913,-0.04341681771695487,0.10634172213968301,0.04883800324564772,0.09475457437107435,-0.015866673639003365,-0.02998021575261205,0.17683579616852685
HALLMARK_MYC_TARGETS_V2,-0.0880515926276937,-0.032350705636449026,-0.03855675475172706,0.04458942978130349,0.06588574424083929,0.09539012856204863,-0.07901459741521673,-0.06676755291689015,-0.06712381381965715
HALLMARK_MYOGENESIS,0.025965884755332843,0.08402252510423448,-0.05095260242613881,0.04937285202316995,0.07975284981241136,0.09809094486823083,0.014065932169913255,0.13669413624026347,0.07668084558277531
HALLMARK_NOTCH_SIGNALING,-0.044378855765688556,-0.06840176643318079,-0.04487371938388027,0.11441607066755603,0.05852690379782925,0.06863708039060913,-0.07710284529981994,0.06303486205575337,-0.007235763145733892
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05979184867449046,0.08215098276714874,-0.0003625887096375195,0.20313219342121316,0.05157372920776605,0.08132366320057363,-0.033802430936274566,0.16672732486490652,0.2093488872230507
HALLMARK_P53_PATHWAY,-0.0031790828269197733,-0.0715535666998427,-0.05650512191170585,-0.022031196814058233,0.0514402129282884,0.0507909101585735,0.004439418223766857,0.012224274812263656,0.11841524576035961
HALLMARK_PANCREAS_BETA_CELLS,0.12890413826795497,0.06415980511090477,-0.0337515849800633,0.18321127298232603,0.07593118655440853,0.07111953747904277,-0.0331792813131104,0.18840769749300068,0.17365436357344555
HALLMARK_PEROXISOME,-0.03831967413007347,-0.057294410395629575,-0.018076458903018358,0.04568311533432922,0.09079620022326303,0.07579756141237837,-0.01573180149224489,0.009418457124453243,0.11455142850087202
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.038686935040034065,0.008857750045933411,0.026736988847473164,0.16807620971033035,0.07997697730479741,0.09658537058542452,-0.06305806260896839,0.0431215854248315,0.18922334111547232
HALLMARK_PROTEIN_SECRETION,0.05874291421265951,-0.04134006473918679,0.0019300665245247932,0.15985251029206546,0.09769953046577341,0.11692599059283537,-0.03733123813287211,0.027556659441767377,0.21570010664634187
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.010857297478665717,0.029121474081619497,-0.013620426624839583,-0.15456374486541652,0.006207852559455326,0.06966807582979063,0.07496664500784647,0.08311540241778388,-0.11489597137747835
HALLMARK_SPERMATOGENESIS,-0.011184532130608434,-0.0005920044109876106,0.007835730095123901,0.16413273795393926,0.089511052907359,0.09652086900265323,0.03992567785247949,0.13915914079067437,0.21286932618261914
HALLMARK_TGF_BETA_SIGNALING,-0.08499252178424882,-0.061371818014423936,-0.04084992947034027,-0.03861076010871357,0.08630377553422883,0.060447041333305924,-0.09730460473496337,0.03211967672212933,0.04210477374694003
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.011312615087616384,0.08042216067627522,-0.006266858159740374,-0.10915865369757771,0.002711735607780228,-0.03441701689939162,0.013945985788307103,-0.12812464963847936,0.08679674051577752
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.07801369710801512,-0.051306995101583944,-0.036179094886356476,0.14217456723615932,0.06533710287173526,0.09212168890188135,-0.0269094544645255,-0.0810330385677485,0.17288908395861954
HALLMARK_UV_RESPONSE_DN,0.05345089717914077,0.022061115986879567,-0.041448226273708054,0.16019493485699368,0.07027331808671912,0.12865527782083994,0.0005848125745497226,0.08394513122371244,0.10596198814198514
HALLMARK_UV_RESPONSE_UP,0.055658173523458275,0.09823135496035414,0.013605391071404602,0.14740279638451886,0.0627922466285085,0.07389511402218656,0.004865572187271264,0.01676673347951893,0.19857420462212283
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.08901905326997363,-0.11176494920010477,-0.042506427537260735,0.11961873550920551,-0.005906087864867014,0.06202283770501016,-0.09197371184997802,-0.04564797416495963,-0.024617203841387256
HALLMARK_XENOBIOTIC_METABOLISM,-0.015349184752052923,0.0038825479517419783,0.0033196862267577546,-0.13120073308662414,0.08597600640130962,0.09963407738559188,-0.009901600814607265,0.058379867794821474,0.05085807577313516
