,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916inf
HALLMARK_MTORC1_SIGNALING,-0.12730924615115446,-0.08164960590308791,0.04995954318796494,0.06243839565670192,0.05985337086741799
HALLMARK_MYC_TARGETS_V1,0.18228117665522436,0.18791917918631026,0.22774733972161149,0.07884758683996354,0.11413622264818109
HALLMARK_MYC_TARGETS_V2,0.05941394449919293,0.14621158058442812,0.1347831554181336,-0.036626461581987034,-0.03236076182555265
HALLMARK_MYOGENESIS,0.26391941253660245,0.21070217733273838,0.1569182191910047,0.08033113129460352,0.11856289100486186
HALLMARK_NOTCH_SIGNALING,0.1920880101028313,0.1949000368611661,0.10318059763531345,0.03448334675694821,0.13903748976021413
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.23796405780430982,0.208021693939825,0.3225101959996959,0.1281727416701206,0.14342209963336358
HALLMARK_P53_PATHWAY,0.20230039333166006,0.1712316427949634,0.1962440513550231,0.019294191677100055,0.10791649378829919
HALLMARK_PANCREAS_BETA_CELLS,0.25624120940162737,0.18481750166794966,0.33593078078493177,0.10430302296201661,0.1158053895420648
HALLMARK_PEROXISOME,0.18445053270749848,0.16193401486211814,0.15639587311470046,0.022273759149137977,0.04411333346100986
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.234933528057882,0.16580255229122978,0.2731251168639028,0.057146728770796386,0.13068592475758928
HALLMARK_PROTEIN_SECRETION,0.14895694173844604,0.15957798697962858,0.23033468036032229,0.07190814464878276,0.09196603431416184
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.24668166950436576,0.2001274042138773,0.19015258226047005,0.04457247542379188,-0.07791481875263422
HALLMARK_SPERMATOGENESIS,0.20281501597110785,0.1839236199675589,0.32672215001850585,0.0820202101024101,0.12522132978019795
HALLMARK_TGF_BETA_SIGNALING,0.1687197950799278,0.13058571308201905,0.02020356776502733,-0.0025477659848107733,0.02586692678231086
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.1269637683237735,-0.06886557692511183,-0.016228456311542704,-0.06186509483056482,-0.09844731923038195
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.1673666195791819,0.1617923920643601,0.19828824995947816,0.02010315907418033,0.13781208913461357
HALLMARK_UV_RESPONSE_DN,0.21236933819158782,0.14076735088004944,0.040153353314295946,0.030698063876912388,0.12328736557816251
HALLMARK_UV_RESPONSE_UP,0.17648061709868185,0.13031197893558205,0.27581432410061424,0.02913614756578216,0.1427712303392081
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.13566556218343848,0.08091326305993601,0.06737985468455539,0.06918928730480745,0.03448785277564074
HALLMARK_XENOBIOTIC_METABOLISM,0.1916525316020207,0.13397653423705663,0.04350374873229787,0.026938375555468436,-0.05505429564237894
