,UKF259,UKF260,UKF275,ZH1019T1,ZH1019inf,ZH881T1,ZH916bulk,ZH916inf
HALLMARK_MYC_TARGETS_V1,0.002177158675252156,-0.11783510358538804,-0.02333910630129309,-0.0319990178486148,0.01849260279907713,-0.0532195749237986,-0.023703881864490645,0.0015522579266727117
HALLMARK_MYC_TARGETS_V2,0.04283122787541235,-0.03362338225145301,-0.02911009165069176,-0.11714076982546755,-0.04253475215414642,-0.020938350997788402,0.001630381828141482,-0.03540733179153126
HALLMARK_MYOGENESIS,-0.03708931937281004,-0.04160451472085551,0.000502050614114014,0.007682637477249756,-0.040890877427514356,0.04059987627669405,0.01328487624179231,0.005445867893167377
HALLMARK_NOTCH_SIGNALING,0.004631403394974246,-0.09537636932963249,-0.061912676412992744,0.06454944917938148,0.006805988958048085,-0.039105979402302704,-0.009818777672858655,0.12858797711539008
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.0016397822591046095,-0.12024844574170752,-0.07573363990360335,-0.06361136816176592,0.0238922414677944,0.02521659769481393,0.005145522756537673,-0.03042139217293358
HALLMARK_P53_PATHWAY,0.010851785921665516,-0.05399367500153954,-0.011064161629304566,0.007164886173339232,-0.008123754401334058,0.0072153676977636996,0.030228949964102244,0.0132410158827122
HALLMARK_PANCREAS_BETA_CELLS,0.023575211934558013,-0.1199148225581518,-0.04645847636623312,0.017525434123059343,0.07097778555379869,0.01048219352295845,0.03067713307576865,-0.01104620664622811
HALLMARK_PEROXISOME,0.050358234576553904,-0.011740790288424402,0.003548404026835975,-0.039089419436480824,0.023554363115929414,0.03720949923998015,0.001392414505713043,-0.00043798725180942317
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.04922914844529736,-0.09377559366935188,-0.028796993234406463,-0.01182246343189278,0.015939419793019143,-0.013689937378264563,0.007088658739048086,-0.011603417729423023
HALLMARK_PROTEIN_SECRETION,-0.033248015796282754,-0.042002774371760476,0.02912942250414703,-0.032418619403439444,0.007710028567961618,-0.012497441723243853,0.01888972698311064,0.03476281109187488
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.040053694825507004,-0.031882344806851724,-0.025157769555530098,-0.06508526792551167,0.015397323538959631,0.06621404207715945,0.03539437735337239,0.005158917693316447
HALLMARK_SPERMATOGENESIS,0.012639572616734408,-0.03888054134983735,-0.05464266455146694,-0.016524974161357054,0.04155343397816869,0.018055889209449793,0.0190772165749391,-0.06847035745847307
HALLMARK_TGF_BETA_SIGNALING,-0.006453108378421835,-0.07898599994945169,-0.05249545528730232,0.005149130012746714,-0.03600047702664081,-0.013378313183318733,0.0037829068015258907,0.0304516904782412
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.005177793705014196,0.12913382836416923,0.029366705656352562,0.014598311273775567,0.0027017167673654605,-0.06867608363017441,-0.03170802769163816,0.009643243618958703
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0061393648864204965,0.014472734778321585,0.0349934574275896,-0.09883477972258364,0.0037881449001154195,-0.0007717937990453592,0.009325175975971779,0.014998847810897125
HALLMARK_UV_RESPONSE_DN,0.04345650461804693,-0.09412023821117124,-0.015619408090669447,0.047227186553927575,-0.05585914615274996,0.045204668685683964,0.015789116321447576,0.09535020597258656
HALLMARK_UV_RESPONSE_UP,-0.0012791062641164276,-0.019175620611479167,-0.0467991250867978,-0.09106529412887074,0.052789291782941575,0.022401424272971857,0.03637103522600577,0.03585784234286783
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.018360718900910695,-0.05292523577524765,0.08581569942306208,0.02049727806358039,-0.015826164757973705,-0.025388138232727193,0.013632386663446424,-0.055519144866028276
HALLMARK_XENOBIOTIC_METABOLISM,-0.005097265803432868,-0.10717589530257712,-0.011009004057006139,-0.05937877779975656,0.010918662540655875,0.05509103024582502,-0.00914662748615363,-0.018363802846949308
