,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF304,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,0.013205562810130578,-0.12901236650863748,-0.022252878210993487,0.055769726361509786,0.02950740138324789,0.045600212944521004,0.07044462196803311,-0.013821845587884332,-0.00460814319770838,-0.0828551101159558,0.1618928098790581,-0.06805200172133004,0.08826861641209985,0.13205165354087245,0.1497538045463997,0.06416274940440243,0.009214411876912354,0.036959033067764754,0.10401861506368582,0.08605755513327398
HALLMARK_DNA_REPAIR,0.004285936500742558,-0.05352406393076583,0.09634247883023633,0.025584702682669765,-0.01793446470226862,0.03533415189249783,-0.06431670626378201,-0.024046593756199365,-0.0030903002614445863,-0.004711066650450875,0.15605468441202494,0.13956430714564796,0.15361095958933615,0.11076297949261169,0.14215691461420651,0.09242278256883324,0.11389156809283929,-0.012654327935322845,0.1544371684771742,0.17981737563469613
HALLMARK_E2F_TARGETS,0.01198903574374659,-0.39556899990375466,-0.017436641095849668,-0.07527288666069318,-0.02971249936950245,-0.003833242316866507,-0.03598298622752763,0.0469995387156277,-0.013458707313167404,-0.028704812526302213,0.08473231418425535,0.06553405137312107,0.07191715511519584,-0.037592014916667575,0.06289047491014152,0.039317002150985374,0.13165924920293665,0.06604137451408557,0.11866665438979308,0.11278134862803323
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.020110963372656235,0.38762438068629806,0.11711718922122118,0.10097851802449706,-0.05859801874709968,0.02095920174199636,0.137377193344711,-0.02714872573488396,0.03423620088475625,0.020381085243474,0.2585690164810186,0.1449770205842985,0.07641929670494935,0.16569007652961357,0.1000136155952381,0.08513291145043866,0.03724045037761818,0.050165464014689805,0.08164821860187002,0.21293212984979834
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.030239392549245146,-0.055722452037376746,-0.038283440648250726,0.004014124531231344,0.038317633259802225,0.006294396025094969,0.0013030464651961654,0.004734754450323648,0.05685132158601285,-0.038734494081637795,0.079167348581967,0.030454019314524048,0.12867495010033805,0.1846810518116547,0.1508768548250276,0.00920406274269122,0.08210846052869254,0.0091629686557289,0.10797586231029517,0.1608467291700405
HALLMARK_ESTROGEN_RESPONSE_LATE,0.01527446905813006,-0.36438559499080436,0.02114982792799288,0.010585899766816918,-0.01672936043953143,0.07378358440389324,-0.09855070480818683,-0.011409927933028554,-0.05671013311587381,0.030940231608618578,0.07996482290030718,0.016832866782466194,0.05951616449508913,-0.009754528377710469,0.0954003160855274,0.06856983233751383,-0.0008292933325775592,-0.015073318488077149,0.0882763744432148,0.017721036199478308
HALLMARK_FATTY_ACID_METABOLISM,0.003687532051779519,0.4797336127906438,0.061349440586537754,0.03341820544705242,0.025901267178935088,-0.01932301007856736,0.14341708115863527,-0.007141949286640449,0.07380479299497766,-0.04274690717640287,0.15431878793707912,0.07366277434846252,0.0775917599236616,0.15071433345174443,0.0695058674167192,-0.03163151582946806,0.012315518204197242,-0.020424371681918876,0.08368876020035171,0.10372463597687193
HALLMARK_G2M_CHECKPOINT,-0.0004838386671524971,-0.01413423442845212,0.05621414118622163,0.054565691014338134,-0.043081593171282385,0.0067535574596214315,0.02123309397522619,0.00391329530882521,0.052847446313464205,0.03157525334646326,0.048954017031060525,0.034394046868685794,0.07238150142315099,0.11008381157768618,0.09027209475429068,0.06573668928179092,0.0976247001273137,-0.02019525937699892,0.1373786760576321,0.16395002276746024
HALLMARK_GLYCOLYSIS,0.04800808227095997,-0.07468769669539489,0.07861660457801352,0.12416825877056754,0.06912352751404038,0.028698049166360668,0.012170530761551534,-0.0008401663227984689,0.03886073191045886,0.03320224398225546,0.11231279783511948,0.05349199311844536,0.09444933926752094,0.13596128768313787,0.1143306329702624,0.07679881355976001,0.1312135380040611,-0.048978719761393244,0.14894960389526132,0.12871140217856025
HALLMARK_HEDGEHOG_SIGNALING,0.03187074150202044,-0.27094641232720046,0.0124501263982289,-0.0024891513677163355,0.08180236369227872,0.050038437993080415,-0.02640704450517055,0.01580495407997226,0.0059390017021012775,0.02770263253292245,0.19018169864226694,0.04550932487604653,0.12632289481872638,0.08110782592604261,0.038545472345140365,0.03721357538800848,0.1255870673039334,0.04047032403413073,0.0895452065757236,-0.04276834080760097
HALLMARK_HEME_METABOLISM,0.04862156653948084,-0.08761286478298701,0.035572597631933475,-0.020948254058200104,0.06790714111118752,0.02310437575784455,-0.03858577985575698,0.019708151058866863,0.07669462034292403,-0.012547192446781465,0.16568099326228786,0.09538100178852817,0.14827300959042938,0.0867499060810439,0.1186271834723106,0.047386629319064115,0.06560061189665317,0.023661943573914507,0.14941657431982588,0.0896521078759935
HALLMARK_HYPOXIA,-0.00870136702282408,0.5163633367730831,0.11995127382919658,0.09925625244153562,0.05277018402380858,0.05518844209658683,0.159161598425481,0.00168321788271997,0.08846967688642088,0.05328328019718057,0.14412972608638297,-0.05707426263890291,-0.006528586539488154,0.1429795142082102,0.02809565822603161,0.026664147480440593,0.027001094657999936,0.058239116512509716,0.0715297484802992,0.15913809746328117
HALLMARK_IL2_STAT5_SIGNALING,0.06446144825427712,-0.31634075097961684,0.11488704142161972,-0.010618308437274626,0.03745113126210076,0.018984261719383628,-0.010585173578117188,-0.0003299780763040798,0.05443669944848094,-0.020643459449003462,0.15038019454444726,0.04435258644671312,0.0861867099512992,0.10193303075147725,0.14625457765183486,0.07460065109058464,0.06940448613203584,0.008604661533586947,0.13721598322156164,0.14132117671362057
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.00026264351475568975,-0.18573178854448064,-0.009768751569410355,-0.03986752802489596,-0.10731461354285998,-0.01081330966567981,0.07838254251714485,0.015885074637993164,0.01610349976374918,0.07038053785254882,0.13021185707319075,-0.03634622136103325,0.04553091155200897,0.0014025172428661018,0.03924442205015045,0.05072642114346062,0.09066420800492618,0.02627109404136449,0.14891786167304175,0.1635840019493258
HALLMARK_INFLAMMATORY_RESPONSE,0.031080325045270977,0.26410638351575716,0.09852089840211296,0.14724675775397997,0.10593745319181964,0.029834733733021188,0.15251534881191914,-0.011473617366876646,0.04835318689952145,0.008987160147135628,0.11793654979585017,0.023277278986995668,0.11665849860168889,0.23654933285145804,0.10047609805436228,0.0387196142208959,0.018855485560618487,0.004526393396932337,0.035699671102775415,0.1526070898929981
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.02578358908522396,-0.4630372320586587,-0.023574430824259286,-0.11920088971432469,-0.055464538312445424,0.0022817705327367968,-0.13486861768144753,-0.038038340314344846,-0.03827256589159282,-0.0010498111764358192,0.09612953588003306,0.03785745578343389,0.115518376722224,-0.04564485676467439,0.06297983198284851,0.0012047998982877284,-0.017456279838757076,-0.03461490021332049,0.09493343843672258,0.045603822116953525
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.04320722362355945,0.2714310771582086,0.010768092097326784,0.09734142985524806,-0.008086508129523549,0.04476374907059945,-0.038522735284855635,0.0034993206830982878,0.036436625867163924,-0.005465681778619144,0.18010019159929225,0.07985478615870674,0.04131694265327543,0.21824005706852506,0.17288564647974994,0.130947010993764,0.014220560446548682,0.10943232677797983,0.10695722134043162,0.18375055189156972
HALLMARK_KRAS_SIGNALING_DN,0.015633884454822316,-0.1924962764876613,-0.09844763287106188,-0.08848669216916527,0.07209270715505994,-0.024396179267512367,-0.01757479063514695,-0.02162780776424792,-0.019526358732002078,-0.0009129120389173534,0.09207573896947194,-0.011204278394931811,0.13253962057906743,0.08207809109934339,0.11123796766531802,0.052611855240173915,0.08447181993007474,-0.050482234904223336,0.10917260896235513,0.047292878402577065
HALLMARK_KRAS_SIGNALING_UP,0.04864743566597445,-0.1253207465922541,0.04752892685781449,0.0890069865971516,0.06947386250193752,0.08185675360448803,-0.11637391109232641,-0.002741852218303013,0.03678001782951499,-0.048574141947873434,0.21680284683710443,0.01306074022378214,0.03074299857798745,0.015495933387830868,0.11682078293681342,0.04990019960519101,0.10433821282506833,0.03563579838259362,0.11831426694782189,0.05227209551236902
HALLMARK_MITOTIC_SPINDLE,0.02702982902853165,-0.2090001046672293,0.06474331268817307,-0.03508137855271792,-0.024375285245968433,0.0013856252086073618,-0.006877555371083445,0.006426946022981958,0.04209102512148174,-0.022457680600563572,0.17816543353383824,0.06631512191102233,0.08448962657011029,0.09314268120697308,0.14040245447338048,0.015044120632123913,0.10251446454670508,-0.02723255840232768,0.12856348524966815,0.17012952270048917
HALLMARK_MTORC1_SIGNALING,-0.010704522640801429,0.42368255214824563,0.09105332104584389,0.08541499505659317,-0.002220826965799913,0.020275616195019358,0.15850201933327135,-0.018750369484019407,0.022737592168378878,0.06551287614058757,0.12945140758214718,0.06881168080043888,0.026067747130330984,0.1354377993292131,0.07421118998908742,0.03450737415691124,0.06516166624707198,-0.03681253752598177,0.14301427776294107,0.1526189690518236
HALLMARK_MYC_TARGETS_V1,-0.004740698927094889,-0.1763062795950157,0.09345296517154532,0.025025906521034005,-0.05584300146166556,0.02616232939503921,-0.09593953163236942,-0.004317660287475304,0.01757047037405395,-0.01668227418428428,0.12506466996982502,0.17101106893305948,0.114871370595285,0.04334378336978151,0.11268344123410325,0.08948816497888537,0.15244341738390738,0.012206014195737582,0.14418727911599508,0.19650323181192036
HALLMARK_MYC_TARGETS_V2,-0.027262786791211004,-0.31245158608880463,0.007844248435892239,-0.029044837549384157,-0.042821455059263824,0.053093325811711174,-0.0486599428734487,-0.06087464738743177,-0.03390518047013799,0.025512865285439286,0.01338967414320078,0.034136079049274945,0.0581500418152091,0.15891352255429758,0.10984742668801499,0.0025115217427320465,0.053940074350239745,-0.025414408468782804,0.07803847329401285,0.15667432063304687
HALLMARK_MYOGENESIS,-0.010662774309542232,-0.406151172695507,-0.02504914215077282,-0.02023768290531963,0.0342366488518335,0.05511495626546555,-0.1041828196236199,0.0062922302181933325,0.02454383479325614,-0.06781593126436784,0.13922626910682862,0.1572194434119448,0.14963328871039921,0.05553513307303,0.12560791371303498,0.023585161622484887,0.0064979418856241445,-0.006875787965378672,0.0733891112317537,0.030948236997124505
HALLMARK_NOTCH_SIGNALING,-0.003246836252156829,-0.37340976091111183,-0.035708307289413224,-0.08596685655601494,0.04261049322178884,0.0028859899976571126,-0.10869018597878205,-0.028237159683119392,-0.03969099502301783,0.015229910624069903,0.15171068500390417,0.02846996151152777,0.017191708420362502,0.015979518656994984,0.10840582199697849,0.013678207194544337,0.06783584613241916,-0.011021123322298463,0.16167298368708666,0.12060457320684775
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0027883992067756457,-0.26321056386067887,0.044953454769448856,-0.02333299312559461,0.055003690061746505,0.08489567657826198,-0.12955719573960736,-0.025372842202800717,-0.023100965208633327,-0.03290650377582368,0.06640996781594544,0.08563076232463636,0.11249081488209077,0.05043086077474063,0.11865653028621966,0.11590901839697339,0.11142858711689646,-0.03919135057301281,0.1213523661389803,0.05996525071900145
HALLMARK_P53_PATHWAY,0.02453557964452026,0.10171711778054338,0.09305603909129885,-0.06685643014652336,-0.017046566927222423,0.03377332417007684,0.015555662550025441,-0.007417569763318031,-0.025303874867339277,-0.007995727819489484,0.11529888549957758,0.07790290964122515,0.04447497579268282,0.116797487055161,0.11902089476502921,0.052462100434135205,0.07897641086954765,-0.034448677170681986,0.15109899259270393,0.20278106856832823
HALLMARK_PANCREAS_BETA_CELLS,0.020183943572291793,-0.2004754965609785,-0.0526380731776531,-0.022423531652421343,0.09901803344540666,0.07743091296918275,-0.10292567501480886,-0.02108366944798681,-0.03274811721414302,-0.024757216039962917,0.10514287056188257,0.11655032815987357,-0.006679248758042898,-0.007125514964704043,0.11259019382266988,0.09312160984344518,0.07064186204053399,-0.020922192652950474,0.1037523208679998,-0.05667380829810521
HALLMARK_PEROXISOME,0.02374659761352283,-0.3707552736295401,-0.03801862976271074,-0.05288034916685933,0.05164821792563498,0.04027007606104339,-0.12527535389007755,0.02363636458330385,0.0003156893264763244,0.04352014183601908,0.08140768943861078,0.027611433191386245,0.02202028232612363,0.022380296578808377,0.10552621269390887,0.04624651563460015,0.03315800210130032,-0.0016413877562932709,0.10066402691693352,0.05271687372358063
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.00836715858723378,0.0004123948599255108,0.03867837322193001,-0.02188074719650849,0.05397055026463714,0.05317445706203193,0.03685918042005278,0.00528950655651183,-0.005958603223127331,-0.05341068475031571,0.19076809000840933,0.05097322726007716,0.1303848713791302,0.09967125143972891,0.10098639342562803,0.06444813035093085,0.0791455387562039,0.01881043907809013,0.14571696285014704,0.0852858080534384
HALLMARK_PROTEIN_SECRETION,0.05735441114988686,-0.004734934797921153,0.1093474057520862,0.05358321229626208,0.06755884190382964,0.022952016598036477,0.02628640105823306,-0.0017345563595100694,0.0037923065906013205,0.0067971414161980825,0.20958622781984557,0.1432003062392894,0.11601829252528481,0.0804875884139745,0.1328435177436648,0.07890153904223732,0.09449626371399666,-0.06467670579447427,0.15390051388067605,0.12992931063187366
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.027545901587833897,-0.05856602819926948,0.08994375929635301,0.08341342237649194,-0.021853266934081267,-0.01816177710372671,-0.10734253739117597,-0.017410852963223505,-0.0018494619471907884,-0.07830657982362509,-0.019372642489580365,-0.0023422235917800855,0.057551966161789425,0.09771294853892364,0.13965801768968336,-0.018576146260562677,-0.02615023084976659,-0.030687446935913253,0.12081445549793518,-0.032235715171456895
HALLMARK_SPERMATOGENESIS,0.03989832093388489,-0.31644806115404306,0.019042851667536817,-0.04427792912278457,0.04847318723527604,-0.003537110293032283,-0.11062374614358526,0.0008674689668965811,0.0392137532475083,-0.05859912011222383,0.0859780302201852,0.07808917529817344,0.1316984319101503,0.025290524146499314,0.10655421391202836,0.017489427922524135,0.12864918441486967,-0.016283465588726197,0.11350784273142413,0.03148191980053152
HALLMARK_TGF_BETA_SIGNALING,-0.013699101003586331,-0.22682455489337405,-0.0707506680550328,0.015957604553327363,-0.04186106994188361,0.012367999375236218,-0.1301438373364961,-0.02292725898531912,-0.029104453122575577,0.006617169233234233,0.1671424916491665,0.12817246141409058,0.103622682164942,0.09475556990949227,0.10235946409406223,-0.013695098251738654,0.038001142471983725,0.07055325500433758,0.12095438810546928,0.18666379097527952
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0030802051236113797,0.2079726762320284,0.07520508479610759,0.10102012031130124,-0.03961935300611091,0.051196807351294525,0.12251343062222536,0.01220588519327365,0.034368611057071626,0.01851333497146433,0.13472992435600267,-0.04821568943681564,-0.05702635961835606,0.27553488499420453,0.1108375170890879,0.025422142012422173,0.13718412441062686,0.08882824007632459,0.08026226589423124,0.18103648149225163
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.01671350762979787,0.25471512484079395,0.11384330682234413,0.09064049049404173,-0.0359252673090174,0.02554155123092348,0.06977424995522848,-0.010902293556516618,-0.012079056521385504,0.011222522862470842,0.21309672256090348,0.1656414050210843,0.07984537139676019,0.14516922363152976,0.13614895576557873,0.07026923355847331,0.09791333355742891,-0.010857586109792358,0.15337282454122697,0.23502746014881393
HALLMARK_UV_RESPONSE_DN,0.022148773376516193,-0.1487286416171192,-0.0511852387382929,-0.048920784988459344,0.04311969188784832,0.07304343423116637,-0.05748306373116042,0.005704900370800427,0.010395009474270332,-0.02174040751342983,0.20937169344200907,0.11525617626870796,0.034711896644476097,0.04790908188572985,0.06451424198917848,0.021651268791895217,-0.00712980547055856,0.006085085857043833,0.07878839245924994,0.12134338097891749
HALLMARK_UV_RESPONSE_UP,0.019933978530312167,-0.015174064118833333,0.05842318694780473,0.01719345433380924,0.05664289628462026,0.0554502599051577,-0.03603337575614777,-0.008836182616427588,0.040177578579468465,-0.015743811643197776,0.1256129932811473,-0.019823264121966527,0.16772967286489268,0.1851223414897094,0.09012424149476009,0.033838023285233484,0.06768435606964868,0.05663159220513722,0.15011874864960784,0.0848382942546336
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.015931525405000868,0.04726266292754667,0.019563679712518968,-0.11884681677971892,-0.07897848255305366,-0.04578398535936485,0.07388957199790827,0.039504847434268166,0.07939835780934916,0.008809838296266451,0.1181530048823048,0.07069202766722238,0.010966732928383486,0.03682050483416638,0.06134763288568666,0.03527959458316259,0.03597728121914915,0.033083992744461714,0.0602601191102779,0.1300028494272218
HALLMARK_XENOBIOTIC_METABOLISM,-0.002528397971269535,0.280399336559609,0.019211433039476318,0.09630488835133018,0.013689626318095522,0.060933026461846077,0.05971316252508391,0.020950182044618317,-0.0015873887917646583,-0.07620076469068929,0.14063940366071065,0.08791580610794347,0.10877537188597908,0.2082949663259807,0.1727920159898652,0.09633258473478343,-0.04617931470691146,0.05815593431145013,0.12473304749542098,0.13850143138077498
