,UKF248,UKF255,ZH1007inf,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05434428950909445,-0.008918892178240405,-0.020182564101386306,-0.05871090066357358,-0.05537630431918235,0.04316656174302861,0.0028921848083276504,-0.0123161345947021,0.036244727104054394,-0.06977334850766809,0.03998431478309598
HALLMARK_INFLAMMATORY_RESPONSE,0.019442243649440815,-0.044587465507559806,0.045959521476266356,-0.10912342385525395,-0.014013321478101057,0.05619864044007245,-0.07242170114998539,-0.04928472258180973,-0.027728166867796257,-0.057721477337791975,0.028364172985934452
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.018457630332025802,0.036775127183234585,0.048857448879619736,-0.11167727664761772,-0.06386603593308562,0.07890767377084104,0.08558415748104632,0.058935244248505166,-0.035149090024110215,0.028615910530013243,-0.04606785916196883
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03045796705240469,-0.016467361995740573,0.09590693936644326,-0.17949708381074533,0.07173115080767581,0.11407983396368188,0.03842876111243778,-0.07649575618580048,-0.03240014323752791,-0.04305375952829184,0.07642826754437804
HALLMARK_KRAS_SIGNALING_DN,-0.02299993613950747,-0.004754495556101543,0.044991866351958,-0.15133093611675047,-0.03917086778501843,0.04786679183672096,-0.017872377988714654,0.0612052665070717,0.0185172107342618,0.00115679893800945,-0.0730823421710196
HALLMARK_KRAS_SIGNALING_UP,0.02856308965994181,-0.05161461103543289,0.06473858883573971,-0.014054702644888718,0.009858435600984495,0.06343308940911045,0.014088541847484974,0.045773742733470096,0.016549972602176853,-0.055740714499890494,0.00931986337728046
HALLMARK_MITOTIC_SPINDLE,0.007537691812654089,0.03665655248251902,0.09218272770368005,-0.11463549548609901,0.019893015689975972,0.08243031747129478,0.0006427958011439489,0.05665881285597185,-0.004854260870734665,0.004322431771949947,-0.05221610782194273
HALLMARK_MTORC1_SIGNALING,0.003688855847049357,-0.05587705054313519,-0.0038140220578265598,-0.027470363182077677,-0.03375091239253731,0.03192230450357768,-0.04534841614725715,-0.009322124773451882,0.08941589599467342,-0.02335613305532762,0.06589924729540572
HALLMARK_MYC_TARGETS_V1,-0.05373541527496181,0.05839640137223802,0.06581794519164517,-0.05935416649577924,0.009254610392899399,0.12192318424200144,0.1126143051031226,0.08082707472192768,0.04446437879877171,-0.0043116364054791665,0.005626147902982331
HALLMARK_MYC_TARGETS_V2,0.01614867133630779,0.011447374809589109,0.038793238759167584,-0.033556027715888524,-0.05297729736817994,0.023066030425393083,0.028456292496566667,0.007782591487297423,-0.02289940051195816,-0.006228132237610183,0.009175698313267106
HALLMARK_MYOGENESIS,-0.006486982404315522,0.058168269322056126,0.09379527155799061,-0.1836670669798405,-0.0071045362438920834,0.0190132401428206,0.07064786596803581,0.03133276790494096,-0.0629102738059048,0.008246657957737536,-0.056803311871919795
HALLMARK_NOTCH_SIGNALING,-0.030307990591064288,0.05014122092806232,0.056512750986890084,-0.14347567921582716,-0.09975671648246716,0.07628469700528712,0.05787880381877827,0.0348987691918749,-0.04615583055338816,-0.0004763982444440894,-0.03169426695790397
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.07454826413405669,0.04914215390103815,0.026564576649068604,-0.14075465585354566,0.002536468059017435,0.11297037437560552,0.08742071724987327,0.07201745938316648,-0.0030591974394774614,-0.0021145649500622396,-0.0611522086826025
HALLMARK_P53_PATHWAY,0.009437954963671245,-0.02262487763734837,0.024821224491063772,-0.04407680675707721,-0.022600717629236274,0.0928779087662782,0.02762932010718169,0.05659844031908517,0.03540680960584061,-0.016695657079635523,0.012820162022442962
HALLMARK_PANCREAS_BETA_CELLS,-0.022376904287225066,0.008811887432820022,0.05006222491551564,-0.18151154104855513,0.04062084367719763,0.12071826288953545,0.06471246008472199,0.07179955957887016,0.004353511067657466,-0.014862736660148868,-0.04656392531707694
HALLMARK_PEROXISOME,0.00013086587839456005,0.10292529571522195,0.018352156687927647,-0.044000316588283954,0.025469401320646883,0.1456464049300724,0.06219721842234346,0.060381053133177584,0.047199515506738905,-0.05145615906959939,0.025541558466141843
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.026873426314310722,0.041040042994318404,0.11755645429524264,-0.10231607670926604,0.004217843998231335,0.08745419376302987,0.07439102271246212,0.056927168688365594,-0.027359610443260077,-0.022499222924717253,-0.02181128138431344
HALLMARK_PROTEIN_SECRETION,0.003817447141871043,0.00397408542402352,0.08712698927056976,-0.09930091169038503,0.04497602310061274,0.1025712475281069,0.03691020595266053,0.06594319863468645,0.030329942995298467,-0.02295466461473466,-0.035738913776938705
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.039888645066930614,0.039057151732093315,0.0501220651165929,-0.020113079695378545,0.05720109334620581,0.04622927755606096,0.07390076226505518,0.04488329148859921,0.05613722765210203,-0.0580024148369536,0.024871582238675388
HALLMARK_SPERMATOGENESIS,-0.03057390100917638,0.015990267813991033,0.02846331152484318,-0.09363321063158352,0.057442000401690625,0.0012608688678851655,0.04534042062302027,0.07862652088187554,0.02455190388694799,-0.01294872021520596,-0.03337883989530132
HALLMARK_TGF_BETA_SIGNALING,-0.009427983524353901,0.07501659013059322,0.07108261623784462,-0.14629959102506382,-0.0247245509985461,0.1163350102185222,0.05224461300512604,0.07956519741070388,-0.02793238064058497,-0.02345029841315357,0.0032175049176004326
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04696306069450417,-0.10528003826548182,0.12659885111849087,-0.08285496964660971,-0.02531785475818595,0.031223374726886976,-0.06146305615342993,-0.027748875870828287,0.049132982389539545,-0.07711428489241658,0.06524420282511642
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.03347224026309936,-0.07112737879109722,0.0649841397589117,-0.14662570701717728,0.0530867401821697,0.02897538670991229,0.03889341913402824,0.04346667310043778,0.0322260617447273,-0.038061214847573445,0.03600232259193029
HALLMARK_UV_RESPONSE_DN,0.020363948299938078,0.019884296499981344,0.0807140547533999,-0.07049390642815717,0.03748968934739651,0.07715259951016538,0.06911862258866355,0.04185480368010948,-0.03710443573446446,0.021673283636381515,-0.04541122070239895
HALLMARK_UV_RESPONSE_UP,0.020318542542874293,-0.0075702709982512295,0.0682882963962225,-0.08784693035978958,-0.05963793980676173,-0.024030433619664983,-0.0014903308058919298,0.04826733841185036,0.03196170991057516,-0.016572098562808307,0.008231312241124888
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.029327680510843095,-0.013445168978859584,-0.06224753472495377,-0.15032050265425118,-0.02288172648523722,-0.04727353056060801,-0.027909881743458997,-0.014232547175956439,0.010683486905481071,-0.0482673996202877,-0.07074832458954906
HALLMARK_XENOBIOTIC_METABOLISM,-0.020922973928923373,-0.01054225470973401,0.021966148453896796,-0.12285215870888905,0.03225820433773067,0.013258950434914872,0.05202360558116513,0.018631095323527438,0.0242559778438352,-0.0063714386673253695,-0.04202679422879393
