,MGH258,UKF243,UKF251,UKF259,UKF260,UKF269,UKF275,ZH1019inf,ZH8811Abulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_COMPLEMENT,0.027281866090697063,0.08612697821719242,-0.01750909249518549,0.07314015203205786,0.052395559200911636,0.12027305047204837,0.009788868094308881,0.003170043496978759,0.06805675145848941,0.07823293938039402,0.04124722331788496,-0.00836623798245047
HALLMARK_DNA_REPAIR,0.04788019799886737,0.10809860161608953,-0.0323378600665554,0.05954626324129094,0.01998372273751815,0.14242884683631646,0.038334484095865005,0.033425831025663454,0.06950317603583192,0.09671622468752777,0.0020842729785593333,-0.021476287907147184
HALLMARK_E2F_TARGETS,0.0390845631433539,0.07282892552964547,-0.03878763717796021,0.0572373739809914,0.03436799217091785,0.13114727714676935,0.0907688578062645,0.08280686398630531,0.01867379469677077,0.07211524108786971,-0.04230404965235154,-0.004900183687788808
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08944117246761912,0.09346139274085297,0.013923893318579938,0.026746942347380953,-0.11020694514061716,0.12165018100415707,0.04123196195114468,-0.04760538003145091,-0.07705893184348836,0.12489822383010367,-0.029050681441999713,-0.07048303844265212
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03481941604426832,0.06271407253852691,-0.025380658502873424,-0.008416005536658774,0.06912233327820108,0.08677276148383684,-0.003167742012066326,-0.0037660602098063133,0.11263581569442022,0.09753613274056425,0.016952720606983836,-0.01566020346139717
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05827914068590795,0.09727302525933362,-0.06513810126197596,0.050369432325904344,0.001973637007731271,-0.027639210622918787,0.0588140478861882,0.00477809001060081,0.04848377766456509,0.09392711028163456,-0.034739076895609414,-0.03155277811798623
HALLMARK_FATTY_ACID_METABOLISM,0.05309138987394763,-0.008591460052190664,-0.006996885189297964,0.004471914549288944,-0.01557291303012907,0.07018488398752999,0.008639292335681831,-0.026530265550919745,-0.05708423475245421,0.034068053195062016,0.007014554046605975,-0.021345994858594685
HALLMARK_G2M_CHECKPOINT,-0.0005304986570499227,0.05324907177838482,-0.01901729876097257,0.03796885921575649,-0.07196508613008007,0.13146885298233835,-0.015395102083364007,0.01388402651465652,0.015324591901483272,0.062000687714573476,-0.03965133016354066,-0.009536003324738907
HALLMARK_GLYCOLYSIS,0.04156264883040318,0.08106290696644762,-0.056379524310073564,0.005735204528655587,-0.05106863060326058,0.08836887735344211,0.03855335987044855,0.005222841499796256,0.009552541861055268,0.10099095525855972,-0.03902241711843542,-0.040774956328894156
HALLMARK_HEDGEHOG_SIGNALING,0.06530080459320535,0.03943951992029074,-0.054951827757417075,0.022762762179781064,0.08719454250154754,-0.05146079774280032,0.0019201906001408277,-0.01965183777275129,0.032407779405491006,0.10011025381838136,-0.024041056147951555,-0.046201469233627626
HALLMARK_HEME_METABOLISM,0.041231673196324974,0.12403320716772097,-0.0265495599317775,0.05387408860376283,0.04260209526285876,0.11080770589579822,0.02038393543280251,0.0024555081786377616,0.10201099029602587,0.11312457878803717,0.04748689158525819,-0.023532135986056822
HALLMARK_HYPOXIA,0.04969782412177697,-0.031000619410728632,-0.020310912600133374,-0.02623911688687016,-0.10110975716381852,-0.033963790822335076,-0.04367770670699963,-0.04848008986321031,-0.02929906937829018,0.10567475053049155,-0.0016893432545569162,-0.06267823606112584
HALLMARK_IL2_STAT5_SIGNALING,0.010546377841183393,0.05922888199087725,-0.009869743151968717,0.012414009184019144,0.04353538212091717,0.10721028529530231,0.06251310212298909,0.016089978227910147,0.07364248357991092,0.07866169238229101,-0.009909014350131667,-0.033679424200019174
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.06449994219385885,0.11047258025528933,0.018386284614082267,-0.023705969037159363,-0.12049729137747747,0.11339286043349876,0.013402429652594387,0.043357344587451566,0.02906283548296044,0.08413229683200188,-0.056402562353765666,-0.019392304116561176
HALLMARK_INFLAMMATORY_RESPONSE,0.052059252466130544,0.07789234305406299,-0.009339493439314313,-0.024176417577481565,-0.010095869004093759,0.016087298921229745,0.043058563957287,0.028385825880933836,-0.037469100809794154,0.13299196944177974,-0.027878338381790786,0.06258253755721775
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.006116260455023696,0.06428746457292804,-0.06382348728058215,0.09877747428593649,0.01904750447314313,0.11204734766939564,-0.03223202791375996,0.07816944697233041,0.07256393285354158,-0.06449468055417687,0.000866230635115955,0.007774872334973328
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.007083249973130763,0.055204928813636006,-0.04971839879965587,0.05127382697662677,-0.14334481357141382,0.11881084486309056,0.006425974101801639,0.02247847857235028,-0.014318899576823451,0.12776304492966192,-0.0019595664769198667,-0.007131019012284732
HALLMARK_KRAS_SIGNALING_DN,-0.05352979864016914,0.0990760156322052,-0.033180849556056054,-0.0015178776335035735,0.05460001097554739,0.006246478449641783,0.02194777603836058,0.04932850219505254,0.09454551348092816,0.06460234596205018,0.026436120691451546,-0.00342657120149984
HALLMARK_KRAS_SIGNALING_UP,0.0004315286619811004,0.06096513524184261,-0.009634329004628179,0.03148316320341065,0.05974964965253398,-0.011256984849702197,0.0037134575701241947,0.04315061951665653,0.0683604088790158,0.09260387129247473,0.029928232372911933,-0.01603465159866373
HALLMARK_MITOTIC_SPINDLE,0.03586242158135011,0.07297368861802202,-0.057606440236279505,0.02031216612747526,0.05669560341419095,0.10681634036136337,0.08343828015168483,0.04262741874400026,0.10607671064733536,0.08786396413466893,0.0036191172067972397,-0.023894383032456383
HALLMARK_MTORC1_SIGNALING,0.011057271245442075,-0.022438414708539328,-0.033950112171031686,0.00773498325820003,-0.10849432233694557,0.09023622803513222,-0.014418435046908254,-0.02223540334229014,-0.06987508929407235,0.046312687364931056,-0.04578528020103985,-0.03851007499700348
HALLMARK_MYC_TARGETS_V1,0.07020050431524219,0.01613448347304895,-0.028237658107078418,0.0657276056483837,0.05159137177464169,0.14554710024783218,0.04836100890806555,0.08232810046436405,0.051583748410333245,0.0973763140859797,-0.007230338957497671,-0.020996756257183134
HALLMARK_MYC_TARGETS_V2,0.05192286809888714,0.02317268538423325,0.009582957711699838,-0.03609153550902029,-0.11117390150665835,0.05909735962181526,0.008785334077891335,-0.04584447528491989,0.06748465254681081,0.10270342242668594,0.017819407255503805,-0.0035753986283901173
HALLMARK_MYOGENESIS,0.02824702903245712,0.1333805679009305,-0.021008486436193272,0.06598265106969564,0.03698500590408828,-0.005272871597453522,0.028879210756795684,-0.031838442245244535,0.08859251000341549,0.11892349033153504,0.024346329213499485,-0.031484160743577315
HALLMARK_NOTCH_SIGNALING,0.06425563760744626,0.11207888236472946,0.005749805515804569,0.06125160344344239,0.06868060159478083,0.13102829026827392,0.0557011862077748,0.04574316503365122,0.05918449464337042,0.08842145728127215,-0.0395793221716555,0.00099427591471301
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.04178670886230307,0.10643804899633644,-0.020160054032536057,0.09213317095202081,0.11861771233587477,-0.0017976490360106447,0.02459873930185564,0.04492633025666804,0.0857625356410895,0.12775973618229722,0.02422040211247144,-0.014818702896596784
HALLMARK_P53_PATHWAY,0.02905802893052954,-0.014552487698193027,-0.03989012278326712,0.03168471855126414,-0.027318693575048004,0.10722625838637906,-0.010149166614067317,0.002808436814556169,0.07331890656055397,0.09113440664875856,-0.014603124707144442,0.004198894265826506
HALLMARK_PANCREAS_BETA_CELLS,0.030159637125411233,0.06795137687857189,-0.013955753901083872,0.06582666051785081,0.09901661252385052,0.01694757491635929,-0.017651360582218945,0.1653832747716998,0.07059870014035455,0.05813096287110636,0.03373578843044218,-0.004814673683852785
HALLMARK_PEROXISOME,0.013357509282170821,0.012489967973397294,-0.02328215698375473,0.006019080905649271,0.01472189155187478,0.07374640648895887,0.033548365185560786,0.04237695015233663,0.08069072337229469,-0.0018018147485835568,-0.002612071106929007,-0.007877479704170503
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.004715093739232365,0.02280428646798191,-0.03751997062314283,0.061412985009995966,0.08999275880974311,0.029574730350931312,0.03179170099670934,0.016866049952994344,0.0826581010500788,0.09651657792717354,0.0009392928288889189,-0.01343277138561229
HALLMARK_PROTEIN_SECRETION,0.060471671604041335,0.1154963530072695,-0.058670946035690855,0.05728232311574914,0.009986270120416594,0.08904690782343984,0.06893939449490442,0.02526655955465497,0.04624824421485115,0.11010079415468124,-0.021499593398233482,-0.02280132212607126
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.015958584443252103,-0.07312219417993653,-0.031371680744106144,0.056453685372543985,0.08269657181700325,-0.019804486079735284,0.007119454184020454,0.08272792009915773,0.07574153019934653,-0.0859820827165683,0.07488095636976759,-0.012053431978969902
HALLMARK_SPERMATOGENESIS,0.030648824714079616,0.103847120964985,-0.08537373055955327,0.013988450590246818,0.035659754308934095,0.030669279970318278,-0.021347456324359772,0.006062370235550186,0.05443359475161937,0.02031019500040958,-0.014583286544346583,-0.02205362529390452
HALLMARK_TGF_BETA_SIGNALING,0.13419768136958654,0.12810812906136382,0.036282558151937365,0.03944310321925684,-0.05240678038620788,0.14329461342946004,0.04616523934089944,0.025720798441842035,0.12080488023551218,0.05730890219400904,-0.005480615526283671,-0.027324728324751555
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.0028569785072973773,0.029489805219319314,-0.03661963518811804,0.0021613747304928964,-0.14552800149007775,-0.08267835418596331,0.01478363088898291,0.00011557667709085434,0.11544447498867004,0.07043190731487192,-0.03576127464638664,-0.05058571694017785
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06802075943153786,-0.032443608398827956,-0.02862786173721564,0.027272397498161318,-0.109235512799855,0.1297374852194738,0.042060605895816755,0.04445072063615794,0.05860356121051833,0.1053249719238265,-0.03403229087329114,-0.052807935980621584
HALLMARK_UV_RESPONSE_DN,0.03906437947471944,0.10069220261020458,-0.05693680170931133,0.045324532739629546,0.04400352175758664,-0.01330319717445167,0.04485806704573285,-0.033628156050673604,0.05926105290196696,0.028481740641436964,0.03777497086219721,-0.04228215706438008
HALLMARK_UV_RESPONSE_UP,0.02802022913603672,0.02197271586772588,-0.046141255389882466,0.06757385437700111,0.054500984498915696,-0.07602717098181717,-0.008618867641057789,0.029589537092336242,0.05604534516683928,0.06485144150710702,0.00720012412017376,-0.003936513833844912
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.004966582859276517,0.1069523912182934,-0.04840837370688825,-0.01393293218519775,-0.07521819568965046,0.11266337598095999,0.005907886623086755,0.0423533440672864,0.08053567928556501,0.06200923208147596,-0.033702127690444034,0.019337583662967225
HALLMARK_XENOBIOTIC_METABOLISM,-0.013453100110997675,0.04424813334952549,0.0025287392708988232,0.012173044396214673,0.01795935008015676,0.07121665176896942,0.0457760534058016,0.020637711388967674,0.07980454864061819,0.07735651126382798,-0.013323198290644584,0.0007133495155785048
