,UKF248,UKF259,UKF269,UKF275,UKF334,ZH8811Bbulk,ZH916inf
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.035788527003006734,-0.05440904607063169,0.023982699465550397,0.004436838486992172,0.06351553756287566,0.07559467744878429,0.14023410876859013
HALLMARK_KRAS_SIGNALING_DN,0.003936127852939972,0.0059794320932948794,0.036062186712617836,0.016827103691414713,-0.03649921017201326,0.05662692394422307,0.13708813927206662
HALLMARK_KRAS_SIGNALING_UP,0.07969954192251465,0.027813518999578967,-0.009699263690399203,0.01586216400537398,-0.04559334722587999,0.05967106131894032,0.03212918424140049
HALLMARK_MITOTIC_SPINDLE,-0.014297334439656457,0.05070238826598476,0.00998349041166102,0.01732541841771205,0.03919266892986334,0.054453354567506516,0.1607490452184401
HALLMARK_MTORC1_SIGNALING,0.07691361130345285,0.01212828752873441,0.042401222986943286,-0.050942206182556383,0.11026737887375568,-0.014548561176487455,0.12972767267949148
HALLMARK_MYC_TARGETS_V1,-0.02897138192376158,-0.0010083046076247368,0.0029401500910057206,0.033458077762375846,0.0935634856384188,0.06359300929891389,0.15325418291269388
HALLMARK_MYC_TARGETS_V2,-0.05108683236743354,0.029369654641141583,-0.006647033921175121,-0.017728994424011272,-0.01882405335551103,0.08228644836555636,-0.04305631028814676
HALLMARK_MYOGENESIS,-0.0194931929823096,0.0570702251187876,-0.007762976667263468,0.03045033692631077,-0.041799306542244105,0.06397870978842402,0.09927160227113188
HALLMARK_NOTCH_SIGNALING,-0.06010296202298144,0.037072764976438397,0.027710673770519393,-0.010062432621425334,0.00985522735817687,0.06917360058378576,0.03374901171701003
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.07844883788302837,-0.004701153529075639,-0.016057623259873387,0.035702798970949266,-0.02219392303036228,0.07149972712407605,0.16352097300890675
HALLMARK_P53_PATHWAY,0.08940702797922709,0.013575373146855878,0.026382179344150623,0.02224216210834056,0.08367239847352707,0.08407632653954893,0.0871439903411748
HALLMARK_PANCREAS_BETA_CELLS,-0.04745036152771852,-0.018985100447568536,-0.03020211853053684,0.028909283942970144,-0.0026625853060539763,0.06327844673645878,0.046146919019163776
HALLMARK_PEROXISOME,0.017358301410023598,-0.02701970059616633,0.002129491054370418,0.02736918446431794,0.007677887202328146,0.06158050214901654,0.09062056862468104
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.020361914433564384,-0.006368779181013809,-0.00215524834468211,0.0473231494325454,0.03412871208185585,0.08515659618431431,0.1329827819708707
HALLMARK_PROTEIN_SECRETION,0.03738128090842462,0.03494265302723397,0.027070729463360404,-0.0030005951389923207,0.0485088064195616,0.07543861366690158,0.20438178165047904
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.09342791292162632,-0.0444611298598376,-0.055653359507138546,0.033462842932937775,0.01026201498393287,0.095756793223227,-0.018652195788636184
HALLMARK_SPERMATOGENESIS,-0.04673670824843637,0.026364883712927764,0.015398548966623071,-0.019462683588974804,-0.07651378789798216,0.036554530623383395,0.20531145355947433
HALLMARK_TGF_BETA_SIGNALING,-0.0402284496692589,-0.013664287545824614,0.011598423197562664,0.05151702304288324,0.0554586858037532,0.09306202219404502,0.1011287161004417
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.09963038562352734,-0.013303541377610428,0.015324097581383988,0.013460059230527257,0.08711256862936846,0.02068542029691442,-0.059727783456292996
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.1068255760723782,0.002024266400925805,0.014569277464207638,0.006903269829214747,0.10830011622508834,0.0586062842845269,0.1557099190523004
HALLMARK_UV_RESPONSE_DN,-0.008347401740910202,0.006448111472227778,0.029786099173555965,0.024856349619405606,-0.05737386003915745,0.02218597585342304,0.0907462258938354
HALLMARK_UV_RESPONSE_UP,0.01786783540542411,-0.008518369641546501,0.00033926500635698747,0.03730933143294848,0.016777441178903424,0.04321370705505748,0.09576263729155184
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.01970937304919838,0.04425874292615628,0.040899350123614134,-0.03869138442133982,0.06161734226171219,0.048392556585501886,0.1406103545332269
HALLMARK_XENOBIOTIC_METABOLISM,0.001790001993732872,0.031046977046106483,0.0005031393350141994,-0.024009733335955356,-0.001333716971299387,0.09390282705809935,0.17729169764511732
