,MGH258,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH1007inf,ZH8812bulk,ZH881inf,ZH916bulk,ZH916inf
HALLMARK_GLYCOLYSIS,0.05479584465799791,-0.003822726039915609,0.07610402141913948,-0.041039854158650906,0.010876428119741429,0.0464828003232121,0.15970554432684966,-0.2118680606828259,0.0014955467475721393,0.1246026645912324,0.44244632923494415,-0.03382563003765427,-0.08567322502484913,0.09217649269291094,0.06596299083446218,0.05618104244589726,0.1438675983797485
HALLMARK_HEDGEHOG_SIGNALING,-0.01571648887846166,0.19378067530763138,0.18712721069111762,0.01779889893742177,0.041282692863964285,0.26238713452491924,0.40648882223198807,0.26098430925907584,0.16618051895624927,0.31247426401714856,0.49326084847485635,0.45139322127580417,-0.0866186088502395,0.07384898966958128,0.03619108929498994,0.27075251571818926,0.14837201238199663
HALLMARK_HEME_METABOLISM,0.015311326123472984,0.018387272751704667,0.05602024677779847,-0.06602197339297015,0.027765435312511376,0.22817587335079317,0.10118561465129437,-0.21545559415760127,0.0025692674763761816,-0.039466319600932595,0.2585960781571831,-0.033930930820734194,-0.09820006826639713,0.0669139543264963,0.0021662540066546784,0.035826708270432286,0.08000451016197656
HALLMARK_HYPOXIA,0.043854794010255195,-0.23853474270074554,-0.07116379265757214,0.07960390958455439,-0.017945803753094867,-0.09717937842677354,0.09163598018759143,0.2108389199689052,-0.15397286702634375,0.1275235459370858,0.029669712508069195,-0.3352084917521384,-0.1375997088428053,0.03910994841172641,0.0028392596371780046,-0.18012581059629953,0.08062001788147641
HALLMARK_IL2_STAT5_SIGNALING,-0.0314174425790184,0.04128868212097572,0.02357994783458923,0.03197779736582348,0.038773470428435465,0.04016811446714985,-0.03135527154138235,-0.24150020751289228,-0.015557735502442955,0.07783210911826569,-0.14155227132381826,0.028951326970734655,-0.08777199875071293,0.02286537556604141,0.06560081075216051,0.04624247127158817,0.0812126033037892
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.023019866213532896,-0.18287648978472285,-0.06021361636117601,-0.014279205908363332,0.01315791963108702,-0.21411466031795437,-0.32447814025635763,-0.2866489201058244,-0.15612808095752917,-0.1620735658327843,-0.32257799703347273,-0.4230602154206218,-0.055818691098584054,0.05786811133812249,-0.014529592014670027,-0.018489066770875588,-0.06383043414867698
HALLMARK_INFLAMMATORY_RESPONSE,0.013546845979716613,-0.09239205713667605,-0.05336709276911861,-0.008858413254315755,-0.021265769988831975,0.08440158905096137,0.24122145458678299,-0.14560611404443538,-0.07672608675085554,0.06464467342458391,0.18474830417693602,0.010175187516110868,-0.07083489253643659,-0.007714954908126035,-0.00556536084318037,-0.05754261047192011,0.05231420329649147
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.010375928000753567,0.1286034809157696,0.050005735563980545,0.05058691422641938,0.05663539325698744,0.08073446288872173,-0.32538752367280593,-0.30746980548236175,0.0358272938427444,-0.15234016189263805,-0.2941213117759426,-0.2960056417891694,-0.1108887134254644,-0.002969107933701032,0.0448518051722195,0.11154236734026829,-0.040952885926045283
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.02084119217272184,-0.13879948845471102,-0.1206575207914452,-0.0033771146590965617,0.03418776892996995,-0.20580210757737313,-0.047684483749232516,-0.24797648144303092,-0.08126083044257648,-0.1390785591855361,-0.3415088967227407,-0.43844249157648035,-0.09635511370611627,0.0853366149318862,-0.03262662021370426,-0.11811070647348196,0.1911402712032601
HALLMARK_KRAS_SIGNALING_DN,-0.0018523237799317896,0.07136593489312001,0.18123887605451452,-0.06772862323223705,0.05950094150496628,0.24937122000735906,0.30347855533106044,0.10924501175418538,0.03092422363248732,0.07699650506044191,0.4172907352728288,0.06394749290438098,-0.16711692662507,0.020629341898851104,0.00830993119080916,0.10884304938761453,0.17942929749821548
HALLMARK_KRAS_SIGNALING_UP,0.0586799120142454,0.20120559136218635,0.05806790332130756,0.003221123719535052,0.015063827501312861,0.18996893089969255,0.38804178587717975,0.048051169618880965,0.104572965639973,0.18817829954853232,0.3982850084783026,0.40252836664860386,-0.0756974453699339,0.05206534602954158,0.044642936166014724,0.18851625153173399,0.06908183146441257
HALLMARK_MITOTIC_SPINDLE,0.03791605878355126,0.11988007526867697,0.07599438565679449,-0.08294233295579269,0.021387762407548812,0.2394966157377752,-0.050753281945907475,-0.24172852023579608,-0.04295251282783722,0.03413825088078531,0.2671933589102548,0.007720552616535185,-0.1149903412790658,0.011901690491644417,-0.007755426927077499,0.1173279586797131,0.1537383434277704
HALLMARK_MTORC1_SIGNALING,0.019617486659995794,-0.1916414951460578,0.045258301198506844,-0.03529440608374842,0.027112210692517208,-0.13038451693313785,-0.10086849705536133,-0.20452949529256456,-0.0999709340830515,0.05925473144839411,0.2785817905178076,-0.37451632593544176,-0.1019216871014331,0.008373285813640483,0.0354911647292905,-0.054495821083092096,0.08984214999915945
HALLMARK_MYC_TARGETS_V1,0.04218287239476178,0.006583550559314122,0.10273864041414636,-0.08088357974945265,0.050042644786961424,0.12869502123596005,-0.14845316834346564,-0.20051137037510947,-0.013746747895874609,-0.019686684135306186,0.3123277609226162,-0.3265201987148787,-0.031599167303807574,0.03128808419937246,0.08385125753102636,-0.020515643269397355,0.18355234634613876
HALLMARK_MYC_TARGETS_V2,-0.04538219599686519,-0.06102362699092378,0.004611328778088159,0.012225661447004148,-0.019120284161634124,-0.11623276019450818,-0.21379132235682738,-0.12246110459372848,-0.04589811959095993,-0.08520953213228322,0.0005719351282150535,-0.22098862112457898,0.0485368975612709,0.03890443585332788,-0.015749372390398007,-0.044521734519130954,-0.11258987681419846
HALLMARK_MYOGENESIS,0.07418067381709247,0.10633876333740791,-0.02672098667204409,-0.020684480760832805,0.03393978478878033,0.23697650896080497,0.18804905070114822,0.1090779693749944,0.057234121843082165,-0.07447724198724767,0.19840389585087675,0.3745558115179483,-0.05709372781763878,-0.00751663469519005,0.04609241977173794,0.22606029442967648,0.14657945436926453
HALLMARK_NOTCH_SIGNALING,0.04455948885280995,-0.01311562633203301,0.09005857380863644,0.009276231307541396,0.041131853982017796,0.1446191119801003,0.023220674439888813,-0.24425462663185735,0.057675293000737766,0.00919197017112779,0.1985128458918918,-0.1689879582205299,-0.08209688344374132,0.021537307392164414,-0.021135331001062792,0.019191076173840693,0.09360748640991154
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.06309249338379985,0.18365398300095948,0.1196949396166681,-0.03507286932009116,0.03453093895829966,0.24505888473288895,0.29161511473931,0.15371400114747732,0.13169930638899238,0.11319706449840655,0.4547765176104302,0.2332156135770293,-0.03165305135285905,0.026490346195073924,0.08230920245932809,0.04469320269138058,0.16735238338990535
HALLMARK_P53_PATHWAY,-0.0073894579290619345,-0.03648900195459069,0.010663882127164884,-0.05603551442766432,-0.0021584961945035406,0.13066354578615288,-0.08460508110420518,-0.22353204674803642,-0.12512878877646044,-0.04163174565458838,-0.01144773360216524,-0.12950293697712348,-0.046812774403140356,0.02495673853110834,0.0016944631164234323,-0.08234891805650114,0.12896748220289653
HALLMARK_PANCREAS_BETA_CELLS,-0.02754750091607594,0.19787062547080397,0.17355205333072932,-0.10963579051514846,0.023664641543309724,0.2723358131154347,0.4527249170366774,0.226811653161163,0.16425467651455802,0.07872166199407382,0.4776441339818672,0.3116980289280903,-0.031441068042531016,-0.0030248723742917314,0.012926593075753943,0.18375345504282375,0.17995204188195738
HALLMARK_PEROXISOME,0.04398237372237318,-0.021319932860820005,0.02900380866874509,-0.15158846099495993,0.0289005002545015,0.14202961288262186,-0.018507865751098834,-0.0644349080715907,0.2211614419161571,0.04145479593409932,0.08345384293002144,0.04476590585534317,-0.13327218567609425,0.0398522871796171,0.026351175701892566,0.05571786651389528,0.08259960637153792
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04645973510913824,0.18239485373617795,0.10482051620315291,-0.0547433525724799,0.028911682329649736,0.21385144688617658,0.27368047772872534,-0.04851660239945353,0.08389452340458879,0.16694834076402126,0.4421315363783821,0.35539607319475,-0.14316019989719306,0.010094602604659195,0.08423798071596664,0.13420823634508405,0.13021944350858541
HALLMARK_PROTEIN_SECRETION,0.045042180379402066,0.02315874597913912,0.04157254126130008,-0.03732820393925023,0.0004658567611332382,0.2332136234230409,0.29764938885447095,-0.17764695111584639,0.052526748718717556,0.0336398802839197,0.4459428865427802,0.07866606965170175,-0.12149166480386692,0.05535492681697935,0.011862832870238016,0.07974087057055339,0.15502781394703813
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.065544607436991,0.11460191285638192,-0.10687306578123738,0.018739766185910035,0.07061912064140234,0.15890568218934675,0.08828796149992453,0.08671368945484398,0.05091405660084762,0.015847633857080573,-0.379815907324998,0.23740727432709052,-0.028303021113652245,-0.027930575352740145,-0.004285905144304379,-0.11934192635497158,-0.04066005196826013
HALLMARK_SPERMATOGENESIS,0.059013032072369624,0.17985477051915022,0.1019656045965118,-0.035447500389567455,0.03687665418130927,0.19787903792682865,0.2010295855898159,0.03957898151016915,0.10892260636568746,0.045252391843905115,0.4321166987843931,0.3899605256706943,-0.010693196343815149,0.004941298170261278,0.02033698676621904,0.17570328034813867,0.0857858701293593
HALLMARK_TGF_BETA_SIGNALING,0.021664490161331592,0.07690834180054161,0.0005157840640156384,0.0012228368025476288,0.020230396124402802,0.007328312701706037,-0.12952791958053417,-0.22069738315309234,0.0648890045104101,0.02080038096915043,0.08071944664575452,-0.3149053531146056,-0.07912421627998717,0.011587345389504409,-0.034364966354644026,0.077602352874605,0.038130800970393536
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.01956063982066963,-0.16452769404721576,-0.08792500901652668,-0.10194483687989955,0.023317244869443487,-0.23188333018594226,-0.21978666632398292,0.2701552880533582,-0.22302842669778972,-0.0641444764562348,-0.21986091431264482,-0.2876531919744467,-0.09255675420023385,-0.000981875556134858,0.050296127560468605,-0.1527893217276777,-0.02883837667239555
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.04244996498070294,-0.03524767892263437,0.02390596152238705,-0.014954062776283951,0.0065638740157663205,-0.066942993446146,-0.09788973235578118,-0.18841892483152742,-0.09342351159503393,0.03252895140542658,0.3413256553258507,-0.2190428680247251,-0.1071047901186407,0.03388161070460982,0.03747740373214163,-0.015047112776276711,0.12310828954319074
HALLMARK_UV_RESPONSE_DN,0.06101762527361457,-0.002581458992621443,0.031094784688237037,0.026282540973590663,-0.05715377757547493,0.22365049247592778,0.3133742771930737,0.09267890866867325,0.13413974594469846,-0.0827538692478099,0.4184088837481435,0.39440330912392135,-0.11322387471055494,0.02214780603191878,0.07292065404686347,0.1179642624619799,0.1086207102668852
HALLMARK_UV_RESPONSE_UP,0.05522809134770582,0.1697589630844355,0.09649731692820349,-0.0294205401238281,-0.01843686473001189,0.2581219232712168,0.2556613052466332,0.24579872599563576,0.027993128012802376,0.19827643831171268,0.42017411869571186,0.3453487070081465,-0.1425535217519661,0.058742478755979904,0.029996767101404677,0.07413018070101403,0.18947308762950052
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.07994095500537908,-0.10788217960636856,0.10491509168571848,-0.05113965648123758,-0.012363026946379786,-0.09307350099875517,-0.2731162079077502,-0.2754728189609077,-0.046347781264236956,-0.10342268941162497,0.20494848712625174,-0.40602724143853364,-0.04079591640582871,0.05809921692316144,0.0194909753753965,0.06977347323993985,0.029326898732408346
HALLMARK_XENOBIOTIC_METABOLISM,-0.018379230710288987,0.07855511819688189,-0.018512624682299045,-0.028237569807015375,-0.003920825782892879,0.15674561045490404,0.006623502376382449,-0.008773688937495363,-0.09136745314435867,0.01558463091972829,-0.16798937432365868,0.12161792835590801,-0.08042206801795775,0.010745728490974594,0.04973960222652403,-0.01360456020254241,0.045645791245556046
