,MGH258,UKF248,UKF251,UKF259,UKF260,UKF275,UKF334,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1
HALLMARK_COMPLEMENT,-0.03354498828840039,0.05027691184220479,-0.004607590118054956,0.01200858384090675,-0.065794506646236,-0.01562653917040404,0.011790202624211883,-0.021376409037680594,0.13147541660956355,0.06231915058408928,0.07887990542887531,0.005234714115323177,0.05463403193542717
HALLMARK_DNA_REPAIR,0.026850863331043612,0.08355708791567165,0.0029989229445562334,-0.011145067115460783,0.03364239782315583,0.0012104209652547533,0.08979590992112095,-0.04859440112170899,0.18673478764204576,0.1478574855673902,0.13907839548086728,0.06491296655205636,0.10074797550620189
HALLMARK_E2F_TARGETS,-0.012322057276649536,0.0713339851537413,-0.006807114085539241,0.02189482226185191,0.03070962969526638,0.002007215767768944,0.014716371176318221,-0.048279335645400226,0.09769992995916339,0.08876011720475394,0.048813012077451236,0.016390846058088108,0.03851723017233342
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.03948748182555266,0.0701941245455988,-0.016419424447583913,-0.012492752991372634,-0.05825163394941787,-0.008131048031106857,0.07541032586096585,0.13607506349213702,0.14742975134864642,-0.018717764996665026,0.023742989971354954,-0.012483963805352877,-0.056556533230035747
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.001402318680575197,0.016485810251071743,-0.032309087305715314,0.003381420273571547,0.0732372730295649,-0.019224287572169894,0.007785060730337646,0.05206037925089775,0.10723154928836849,0.1106334057890732,0.045580842471821,0.03371417840174761,0.06203191837965633
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0018234592311534175,0.07917690121330619,-0.016162441443448874,0.024015152303069703,-0.08301266326453059,0.014369481548932207,0.032666431883487196,-0.04370441623913279,-0.009993579915638373,0.13066385107604409,0.10911969956066335,0.021633474142566826,-0.007004714698315842
HALLMARK_FATTY_ACID_METABOLISM,-0.04103943818263618,-0.010477135765056062,-0.02930791831131696,0.016419604771602366,-0.022367280579245582,-0.006528640178474436,-0.008191536366758349,0.02585270835335709,0.04328407154228846,0.028223738023471924,0.07946994385167076,0.05906474563444684,-0.02662241900624975
HALLMARK_G2M_CHECKPOINT,0.04144431088958252,0.054396973352286895,0.021579875488361867,0.009851351816346747,0.04546837994526581,-0.0189525757204566,0.03840045666083495,-0.03386396373268119,0.11214886851041425,0.026611563904546484,0.03838538524795191,0.04938539045459082,0.036383439242066724
HALLMARK_GLYCOLYSIS,0.042430064796260415,-0.011035813565077086,0.0065344694997267454,-0.03219393278205357,0.026195810878011243,-0.0693418332332506,0.04002046066600659,0.020366770500643186,0.10957165798608437,0.1003100626028966,0.08675791053532855,0.049455110252726475,0.05350617803623499
HALLMARK_HEDGEHOG_SIGNALING,-0.07673120934903645,-0.01562793992587824,0.03235016127025787,0.011061746560043538,0.01948056238176633,-0.07777964173179136,-0.023375678249006448,-0.01842525478395481,0.07451668735098438,0.09743682578950914,0.02206461703575844,0.027346514757159705,0.06554857120772331
HALLMARK_HEME_METABOLISM,0.042072176310959525,0.04281064321693807,0.03182004598443758,0.016618901426037388,0.007404894281849469,-0.049370784268547796,0.03408421840411803,0.0031273081518863777,0.13403741644020514,0.1449165109151998,0.11556154086608203,0.03763687510690499,0.1066208174617263
HALLMARK_HYPOXIA,0.04228249905425097,-0.12015750174424733,-0.01925128896278014,-0.02517813133499503,0.016009687158242986,-0.010569627371759283,0.0037599000585169856,0.06136166005149129,0.06134158016177892,-0.008428057077330955,0.008963499903521913,0.042816009378638796,-0.04492622852688009
HALLMARK_IL2_STAT5_SIGNALING,0.014913480965251911,0.0521858287094591,0.00874280782999762,-0.0082087063917383,-0.06298116930122905,-0.07299232471835453,0.024972121822172053,0.04335115273358114,0.08950658189026418,0.11069335639831657,0.08251166184301291,0.009335554917989708,0.06664992889666342
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0010822363786527685,0.03440687811998573,0.038269538763203825,0.013580116638262196,-0.025917077136907326,0.08203446176740595,0.014777828150012976,-0.09327092534809885,0.07347007857277739,0.05679095244300567,-0.018171833323443756,0.018551292208105665,0.012040123506101064
HALLMARK_INFLAMMATORY_RESPONSE,0.019994805589311448,0.03983874962187943,0.002198397436762224,0.019496226165820803,0.012017868120409256,-0.02971887449102548,-0.05626108975974796,-0.04815715656377902,0.029413370594846402,-0.017887549297375925,0.01132647200135286,0.025633029176401756,-0.03669396189083492
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.09324900325415161,0.062296911782182794,0.05068636060195814,0.010507705736743088,0.02603066881242178,0.016546014863571726,0.07262075215993068,-0.05375915999303672,0.08965090362412753,0.09649438670671062,0.10073563064257642,0.08719819797321995,0.06413942044128339
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09555803877268845,0.03281433278058373,0.0076447644678134755,0.025511937133150378,-0.0548619561830808,0.03705263173344903,0.03444886120333805,-0.031073080399905,0.07780882617240295,0.02169056514880382,0.04115415406977605,-0.028074730283062337,-0.06690304095674127
HALLMARK_KRAS_SIGNALING_DN,0.05240676352568019,-0.01874009246686702,-0.04776252801953601,0.04115468333946026,0.03650778532015137,-0.04086488610163127,0.01810587324776833,-0.12087781523898611,0.1348226171143841,0.1532331555558162,0.11341474493220485,0.07077395860648547,0.08359846148652528
HALLMARK_KRAS_SIGNALING_UP,0.10258727723426146,0.04397310013138832,0.032952468010316836,-0.010939101503212825,-0.03404519258483024,-0.014324974841978144,0.04846098880517053,0.04616133229081998,0.1419792228009822,0.11859682959230226,0.06127580440413492,0.03789246641690844,0.04998375633309911
HALLMARK_MITOTIC_SPINDLE,0.03495864862025909,0.08664724339858607,-0.008900293864487662,0.021401633529586527,0.015750302515456237,-0.04600393514229422,0.04675893648095141,-0.025298154279884928,0.1219086610918133,0.12870541218827972,0.08807732299049416,0.034948703646456004,0.07495585982664776
HALLMARK_MTORC1_SIGNALING,0.07634191791548983,-0.038612283534288284,0.055019902255665915,-0.03521810118982721,0.01270299655089357,-0.06370569547413675,0.03871734109831218,0.020771081015091702,0.07608525159697964,0.023018700991074142,0.03577232526239158,0.02512258603263802,-0.044795587952401766
HALLMARK_MYC_TARGETS_V1,0.05639803464948199,0.061153096301696616,0.028279984736643036,-0.01790395505086052,0.034964376862308987,-0.018449517454184636,0.0745337555189514,-0.05235589061295152,0.15135683385659343,0.14498724164708587,0.13643636747885693,0.028379920444913356,0.08467510200744356
HALLMARK_MYC_TARGETS_V2,-9.782912753411977e-05,0.1075919418966705,0.02992533271649503,0.038108890441342164,-0.0177632213849224,0.051527158751389794,0.0012311430381916643,-0.024137377154544563,0.07157819715781844,0.07914838696550876,0.046533341672362054,0.03685662427855422,0.004203719790642654
HALLMARK_MYOGENESIS,0.0354158595742816,0.11409493143650895,0.010191188223538932,0.031120244640404963,-0.017151387605676832,-0.043165251703388294,0.011138083764973841,0.014279479162140098,0.10722951948296075,0.11136474186575034,0.1015689526263444,0.05232536818554937,0.06301476113878665
HALLMARK_NOTCH_SIGNALING,0.03894256508964497,0.09713082315711039,0.035324889513497125,0.03346299935052129,0.03259266896089723,-0.05308443508332265,0.05067632714949123,-0.07680880351342619,0.1492734698492157,0.14485343542593163,0.13242545293791227,0.018349098275332588,0.052506125070014065
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.05474945320939614,0.026394615505643634,0.04179259298080293,-0.014029498429224845,0.0352200589568736,-0.057175590955543996,0.058702602348569784,-0.08173627343581938,0.13134213033674605,0.13622992114589125,0.13337047601480723,0.02015366754994429,0.10395562875043163
HALLMARK_P53_PATHWAY,0.04615001436572724,0.0004235672429991255,-0.0012739192705982967,-0.004249535094608245,-0.04325372248174631,0.026249450164540663,0.06004170596476072,0.018865912589136426,0.15054690295830137,0.14897539474926907,0.1235838611784179,0.019463491221425454,0.07131456141245239
HALLMARK_PANCREAS_BETA_CELLS,0.0044598502140129215,0.027545728202844514,-0.0023145991586495745,0.006720390997417707,0.004787671926611696,-0.05530786378289517,0.03350705528004763,-0.08620797624519698,0.08687365449217917,0.1714562037682469,0.1110867500123145,0.01251697276616465,0.14058860234318943
HALLMARK_PEROXISOME,0.00438176660188022,0.06326867579100443,0.04142794760695517,0.034827356839508036,0.03540277889067174,-0.010827551452109209,0.04348866503666882,-0.05500226464208683,0.05856675908819805,0.13119688450180045,0.09279378127949552,0.0016659995181765575,0.05592012673476748
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07425313901695693,0.05492503139354553,-0.0005902234126044874,0.01101359784119116,0.0025909925513137914,-0.0818946296320821,0.05040272847063009,0.025008710912945202,0.1533715955799379,0.12689106142333423,0.09265332526075157,0.031618158838459504,0.08916343186484475
HALLMARK_PROTEIN_SECRETION,0.06260084831885122,0.018420757067212145,0.004561509090614274,-0.006951391380288491,-0.03615388307718409,-0.07156536606844738,0.04095688496162834,-0.03735441105216732,0.16217473316455336,0.11852012139775074,0.12514876548850432,0.03102269615556557,0.07142934163346518
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.004350911687440014,0.05849727876029209,-0.0016063027054894154,-0.026325961032943143,-0.06766087007799497,-0.009334637914123417,0.02447397384342238,-0.009465890338049667,0.02669418931380265,0.12853175423423657,0.12956326845949387,0.03695619059654686,0.06284851156220063
HALLMARK_SPERMATOGENESIS,0.006159278597287848,0.026662047874446138,0.013253728212149185,0.004745408914645509,0.007557171839536306,-0.015193855651644106,0.015547498723744092,-0.05400489862516758,0.10071541144225661,0.16129788230946948,0.1112572036126911,0.03134312537191092,0.04395955500048983
HALLMARK_TGF_BETA_SIGNALING,0.04234076177086774,0.12974420609346674,0.01519359541793404,0.013506581492937942,0.02552732544283362,-0.04843706507646526,0.043580139215020644,-0.03253601334194901,0.08561980001246929,0.11795334925592729,0.07493977293346846,0.044293986385662745,0.057803408040832685
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.008570038561708742,0.01249830792810924,0.03482053952784282,-0.020332498158997004,-0.04045633646976731,0.028963113418718444,0.03095269969013008,0.08832660156927641,-0.01670488740576411,-0.009514699622888397,-0.007793314958704891,0.05894209372224899,0.0008978292849972028
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03856768144447216,0.022700355554688502,0.012977259966043552,-0.029409012258997162,0.05369057993479118,-0.017331929640478035,0.06397663203715041,0.025719652390493963,0.13223724882781432,0.12782745526638914,0.11890037028434272,0.03860656896004264,0.04862150060789366
HALLMARK_UV_RESPONSE_DN,0.017825979121067728,0.03206681625852607,-0.03070915736738113,0.006146554294187886,-0.006271922735518022,-0.06766347508295623,-0.011451633988129244,-0.010597313537025862,0.14264239106017385,0.07488398757251621,0.0748553463454346,0.06793237167353422,0.017311521199155303
HALLMARK_UV_RESPONSE_UP,0.018750850342824466,0.0024776781392802107,0.041461791051697276,0.006720444136523787,0.04843238267965114,-0.001280918635745923,0.010629396835643946,-0.04843551066964784,0.13927080719672122,0.12264205099429953,0.11056531898702952,0.0365287980521291,0.05232242808070675
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.06166758545677894,0.07643347972205858,0.0522150869428694,-0.0026472222515138834,0.07265764567310298,0.021563922503119066,0.02674212077952467,-0.0010459858277705061,0.08208079574348819,0.06698525520678734,0.062436496713107234,0.014247322451033365,0.06869519007796207
HALLMARK_XENOBIOTIC_METABOLISM,0.01755774000222618,0.016439466451060494,-0.010441013161094229,0.015241476405699818,0.05179952190202958,-0.06538272186936019,0.06208306139665437,-0.12189359762107647,0.13113596377229536,0.09025820585412776,0.106173141206154,0.01918760814387409,0.01390189418644718
