,MGH258,UKF248,UKF251,UKF259,UKF260,UKF296,UKF334,ZH1007inf,ZH1019T1,ZH8811Abulk
HALLMARK_COMPLEMENT,-0.0014570090619627643,0.03881270744346102,0.029380526170793536,-0.03342229023714835,-0.0005445987426811213,-5.4528490941380163e-05,-0.009687262839213636,0.1270784367093494,0.06154505650721804,0.08609296289463451
HALLMARK_DNA_REPAIR,0.031003726150151966,0.09308588654049244,0.028376984917385738,-0.0023152180912329127,0.013635261752093477,0.0403978499000959,0.0669632802237955,0.06894206815697038,-0.004194239933922668,0.14001982207034563
HALLMARK_E2F_TARGETS,0.019133188430205204,0.08745219736346492,-0.008386674657048074,-0.02204399492858925,0.0437974048064662,-0.006045360948644824,0.040929034541078504,-0.017709086335417124,-0.041813763561622606,0.07857468482815666
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.08135344805089144,0.06401513050135882,0.014672844063545253,-0.02530305215828094,-0.045784414774068305,0.07036081790802998,0.07266481486314533,0.08865941656653832,-0.011536107194552147,0.016535476919283178
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03228617927476359,0.041551108083335134,0.013958491108070402,-0.03165825412283078,0.0788084099290046,0.06118655778780821,-0.030824334066796077,0.03636276443099593,0.039896728236100645,0.15466102793535194
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.022988401156282062,0.05748478289172764,0.01485763879519779,-0.053342454046309044,0.06824643364296663,0.004235622583042831,0.07418349976016181,0.06464810908905744,-0.025503656644884173,0.11909109069097577
HALLMARK_FATTY_ACID_METABOLISM,-0.0519668629019523,-0.009313657089259112,0.07284896604362677,0.005547892024006234,0.013916440618349743,-0.025102365118935793,-0.01815922972885853,0.1158377381671545,-0.06072529280782863,0.06237714867783067
HALLMARK_G2M_CHECKPOINT,0.040345925305217537,0.0871026795540864,-0.010979669926820186,-0.03121142534833972,0.0034807199572568417,0.05101956422360098,0.03951712327733919,0.03950464980988244,-0.02472412056427969,0.06479976103710015
HALLMARK_GLYCOLYSIS,0.06830839448622147,0.04798958322352536,0.017555622379280808,0.03537720026529926,0.014141942878916718,-0.026857254806942066,0.09687157935263394,0.04673018251427561,0.04130382334055951,0.11555201992122856
HALLMARK_HEDGEHOG_SIGNALING,0.008033873819260804,0.06552111108141477,-0.026779035983953422,0.01571167333001225,0.04012948145511069,-0.047872584475235264,0.00652109650344251,0.012591085564211537,0.006897116481382029,0.1208774237029466
HALLMARK_HEME_METABOLISM,0.05018691433446396,0.1129185763023378,0.008303604913219026,-0.021406769715958597,0.053530218949961454,0.038750606261572486,0.08564571173058338,0.1451719249162475,-0.0022865601852812847,0.156007509088189
HALLMARK_HYPOXIA,0.08489128357407574,-0.07814276735056962,0.039213033289981845,0.012718966756042437,-0.019345848315796117,-0.013140966376765916,0.08307848564961745,0.027440135949478233,0.04738429464817898,0.027413629568117815
HALLMARK_IL2_STAT5_SIGNALING,0.0037460865391753737,0.055097204412227846,0.005828522622765876,-0.0018510636327570423,0.04646976881258185,0.020493750299749584,0.008359236175310108,0.13689856885369775,0.019286188097936197,0.14319903487067978
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.08808662711308603,0.04562222113538424,-0.038245739938847924,0.036236392051163496,-0.00043101689721951553,0.04648755904605688,0.1239939538655189,0.14037663608131765,-0.040785957434278784,0.09200958621660539
HALLMARK_INFLAMMATORY_RESPONSE,0.01894812227346064,0.023254015012680956,-0.01667546797916035,0.0034610419500258308,0.01789997032674598,0.0025557421898293963,0.06327356605559371,0.05618142016535054,0.06887469478962516,0.05005774272189951
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.084458821579311,0.06411954152557311,0.022850300092856157,-0.020250851549775215,0.04313964938750912,0.03866540083974843,0.04068907540625988,0.07772524342716162,0.0052130173167660165,0.11842939139428996
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.09297603182656732,0.08046831607215117,0.07694678343494811,0.0036377507516114835,-0.035945891423329254,0.07997625477478644,0.017569770378661084,0.08340762221108934,0.01670768488912367,0.02583300910893927
HALLMARK_KRAS_SIGNALING_DN,0.06767358145583023,0.02449913588434003,0.026035806309845536,-0.011706780794715071,0.06507820929941198,-0.009280127550432424,0.07095818183412446,0.08640790372035785,-0.08018310875936889,0.12950931127743806
HALLMARK_KRAS_SIGNALING_UP,0.04689399131098263,0.07408321511458496,0.00658255352104742,0.010169084988686758,0.0440942205543767,-0.002793435626150177,-0.007566074314756007,0.16951318865267045,0.017271089440366066,0.15858847016279684
HALLMARK_MITOTIC_SPINDLE,0.025235217327401784,0.11932046387255851,-0.010993989451903646,-0.02610780979169224,0.03942112623087232,-0.0014582760430621189,0.04559058444120465,0.11441751134693295,-0.0019552338599470604,0.11956883228569219
HALLMARK_MTORC1_SIGNALING,0.07985171779436105,-0.021046381019885534,0.009588314307558791,0.0033520861319514977,-0.01476359536016654,0.0031152155902721456,0.10004023826954137,-0.012901912283612853,-0.08090657946876907,0.035182155138085994
HALLMARK_MYC_TARGETS_V1,0.04029512122151416,0.09697755866225377,0.011224715345228637,-0.012144348560282188,0.004213803208220207,0.04742793552141054,0.07751772301520414,0.03244822676273091,-0.05976051085778225,0.12595920740454913
HALLMARK_MYC_TARGETS_V2,0.07396007384881997,0.09886701004246146,0.00018248034843395855,-0.0036994941769955226,0.046626326385553925,0.005981708897322026,0.0667971503337328,-0.0948467472788161,-0.04154174369526211,0.09905353425462755
HALLMARK_MYOGENESIS,0.05789870691243347,0.09968961351016489,-0.02869600695333348,-0.0510694105704821,0.06583560008010356,0.052918515035585846,-0.06339186132630897,0.07114230478177838,0.06213422634442561,0.09680462488283717
HALLMARK_NOTCH_SIGNALING,0.0496187645162361,0.1214517650070525,-0.0061607225675484375,-0.02099381046102022,-0.02406350784545886,0.06343857126918223,0.01708979970648506,0.08025124818687022,-0.13669903201767905,0.12276262319348327
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.10017037549070548,0.04696465778147093,-0.025210089525769707,-0.05364737108218428,0.04821065534689403,-0.002288778650068738,0.046853542971597335,0.005493120854270395,-0.038293451995482106,0.12619499022292885
HALLMARK_P53_PATHWAY,-0.009031631786425257,0.04099305777046755,0.020454112195849188,-0.029147726834986003,0.04749273895538627,0.03308814281057011,0.04102479474267085,0.07418446753146149,0.0040810333682628494,0.11082653584091842
HALLMARK_PANCREAS_BETA_CELLS,0.02480211515193772,0.09220521182781236,-0.054134909487395085,-0.013539562349575063,0.01770440932122652,0.019887834587443698,-0.025594123680726152,0.0030280136819754652,-0.10113778977577095,0.13681543840499275
HALLMARK_PEROXISOME,-0.01969986559832619,0.12306430861561983,-0.06926147361319383,-0.0024736876098225657,0.0598272362320244,0.058209926135889115,-0.008667365080698134,0.07936834636191381,0.0014541725852102142,0.13457659471044878
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.08647434726421646,0.11439940913507193,0.029037882081401695,-0.03353491872324766,0.033686933900207244,-0.0021023543687464204,0.04217050110948783,0.05199657870759888,-0.03668158278686991,0.15061918259185927
HALLMARK_PROTEIN_SECRETION,0.06232546499392733,0.09074860565378799,-0.02741542329896861,-0.025932848368425875,0.039779040192417486,0.011872812008534586,0.08683063793712038,0.11617788175484602,0.0216774572069945,0.1577823775473085
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.065584857087666,0.029336769507577617,0.015295726964017327,-0.02551803883506905,-0.034559389479102455,-0.029906122561917034,-0.025493975508057667,0.045524342367960165,-0.046895135519284405,0.10146976382695555
HALLMARK_SPERMATOGENESIS,0.002672379222230853,0.08966464451634237,0.06438615037077516,-0.046380334795062345,0.056806991322707154,-0.015007782998095147,0.001277325724558406,0.07087018991162516,-0.009180789647305695,0.14841940955968047
HALLMARK_TGF_BETA_SIGNALING,-0.02455421514230452,0.11330368995529869,-0.04453200741243064,-0.002565850035546501,0.04312594118541352,0.08226058013281658,0.0534291687658962,0.08769331822346103,-0.07074485690463334,0.07698933843788032
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.024623495356887157,0.04212228583222992,0.037969706475141425,-0.024261064597208604,-0.03186877590332579,-0.005977069122946287,0.1085288414821532,0.15552677862740283,-0.047253738730341784,0.043639165470218504
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.022026774706389793,0.07630377512084095,0.04753678637435626,0.006973291124628774,-0.004299716351292542,0.06959292117470632,0.11526956295791951,0.09407307625656264,0.018583961493243036,0.15653333730982144
HALLMARK_UV_RESPONSE_DN,0.048299223120779666,0.05749772708916993,-0.028750970670448742,-0.03910590989614784,0.05218018811192355,0.041066394356560065,0.010377110622776171,0.11658605406007587,0.050891669099273555,0.12192604665443853
HALLMARK_UV_RESPONSE_UP,0.0008900645656376623,0.10203776631978052,-0.01678082548720503,0.009874958999658411,0.056439072335951516,-0.01000526998264231,0.038198757466384056,0.04050538507070803,-0.0007103293241166663,0.12999270397376364
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.04305581724044184,0.11988194536289812,0.02021946361910287,0.048055409446086245,0.026767524062180116,0.04982308299287943,0.08071389326496281,-0.034919219947192215,0.10552837426204337,0.07037071085485407
HALLMARK_XENOBIOTIC_METABOLISM,0.02775436355403616,0.06435438415244564,0.04468722395735597,-0.00139574031082827,0.018468543004871177,-0.040514002593549245,-0.04220590050751379,0.05439580782064706,0.04204943694371197,0.11081268941879377
