,UKF260,UKF275,UKF296,UKF313,ZH1007inf,ZH1019T1,ZH1019inf
HALLMARK_KRAS_SIGNALING_UP,-0.04801889963053662,0.04571887820538272,-0.012244637837085376,0.035109311952854515,0.14223886581567327,-0.07323849865145725,0.09511089659450717
HALLMARK_MITOTIC_SPINDLE,0.0037784207767674917,-0.015025208194953506,-0.046022963507467714,0.00886198716078516,0.02849077334549989,0.03173296677845342,0.13162512836598592
HALLMARK_MTORC1_SIGNALING,0.025934683948219774,-0.001309204989761598,-0.021246124545527652,-0.02917976969959283,0.019322422653436852,0.05082643462645911,0.05778279512354388
HALLMARK_MYC_TARGETS_V1,0.050283502060283106,0.04315427798140757,-0.06998331239221728,-0.002765274637144975,0.041173917217198826,-0.06455114700267403,0.08224684978700905
HALLMARK_MYC_TARGETS_V2,-0.06971978187696318,0.007785964387581205,-0.019619121553951506,-0.029312203310051074,0.06840246722883175,-0.05160446972254528,0.13174936560784234
HALLMARK_MYOGENESIS,-0.024598613515905005,0.039900489058071496,-0.05054589847323819,0.013486345274894304,0.011971009920369455,0.02982117233937525,0.0699417521715099
HALLMARK_NOTCH_SIGNALING,-0.027901637338165034,0.0071527566165619895,-0.022650271187868047,-0.013090535469016128,0.12863382595426776,-0.017374895580943173,0.13717391825015318
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.02740343511350142,0.049667999347783445,-0.04449753718849807,0.0016209549100335765,-0.016875746026552216,-0.07923079518154451,0.1393127747136974
HALLMARK_P53_PATHWAY,0.08774603969514255,0.05155101254661076,-0.011172152754551195,0.018837862611468047,0.08248046307394051,0.08362176706121231,0.0832895730631513
HALLMARK_PANCREAS_BETA_CELLS,0.046926271486441476,0.041054416009198465,-0.018961778739986508,-0.0005486066509577302,0.08306490044374726,-0.06465770592572967,0.04007776473000054
HALLMARK_PEROXISOME,0.06259322551292877,-0.012927386996698676,-0.05473128847786831,-0.06678823697018582,0.13857061889925557,-0.07427784685648668,0.04097569584154167
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.02992165503346161,0.008975946938976905,-0.04733849194101974,-0.010306429452044984,0.11023480268613926,0.07613323440146884,0.14131247599465407
HALLMARK_PROTEIN_SECRETION,0.04211268018041734,-0.004851602516745315,-0.05788654844197623,-0.016705191077848413,0.11447899585536796,0.026273962538266405,0.1331459492788063
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.08429974011215241,0.07107943738572539,-0.025443732350738157,0.01820372614095132,0.15872032333450117,-0.041036586649578884,-0.01877652398395285
HALLMARK_SPERMATOGENESIS,0.011077737302453984,0.00501890294295575,-0.03150611804674255,0.003629968107998732,0.06756651024076984,0.059646676710119806,0.11874207236593357
HALLMARK_TGF_BETA_SIGNALING,-0.0549997810967573,0.05869619511038869,-0.06895782590162627,-0.0008320481783389116,0.07715870343674935,-0.10237162451504468,0.10749867433125451
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.01560475758183832,-0.01648675885536066,-0.04060420526035237,-0.023747661376392903,0.15293307866930136,0.002752310321806877,-0.008559734165984215
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.09100277401107865,0.00471642324306362,-0.05419886527606239,0.01112250883804756,0.09141551898422713,-0.034124530863986396,0.08761851214650714
HALLMARK_UV_RESPONSE_DN,0.018093509819601877,0.0045268426013655464,0.016442566736047468,0.0028462890387194744,0.06400800353289644,-0.02181616652979987,0.057995046900199174
HALLMARK_UV_RESPONSE_UP,0.027829352071602805,0.0211315905661679,-0.03455389907985426,-0.008919232861796923,0.049389214812746926,-0.017494733367778376,0.11822093107663427
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.0412671399354799,-0.020269218718571576,-0.013132386108194572,-0.03764633115234578,-0.08270618718500797,-0.18257761311852003,0.04124635648666822
HALLMARK_XENOBIOTIC_METABOLISM,0.04445980623834912,0.06309509910663176,0.014362996506304414,0.024808784602749753,0.06371804761178146,-0.007792317773364982,0.13194709409828317
