,UKF251,UKF266,UKF269,UKF296,UKF313,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.004255780972013981,-0.07233993733053681,0.10536151192363158,0.03771161087701742,-0.0739171915703602,-0.04859115758826704,0.14600723442534447,0.028262827181242064,0.15658802002363134,0.145129134189378,0.10838835576382012,0.05647935413928801,0.0028108100549195277
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.0025217037873246618,-0.01457020782065907,0.0979498176002191,-0.028045466835544198,-0.08850902566675543,0.06634138253567173,0.16716912407229512,0.06371310889171602,0.06142291804849685,0.12026742740584057,0.09499657316448809,0.1085014676906429,0.09187030208901821
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.03492181623841411,-0.007876360020144304,0.05094049055116458,-0.0016171852270385335,0.19066113360802836,-0.017651535806643914,0.02601202674717026,0.11904931432087011,-0.04354803781729395,-0.00019761434469238285,0.14355341647293915,0.08910975014616944,0.08398872764542224
HALLMARK_FATTY_ACID_METABOLISM,-0.019516462231170092,-0.01911207812156653,0.060367837357339194,0.016888623737377678,-0.11931418506180168,0.049011213890927614,0.14436095798608684,0.00131069952412989,0.10743847234498795,0.10787388500001417,0.07686617517647981,0.05854117421230403,0.03607191722802553
HALLMARK_G2M_CHECKPOINT,0.05365269205614406,-0.05421607970702549,0.12612188097737362,0.007421950009687615,0.16981155540419743,-0.06065424488745982,0.15819426993483976,0.14836233803055732,0.057809550665023975,0.06354427653298704,0.09733421122749665,0.1039927812485493,0.08352787918582304
HALLMARK_GLYCOLYSIS,-0.023809128708750262,-0.024408093526558355,0.13356907422744022,0.0020994930756804645,-0.06600553715198348,0.006698220201548128,0.13548957157255462,0.10287567865166397,0.07045156270173804,0.09594567666854396,0.09810217958240655,0.09217576246004901,0.05549955372896029
HALLMARK_HEDGEHOG_SIGNALING,0.03241024009067233,0.03602638383554463,0.024470503418542632,0.022557950588485583,0.012820616662760026,0.08068093763719783,-0.01343989266545717,0.11514929456253321,0.03063989150218079,0.00931346160175654,0.04452098002434505,0.06449786183206829,0.008166956010837655
HALLMARK_HEME_METABOLISM,0.02505359972099733,-0.009842444407388068,0.1356887837930791,0.0020387750604345836,0.13956933313477307,-0.021226033487443386,0.2336789086841235,0.11771357971575677,-0.009891058276870692,0.030338802957263312,0.13965453040578324,0.09552701152451636,0.060477478341900745
HALLMARK_HYPOXIA,0.007743707417854274,-0.01877489726480262,-0.01547280750778271,0.01502861966734697,-0.2008675543770334,-0.017676641269128622,0.1707004554024407,-0.05850213842114573,0.11438030268805523,0.13627069283860424,0.13666158613241963,0.05882716033048494,0.05792505140041246
HALLMARK_IL2_STAT5_SIGNALING,-0.018769863461555986,-0.04060090286353781,0.10771441332024015,-0.02649024282078201,-0.08664602109142816,-0.015032218648452588,0.23642560528522027,0.08799555705383907,0.01537953103010094,0.053450735350153315,0.02040484193327499,0.10738748720107719,0.046848878081156106
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.032826811413366914,-0.09283216878203146,0.06593250007573588,-0.004108085490440182,0.11833742306965171,-0.037285154919001647,0.14113742929941012,-0.05491891919219341,0.04281926838626894,0.011378602631602844,0.06439085737744406,0.0694471120955122,0.025975549049209023
HALLMARK_INFLAMMATORY_RESPONSE,-0.02439269302751959,0.031209534834878858,0.03741440318325184,-0.02806705601324394,-0.07700480194247497,-0.002304177792629501,0.09293694578821554,0.04667272773899696,0.14761546220938374,0.09371178069083835,0.11348537023952977,0.016512514316720142,-0.00906073750075458
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.005865051441158406,-0.01101023154563638,0.10332411821922712,0.001093882198270134,0.16369396573450862,-0.016348227661326303,0.12294233595765768,0.06260159106750082,-0.08915074867209861,-0.022450283234099463,-0.06765771979847847,0.11733713555037882,0.019893507928684735
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.019048279077761927,0.008870284669868632,0.09716653166862707,-0.01433504072474721,0.10941045948962706,-0.08496951063342133,0.2035358080527609,0.09648916878899563,0.13359819173025156,0.08272307012725597,0.12466289785179929,0.1158205731342501,0.011310988212070511
HALLMARK_KRAS_SIGNALING_DN,-0.009948767853673114,0.0037504851575672848,0.012580290538819169,0.026864672231635214,0.1516847899364647,0.03073304447786401,0.12790942337014516,0.14409546851321092,-0.0738933654859919,-0.007984034544426408,0.09196832568874035,0.12860645560901685,0.04162190505866067
HALLMARK_KRAS_SIGNALING_UP,-0.03257297821849129,0.060307034819618195,0.07733607570792407,0.012291789164900799,0.09582551387353243,0.03256751116115613,0.24291049520305735,0.03344120599538157,0.01804198148143272,0.013411098148107599,0.04694693217203203,0.12857950624913758,-0.01849234635154303
HALLMARK_MITOTIC_SPINDLE,0.037723105446781834,-0.0166660378797538,0.13859279057045706,0.008192380063492032,0.16177922696259267,-0.01025661352227144,0.14767230225271646,0.04725504455996554,-0.019111862573953788,0.043459148294570135,0.09008089087295496,0.11073881345362278,0.06310069153299976
HALLMARK_MTORC1_SIGNALING,0.025691896038368862,-0.017003678003612556,0.14308289069226143,0.0248267777433133,-0.02472318011792273,-0.039307874929734594,0.11420502612280876,-0.013251700521264242,0.14364962441423193,0.11793171804438597,0.06052486312779631,0.04180806065614256,0.03529718469476411
HALLMARK_MYC_TARGETS_V1,0.048783359288141315,-0.06081255744831921,0.1705640824838213,0.02061350132364751,0.19273997791085293,-0.07480284499516722,0.20121906546400176,0.11829156354193976,-0.04471392133262056,0.02743609734972994,0.11889018430485453,0.1159219500265352,0.10137624448330919
HALLMARK_MYC_TARGETS_V2,-0.05385686171838878,0.021487453734578683,0.07704386194935124,0.017268544502361458,0.04329705392408648,-0.04670523174942733,-0.03294927146161265,-0.0034483521497078993,0.01555704332134483,0.03155141523465097,0.07090222660350118,0.013230956438412041,-0.00408017902209946
HALLMARK_MYOGENESIS,0.026004865810342018,0.03206121441036911,-0.011026891347923532,0.02936064676863059,0.02584126069415336,0.03968035761950337,0.05622866698862559,0.10549850109917698,-0.07549768403052329,0.012996703915954758,0.06395261868965345,0.12861635712416702,0.003700269167229301
HALLMARK_NOTCH_SIGNALING,0.06802478522458112,-0.06343886817752958,0.14696811968957205,0.04597517000393849,0.20166103020687187,-0.06356255899453199,0.16920668941855718,0.13222835868319324,-0.0568885957904519,0.012586079515938313,0.11540081472560518,0.13295314786008824,0.17263466196844016
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.010273611196367367,-0.009711827758590965,0.12774046413687126,0.014398198104201199,0.23181300129432203,0.0346228636590373,0.1387849012863737,0.12563084034740318,-0.06001787814644566,0.02200715871692074,0.13779530318517508,0.14357603277208938,0.1319369191982327
HALLMARK_P53_PATHWAY,0.07461198104209023,-0.04650675839034505,0.14844343360625759,0.037431214562808304,0.12934717958320027,-0.008280584377708176,0.21948619001148434,0.13920783992888752,-0.024993681071706138,0.03256591067815066,0.12729073338445268,0.10362533061816112,0.0688739637776538
HALLMARK_PANCREAS_BETA_CELLS,0.05117670048361121,0.005689085534374767,0.1042398323923639,-0.003118437535179085,0.24718954959593914,0.08032275253017028,0.2096130369993594,0.08004395691520824,-0.08791101952074053,0.016522414704164715,0.11295402108729372,0.11101274322280212,0.04230011572512641
HALLMARK_PEROXISOME,-0.016111764353662638,-0.0702610607493782,0.0828167618270328,0.009278604440332613,0.03262453832397019,-0.018061788399491102,0.06214714127347885,-0.002928350910752445,-0.06527368915872517,-0.011988218568921825,0.06681574073074005,0.0382339931949839,-0.020198725963369305
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.037284624804895805,-0.013044734501006816,0.15324681321999356,0.031954241666175276,0.18411995519746394,0.04704548871979467,0.17822413638958848,0.03100130081808078,-0.023421593238815742,0.018576368370392442,0.10753074062999118,0.09889422136827729,0.033688064786863
HALLMARK_PROTEIN_SECRETION,0.01608767339491174,0.006183869737482379,0.1624662065979928,0.03026953827846142,0.17881504668510845,-0.030512286157643353,0.18344058557132822,0.09395722410409936,0.01954545585849398,0.07216651190357903,0.13856012123563002,0.1246306595783826,0.07254802908490442
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.032783864191826495,-0.009250616251872323,-0.08494303169843888,-0.05445696868761482,0.20899246846730274,-0.014674086967636547,0.11503719028152926,0.04031920724725664,-0.05402705245451696,-0.014395220911340247,-0.1139579983764752,0.08473763514387771,-0.10214714061822663
HALLMARK_SPERMATOGENESIS,-0.004654640024645914,0.028742148184604466,0.10993089211395099,-0.015070343191378293,0.16986278950492442,0.06895697321560974,0.09203220191308757,0.17872199977055656,-0.0789279595065207,-0.015124040778619641,0.09860383010531494,0.1302164402571433,0.09449075371182247
HALLMARK_TGF_BETA_SIGNALING,0.027221808723235524,-0.06126298976609283,0.1390609403934769,-0.000776912128913473,0.15006171544031485,-0.040242378294253554,0.1442750377064207,0.15426184649136918,-0.05946562685802649,0.008572152784261648,0.032399390285004256,0.08384158125654356,0.11986251432041557
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.0047996008358843585,-0.023370550731829073,0.0005325763076507056,-0.024179907489143775,0.09324821737114122,-0.02137902187258671,0.1946135766584094,0.014964154484620927,0.0856348560146046,0.1329347112694919,0.05551091772725373,0.005135965008585592,0.05797797170433717
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.056974154137927786,-0.0439502005496375,0.1418995914017645,0.012054290264601948,0.16226585933815815,-0.02677670237795948,0.21954976827588393,0.06662052746050907,0.007570113362533439,0.05829994801059536,0.0832937825902646,0.10290036946657412,0.05530720881226561
HALLMARK_UV_RESPONSE_DN,0.017443417317050465,0.012258633646814156,0.08674497088135164,0.037294139249812376,-0.023498249841927308,0.03808641331199699,0.15050534031132085,0.014451500497693223,-0.05859736874119262,0.014873166068702561,0.1253065858712744,0.06437045326038991,0.09294647833626334
HALLMARK_UV_RESPONSE_UP,0.04473754950827481,-0.003047453220071224,0.00894022083831089,-0.008503736872389098,0.10519743654598718,0.04458590136325446,0.18644753089913832,0.07058505023059385,0.03329110360195367,0.05196234955793911,0.05183707225686918,0.07792926498915588,0.06529473182530636
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.0004733528028516887,0.005515585839680146,0.06750673788495085,0.02324914338486858,-0.12401617347569237,-0.036234620751156306,-0.040786935632182476,0.05241858234365583,-0.03099708497988066,-0.030158950209831868,0.07605137449450508,0.09875777428704596,0.053585120009439526
HALLMARK_XENOBIOTIC_METABOLISM,0.05183603676830053,0.007643048259627032,0.051894585213691086,0.00801663197875954,0.15069677475842294,0.04848913538044686,0.21884664125399902,0.07860307915643283,0.05769963532122671,0.05820415402866858,0.12027490310208862,0.15384809786839754,0.09077877847475026
