,UKF248,UKF251,UKF259,UKF260,UKF269,UKF275,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH8811Bbulk,ZH916T1
HALLMARK_COMPLEMENT,0.015634481835158736,0.029943756285566232,-0.03553379317207164,0.050698013010199966,0.12652493662968775,0.011536228501365433,0.037193892629209996,0.028950360204914257,0.014751595020692246,-0.02142569241698544,0.032262133336459047,0.06707024892448288
HALLMARK_DNA_REPAIR,0.1294908618587332,0.0439167505868813,0.017979245520226367,0.03899249669968722,0.15310182015797255,-0.043898342675720695,0.07716310618787148,0.14600546097424863,0.10912941386890859,-0.012060331251778742,-0.003071326427720339,0.07623031470319869
HALLMARK_E2F_TARGETS,0.10391442742802601,0.07283708713783996,0.04564771077699499,0.08227128981543724,0.18181022259710433,-0.0348968018892464,0.048445165681189076,0.13407874166931166,-0.03894818997358306,-0.043510995995300845,-0.02522363574026897,0.08349806478024449
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.044515132633880426,0.06900229578793646,0.02081764665427766,0.052175252892105846,0.15286678245918636,0.04278625121428552,0.029269641601629474,0.07738659540365746,0.033022664086037656,0.1442242797470521,0.02872207271254347,0.09091402503570105
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.04495349357868855,0.0975234715244604,0.04044929196150733,0.054669104615597805,0.124757439645587,0.016308812532090117,-0.03817336085903749,-0.06429735998060056,0.025330501094915327,0.03798734413986756,0.08669819298246424,0.03809064757340823
HALLMARK_ESTROGEN_RESPONSE_LATE,0.07622640462342471,-0.034673855075431095,0.0016277558268607145,0.06583098118508104,-0.05497922021347422,-0.0023370537361976,0.06651397923297138,0.08769425482326183,-0.010554831496067472,-0.01120476666822216,-0.013092367515405953,0.04564382656186419
HALLMARK_FATTY_ACID_METABOLISM,0.03019862508930742,-0.003959610012792683,-0.005943586134611484,0.008481295310958549,0.10058135002883181,-0.014163739540731182,0.0100098577382891,-0.043491168549391175,-0.003595785915033208,0.04819750725443332,0.018500614721906648,0.03208704881193598
HALLMARK_G2M_CHECKPOINT,0.08844226486711347,0.03538600258138261,0.022102134530722652,0.0951998336296002,0.16662336613374165,0.03643477255329712,0.030459350685983017,0.14082456877740618,0.00825535238145258,-0.05495734922251277,-0.011802821967883449,0.09602939844174516
HALLMARK_GLYCOLYSIS,0.051343481465366075,0.023016555226548836,0.04775068634485571,-0.016709126908686627,0.13219672688997375,0.03414176539331527,0.037274385075574214,0.08539208084081501,0.005454481782878127,0.03018572024372775,0.023783042415659175,0.05623986170438208
HALLMARK_HEDGEHOG_SIGNALING,0.10768662324796709,0.06452792624880571,0.07545386995325394,0.037595193644280434,-0.07966794709787817,0.01628872762181269,0.052254071838867135,0.0504485720518021,0.06598398450302832,0.13096819390187125,0.033535645531745456,0.05156804838026555
HALLMARK_HEME_METABOLISM,0.10865360151049343,0.06803526036748866,0.09632516345987903,0.12847704826502565,0.13754513059325468,-0.007205099301845311,0.06670898457182803,0.10301704048733111,0.09128251594249534,0.0531052144192115,0.05393625661259815,0.08575842728816788
HALLMARK_HYPOXIA,-0.0691797376527785,-0.022070520682350242,0.02140840543508303,-0.026696268829834995,-0.027105971506485107,-0.00531498159610147,-0.01811634792482557,0.027784792562247824,-0.012297718476720003,0.05287235899318517,0.026684813158964326,-0.0055956003734660715
HALLMARK_IL2_STAT5_SIGNALING,0.07615803567612557,0.08445355482467043,0.03711992452412318,0.053322051243667436,0.1378197444592282,0.026246598906153905,0.015755920351056666,0.060812266667647046,0.0023645432036464,0.012021819175192457,0.025385051474977372,0.0770908163473165
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.036230361029633854,0.056579949971633035,-0.0022202976414481966,0.01325208098927495,0.14445685764500685,0.026727941338001295,0.03370341501429791,0.06945304556483009,-0.04772502843298133,0.014245567422321548,0.01349343748755205,0.06394481218705106
HALLMARK_INFLAMMATORY_RESPONSE,0.04423257242794316,0.008094952099154602,0.024826503523184128,0.012672078508748168,0.06492017993240128,0.022712509672934977,-0.025514767997332495,0.06819369118049437,0.04484862465658174,2.8246511839659842e-05,0.0017940991557544284,-0.004613673042401146
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04489443079096411,0.03541494366079018,0.031109648460502064,0.03546331056719354,0.12646484621497478,-0.044693964266073555,0.06768595486354202,0.13488868660052944,0.107603500916539,0.009998508781205622,0.025731342557139103,0.12588677793570666
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03530260661064025,0.06142809607236403,-0.012447823159887978,0.04927192101174121,0.14183593964391125,-0.0006556451916620845,-0.0011593524623939875,0.06789480079237598,0.10998822523556649,0.12142254780799856,-0.0038494124508082215,0.07296490976316146
HALLMARK_KRAS_SIGNALING_DN,0.02368488358286938,0.028065720064594457,0.06396543334112414,0.0972690278943993,-0.037492001244841686,-0.017619057194487933,0.05359329899971267,0.09158001907942587,0.016813854100596846,0.07573672168305073,0.0698101758723399,0.06599966052649262
HALLMARK_KRAS_SIGNALING_UP,0.04860456501532987,0.1260239909037921,0.031810520627332174,0.08197221299233873,-0.05071689877415841,-0.014668149682257771,0.03632167229629291,0.01643388211746917,-0.024214894227930925,0.016813860439920243,0.003218343807264307,0.11258130582489544
HALLMARK_MITOTIC_SPINDLE,0.11213061010200316,0.06755446997658052,0.04696586714311355,0.1048221568277,0.16986852520648313,0.04784242571672754,0.08385806384789626,0.08821317569744815,0.008875105133756696,0.09903675494076304,0.0430817835533321,0.09489875272427022
HALLMARK_MTORC1_SIGNALING,0.015573601108167906,0.03887430756700288,-0.017629523014859556,0.0004760766836967401,0.11690082193713024,-0.007815338791932596,-0.02296987981582731,0.056266227110331635,-0.032088492584344576,0.04947871456995785,0.02526053606703636,0.06204073951146451
HALLMARK_MYC_TARGETS_V1,0.11952073912394263,0.06273937109011199,-0.011403732710590586,0.01685103755256852,0.17646329451110146,-0.0018257190718569607,0.04496509387172256,0.12613225841202372,0.11143819403348476,-0.0007836732127573261,-0.005934090812315791,0.08891863059915772
HALLMARK_MYC_TARGETS_V2,0.0647130467963458,-0.04643382529984515,0.04741248498085023,0.07787526841949215,0.09295464169017394,-0.06917433481044645,0.015277640113223362,0.10232949403068432,0.04094419529527506,0.0026534972049956813,-0.02016083097459281,0.03918599149067278
HALLMARK_MYOGENESIS,0.0796142409181019,0.07785382430447664,0.06352765822088699,0.0816041025198937,-0.04940726235571702,0.004801967125580915,0.028301360974672396,0.0019794873389267762,0.033175547390982704,0.00756507286680469,0.01318587507412118,0.12264981205798631
HALLMARK_NOTCH_SIGNALING,0.11993294321365262,0.03299347742200162,0.002391815193162234,0.052710915785545535,0.18347774278430876,0.03475085105613788,0.04919907445781953,0.13731399510029738,0.07328779621274385,0.08112487888968618,-0.0009004460896510878,0.1309665652023813
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09015821650875527,0.07140867342279028,-0.008612243181676568,0.017360503111912482,-0.009464914778729726,-0.019956023094285652,0.053790728727796173,0.09073330153292745,0.1532590241027854,-0.03676081446394084,-6.743714112252661e-05,0.09411549226302399
HALLMARK_P53_PATHWAY,0.04823120639844374,0.05660395319099454,-0.016168618686574925,0.03491329628017575,0.13691606768131123,-0.05369786052334222,0.07569550897948071,0.04577355593138138,0.07018061824556061,0.0009133651160088936,0.05438319084783788,0.07765515366851619
HALLMARK_PANCREAS_BETA_CELLS,0.09143706902790648,0.039241400015311255,0.015750560374861142,-0.002675808023840281,-0.021163436217697718,-0.037897178446094235,0.042287296041945706,0.05623514691683039,0.011781207378986167,-0.05694351988383208,-0.012717724805451528,0.07056054426709947
HALLMARK_PEROXISOME,0.0647487913892206,0.06164884185259063,0.0043796718482676964,0.09591284991990001,0.1140463297440312,-0.013512051144999697,0.020144384925511426,0.060408673695104914,0.029572428787724207,-0.04841963246383503,0.022302308615323303,0.07882190917259015
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.13365344649718758,0.04498383330643575,0.049181680087785985,0.031634491064320716,0.042110547315059275,-0.02670960016217115,0.05644842728126932,0.04559511420905383,0.049905237804604284,0.07104866518627743,0.011361353294283288,0.10378086989868365
HALLMARK_PROTEIN_SECRETION,0.13549798258461723,0.05957947187208584,0.021482035206796875,0.06091981487275565,0.12054865870615959,-0.017590918362006304,0.06495588965366386,0.10064342540382563,0.08621779141369258,0.0008405876648841388,0.019638150958349716,0.10316076865064094
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.013273705551850675,-0.006284131102609811,-0.016420286636995397,-0.08605104997261177,-0.06172825114455221,-0.05765792407196473,0.07049321916408184,-0.014924140348080808,0.03524658839247866,0.007822511618934781,0.002322323888257224,0.05869162177783125
HALLMARK_SPERMATOGENESIS,0.06952645017244061,0.03586669020802268,0.04678507535511857,0.07858941067822267,0.07349653742085496,-0.014276386864993648,0.055014441914080905,0.022997445046037082,0.010769793901916916,-0.09532406757106825,0.03075302455122947,0.07458598777932408
HALLMARK_TGF_BETA_SIGNALING,0.08192435072369515,0.04380438784045507,-0.04506188051481659,0.04858321949969997,0.14966008631963773,0.005196965336864213,0.04638182385289135,0.1358440801545748,0.03216287935368612,0.001160441050673707,-0.004744256729063775,0.12405724457767929
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.03800028417313594,0.04765431732814915,-0.006233073265919746,-0.0007884442915876738,-0.08328157917019076,-0.018657249657815105,0.0035675582101452673,0.05389464033788687,0.04280070649789651,0.02036598357112019,0.011182353555354156,-0.023507617748663803
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.08926636859010258,0.05604758005058061,-0.014349883674257777,-0.012044565508051412,0.16367565759487449,-0.004394551757910132,0.06524498036275211,0.11558892373989339,0.11063787112983922,0.1012085594302742,0.02687751443287735,0.09946943265653836
HALLMARK_UV_RESPONSE_DN,0.049882755825706476,0.05854110548130951,0.017852328874873962,0.047927519656923885,0.006340637080990691,0.04799432863534731,0.002967051980835458,-0.011734553773666088,-0.007491628027887256,0.04163586632696712,0.01784387532672088,0.08135987933514555
HALLMARK_UV_RESPONSE_UP,0.0942324014305687,0.11023709267789032,0.01850063594816029,0.0222334270997964,-0.07094682167973307,-0.031618158578101054,0.06144650725084802,0.04550273178595883,-0.02192456475083609,-0.005341194949384065,0.03901571193104409,0.06843439498866606
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.11298755464265939,0.004381100985159934,0.04531020795395245,0.10412128950899945,0.13697275597841088,-0.0049089596567624795,0.001849904321234932,0.12778795269494644,-0.053465268753158414,0.013227774498195411,0.03608541697692202,0.09846383955854181
HALLMARK_XENOBIOTIC_METABOLISM,0.06629399048946757,0.05106531549035624,0.004032153415071619,-0.022770518992748453,0.033831971070160304,-0.020228815405980115,0.053675739129556886,0.03144201319614206,0.09794055359036388,0.02885022429948002,0.03206865479012863,0.08206788641442865
