,UKF248,UKF269,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,0.017029014448593484,0.11675779930619405,-0.006195893411758015,0.0002915564236620816,0.01372760556811143,0.13147463826253883,0.02968560593039637,0.08879289289472544,0.07410931809850513,0.000494825515521819,0.05383538008639518,0.07218823461869922
HALLMARK_DNA_REPAIR,0.08863318782147254,0.13774469105566026,0.04556852640936792,-0.009090161387282508,0.1405719083947063,0.2036163393243553,0.11701735799272296,0.09003280078491945,0.07798262471495865,0.0920125304565661,0.06346914496420025,0.11089582590976688
HALLMARK_E2F_TARGETS,0.05857276534185542,0.131103555916885,0.056440741990428735,0.0012139008923890374,0.10939177605601964,0.13186135141799532,0.01741048750578176,0.055371948568669484,0.04607040922214719,0.08140089021518805,0.05863681535185058,0.051586461507242935
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05172274064464533,0.11041642214448621,0.037900705441750726,-0.02256591647201636,0.029324191949808082,0.06221432498304492,0.05851427841254303,0.03772029383795077,0.012164364694776643,-0.018688239083478997,0.04570653875649683,0.08639603011321477
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.03286583119135703,0.08244191853079612,-0.018901745263002905,0.07293434064727795,0.015506807367717538,-0.00967961585568149,0.07811983941641393,0.04568203262683756,0.062071034977363125,0.008061474873962327,0.042716166147983126,0.07540392428467113
HALLMARK_ESTROGEN_RESPONSE_LATE,0.061310901700391,0.005952335772708755,0.010669338577795283,-0.008898782471649927,0.08918808649159746,0.09625858856550393,0.062357910347646275,0.06308517336813693,0.06023799685427962,0.02627142366680512,0.04392231783010142,0.06842830149493749
HALLMARK_FATTY_ACID_METABOLISM,0.029036992013204112,0.042829855508122246,0.022750403652046242,0.06840255579627749,0.04500045147486025,-0.02106393383533607,0.02229479803217634,0.02169894587536964,-0.0093586435266298,0.048316397534677355,-0.004620225821807725,0.03545395009653414
HALLMARK_G2M_CHECKPOINT,0.04628152475526847,0.10654060497469271,0.0748346112865522,-0.06246141847509748,0.11369959140419747,0.0837822569954343,0.10426175547183236,0.052514673702395785,0.03152236388876515,0.06418937028942485,0.002107831408510233,0.028033004231860448
HALLMARK_GLYCOLYSIS,0.056909933778196746,0.12787051404652866,0.07722148219040444,0.02423742332840977,0.12534461730340177,-0.06975261803465323,0.11315583200934919,-0.017401937326916046,0.04448197168415764,0.10720391324440706,0.04176462644869374,0.10869402123171963
HALLMARK_HEDGEHOG_SIGNALING,0.05202733105894757,-0.01894233691054519,0.08030566208501146,0.07621615385325463,0.004150651636066061,-0.0024166210357236323,0.08765607867679093,-0.021054512670419374,0.04688976055715162,0.06014143089921029,-0.07363256697840005,0.024618667790783887
HALLMARK_HEME_METABOLISM,0.08988868381765026,0.11917030578044555,0.05078626599067507,0.03340564342136281,0.12651299167061555,0.1492103085044512,0.11046434919369351,0.06690263569287563,0.06587477185241061,0.034022833672979966,0.037589693620810674,0.08037812784889323
HALLMARK_HYPOXIA,-0.04926820807633812,-0.05223539684607996,0.028163305342038557,-0.022109109971006468,-0.053376402466480635,-0.12119987400614027,0.054559181970161144,-0.0418727993511944,-0.04202955481590515,0.03488931908073323,-0.006311974561648699,0.0370113416193639
HALLMARK_IL2_STAT5_SIGNALING,0.05560237309335914,0.11502463276141207,0.0374176891045601,0.049748982242095154,0.05536747907088484,0.10961990169135528,0.04930260058085735,0.09897144584737548,0.04639936543768736,0.05375551673535641,0.0069463854347305,0.12090562216883188
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.0254787839304433,0.08040300658054099,0.07779584892661877,-0.02057943685235505,-0.08464457142765955,0.16243811783253875,0.05360443334418504,0.036186309619473236,0.03260482931090514,0.06250239016013864,0.05253932723239483,0.08539655254340683
HALLMARK_INFLAMMATORY_RESPONSE,0.05473070670564926,0.07014401929848367,0.00366356863507055,-0.025296125653707206,0.10318803701958137,0.13235829846164654,0.0361340561687711,0.02778693142017457,-0.011270950075640315,0.008256819947299125,0.07454959969672842,0.030367383064026723
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0910659441234115,0.1403177768583331,0.014003213972478182,-0.03642284122591006,0.11561046297731858,0.2160222180275136,0.01774875245192385,0.07344104949877954,0.0761338187756277,-0.01477699619294251,0.09989390326221954,0.07902711503424734
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08538447956596919,0.11531938090657134,0.0402034495067834,-0.04262276579479229,0.12467739140972531,0.12948472188514917,0.012744686669775362,0.08299308049841266,0.036567452874220564,-0.022562242888930065,0.09296813514416474,0.04967507641088955
HALLMARK_KRAS_SIGNALING_DN,-0.006924204070364379,0.023543477459964126,-0.0450586142394486,-0.02772991215779281,0.09588459218147329,0.06329898341108862,0.07772496015806199,0.036576325655212766,0.06699482083656505,0.04905045639906397,0.05745737467071895,0.05366776202201303
HALLMARK_KRAS_SIGNALING_UP,0.05250384963197015,0.029532422680882745,0.04305028182709625,0.08096847502361666,0.023862363208460535,0.22625583313226713,0.009554030953728065,0.0782099625210042,0.10587496273498442,0.03244395400120998,0.08603524718504071,0.032572558588550446
HALLMARK_MITOTIC_SPINDLE,0.07276788050271261,0.11530840745591431,0.07984248809762945,0.02352145577937467,0.05692935879967614,0.1374728374901759,0.026033738947317347,0.06435544517335283,0.08056539672667502,0.04549844348556424,0.07040858908102357,0.10434335230051713
HALLMARK_MTORC1_SIGNALING,0.021515254338077387,0.13341886717030094,0.0634374757900422,-0.041995519067447154,0.06821611232726287,-0.03406754518544996,0.08008919021273266,0.009499607689370236,0.021782341690023313,0.08441450867970957,0.03272315362897397,0.054246603433518094
HALLMARK_MYC_TARGETS_V1,0.04596723537147543,0.1172243901480177,0.06701452233120915,-0.014478296357837518,0.16582745115410727,0.1902870544810716,0.10152915006206914,0.08982189726851326,0.07807809162696085,0.1014175823653347,0.015953303479886844,0.0798758976313459
HALLMARK_MYC_TARGETS_V2,0.08202202756818684,0.07646974651282182,0.014698563924886783,-0.02790158729514278,0.03755026059163533,0.06258658506904043,0.03721517699499952,0.06582484157927768,0.03947346710671628,0.06155746782610886,0.022261170603114163,0.0691557307402785
HALLMARK_MYOGENESIS,0.07979928556491686,-0.028330763306954842,0.08227839007777465,0.07366638356727187,0.12302708989821834,0.07144837469087739,0.09594706196628855,0.08217506060049351,0.0649629616685086,-0.015582796655923263,0.09223605242172199,0.06257440487293005
HALLMARK_NOTCH_SIGNALING,0.08084321852947324,0.1447643311100086,0.03139932488158192,-0.041636856678992425,0.06068265347193065,0.13448429118961672,0.1222481098170602,0.06928120411833363,0.07006925877502201,0.07431372619235989,0.05344399124755083,0.07180353784405014
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.050173852583965145,0.05522494716013414,0.03989012305540853,0.054161684291243115,0.15742677654433695,0.23082594982425558,0.10346706585636214,0.0871268445821837,0.07700385928678954,0.07755818102810157,0.05884874202492466,0.0652081413553721
HALLMARK_P53_PATHWAY,-0.014296534843041758,0.13113270593967058,0.036595089847870854,-0.010766525690805181,0.09685912091053688,0.09702285892707391,0.11108281976314033,0.08323169273390944,0.0820616205662843,0.1049555795091029,0.06141924080754033,0.06556173192419316
HALLMARK_PANCREAS_BETA_CELLS,0.04845649339972841,-0.002329525618536347,0.02085598837465074,0.050813551862514884,0.16158461783790656,0.13731421622218376,0.06952076781937848,0.047919313068283,0.0803255494113415,0.061635685826659244,0.034271971383638376,0.04143622386654386
HALLMARK_PEROXISOME,0.0535402527932194,0.09862212096353293,0.03725705110975227,-0.0025860445738719214,0.016956146947422857,0.06057952613515416,-0.032224905043466034,0.03875139492459803,0.05607512904785278,0.0010190630690938107,0.04559652912923564,2.0190535598538243e-05
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07032370963939326,0.08828815006931523,0.027497781905929587,0.07232954151001045,0.06576641994256288,0.14422917972631047,0.07217403010393683,0.1008949274121548,0.05917899564949347,0.055089612115056766,0.06543434620609045,0.10673050171987934
HALLMARK_PROTEIN_SECRETION,0.060348496952603574,0.1292375076774013,0.08453270936053628,0.05962350587363838,0.11963459865047804,0.15069556017973956,0.10408648772447207,0.06073884876386405,0.09890402561599604,0.12002210768881588,0.022867383250756924,0.12102152632128974
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.025170092546487208,-0.06427158733348834,0.03383909611993982,0.027581743385257335,0.029395483273063815,0.131330657158758,0.016595856743652063,0.11761624265438123,0.0874388593496949,0.039821872195337595,0.07821870893319777,0.015210243784702397
HALLMARK_SPERMATOGENESIS,0.01184553216380049,0.07209738035065535,0.06740550323587077,0.06993674778899076,0.14386719253844468,0.07118027960711366,0.024498017777678,0.05144922110414973,0.0769459679859742,0.08536465990091731,0.0444066427345827,0.07891886509253317
HALLMARK_TGF_BETA_SIGNALING,0.06267337072619861,0.13078957937299307,0.014654261941964859,-0.04059594020361875,0.13286147758720157,0.16822203510396827,0.043668877438654156,0.0780051337086744,0.08012332408702243,-0.008470775516661026,0.050228821429965036,0.0920351856794601
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.0554017592981947,-0.05278096151843306,0.010467044246706681,-0.001709700051176309,0.014787749912548762,0.05089313978819605,0.03866783413706819,0.055040796923141865,0.051044611279092614,0.08290247010794495,0.023465299491293938,0.029551114310610138
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06121306596016754,0.10412263208334939,0.0677861472211559,0.0031876546659753927,0.16365892573249205,0.18127971683691999,0.10366718176563779,0.09030716417018037,0.08008013519155756,0.11036635144685437,0.08305202112578583,0.0939656271410348
HALLMARK_UV_RESPONSE_DN,0.03967512820713371,0.053468637628924974,0.02002816396584522,0.08407301880835173,0.0161024118008039,0.03770866628164765,0.0569295352573658,0.021389469410684675,0.059936223193129204,-0.06042180871481228,0.06127564071192963,0.07207499893309333
HALLMARK_UV_RESPONSE_UP,0.0326346117069077,-0.027800176309308363,0.01801468199128063,0.053335447603992364,0.11430022126115108,0.11844366430519296,0.08019168963324318,0.017600327803685346,0.09436322582121712,0.046522753534871224,0.07595811511435044,0.05174739567800249
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.05031317039602825,0.07548117936571155,0.027934441159682407,-0.066911839129613,0.1480184861082164,0.07469617584824849,0.07502884126664308,0.004951683811507779,0.05496688969294426,0.1020257607464965,0.033546232559072305,0.07356389404951202
HALLMARK_XENOBIOTIC_METABOLISM,0.015740040909310218,0.09588482415948993,0.03607066599116688,0.016776331696976364,0.1621645407476115,0.039646617092140374,0.11867709719946733,0.10167456703606985,0.06912512052614206,0.019346701628118294,0.08867591400450786,0.06216099689182819
