,ZH1019T1,ZH1019inf,ZH916T1,ZH916bulk
HALLMARK_NOTCH_SIGNALING,-0.0031417227626740728,0.13945955281600766,0.13778492718119978,0.16103624430238753
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.046077375147404176,0.19863904126687873,0.14592972876348959,0.12795687003445944
HALLMARK_P53_PATHWAY,9.173213763488004e-05,0.1556613611526692,0.14903927208787654,0.13287287646958043
HALLMARK_PANCREAS_BETA_CELLS,-0.08026702659489855,0.16740206004806812,0.1546212637820935,-0.012388470107961869
HALLMARK_PEROXISOME,-0.029412147707337084,0.07020712014057685,0.13293945309386915,0.07402155312186184
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.028855889167263185,0.14517568672729952,0.15945567702901955,0.13356101877420953
HALLMARK_PROTEIN_SECRETION,-0.057684699626208875,0.19613957963673015,0.1584459885108975,0.1121796512685973
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.020108030084241568,-0.06176005219327361,0.14140679031280196,-0.02545940779905838
HALLMARK_SPERMATOGENESIS,0.05404494357276227,0.14621394712543664,0.12583865237935818,0.08050108120232283
HALLMARK_TGF_BETA_SIGNALING,-0.005820023966349379,0.11886161179394765,0.10164774816849724,0.16973717647989078
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.03194085310920204,0.09241252960118918,0.016268875764090026,0.1672073504703675
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07179577008916008,0.1550994355312687,0.10083342094222583,0.11525118619198282
HALLMARK_UV_RESPONSE_DN,0.03599149039404771,0.14126899179176644,0.0414076722788113,0.13055837976530615
HALLMARK_UV_RESPONSE_UP,0.02085525579094768,0.14538397108591777,0.11686713934568223,0.09771650298225681
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.02046856058685889,0.005557678518247306,0.06672503007659288,0.10411749451574742
HALLMARK_XENOBIOTIC_METABOLISM,0.011671385310276863,0.17012723182519165,0.16365575912483088,0.18432663767264584
