,UKF243,UKF248,UKF259,UKF260,UKF266,UKF296,UKF334,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_G2M_CHECKPOINT,0.0003573116073393832,0.04452772195318831,0.0040080721107479,0.01611866607168818,-0.03206917320040015,-0.02436904686368209,0.05751820539636854,-0.01462161085283416,0.02207196442007174,-0.0530855806195706,0.022216933269895867,0.05229894808184266,0.03393619067296102
HALLMARK_GLYCOLYSIS,0.020300822995679837,0.015820573737749154,0.0056446612791845,9.840617271744422e-05,0.005505612471451394,0.05252229439841806,0.052302426402081714,0.005711714702764294,0.013671891066898449,-0.013546792293041841,0.018295788742401082,0.06939138890519789,0.021262697673755885
HALLMARK_HEDGEHOG_SIGNALING,0.049081575639536135,0.006813602459647383,-0.0426019370949641,0.012280532605913821,0.10519324994923927,0.10332129553513744,0.01507428692510781,0.0005057522402872796,0.04315503139888129,-0.0025601080686835647,-0.0013009114564324646,0.018898021018096366,-0.09318333004446878
HALLMARK_HEME_METABOLISM,0.01912988935118787,0.02709831626374107,0.03895500910307424,-0.00277488989192894,0.04394099769187567,-0.042773806377200685,0.07967989114945465,-0.03772786174367772,0.027236393207896413,-0.023718445361376975,0.06213095985986092,0.028950110866897787,0.03625128609117626
HALLMARK_HYPOXIA,0.04230475680401881,0.005326015054920992,0.027549736012195715,0.0347303013670491,-0.02799947503491705,0.058214869116814415,-0.004568940894898072,0.029130921276476637,-0.027236642989771784,0.020891926333208095,-0.032487792498999905,0.020108727101860194,0.10501427994676626
HALLMARK_IL2_STAT5_SIGNALING,0.03635320533340609,-0.008875769252348153,-0.0019657577415252026,0.021524724902363925,0.026435000075804085,0.043000167978348054,0.0939131728640118,-0.010071981613688033,0.06692151763239436,-0.004279635964006575,0.005610952311801353,0.04688329608848523,0.05646334651529024
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.017412584465845263,-0.004230071657380547,0.028198911329589946,-0.06662513548443638,-0.05690674048004515,-0.0913930767622924,-0.00915105335562841,0.025880088671127566,0.036582211434190756,-0.04683045347656039,0.03167484155502751,0.07478709998360626,0.007257052587197068
HALLMARK_INFLAMMATORY_RESPONSE,0.010778143395367925,0.004065112790540627,-0.05123288711026216,0.009731696786531746,0.06822090396563966,0.0187914796138562,0.015003834789354064,0.013879728208858575,-0.005385845496262735,0.021257392376353365,-0.039855965188269116,0.04274566768279048,-0.04473401128969676
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.038706273176747345,0.016305766711632096,0.0431326834643209,0.02701923813450308,-0.034187213295000234,-0.08715539588461638,0.0512052135525618,-0.055693032631523864,0.04512590936569977,-0.03846535726266788,0.04526962927700673,0.008953657882579024,0.07151433602067057
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03259940683670057,-0.04916534789042026,0.028659529820384968,0.012705399170530951,6.444036058039336e-05,-0.07838067503727006,0.054038461109667105,-0.04956018645723904,0.01147260407008684,-0.07039060843448756,-0.049031858341728185,0.08168368133962228,0.034876590625248435
HALLMARK_KRAS_SIGNALING_DN,0.03868239077924858,0.0970409166132066,-0.0245273106401923,0.019105572548709978,0.07271651930741746,0.008315687269018253,0.06781592171581989,-0.02749976775277603,0.0514259518129382,0.012058406362874308,-0.006984792103235991,0.0013420136255140995,0.05133532848372664
HALLMARK_KRAS_SIGNALING_UP,0.012603744800931238,-0.016172517775335085,0.042871956042191704,0.012069308787273835,0.0886311412478331,0.07596016122531556,0.031608981279073904,-0.007215892504507377,0.04607580941530097,-0.03067865643184605,0.05410635909938883,0.03719549610808919,0.03527663476353527
HALLMARK_MITOTIC_SPINDLE,0.0499828451086105,0.03345329155544042,0.011533288758232327,-0.00874586930490576,-0.03655084224518353,-0.03649492729229986,0.09624034748275735,-0.04241850344808838,0.02212855493891656,-0.056796068067192396,0.02791449368702662,0.02805702853231379,0.0060836677128070235
HALLMARK_MTORC1_SIGNALING,0.013634938379993604,0.017968909450318902,0.01782158286383086,0.005748354758515194,-0.007877099758239003,0.05467357728861709,0.026897939030392868,0.04232021869331293,0.023643412890985795,-0.04062519916104109,-0.038647853348702674,0.04843177380795027,0.01958667393985055
HALLMARK_MYC_TARGETS_V1,0.040853701007941355,0.010916119157489088,0.033343918904539784,-0.005531948268254899,-0.04793792539325446,-0.008363948928602611,0.08232445822249397,-0.05391261087874323,0.050949088364714984,-0.04058049023707515,-0.024786556669961195,0.03398894126116778,0.059435585402691254
HALLMARK_MYC_TARGETS_V2,-0.01575161883303131,-0.015306748716648264,-0.017417321475104983,-0.012018015443506842,0.0015536351555980115,-0.0810315205843991,0.056588795476734115,-0.041456099207120005,0.014038108999110276,0.015383680185588201,0.022386916744442636,0.05183677658061754,-0.0013243058272752698
HALLMARK_MYOGENESIS,0.007137738908745999,-0.023290553610218062,0.009067184247786816,0.0070034301043248055,0.09474859623902064,-0.04457619756123956,0.004703285924304406,-0.0748573151274971,0.05737200150126106,0.007310951290127611,0.02870567388836876,0.029932869605525575,-0.019518280410972914
HALLMARK_NOTCH_SIGNALING,0.00950264545957611,0.0213282762668209,0.00029787123096865263,0.022509300208856716,0.038249780778509435,-0.03189366461057163,0.06410858261909444,-0.03087407540284638,0.060428012053386215,-0.07342741544683472,-0.0065900695447418806,0.06052908111024271,0.07228482518144054
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.008122923580821274,0.01628352347386989,0.009527719651879759,-0.002867580020589975,0.0624786553744416,0.09784561835881722,0.08778545146714686,-0.057401335571186075,0.044530559764106956,-0.029560025300360223,0.0213666323521996,0.036127065069297616,0.08342017962667364
HALLMARK_P53_PATHWAY,0.03421353976484852,0.0014898845409553093,0.049448522500412956,-0.01897278468872486,-0.010009454561456224,-0.0077490597476003375,0.09550782831102167,-0.04282847326955057,0.02804709877280047,-0.02640164591180502,-0.008536304532512138,0.020022081637284205,0.1144755825549083
HALLMARK_PANCREAS_BETA_CELLS,0.01211936336851949,0.03602450330689757,0.017266204327064834,0.026348925450663294,0.10100389052177872,0.025148987067717184,0.049348801605851624,-0.047255996941875704,0.03926224056759212,-0.04040283201305045,0.04066875175582903,0.03698294426375613,-0.034422372459512754
HALLMARK_PEROXISOME,-0.008521363190590105,-0.023138521638556963,0.0038714829765421153,0.015023832681920297,0.0030311499685583424,-0.02232421338020912,0.06587209805258626,-0.053305074827128165,0.01511754372993926,-0.081352421483405,-0.010509588572157733,0.07905696133279294,0.052594712265138656
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.06165211327205857,-0.02620066007606451,-0.011023322845916785,0.014266025041956258,0.06782826969546996,0.03893459120676717,0.0559228379233569,-0.02113691249791461,0.03634202181122043,-0.021014805597079005,0.07770237394187277,0.055931685257739845,-0.007691209359594566
HALLMARK_PROTEIN_SECRETION,0.0170025420718665,0.016483468831624118,0.0010146054941766298,-0.006354134586302054,0.0317228812782218,-0.007561819317404246,0.06958093441735658,-0.03589150856862852,0.04706288454854161,-0.030024655688065827,-0.025870199037191087,0.05763619168118038,0.012097161876109146
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03241468277688909,-0.041191394156564295,0.01796443997778134,-0.00580785912091762,-0.01344190397491257,0.0652022876973912,0.06102060455665336,-0.02632810080590754,0.030533919269173086,-0.06708038079246348,-0.011808436191411323,0.036296129002107096,0.019466783794318328
HALLMARK_SPERMATOGENESIS,0.007920675449258069,0.06119310485818912,0.04002511989174829,-0.03202105587099597,0.03985274058251992,0.02770638170986116,0.038836824947900445,-0.047370885603264745,0.040523119052024575,-0.009321669032043454,0.02481221765435339,0.021958020090698697,0.0048149026618204424
HALLMARK_TGF_BETA_SIGNALING,0.0029333192140848733,-0.0012668657975637163,-0.007003257203498769,-0.005181541329111786,-0.018289824183317517,-0.0386990657898156,0.0642716228454925,-0.03058005092867973,0.026435358443148056,-0.08210579130333559,-0.03711495198212805,0.05224898633835007,0.04349969834607479
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.009599841982902651,-0.026684432240582864,0.01152125131895542,-0.014989177016233295,-0.031199148315560796,-0.02175934141654052,0.03739389327290314,-0.025224372928364738,-0.04666554756495158,-0.0357551915463392,-0.025863569188554522,0.0327486899854545,0.10176307965091148
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07593445993780285,-0.005201862305561307,0.0320965375707165,-0.024965269845004124,-0.025749817804320375,0.009581441396319494,0.0983490994310544,-0.05583660577735935,0.05776275932451125,-0.02343882444079958,0.027985011167979138,0.05307955529764671,0.0339725438305478
HALLMARK_UV_RESPONSE_DN,0.005304382975735718,-0.005711219777942095,0.018980089797497927,0.022910325442277387,0.05484985838183922,-0.010659829427696336,0.03570415672904224,-0.07394089779235212,0.05196840264038501,-0.02906305368614089,0.0896281931558383,0.031128166257707517,0.0643052377205216
HALLMARK_UV_RESPONSE_UP,0.04456654941157531,0.026674309376583896,0.007635365296382882,0.018992875744979994,0.04641397988019414,0.055946406321172974,0.04437525788424993,-0.04860169940927066,0.04279104893590624,0.013977098846245204,0.03424285771905973,0.04054014278608836,0.06366307535363001
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.06608636478394463,0.05223695839035842,-0.04598391037544334,-0.01827543043907201,-0.09058770452776535,-0.0958813885289559,0.023580823129857098,-0.04756670149479951,0.017147833651125564,-0.00966881955377092,-0.01911708635531812,-0.009108960195940133,0.024120185745495442
HALLMARK_XENOBIOTIC_METABOLISM,0.03761554571190385,-0.009969692587594725,0.025822783637981902,0.031087548891773686,0.02492039654796449,0.03437610378447316,-0.008380696133742009,-0.07047496801904252,0.019702571253269994,-0.014478404829774917,-0.06132595377582491,0.02948039591653067,0.05146537035552286
