,MGH258,UKF243,UKF248,UKF251,UKF255,UKF259,UKF275,UKF296,UKF313,ZH1007inf,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_HEDGEHOG_SIGNALING,0.10413096310927614,0.038675240182331386,0.07608216946870411,0.037395239511303725,0.1548858926210519,0.03271566796112519,-0.02359337645141578,-0.12283159744671318,-0.13573566351374147,0.03845897315946178,-0.01820295008235279,0.05780779502883573,-0.05026910456276127
HALLMARK_HEME_METABOLISM,0.06926673695642413,0.12492942851896703,0.12813506729084737,0.03112276153906943,0.19344208518334274,0.07800220994265093,0.07287026281596401,0.06636667792953546,0.018253002797194717,0.0616367428895778,0.09037741963185414,0.15230252080989345,0.08551056350816916
HALLMARK_HYPOXIA,-0.08212880906126205,-0.015171503616169247,-0.05007108698013477,-0.003933470222862621,-0.12919382212759362,0.06504098930059626,0.046659444584761185,6.735215369719899e-05,-0.27571054552055896,0.08950412567829547,0.017626391379796606,0.046009969655072584,0.09871449725984142
HALLMARK_IL2_STAT5_SIGNALING,0.09801850017146885,0.05971479263652179,0.08735278078259985,0.026944116706195977,0.15151464390545452,0.05184413022812591,-0.0008648161387690352,0.023129814353372566,-0.12401897670287132,0.1483014917420777,0.046723083143679935,0.1609801129682483,0.11341448538375369
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.008664446506515286,0.13502061632102236,0.040828003433974684,-0.03562323166216303,0.11914522693528287,0.038814769682578285,0.18468731925763301,0.04546294419791466,0.1782814611309986,0.07291111839958438,0.020139156887495624,0.15075541733994993,0.10005140358312517
HALLMARK_INFLAMMATORY_RESPONSE,-0.026169277509144436,0.07555227679423238,0.0493100248466344,-0.012807106271690547,0.016161982278145057,0.019703860586295554,-0.051342781487984636,0.05689799850194136,0.027842101621908852,0.07941238522483428,0.027631652266241903,0.03405292409167444,0.0340331253023163
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.13002048173493264,0.1269011764412706,0.14240817644347795,-0.017203800988730335,0.1715996032338959,0.10254558149938443,0.1911010337210403,0.04521093855317551,0.2500272231963372,0.03427928414908028,0.11420374811469405,0.20497497521921446,0.07910399332821674
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.14765841812425667,0.09551913758488823,0.12487564995959892,-0.03856847094815079,0.04717528889328044,-0.0005413694408014291,0.18445760629655983,0.08892074968183457,0.3410181883610953,0.1182675563283721,0.12531394129066503,0.19896404312510835,0.10688021184239002
HALLMARK_KRAS_SIGNALING_DN,0.03146457610230873,0.06193349815079843,0.01937105049502108,-0.011038770786030801,0.10734563300269052,0.07740349531419626,0.04451380779538919,0.013489717002467573,0.40638161427101044,0.11755969905424891,0.060469613260627136,0.09464072804727267,0.007686114438603865
HALLMARK_KRAS_SIGNALING_UP,0.10552617143322365,0.012918495770377736,0.0877178578807287,0.033792207459918726,0.15099114450568518,0.03857487168569027,0.1512017430938534,-0.028882578927956697,0.13381566056982883,0.099390906886765,0.11578353993232374,0.22407681407963692,0.05743585076692098
HALLMARK_MITOTIC_SPINDLE,0.08222432875899197,0.05538564595782614,0.10015747741314711,0.028269435132495607,0.20061924226865482,0.0046967439444237985,0.1556175773079941,0.036338740644210624,0.05479551318719829,0.09315000702666171,0.03393123417458522,0.20027464161873268,0.09117549015633297
HALLMARK_MTORC1_SIGNALING,-0.05742799615220299,0.010015092192965518,0.016223821069913203,-0.022095381596813467,-0.10898555440355744,-0.04160662439071375,0.024122812685891615,0.021391740313090272,-0.19874823454037074,0.12543444346144,0.015699505992488177,0.13759107443614946,0.0438337495512353
HALLMARK_MYC_TARGETS_V1,0.06817485431108283,0.06392596183654935,0.10225893861204738,0.014482373008135709,0.16090008526642605,0.027733963189365326,0.17577500488220518,0.12161995546668025,0.12936479769442638,0.11741293691558664,-0.06561366105816864,0.1660658670524198,0.1336013455046312
HALLMARK_MYC_TARGETS_V2,-0.043569180404253276,0.004464406980681705,0.0606454506118641,-0.0072141061258810205,0.07437718929142102,0.046271209848088066,0.1409359840855195,0.06351609034148145,0.01643328508115983,0.09863220193249377,0.03849353090797715,0.11721145299313356,0.11650640143921302
HALLMARK_MYOGENESIS,0.03231153350244861,0.024307430916004208,0.10941032553063032,-0.005424955548137597,0.23326124356988184,0.10255397651214439,0.0925879463687632,0.10381580124894288,-0.27432961857651483,0.039782896689625674,0.13473476124390052,0.24414472136139792,0.04019459516071429
HALLMARK_NOTCH_SIGNALING,-0.06695002030089028,0.06146848856883051,0.14747312268067578,-0.023547572066702008,0.20413500768636,0.05048623642935892,0.04107485583124416,0.08342248530398731,0.2559102812731813,0.11153667046731296,-0.020501424569543923,0.1857000845493574,0.14767264747615874
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.024998300287968282,0.07043284514975554,0.10992042130771253,0.0473084941094258,0.17799509962510265,0.040218605819664584,0.04026361246424025,-0.008229351296471909,0.21447422071626315,0.07708795334237287,-5.306593548448438e-05,0.14811761157511982,0.08620484214130582
HALLMARK_P53_PATHWAY,0.20680643868531448,-0.04668399911924555,0.018660179431924256,0.004478640696286899,0.10250672153698852,0.017682367085781376,0.2020952029013213,0.06491203263651034,0.14070629325383419,0.09209361392874753,0.010758053985352562,0.09783413183940669,0.12402331660076703
HALLMARK_PANCREAS_BETA_CELLS,0.04580999625765411,0.03743760005213644,0.11345347650570639,0.03468569481582704,0.1980938605133465,0.003747260409993868,0.055319460678501214,0.009196080412092432,0.2523334120363756,0.12673149186220145,-0.006486313905307136,0.09624476523354192,-0.08102187490770854
HALLMARK_PEROXISOME,0.09418572180704592,0.07297190180899321,0.11419435534608997,0.050251237660211306,0.1080374398483215,-0.07138109709634516,0.0011659527601615744,0.060518420028875655,0.0013665875606519273,-0.024917893933038796,-0.008718969565430707,0.11651709418477299,0.02404063677599269
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.08196226204501875,0.0282061262767009,0.10049393328844454,-0.029475081876389024,0.13116826405382007,0.04917296286730101,0.07940629158205338,0.030993550042036303,0.1783038931219834,0.13396584979998163,0.02499975705197654,0.2218668815263025,0.049952737401049205
HALLMARK_PROTEIN_SECRETION,-0.03397044901830808,0.08724684942959876,0.15459131127947126,0.014563168778985267,0.2385677844197504,0.0737506882868508,0.05045347586967969,0.05556506633965124,0.060740005164681095,0.12339811878750065,0.04043382839103616,0.19266413204154134,0.05570327897422459
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.21420383466610826,-0.08895187143873991,0.06546092831381463,-0.06509227470857311,0.12997517696394933,0.03865445585808775,0.12651653028012547,0.030485034679499867,0.20000496557816333,0.01850645342778327,-0.04502656365110798,0.1435238206866697,-0.07880435082185663
HALLMARK_SPERMATOGENESIS,-0.04748436772022254,0.08718849683006646,0.10151873642001971,0.031980832100718413,0.21724899384461788,0.04686211751086317,0.15745604009446149,0.03797394629983813,0.10196867329714458,0.10065804821662999,0.007086957264236851,0.10978012492258384,0.009608292874855977
HALLMARK_TGF_BETA_SIGNALING,0.006972855111216976,0.09369482890414076,0.10013112749856637,-0.029448891282056897,0.17066893016260362,0.03403053541475129,0.12118034440512633,0.06298338832794398,0.31763739726729984,0.0672767038604009,0.10050837517595863,0.22469633033545208,0.13361800312296276
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.16292796352949457,0.06926309848567465,0.04861107228284002,-0.022638925360412166,0.03521340488644017,-0.015893558897270666,0.14747661653232794,0.036976370079382655,0.28827711628874336,0.09013650782216236,0.02048461712082096,-0.010862413365646535,0.16237001683130567
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.03963089562387811,0.03997470768730067,0.13207467321588784,-0.003343601084787935,0.052311211010533806,0.026817469442462945,0.1280638290720363,0.0705953218747947,0.0995861455578559,0.09821030120972625,0.0566125193745905,0.21295708555107612,0.10169550597123093
HALLMARK_UV_RESPONSE_DN,-0.042965695213053774,0.060712225393220284,0.08557046480347932,0.03367696488187521,0.1799060999295195,-0.02279322985334929,-0.04269668757504194,0.09428955356317106,-0.38416562338464494,0.07288103345478697,0.1712458214049377,0.20668155386996895,0.08624188766378248
HALLMARK_UV_RESPONSE_UP,0.054154301096913916,0.016879001279625907,0.08739494035247834,0.024430580165462484,0.14505957792139654,0.07920663702908043,0.19447930004045025,-0.013279472971574741,0.31954036151831156,0.12885866967365447,0.0414968459059863,0.08807865564725,0.05843827047061911
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.05499921988717951,0.10049113244869794,0.07237203365972149,0.027362786901501922,0.05178343827908497,0.004389477085279441,-0.04091657528836318,0.0974291749505048,-0.1498874877286054,0.022970643657603325,0.011069328161456704,0.12724708521582276,0.1084662796331748
HALLMARK_XENOBIOTIC_METABOLISM,0.003194205253591238,0.05890025807071566,0.11927851062015234,8.292728911868868e-05,0.12488663025983326,0.07347285148712449,0.08137323211674406,-0.0074406793636822245,0.13548470701134444,0.09566248396316718,0.08767620864786549,0.11557347819889865,0.17043301123621352
