,MGH258,UKF248,UKF275,UKF334,ZH1007inf,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH916T1
HALLMARK_COMPLEMENT,0.0040669542081920055,0.04509175103235382,0.09087927441998742,0.052030600322365554,0.05431751484549872,0.08876591618871384,0.06704402640048315,0.04790318457267837,0.049307951164561666
HALLMARK_DNA_REPAIR,0.02788053379509219,0.04529081042071889,0.02863826673836947,0.11846322490599431,0.10382175384532878,0.1455159518625702,0.13471084392945723,0.10238538267712818,0.07934349257194664
HALLMARK_E2F_TARGETS,0.005272135746638313,0.027813743595699172,0.0328559866225479,0.10213196738577254,0.07792339471456189,0.14174427028321843,0.03173813624617997,0.04937863556405492,0.08841182800861057
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.023084413567841022,0.03830863163569132,0.13068181950575114,0.09554465502471886,0.08684698066405289,-0.03887446004046863,-0.03065624152448866,-0.05746959490401723,0.01480848767351797
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.08298559655004818,0.017873808974522825,0.014372406133286832,0.0012589631042532125,0.04272288546195681,0.09450040144408071,0.10035415397528247,0.03237878187386865,0.06801691639664886
HALLMARK_ESTROGEN_RESPONSE_LATE,0.05663251791291082,0.0762297095407045,-0.08543324240745842,0.04016383902491085,0.08112632962360387,0.129236830964557,0.09144914199878137,0.1092547552155472,0.0681800366945254
HALLMARK_FATTY_ACID_METABOLISM,-0.025892509533272916,-0.027233772816609537,0.04053001566495773,0.014330080401531067,0.034006934951149516,0.10559986207420985,0.03696615757686727,0.003312949545331748,0.019987696508625766
HALLMARK_G2M_CHECKPOINT,-0.00891332042685129,0.06151616144775488,0.03972575796339594,0.07162956537275997,0.0719486022955005,0.10139083044072182,0.03721912006215317,0.02773093486285631,0.036535539007723314
HALLMARK_GLYCOLYSIS,0.017559586938570692,0.010967314701042823,0.08957952993040634,0.04927129878968631,0.07521760927357886,0.15584638380778104,0.08041154168763585,0.07248199739723148,0.05393215868390269
HALLMARK_HEDGEHOG_SIGNALING,-0.03004652834075557,0.07743684169849371,-0.09583767659487134,-0.03359864198313048,-0.033439743591991436,0.09460325202860632,0.004089001242892126,0.041920522616769644,0.025276748901275327
HALLMARK_HEME_METABOLISM,-0.05823116446738217,0.05830353057700465,-0.0030039816434180725,0.0913690550461866,0.10362687681645169,0.143632931911723,0.14088673365220547,0.08421445315741007,0.10057706434264076
HALLMARK_HYPOXIA,0.015612813306091057,-0.009915775040508012,0.1121617573259256,0.03912677699744156,0.074139458963504,-0.03365312738052721,-0.005872546340173758,-0.0190931075352794,0.02152181472776271
HALLMARK_IL2_STAT5_SIGNALING,-0.019873036479601324,0.01135042596933614,0.04948667249604456,0.037904659602054566,0.05431322161634326,0.08635697984689021,0.10377137414325502,0.09404164704633772,0.07331525465725261
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.04154333973452935,0.04479267763144845,0.053441274042606624,0.0699872609942594,0.07276329710269351,0.0007597459245176436,0.0760831588969878,0.035681841303213516,0.04899202962063871
HALLMARK_INFLAMMATORY_RESPONSE,0.012433806389382495,0.003293790087936687,0.1295761362315525,0.015152495623354776,-0.07351144281538843,0.14848877588683682,0.025178019895971158,0.009608821888380649,0.03651898121315725
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.013996471495579876,-0.005843420021512821,-0.08625784134602875,0.07453697312647821,0.043935823763087134,0.12773324384508752,0.11720839316392799,0.09568238716847544,0.06484797010433041
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.00857981901965143,0.007161696427422537,0.001585759572543901,0.06383563022228071,0.10733835320839256,0.10324306123584351,0.04127544162649538,-0.011086731999126477,0.03409661256662923
HALLMARK_KRAS_SIGNALING_DN,0.013010461625634455,0.06548399911128093,0.014647490800556977,0.0834313961799339,0.15963409669912296,0.20400874577785755,0.12070903971686282,0.10531189564210969,0.11174394455969038
HALLMARK_KRAS_SIGNALING_UP,0.014359191414608041,0.03867070822168845,-0.07070213456160379,0.012166095934277784,0.0839888300565267,0.04516555081279174,0.0754680738553082,0.06741970762705636,0.06837982990522569
HALLMARK_MITOTIC_SPINDLE,-0.03422597381948656,0.05005049860387541,0.04649609298949844,0.07761125633690771,0.10355996388897432,0.18850973686058584,0.1296477849898093,0.07157506647189833,0.10795382331452212
HALLMARK_MTORC1_SIGNALING,0.020626595031568832,-0.012397277827980327,0.13726894502301482,0.03779236539027024,0.053256868944315666,0.06005867956037685,0.0023762632110388847,-0.01982285395880832,0.038151797902382274
HALLMARK_MYC_TARGETS_V1,-0.008530016230389022,0.02589695783070902,-0.0016985205845147916,0.09641455509940286,0.12183472039037783,0.08343459082040401,0.13789228587906688,0.1314886230524913,0.06210141060679328
HALLMARK_MYC_TARGETS_V2,0.043026934294953155,0.006637694858926629,0.0028156395363625867,0.10382046432249065,0.016006063831367056,0.1242677533173142,0.09678164016760239,0.03605812095037461,0.07676073235822431
HALLMARK_MYOGENESIS,-0.029306068874427937,0.04270271579595609,-0.09862312863358517,0.009214072371519073,0.07338713321413608,0.10514488677888177,0.12103881992767102,0.0726164883959812,0.0741419539224511
HALLMARK_NOTCH_SIGNALING,0.059295555457541164,0.03634832355103549,-0.0408361536305157,0.05971482585034599,0.10077322156751391,0.12496105948473991,0.13076030253515689,0.12206041853053776,0.11196885513533475
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.033818227845433084,0.026190679195728407,-0.05796539721834532,0.07018072410325722,0.09081550909844036,0.15098653864283934,0.13631426198561566,0.13604315143468623,0.08467628649185822
HALLMARK_P53_PATHWAY,0.011518774522327864,0.019098388405834405,0.03437827742243737,0.07874559841254736,0.04312762135327985,0.09542275572320336,0.1390429308112929,0.12298122257504206,0.05890356201850011
HALLMARK_PANCREAS_BETA_CELLS,-0.0032903327297532743,0.026849688368276503,-0.04857506694075968,0.03712100913643386,0.033423767281612594,0.10056400456873979,0.11846923207089313,0.11964150191196804,0.06392819094571568
HALLMARK_PEROXISOME,-0.008703587322564604,0.013090430990418353,-0.0863408033280863,0.06847263246830675,-0.011491308902605068,0.08516124427277774,0.10505082988700516,0.08261743529743659,0.10251784143369527
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.05146665219187727,0.03920140755869293,0.06903140338469786,0.046380285960946,0.08479871418321598,0.14999400349413572,0.11905514000162125,0.11170103985219829,0.08421712960359158
HALLMARK_PROTEIN_SECRETION,0.0019409955896911202,0.04719690392657995,0.02042461157887899,0.08473871859656078,0.09284242262598247,0.14688109781399505,0.1398603039174813,0.0963175964062735,0.08308124239136448
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.016354668038432957,-0.005344455803917141,-0.08928606159883358,0.033678289252739343,-0.05781215486696891,0.03762948982552411,0.12619887742791605,0.12488685716516833,0.06158532375253157
HALLMARK_SPERMATOGENESIS,-0.0039352575113389045,0.05476930232138611,-0.04043407175132374,-0.009996705469845992,0.07733952363459837,0.04862742026377084,0.12698549409154664,0.09670654574450278,0.09037599111440124
HALLMARK_TGF_BETA_SIGNALING,-0.042535751413246135,0.05986397343111492,-0.07768877121569268,0.08621933507077856,0.12390915859019058,0.08196253307677824,0.13078351279549036,0.0748199184907583,0.03733233603908694
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.035341759843653675,0.03855646270048155,0.06742288163406228,0.05713711723421936,-0.037271786148086815,0.1309380368496254,0.04302273438246719,0.010450847466244318,0.01714860056216155
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.024426905696986093,0.04972937917671102,0.09333867634794707,0.08174258824866514,0.11425080789646469,0.1329671602470376,0.13659242806238864,0.09162941323594212,0.07766899560843979
HALLMARK_UV_RESPONSE_DN,0.008795625634823777,0.06647895984711684,-0.07376895276547943,-0.007333744196552662,0.08206514807297094,0.01013955518447187,0.10683977450219186,-0.0007061207230112319,0.0493779314704549
HALLMARK_UV_RESPONSE_UP,0.029357152025444627,0.03764241675099113,-0.06408371581009806,0.015635370125110095,0.09660677607757803,0.16608702905325426,0.08986541411156761,0.06773568796185299,0.06287417588349829
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.027754959853807604,0.04570317161009367,-0.014125053746017404,0.08265093459935581,-0.043293302806864456,-0.011871290147926995,0.11606125956119559,0.07895644059125922,0.08232970725313968
HALLMARK_XENOBIOTIC_METABOLISM,-0.013527317402004092,0.06991148942558852,0.04482399201949932,0.06626886247499046,0.08212514817384209,0.1461620239840778,0.11923018952448729,0.07265310424327906,0.08147188715975766
