,MGH258,UKF248,UKF255,UKF259,UKF269,ZH1019T1,ZH1019inf,ZH8811Abulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_G2M_CHECKPOINT,-0.024285729969538948,0.046823449681549736,-0.017849098710342588,-0.020094482261960447,0.047695139116244005,-0.0004947195681209175,0.027195880356627823,-0.017761678013034583,0.0414447751793197,-0.003325960391054726,0.09321132583418063
HALLMARK_GLYCOLYSIS,-0.01344649030671946,0.04608237038827312,0.0019858612565484355,-0.04191023839727517,0.055540265554826475,0.07706667338722675,0.02192832546081772,-0.07878742414347265,-0.027614458800965143,0.01415377372995328,0.09807991080318093
HALLMARK_HEDGEHOG_SIGNALING,-0.021701265111168534,0.04174026371877251,0.008198340268157025,-0.02695704119015735,-0.037089030348507836,0.03511094966024555,0.05988423870069972,-0.021072634779318273,-0.034208551751330335,0.04267815023642262,-0.053998807458695605
HALLMARK_HEME_METABOLISM,0.031922169149617846,0.0963673369236619,0.016043194800678274,0.02581276181531399,0.044984006157223616,0.12723130523619372,0.040242507191975904,0.028056498136234922,0.0017075413522100948,0.022903116459021718,0.06685318898794552
HALLMARK_HYPOXIA,-0.014421191898864486,-0.0404886665814233,-0.016247688587159928,0.04959892679707099,-0.03207307561106695,0.008488605749082325,-0.003513257574106136,-0.08362173681164833,0.01584851760986608,-0.006967196450281164,0.0850236096248092
HALLMARK_IL2_STAT5_SIGNALING,0.06363086919936303,0.0640824662493887,0.007258434470574361,0.014496876385292859,0.04310065585639627,0.037317987935485866,-0.031016504020718854,-0.03523140387785114,0.009342547900961506,0.0043893854372794045,0.07913796621895179
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.018071120632681247,0.07509636171952751,0.013831272911233565,0.00018085876039973555,0.016757245538798333,0.0018761152153697856,-0.05417635715106625,-0.0067586347470817085,0.05361194659048609,-0.006675343538694019,0.09166821868293194
HALLMARK_INFLAMMATORY_RESPONSE,-0.058216911242329986,0.057314797013255994,-0.01265764183408443,-0.007646142284766867,0.05998945502456504,0.011029155672593896,-0.0113295510227478,-0.10308283989813362,0.05976497513672801,-0.012553618862618065,0.07658375693254095
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.014772500152231175,0.097016197277559,0.019962120480285315,-0.006073621374158809,0.06449466148726991,0.0719918954194134,0.007758051507540659,-0.014760764053678573,0.05132370400816441,0.0791897258848976,0.021455485509530577
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.016839384679443622,0.0847574683323425,0.013119414981416496,0.04672833489407035,0.040684410461430155,-0.06003672753038619,-0.012086294023422369,-0.07582120656983603,0.04249575107298384,0.018621155279301194,0.10800450706340045
HALLMARK_KRAS_SIGNALING_DN,0.07191532605434822,-0.009948287294626821,0.0043301510028835285,0.04744822676591262,-0.030006226354012965,0.08291621976576923,0.07184377698659608,-0.04892116230947469,-0.05194820679418472,0.02108215263383775,-0.047352982620295525
HALLMARK_KRAS_SIGNALING_UP,0.02368982420906585,0.09093076018276451,0.017521047329209886,-0.003117547492427015,-0.01376860912736616,0.04982827145265675,0.01854285155464709,0.013537311517106923,0.0456148924603458,-0.004850134474805031,-0.033705280961800296
HALLMARK_MITOTIC_SPINDLE,0.0005369746596034398,0.10924064023636859,-0.0027528241396752254,0.03635239758163885,0.04079126924557792,0.07113401901224116,0.03227796085246158,-0.01689490789278223,-0.007152777203346816,0.015551591067411724,0.02435687260327591
HALLMARK_MTORC1_SIGNALING,-0.027625911668386537,0.018497906574575947,-0.03994836081268847,0.003873048888846345,0.018416552221651235,0.05149266875440811,0.015369421814907254,-0.07558491294133417,0.007368420740091963,0.020191338297418447,0.11629023355308007
HALLMARK_MYC_TARGETS_V1,-0.020587005966819765,0.05258547420390004,0.05370681535838479,0.016685412789794202,0.062198509693957196,0.06998957676352223,0.03653654990994254,-0.007799154630237564,-0.006004028003352833,0.061158116531743315,0.14507389087586461
HALLMARK_MYC_TARGETS_V2,0.03749562080430753,0.06077669458748696,-0.03935966640828491,0.017811125286590058,0.019884938100070793,0.0935656074064087,-0.05307160011660474,-0.003945361494531134,-0.07787941263728809,-0.020819975796640754,0.06511029542221297
HALLMARK_MYOGENESIS,0.00020053576921440601,0.08654926775370578,0.02223043086284203,0.008323276788439977,0.012621413015013223,0.1384275354284801,0.011114758259787243,-0.037664137418771296,-0.01342672759168716,-0.0014350516186003998,-0.03990616904192595
HALLMARK_NOTCH_SIGNALING,-0.04823206032479059,0.07253866332550975,0.016930351616035667,-0.009378660039656475,0.037437058102183327,0.09581484357497527,-0.03164916539268636,-0.04928469909764068,0.030903267584591512,0.043025652311936044,0.06979612103059689
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.02627883670307175,0.043126332708628264,0.04948780313960921,0.010477233861684086,-0.0227578082918126,0.07605824259739173,-0.010557292231906535,-0.023285181190174833,-0.020063698037850318,0.08804465007835753,0.1124879491871618
HALLMARK_P53_PATHWAY,0.011700325175630608,0.07004529492709942,0.013810561758020461,0.037905467158805425,0.060439796517526685,0.10892357230804255,-0.031832516892903936,-0.04580381148482527,-0.029676086707711713,0.0780817693285684,0.13005600280146748
HALLMARK_PANCREAS_BETA_CELLS,0.019950026396554143,0.08095550284358319,0.009576456687447008,-0.01946433754300923,0.018284222312013057,0.1076965293741751,-0.009259612026385294,0.0038156841400803993,-0.051323301461020356,0.0585570958940182,-0.004120978178183399
HALLMARK_PEROXISOME,0.014029134019103027,0.09498499758357157,0.016515478337531645,0.017117574542059477,-0.000850071034585789,0.05325379340966564,-0.04446137195326916,0.015281062257300304,-0.0037170525453746463,0.05935568502934882,0.1289908198989093
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.021743093837544608,0.06934562485176028,0.04089521630275321,-0.001990338842062213,-0.01710319255693269,0.09373606400139863,0.04957503523849648,-0.02233402686532198,0.017072227728036467,0.02740305788733092,0.05217391104575192
HALLMARK_PROTEIN_SECRETION,-0.0008840435916150101,0.07468278421771955,-0.005605792531730963,-0.01567974422139925,0.024092288868285947,0.09976133520760584,0.005006549957048211,-0.042165313403582136,0.024239583777951056,0.01911833391645194,0.11364855755985873
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.054852744506082844,0.05139089817068345,0.039585076826939236,0.019031105486068404,-0.03218093442685372,0.023027093806151543,0.040503988852087135,-0.007873501425347538,-0.014258194942693795,0.08878887754018883,0.07861616354055405
HALLMARK_SPERMATOGENESIS,0.00029383711129525906,0.03745346491164086,0.024421503674840497,-0.008295069814563969,-0.008409022513530543,0.135366601188533,0.0307416741628262,0.008501942740768247,-0.02011419487959147,0.04786176213032247,-0.005145723615718462
HALLMARK_TGF_BETA_SIGNALING,-0.003198719852559193,0.11109537132844301,0.05600485263535352,-0.04765072226011885,0.055758511424683736,-0.01334077812241594,0.0015425660036586827,-0.04542361977559324,0.040450602699320284,-0.0027845721164061997,0.03754971101511457
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.08306561855379493,0.03437294341446306,-0.0075890557460918905,0.05669304323374989,-0.04307032460758262,-0.12507030220894405,-0.03114411636691945,0.003743746031727817,-0.029769109681076975,-0.011793811026768969,0.08044947437901392
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.00039499139945853203,0.06227503379069739,0.03164869689921858,-0.001200546916146944,0.061141925276384,0.06314339783473996,0.0056834197853956195,-0.053313692309910884,-0.0002342769045473966,0.001913886416920573,0.06947460538209138
HALLMARK_UV_RESPONSE_DN,-0.017796430745003804,0.07862477725655657,0.03739797285511888,0.002359956294373849,-0.03539557342234772,0.12506041614269006,0.05948768847453342,-0.03221261061202743,0.02212507141306937,-0.0381795876407666,0.04504565233333008
HALLMARK_UV_RESPONSE_UP,0.016160136581549037,0.03210470062410523,-0.0639531390836085,0.049709746450697846,-0.020733952784645206,0.08353210868541112,0.011835121462490548,-0.0473423009360417,-0.033173957174779355,0.027934795783283877,0.04897462304747642
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.003809116384209784,0.0589345836713674,-0.008699858112875478,0.02573365553657704,0.08218614815132982,0.036352197310362135,0.03251120422139569,-0.035982706437919704,0.033164002778735935,0.040667591846859995,0.10238344809581741
HALLMARK_XENOBIOTIC_METABOLISM,0.005068770648938463,0.026288978075611143,0.009773854412872634,0.008305872471186216,0.046307475730840646,0.09602009652158289,0.050440254692458414,-0.07127390842422592,0.0026065314908309363,0.05224591496292755,0.09015167888490364
