,UKF259,ZH1007nec,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_INFLAMMATORY_RESPONSE,-0.03351120255687043,0.21118502952632837,0.024562631630266424,0.049656831280786067,-0.06756751262541313,0.11179538958742563,-0.035061496502424266,-0.011462530237942782,0.0443946313000777,-0.02876737814339535,0.07761255665564883
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.09313740069357677,0.1489685890091091,0.06924733648656722,0.17119021167103848,0.22962551519060656,0.11515565386631514,0.010538573937795517,0.05217649832437616,0.10201186046105268,0.06397492361756728,-0.000905622054115213
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.10813975770899462,0.20771017247023335,0.022245403916322605,0.06308653490088578,-0.05183119505835183,0.10696568476631436,0.027567617947217005,0.04081999098620803,0.07526956490900559,-0.0773785955663919,-0.03427257551956425
HALLMARK_KRAS_SIGNALING_DN,-0.10263220051468483,0.18308923735292798,-0.06517711653495832,0.2481200577922105,0.27104635694716667,0.0609058897114025,0.0347412585363304,-0.02265728614199129,0.11057525684523233,0.1389781936971781,0.06503556395144781
HALLMARK_KRAS_SIGNALING_UP,-0.04831547815346326,0.04533120594481944,0.009159324652170777,0.14987518468043703,0.16333712334461642,0.09469316955644572,0.07280200412441282,0.0028801378280747256,0.07931245922510634,0.07011361834236707,0.02535389733922175
HALLMARK_MITOTIC_SPINDLE,-0.07548141662869591,0.10877743291354572,0.0025987301895074896,0.22611181692693802,0.2059150148625118,0.06608712294913394,0.051467865738253,0.012331346296240261,0.11108187483528793,0.04614567079755513,0.033113245296500476
HALLMARK_MTORC1_SIGNALING,0.06506459172601103,-0.03256831918846417,-0.020513469536490414,-0.0010252401071738377,-0.07158846397099912,0.019155408285938313,0.0404003520146273,0.010611162956396789,0.10147606521476876,-0.03810239366508411,0.051060010998477595
HALLMARK_MYC_TARGETS_V1,0.04562801645503691,0.11417311407920087,0.07085396569634468,0.23023152597491925,0.2631910273856043,0.11755291029012072,0.09683212645570995,-0.018133779215927976,0.13994921768226465,-0.017989159557266914,0.027327694091001397
HALLMARK_MYC_TARGETS_V2,0.05083686122470706,0.08541338204423699,0.08121640654453152,0.11304229472722634,0.11450820313327792,0.06378098293519385,-0.03476656270038454,0.01788856234362484,0.10591621423943866,-0.0549326343551558,-0.04911059998208194
HALLMARK_MYOGENESIS,-0.08635653657289567,0.1571127609615713,-0.009407553330696865,0.19738877749707268,0.2142879272100253,0.08014968258987158,0.032594441095884,-0.018700772475721227,0.06419740517557841,0.12327809712864737,0.037490300272573336
HALLMARK_NOTCH_SIGNALING,-0.07819104233521838,0.18015548433103587,0.053175020769704706,0.23514527169650745,0.29751850580332695,0.1360806246233118,0.05842479703440593,0.016287378812137616,0.1372016367085827,0.010997019841116945,0.042176818463338824
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.0019840651243754827,0.234441328131371,0.10096083755575379,0.23123439210790053,0.29269962018785833,0.14413172609508695,0.07772249735598256,-0.01506508704767741,0.12669240248691663,0.07921409065498244,0.03917453415949059
HALLMARK_P53_PATHWAY,0.10279114515671714,0.1759279023538665,0.005383339142006589,0.2644978753041025,0.2693116195029842,0.11327413728159784,0.03646086341121536,-0.03978447047524833,0.08812502224865207,-0.02277228079171066,0.024308745728165496
HALLMARK_PANCREAS_BETA_CELLS,-0.05558941524901896,0.22108162587479835,0.021951219092827524,0.2176907284411638,0.28842631982776995,0.09130768451144111,0.029660872646375645,0.029329030421830746,0.11179117953541612,0.11954275441939721,0.0685114822589592
HALLMARK_PEROXISOME,-0.09384307121318189,0.0841813656307442,0.03805113231328728,0.17993091980919854,0.22934954422870632,0.04877095848688815,0.04792786912051342,0.013446327376104746,0.0669157589912675,0.04194700984905717,0.0221769384954227
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.06973168252312474,0.1600963498754818,0.02703936120516611,0.20084096107710592,0.19391569733488165,0.058533086239615784,0.06280873697948101,-0.0266756276311545,0.13839828917041216,0.07827483885760025,0.08697205171497008
HALLMARK_PROTEIN_SECRETION,-0.05624916867726788,0.1925601364638953,0.07321926327991275,0.24349831015641094,0.2433878885070996,0.07519738987454833,0.0929987010568307,-0.004896723948988673,0.14702550074585802,0.05531782934369905,0.032704138390075785
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.06764451656077089,0.18592081301551835,0.08026336481476866,0.2236073721652768,0.2770515345395587,0.014351966264358473,-0.02781288301141161,0.01587235831271275,0.08386698105738441,0.018893853730353505,-0.022573781562864995
HALLMARK_SPERMATOGENESIS,-0.035938865365104336,0.2734987490032064,0.020126826625611174,0.20845492538915228,0.2694498694973561,0.03297627398248381,0.04265920854512442,-0.009626672687907374,0.14277621476826557,0.10551464917524869,0.01916562664343464
HALLMARK_TGF_BETA_SIGNALING,0.027603717203249566,0.17558611683198458,0.014245075179336068,0.20803526024377111,0.1793145763547602,0.1006801332699247,0.07058269039873812,0.03263130694455013,0.07714435383616859,0.07428877587281822,-0.01921695308065731
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.07102213709950486,0.07779471691995381,-0.03975746383109831,0.12446872547735942,0.015173727693987933,0.10227345572509594,0.04506528583904613,-0.026908858198584556,-0.010789261538012464,-0.09439911119144359,0.02989915427356025
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.09504406227447043,0.2480212579258501,0.001266815719781107,0.23711255063759132,0.23080912608003143,0.12269543265345534,0.0858281886250817,-0.039180329576385606,0.10518536419785268,0.008625860261318452,0.053456938583666444
HALLMARK_UV_RESPONSE_DN,-0.017334335321098637,0.10473153019883256,0.012755187081503153,0.11227285900933165,0.12298822287188481,0.06892559677669409,0.023926650048820247,0.0011282551695586407,0.05885914863369767,0.03179790054629484,0.0012220972323001096
HALLMARK_UV_RESPONSE_UP,0.006555732763913858,0.1490852110098128,0.03543961061635914,0.24394545384409627,0.18947412085491094,0.0844948166738557,0.037391639967178376,0.013307133403576258,0.10559709856537661,0.06423254395215924,0.08299070426569298
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.024637882558388183,0.10419164136863315,-0.02280549133201031,0.20017452850131034,0.17110278670832907,0.0408096438318427,0.05554218135323211,-0.03816201726699105,0.05297192379808754,-0.04961465711533346,-0.05376748056197329
HALLMARK_XENOBIOTIC_METABOLISM,-0.041628099818054966,0.2351059946097613,-0.018991151146764036,0.2295685998262215,0.19661083871400717,0.06299695728919788,0.015322569013072121,0.011022008768764323,0.09192652034301403,-0.016143315850060486,0.0728885656235482
