,UKF251,UKF259,UKF269,UKF275,UKF296,UKF304,ZH1007inf,ZH8812bulk,ZH916T1
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.036413694576405455,-0.02042472576634205,0.030620901826522804,0.04188073866599005,0.10194428812195541,0.08125604404944824,0.013321215495405887,-0.03333368412046157,0.14789289678642856
HALLMARK_P53_PATHWAY,0.013620049487214864,0.016644434766508422,0.1272572021362674,0.12285896888914351,-0.020787191557288844,0.09316371502562039,0.09406094470268021,0.011965553243393094,0.1054869655419316
HALLMARK_PANCREAS_BETA_CELLS,0.021499769293730292,0.05340157497178113,-0.03404221297930376,0.02793393396321861,0.03341198946054151,0.01697317805083892,0.03155567986955416,-0.0443009219215907,0.11741799885899856
HALLMARK_PEROXISOME,0.01811614398466556,0.06288513618726256,0.11307282297410283,0.022758454296385972,0.01235383395639291,-0.004889805408469997,0.02932850766760425,-0.05535417623573817,0.058074789883587975
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.027507755727963712,0.0442254484916058,0.046348927431813916,0.03323173950093849,0.07769216381237393,0.07835317401990011,0.06337459327088055,-0.018594911593014157,0.11235341773467139
HALLMARK_PROTEIN_SECRETION,0.0716433176012535,0.0008494387696221984,0.10897262264113068,0.029216809466553507,0.08038042204409716,0.07250343140562897,0.09742498384732085,0.008789227695859917,0.08015853886734162
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.0019308982914764163,-0.00111112386042393,-0.015323112727789662,0.08584842660491102,0.02504617682284373,0.06750745373430378,0.05711279030687557,0.004110973387556435,0.1033533915226598
HALLMARK_SPERMATOGENESIS,0.02440645660802462,0.05335146323183359,0.07467044586150401,0.05930021504132393,0.03134110221560969,-0.0038116488987932078,0.04924983470888233,-0.012205061697371377,0.0931670867053483
HALLMARK_TGF_BETA_SIGNALING,0.035264745767592136,0.008600962080750962,0.12803922328673373,0.04702853910682227,0.02284893153976398,0.08363820018323691,0.054850151640158544,0.035736683768137587,0.06818016647421395
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.027357850515880404,0.019993401893957007,-0.07006632346091161,0.045920675954582706,-0.05001449355631653,0.08921374516786798,0.07309821066640362,-0.07262525372383892,-0.06745313010778034
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.06134670723692927,-0.004811043525227701,0.1252614241359926,0.0783597525065879,0.04992272595586264,0.09736158293704797,0.06716065431600322,-0.04579936753054022,0.08335063149355547
HALLMARK_UV_RESPONSE_DN,0.0449751642226226,0.04265108369247931,-0.010755561437966828,0.005617108568725003,0.010502369641974344,-0.00409741866382775,0.05611413566050231,0.017307169875745872,0.0074068466628267205
HALLMARK_UV_RESPONSE_UP,0.06744129837409144,0.009068470558546144,-0.072165548120513,0.07863363742110431,0.05979235275538045,0.05595909045196089,0.056243447708025134,0.03623002730507643,0.057163760145017235
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03612596794192608,0.05695388514030117,0.10694754555797792,-0.029531820530283456,-0.09687966802463437,-0.08064144372620832,-0.02147697299348191,-0.011252449620038992,0.07494454177680415
HALLMARK_XENOBIOTIC_METABOLISM,-0.03469747797151919,-0.03863048046289197,0.08430095858244367,0.021516576447441337,0.021206073871673708,0.08510150247249502,0.04751257978187079,-0.037799425189441155,0.08992115393027834
