,UKF266,UKF313,ZH1019T1,ZH1019inf,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_MYC_TARGETS_V1,-0.046273623157187006,0.08207627593797213,0.0851498224265356,0.16479981036848979,0.08211368611744388,0.25880748884054855,0.1234242703777363
HALLMARK_MYC_TARGETS_V2,-0.08282077882680525,0.03340913445194112,-0.003771187956556378,0.08594391460614718,0.045386484697923585,0.19245292215854942,0.033327361441434555
HALLMARK_MYOGENESIS,0.030406704867483057,-0.03868056445634756,0.06112604900788218,0.04835112839326228,0.08680280433891222,0.18596113014037027,0.028260143364972578
HALLMARK_NOTCH_SIGNALING,-0.011259331427269485,0.08302530931732222,0.021184053221648777,0.11998249269684706,0.0935497552847452,0.2710090722424868,0.12443463225712331
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.015312133971414987,0.06266023714557188,0.12311668996314996,0.15685840329331577,0.14347373799188276,0.29318912083063386,0.11756129549800508
HALLMARK_P53_PATHWAY,-0.05152685327351337,0.01623943254487167,-0.02159109007877523,0.08703281537112405,0.09395041062478926,0.2512440348399111,0.09830186008943488
HALLMARK_PANCREAS_BETA_CELLS,0.03041207606067007,0.08759732839429547,0.13816311761251618,0.12550611942348275,0.08698422295021634,0.2965324524548337,0.007279627653901744
HALLMARK_PEROXISOME,-0.06589775856580378,-0.021249944306003823,0.05208731289855185,0.08089726253001706,0.054315781081530436,0.2633672952836483,0.06886082136043079
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.02990692992681114,0.07877586967024515,0.11892232995443869,0.10786910833696405,0.08703922447281391,0.24805758163571187,0.09761777469234188
HALLMARK_PROTEIN_SECRETION,0.05926188811906647,0.0627253648669478,0.07209691912586755,0.11145448621127862,0.09915859051136501,0.28731325544805025,0.09040132262450055
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.04437586348578901,0.05615988382879988,0.03768852924504023,0.02397556272610126,0.10900414438449695,0.2068890385957365,-0.05419132940673035
HALLMARK_SPERMATOGENESIS,0.011503889791584712,0.026805542298758117,0.09836564672018994,0.05711195534892441,0.13357266844467217,0.26195379150272086,0.015173413441444582
HALLMARK_TGF_BETA_SIGNALING,-0.08131369980722174,0.08872795867282997,0.08191417221798689,0.19665382194162373,0.006528882064796984,0.17656891232090055,0.0852195543945495
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.05481570699061939,0.10624000405033775,-0.003195917599657849,-0.03385705433769708,0.055932078572613855,0.07701692090483335,0.07250160168988493
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0353733097711508,0.07392022734609965,0.1230542741857505,0.13026738818209996,0.0747356951942973,0.2376660879540714,0.0559243537425529
HALLMARK_UV_RESPONSE_DN,0.04221102446226811,-0.07258988632618,0.09125489345142157,0.053306139677177594,0.028427448824954637,0.10867438880964697,0.04863530557260506
HALLMARK_UV_RESPONSE_UP,-0.0012764457021824693,0.07911672588545032,0.051736786288025784,0.10203137065614126,0.07838457378134092,0.238724148476026,0.03329924290798647
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.06360082244012792,-0.00743169938146943,0.06386636355465797,0.02159774128682644,0.033889341946192905,0.19575709414891532,0.032294034170824486
HALLMARK_XENOBIOTIC_METABOLISM,-0.0026841075785910885,0.04817472421792929,0.12222383053779723,0.05800302837197726,0.01692102522856346,0.2998308961224179,0.11735332445816267
