,UKF243,UKF248,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,UKF304,UKF334,ZH8811Bbulk,ZH881T1,ZH916bulk,ZH916inf
HALLMARK_COMPLEMENT,0.10938435951549012,0.03515637162495198,-0.014343209234513106,0.0835156964341444,0.0057727375596915405,-0.19538018626995665,-0.0690668975841144,-0.06853090629323634,-0.166405064584694,0.0780707801502717,0.009541533902614129,-0.0001016417726360476,0.081780011047376,0.1561413072005601
HALLMARK_DNA_REPAIR,0.05034260698607363,-0.029321057210387573,0.03003391861907051,0.09929692506148469,-0.012182011754081878,-0.18296971513733307,0.010193180866792688,-0.009703663894819036,0.19063972352775896,-0.08346023063085076,0.12140057904330444,0.03732588047777883,0.029046413792090223,0.25956934171663165
HALLMARK_E2F_TARGETS,0.1411419298720914,-0.03830002711444174,0.03920482230524347,0.11170829104716845,-0.07060897588120063,-0.19418477124854733,-0.03221399300254779,-2.9396565930025686e-05,0.2318637024175829,-0.1539770326118344,0.06134081961271559,-0.0008968277928993911,0.008652300891129772,0.16685193741834933
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.19917851904600306,0.0372402332507366,-0.04957853300793497,-0.13413900959891506,-0.03728373664201576,-0.20984626742267184,-0.0608070954772025,-0.048261862741762966,-0.1840945121840737,-0.22629867037834436,-0.015576823541781769,-0.07852807748197861,0.030557666109227968,0.1156021241557822
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.022156815247667785,0.02164265663620868,0.003706809164761541,0.1469578559659086,0.022323164413661264,-0.0818886928409092,0.06585655604757812,-0.01531471210502006,0.17329445883258268,0.22758428485443186,0.055002502241016646,0.07842361140658832,0.083260307652108,0.23733527272867624
HALLMARK_ESTROGEN_RESPONSE_LATE,0.1310397338145249,0.02543625322703246,0.024354594166274997,0.004510448136706063,-0.04932438233589123,0.13064140067480362,-0.009576809198397198,-0.01122643530704774,-0.0028726095761263917,-0.12058308776876164,0.10921238045273125,-0.013287564382745542,0.053844775974955995,0.00973872983940029
HALLMARK_FATTY_ACID_METABOLISM,-0.041846338643352486,0.005432830499139885,-0.0007528643636037937,0.03881906000791042,0.006099845949910204,-0.1914702981943696,-0.07880882277526007,0.012741437085050445,-0.041140708320203265,0.15462769282862077,0.02168707465345433,0.04345874117163852,0.07162624249814992,-0.024341287043158508
HALLMARK_G2M_CHECKPOINT,-0.06980975976212547,-0.012772402893161937,-0.018983847669761196,-0.013531530988927532,-0.057741167375529596,-0.2125804766811233,-0.048790666545287846,-0.0035491167225345315,-0.009536696424227631,-0.2091378658208555,0.08358621898325275,0.013916952183622806,0.04197632467511723,0.1406597997426336
HALLMARK_GLYCOLYSIS,0.032055742636685945,0.040713653385316295,0.021129333824075995,0.08522246521395724,0.009758561579191916,-0.1592369910502699,0.019457590650858454,0.03629501052044201,0.2764377055784203,-0.00355862524342548,0.08267193535488718,0.038794431353610645,0.0806239133707022,0.22065254355546354
HALLMARK_HEDGEHOG_SIGNALING,0.2192971418012201,-0.03582032605947797,0.06105042116862092,0.13810914184016215,0.05728917335607969,0.26194476063923094,0.07685499845947634,0.04805233905386461,0.2628643449671106,0.22604028559664585,0.02470643791681886,0.06503684165312866,0.16856436585603318,0.2769082355483991
HALLMARK_HEME_METABOLISM,0.022243148658144616,-0.0009288876685683658,0.027704967485337424,0.11841234108643912,0.0006621226437873902,-0.19074675550123174,0.050529796043334164,0.007242787611624813,0.11535169362001331,-0.0021099578607568334,0.1022548354722388,0.035421679566355536,0.08193883583399131,0.18511729040183483
HALLMARK_HYPOXIA,-0.22306094175140637,0.02487736381452765,0.011225672708777622,-0.12061774560336241,-0.02025240797925661,0.19202812257636456,-0.12750856616294345,-0.024175899912187698,0.038786213865424475,-0.14557848140091179,0.0026930735561075266,9.396924377657114e-05,-0.03769194249283549,0.17040343546559766
HALLMARK_IL2_STAT5_SIGNALING,0.026589465511093285,0.026419108024417656,0.002267400016991064,-0.010915402026880456,-0.04343089523114442,-0.2308607425159728,0.045783579434535364,-0.03727372382136193,-0.07175499940987036,0.02718635818861781,0.07080047161311967,0.007708895363953569,0.062426369300868825,0.049360057144622764
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.1882807507189611,0.061368034930045244,-0.069172094293247,-0.08834210417703252,-0.10169363085889227,-0.2785863306195109,-0.07089882237524829,-0.07777207027168341,-0.20319576960168623,-0.2260704629890744,-0.004126411184496589,-0.037213128498659216,0.01565027060755982,-0.1704721201649067
HALLMARK_INFLAMMATORY_RESPONSE,-0.06075381014569298,-0.027197174091716285,-0.0027275621595372664,-0.010418258060434556,-0.010604828909772906,-0.08131963315478398,-0.08953741045388987,0.0345016439380334,0.13341381628996757,0.013437508947056304,0.018061407100588362,0.020027860682446257,0.023843955817049615,0.03908582431393134
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.13128922516373856,0.02875171195579822,0.036981517835637606,0.09587576786403239,-0.06546224105211587,-0.2609314531929149,0.013889769079877547,-0.08341275513055588,-0.18237026728855565,-0.1372877606229431,0.09864580494341453,-0.00011462523024644297,0.05333672765969296,-0.04176977994634297
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.15582913719384492,0.0669508340449562,-0.05836869067634225,-0.15869391413804954,0.011095898317652456,-0.22427577769401694,0.016751152959696945,-0.026232208940406905,-0.17392339529410128,-0.22079336821356946,0.008070741975569232,-0.07323127772501233,-0.032305253126778136,0.10113196918726641
HALLMARK_KRAS_SIGNALING_DN,0.08996481849984311,-0.006783771104942878,0.010532130517678063,0.12239452700661782,0.059923475541803675,0.057838016137905006,0.0689818235255482,0.00028891452718835453,0.20064453089174752,0.036557388412356374,0.09800760447115978,0.052341133795689006,0.12405842031584456,0.25549985646473256
HALLMARK_KRAS_SIGNALING_UP,0.19939104824614812,0.033589308639149905,0.05237544009931454,0.10236586875646056,0.06075496879024921,0.13169714622021209,0.04742613915380722,0.03982629257474896,0.18892546415219771,0.20642780104824288,0.026180613856231938,-0.009454172342641617,0.12026945184029307,0.18731463038775767
HALLMARK_MITOTIC_SPINDLE,0.1145156537479011,-0.01067928253853888,0.056243502195013624,0.12122858141027093,-0.026414649638013307,-0.19237108547619255,0.012071000641390535,0.0368804373237197,0.12417983278975628,0.0018324757230232633,0.10373396301798471,0.05364532371554921,0.11089775399860513,0.14600836521325702
HALLMARK_MTORC1_SIGNALING,-0.14351681003740416,-0.004497762070569459,0.015640269534868134,-0.07734051907662982,-0.03058627528150107,-0.1970488113512468,-0.11424027190005878,-0.03414404939333646,0.11239376631192571,-0.18635026478142727,0.010713419251895952,0.00029102927817435003,0.03325789858905791,0.20327072772821092
HALLMARK_MYC_TARGETS_V1,-0.005081771435031156,-0.04183828542979516,0.00379351829123048,0.11115913630304575,-0.0354098849578517,-0.19041660662281534,0.020344158832024745,-0.0006212454085677308,0.16228116438488085,-0.14934815023867443,0.10157264905980876,0.022413900680634008,0.04677408144510938,0.2464970035612167
HALLMARK_MYC_TARGETS_V2,-0.044623273206602566,-0.02864562244854852,0.01935265056090868,-0.06528925621164604,-0.04557248820116565,-0.07860250179735793,-0.03916245072750214,-0.0019466594128060922,0.0663903040290635,-0.10876102862714382,0.07804500137044942,0.06396516782721462,0.01435416853382764,0.11750868307040875
HALLMARK_MYOGENESIS,0.13834960177972805,-0.02196990294315976,0.05657790924100783,0.10992768434841645,0.09017832714934083,0.12690110757150966,0.04029710020792142,-0.023818172104171975,0.0723334647275896,0.1796632123749829,0.07515310153618428,0.008611476484900234,0.11391114248051001,0.0957213735902774
HALLMARK_NOTCH_SIGNALING,0.041595020443814745,-0.06175695344249335,0.04726891786560161,0.09818013223377196,-0.005457234318048827,-0.18667008370416258,0.06630803774503151,0.010265366695838277,0.11274785815428297,-0.03373653664324997,0.11273548568221436,0.05384668271702245,-0.012516266097505405,0.013272569502016558
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.19028121496382025,-0.05073542514036457,0.029746649449592526,0.16481195968844753,0.045257556158149984,0.14671121461534078,0.05333379902945558,-0.009913161834713248,0.2504485127028716,0.17062687300715346,0.10344672941670857,0.024890950976579958,0.059420468428768115,0.27973626268503615
HALLMARK_P53_PATHWAY,-0.0334488970100987,-0.01922875167827306,-0.03470237591616092,0.10785989245100966,-0.01710586118949188,-0.20105191984717116,-0.03279166275298786,-0.005562456159229365,-0.043979166147940334,-0.018320649494080493,0.08708204994393394,0.013736080330240654,0.019724939398934178,0.1858785497802321
HALLMARK_PANCREAS_BETA_CELLS,0.23155691123151687,0.02063217120142105,0.0067460440378354055,0.16973090794133838,0.09227915024088772,0.2409522406089913,0.07919391802266718,-0.014339179378504974,0.25780336367730416,0.19658510222253112,0.10348958631599263,0.040295360728668385,0.12958364135373812,0.274327306964951
HALLMARK_PEROXISOME,-0.06908548937661231,0.06937629041232979,0.024394616797408487,0.08100937554997105,-0.003216124316642813,-0.04420058100515826,0.11449064167010142,0.013509292673100099,0.0847241688212378,-0.02326727752520188,0.07237302651503763,0.04549659903183017,0.03814394682780123,0.11453266298477609
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.19986214832580418,-0.009324869063205704,0.03908172156970582,0.08399952108107182,0.02603241168618881,0.009146262011217843,-0.005064762560587311,0.03576678012482092,0.2542064191274498,0.20687314679887053,0.08001877323876899,0.044994377519513386,0.07997257173959683,0.2897300290324936
HALLMARK_PROTEIN_SECRETION,0.06456187964624417,0.04343514423708947,0.05946919294714385,0.16811795734945767,0.03871714147897461,-0.14142280344236532,0.056374420163736144,0.008617957546211728,0.24532227437776236,0.06131563734108928,0.10788937158052218,0.03652333075328559,0.123833907628137,0.2586540765072577
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.09432187336011146,0.03518407898591778,-0.020441824861745523,0.11342732673883783,0.06102690018368195,0.07986085660603258,0.041167822533904386,-0.033701821506936507,-0.23993011788314997,0.10226826412023075,0.07238915344897971,0.05347329984809415,0.023349436803457753,-0.18243271684479276
HALLMARK_SPERMATOGENESIS,0.18823254544266754,-0.014268443553325127,0.10976177702960645,0.10870691209604902,0.02613742197495799,0.019594925490910995,0.09073720679601101,0.04575852104080135,0.23468747895335212,0.20722852416371734,0.11397420216546214,0.05477855943388589,0.14996358492909695,0.1745839332539924
HALLMARK_TGF_BETA_SIGNALING,0.09613358692436642,-0.010011831540441083,0.01185489807477201,-0.006078454730790012,-0.05493905665198103,-0.19226282471479927,-0.004648503771826407,-0.04398986941086506,-0.014239144127109454,-0.17458584054347392,0.09694345699358858,0.034951417663109684,0.07054776699077936,0.08420915252878733
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.20409803754879433,0.03398421271782856,-0.037564275905785885,-0.1356815907461279,-0.034977323550516255,0.23485825089284532,-0.12059380099070084,-0.018684538863667208,-0.10669448877000895,-0.1372128872239372,0.07507158042941053,-0.010793216701751075,-0.06660677607719274,0.01354524062837388
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.014068679579077462,-0.009644828888212041,-0.0022017330428673026,-0.045148468396125574,-0.007460994489959196,-0.15456782725438414,-0.017774260286264366,0.037018059710022415,0.20073381406681917,-0.1092708832916661,0.09993818974781381,0.010149323760659534,0.0762704722712338,0.22358970568837297
HALLMARK_UV_RESPONSE_DN,-0.0278178245154096,0.02859038035463451,-0.005167244986097765,0.13649053541690892,0.08235957916635228,0.12944923336432326,0.11315600566251574,-0.009483577958082141,0.21263893536255535,0.19639360733196087,0.052746006714374835,0.007464880094094196,0.12087832235461052,0.19291478624830685
HALLMARK_UV_RESPONSE_UP,0.19866264850540932,-0.0058580527965143075,0.06862155355487624,0.150007514118518,0.039688403803229855,0.23845206798055543,-0.03154607502073069,0.04179197245575765,0.22070310940950144,0.18910399862657917,0.07622032199557509,0.054025113894093306,0.0796656953440437,0.2418430329078964
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.09655150629666197,0.01599044413391419,-0.005744405230562832,-0.05261801259866546,-0.09652642840841613,-0.22872169102044296,0.041061371364281854,0.028588273797346648,0.10120540399497834,-0.20970050300776458,0.07840160100466217,0.004807803205257436,0.09365859717641713,-0.1052423800627676
HALLMARK_XENOBIOTIC_METABOLISM,0.10232043022283355,-0.011994392111960442,0.046264723561776834,0.09603817139050619,-0.010753121823917855,-0.059654842184852,-0.03687827121294508,-0.017090876237086834,-0.1202821048037485,0.07786557262364532,0.09094824053029553,0.016980087510672683,0.04570980709699142,0.04811493901424185
