,UKF251,UKF259,UKF260,UKF275,UKF296,UKF313,UKF334,ZH1007nec,ZH1019T1,ZH1019inf,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.03917020995284146,0.01126646296496508,0.05442871836154947,-0.021378388960830098,0.035472077179684106,0.07131154178324339,0.10144957445018409,0.019419371475964932,0.08425990397175516,0.05562187404443085,0.08998287055575234,0.08045891869680954,0.10159603582887745
HALLMARK_PROTEIN_SECRETION,0.01777838247646259,0.011713064123454782,0.05995894472459889,-0.04588921112682073,0.031929213753918106,0.11612934992338565,0.049820291148845904,0.07724017544488222,0.0406996393703713,0.07728921952617868,0.08188993527577465,0.11784296463753163,0.1427741868663832
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03421223897256777,-0.02080107548443489,0.07134867941737777,-0.027346643621032427,0.06448092007243457,0.06628680442830072,0.05375800939233189,-0.015261370595979375,-0.03788188361707116,0.08716773037889171,-0.03827366936016773,0.11050427972509816,-0.07597893573660613
HALLMARK_SPERMATOGENESIS,-0.013393211428034188,0.03140035155278223,0.04956401642803769,-0.036617878257548225,0.03562925720717917,0.09077362458336727,0.08253620758854241,0.12501258016849237,0.05335489167233772,0.06659218750169599,0.016155234199166764,0.11583331913374621,0.10714492469872965
HALLMARK_TGF_BETA_SIGNALING,-0.0009391220890501849,0.04721296694246957,-0.027428893715596623,-0.0057729814689230175,0.014792628836178273,0.09072669903166355,-0.0843231162661495,0.011042672553132411,-0.05197557848314435,0.04249401937751311,0.06592249193704329,0.02099900489447809,0.14200081851319327
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.0037756954958227517,-0.04326977741983353,-0.030407133259874895,0.0232731429594602,-0.025593079288250015,0.02229163922340293,0.027629072632726355,-0.03503662125781573,0.03673526126830734,0.014123467563401892,0.021265104102207825,0.09312824410136711,0.12681921796673876
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.021529435375123942,-0.036907075424680975,0.08143626396457536,-0.06256408922900307,0.0068769593425508065,0.07080148161629209,0.0013222659607661493,0.10639466830467624,0.0021279902146686047,0.04441443398665012,0.07502060163935907,0.07067453762178132,0.14423292337389718
HALLMARK_UV_RESPONSE_DN,-0.01033276137733926,0.07833128912736875,0.05693590995539444,-0.040208180812160176,-0.004212269202941837,0.02992971834308236,0.07249117315929048,0.08511250783441418,-0.035986325500749344,0.0669968649684112,0.05518358786658181,0.00391871780761191,0.10255060385760396
HALLMARK_UV_RESPONSE_UP,0.020519585183094356,0.013616038725526622,0.059503195951960616,-0.03620217664241026,0.03573606404546415,0.04924587606602906,0.03730840413148278,0.04421787468853503,-0.004966418098581026,0.0678413784038542,0.07320370716194062,0.11900580780615028,0.15872802548824408
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.00011080569610959424,0.05128604529918037,-0.041839798009295256,0.0007891443218469643,-0.036003381620069386,-0.01671092267993928,-0.08782853157182521,0.10559814699610938,0.03049743904704922,-0.03432609598238843,0.046187313302492566,0.07157479688856316,0.1602922330597934
HALLMARK_XENOBIOTIC_METABOLISM,-0.0013933558312431331,-0.00017412203288322443,0.060387843470193506,0.00802482683192048,0.04424339504402589,0.04795181745570598,0.053503347446618846,0.10256536902886296,-0.0014717385847569811,0.048175771991917686,0.09050794271309891,0.1261498050055493,0.1214603772327861
