,ZH1007inf,ZH1007nec,ZH881T1,ZH916T1
HALLMARK_PROTEIN_SECRETION,0.08242834114197502,-0.013305999253080219,0.05802898484972229,0.11544663355412088
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.06240819794336604,0.071788953421896,0.0415919669690728,0.09698810739480142
HALLMARK_SPERMATOGENESIS,0.04101238878740087,-0.0024275416123958476,0.030501511665577408,0.15893441828105292
HALLMARK_TGF_BETA_SIGNALING,0.04716519118158114,-0.01760906693397312,-0.006638000495435912,0.014967535854125627
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.17488776290002656,0.07278142280363147,0.02488273133809443,0.00899200766896464
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.11130573654385832,-0.04065006305823306,0.09625654874303337,0.03894556770308548
HALLMARK_UV_RESPONSE_DN,0.047643534495263984,-0.047927385444148395,0.016685725557177743,-0.015670151714585245
HALLMARK_UV_RESPONSE_UP,0.10458004597121583,0.09011550975356698,0.06635406418600488,0.08036987652571329
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03364082321935185,0.07199701039758603,-0.0625953251240851,0.023460526481424736
HALLMARK_XENOBIOTIC_METABOLISM,0.06872417408520701,0.0030749545615621934,0.061335920034997944,0.10392050366641171
