,ZH1019T1,ZH1019inf,ZH8811Bbulk,ZH916T1,ZH916bulk
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.14335569340796434,0.22595169882113614,0.16491028016083661,0.1585498417317012,0.08270333732761183
HALLMARK_PROTEIN_SECRETION,0.09552554551859009,0.25617345475164915,0.18271900837045932,0.17764969765298885,0.09843217435380813
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.09698667886230745,-0.05245618569254901,0.1743990693088692,0.10238019140852554,-0.07565452230694009
HALLMARK_SPERMATOGENESIS,0.13690473631018,0.1223335110403464,0.17715978123837772,0.19586297179670095,0.032225250748569315
HALLMARK_TGF_BETA_SIGNALING,0.1638271636825891,0.2239415558562278,0.15411012703153507,0.07726004823154829,0.09450799163697468
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.010776787262929839,-0.000763256676687837,0.02523613230842505,0.026960029649456728,0.038581268058542825
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.10774041915795382,0.17378155825138114,0.15745171428874646,0.12440821739669619,0.04463458245457406
HALLMARK_UV_RESPONSE_DN,0.05932161938866204,0.19449384805164022,0.07451481555778026,0.06569386647275403,0.05606944974727957
HALLMARK_UV_RESPONSE_UP,0.15436283621844396,0.13629957852103894,0.1395848362916462,0.11392449726179889,0.025576841137788388
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.15325944760155003,0.08310972615373824,0.12471386731078576,0.08524797231793435,0.07764483044285692
HALLMARK_XENOBIOTIC_METABOLISM,0.167475286203728,0.18123834561316415,0.12140260827224846,0.18568978810871806,0.10403071808820395
