,MGH258,UKF243,UKF248,UKF255,UKF259,UKF260,UKF266,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916T1,ZH916bulk
HALLMARK_COMPLEMENT,-0.05924238553345268,0.00045802337736622275,0.08336836957276525,0.04971283128434372,-0.042676660519159866,0.007942761160081479,0.007072456178660136,0.09914197317034949,-0.007193981316204596,0.015580423073864024,0.0713999365689184,0.01305073859368528,0.05220574248849155,0.08731945354626712,0.08464798572757454,0.07158393285485186
HALLMARK_DNA_REPAIR,0.1235538066719046,0.10716466660877846,0.1084998453531327,-0.022372375989208937,0.004221872367019502,0.08346837949577325,0.03535077028138382,0.0964815441132299,0.04486895185616389,0.07602125803149345,0.15761805355232483,0.14049646494468562,0.15160517420926142,0.022488510206625473,0.12286774960320326,0.14005721742233182
HALLMARK_E2F_TARGETS,0.0913552422404894,0.08917156372064913,0.06775814800527155,0.11826977917167132,-0.004152086764041504,0.05910553787157853,0.015755059582434054,0.09544570529660829,0.014952907257502339,-0.020685449688283133,0.12066631222101512,0.06918296966674527,0.14055757340180872,0.016792606508027864,0.11155744258406614,0.07260059302574136
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.05214279139093677,0.08002085578977568,0.06419714943717751,-0.007459013572216687,-0.02172769867863596,0.02441800993992679,0.04059540767443214,0.08967499868289691,-0.02723589343699923,0.06116274770796974,0.06877367101136385,-0.027662228693741128,0.0014924088711876062,-0.033581771032738135,0.060097180465765405,0.04584198061100324
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.049323412997169136,0.08755377845671627,0.05948161395795953,0.13179284467793412,-0.019157800058109943,0.02224667200425705,-0.02957891045688718,0.07380511196170564,-0.0565538459388744,0.03352358895946565,0.05709206292151401,0.05851740407729973,0.0991284887641429,0.0564668059453987,0.05133855687985909,0.10205445636666982
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.0017845662376771178,0.05042525902914003,0.06902174716404705,0.06540066714965598,0.07681292698462559,0.05808304763809623,0.021883400381109253,-0.010935369234629023,0.05731029801583063,0.025391341126191257,0.029288121247144774,0.12289112507321984,0.120761378669492,0.07747417085001118,0.09059515314904697,0.04749542774188289
HALLMARK_FATTY_ACID_METABOLISM,-0.017288077436731986,0.08635874559157516,0.022364288337484974,-0.10890596323344122,-0.012556430366610034,0.013024487566217893,-0.018909182469326744,0.03781882082869672,0.09209505824734102,0.0012851363213546392,0.1443420499604048,0.03994075442056305,0.06314130222192503,-0.029311066008507664,0.02315882304867861,0.059527014634827076
HALLMARK_G2M_CHECKPOINT,0.05584193964759578,0.06812635124820571,0.06531320462170331,-0.008539836957778667,0.006660939707637928,0.09004245907026467,0.023444775805088067,0.08353482021639666,0.0550886543092344,0.019290878321317033,0.07531335360703734,0.06678201262604853,0.12961608374781167,0.002067110736092682,0.07193858105279903,0.09987245845476407
HALLMARK_GLYCOLYSIS,0.14531412537476074,0.09002196593153867,0.06835781207471502,0.03121926354662793,0.008133227234436371,0.04942391140190512,0.01852887720536679,0.08648356295831312,-0.04522839451788679,-0.01879133660177962,0.11462670420341411,0.08861456362998515,0.1276395579385684,0.007893045525047342,0.08091441750344519,0.09863426364210193
HALLMARK_HEDGEHOG_SIGNALING,0.028527099733824397,0.036688978183823676,0.11191988870837678,0.11413599653693353,0.060827904064523895,0.03771530484993465,-0.06761838193678563,-0.0031603448732605175,0.013124483530227146,0.011162545283883336,0.012778935206484128,0.06518521997064175,0.045655160237336644,0.010554997715413737,0.061434578693628936,0.038550952360413095
HALLMARK_HEME_METABOLISM,0.09182388791229,0.08654519939881379,0.1348922517437756,0.013815022471471695,0.03275881732374975,0.06896733722071093,0.04342008614071843,0.10428584007322561,-0.0032225417301344713,0.0561956837825672,0.15216189185525097,0.1011363439150303,0.11891174094511721,0.0519777356485857,0.09551208146774838,0.10209648469849837
HALLMARK_HYPOXIA,0.05677818971595317,-0.009937655029750999,-0.07508126925273902,-0.14795317961950585,-0.009049862710889044,-0.022793955167525096,0.1044290350969249,0.017151978873741442,0.0121927720965611,-0.005373174787639262,0.036010101591110136,0.00928472917382834,-0.006763262072536648,-0.042621682656590706,0.007289683636450574,0.04711406428562704
HALLMARK_IL2_STAT5_SIGNALING,-0.036772312080789446,0.049376447560882504,0.10133122121472883,0.13322282195918198,-0.009937316444001257,0.07486584867532908,0.07309242207769581,0.07474879007941526,-0.046437683650474786,0.008517487767121568,0.035635630195012875,0.09428773141562834,0.11172801196951805,0.07089179691829214,0.08288223065864579,0.12437406299332675
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.053055630719329866,0.11112521755304393,0.04385725470199796,0.09773910780133795,0.01672071014856771,0.025030262106819058,0.11408026024114339,0.08325622881781912,0.05890156100224869,0.08477522985177773,0.04007685672178851,0.0419658830050559,0.0781052990770996,0.027587428639294736,0.07760375391115278,0.0606329672359792
HALLMARK_INFLAMMATORY_RESPONSE,0.011599447155622482,0.02918524153944792,0.049458772760227226,-0.0478505262376747,0.019214254536935302,-0.021124717225111868,-0.031928967311298684,0.02569758727400334,-0.022358189549401896,-0.01425864176383831,0.028427548501711752,0.08235448268030593,-0.008665136400527696,-0.024839107808305203,0.007637209365718177,0.029436534972689762
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07758803955746744,0.09594953252138773,0.11167142164284499,0.12780582301158577,0.051545942946937644,0.14575450827715392,0.03592928507028826,0.09718443148725157,0.0838292564009637,0.04830325292986452,0.07450808367207067,0.07169963582574149,0.09296891925630735,0.0017913973589915625,0.08731709815671498,0.05893257453239054
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08385691149167974,0.04467103846385763,0.06616270813715587,-0.045599987492571374,0.003137837200522822,0.006743150277896305,-0.05475645630352794,0.08154435876097454,0.059342444918750306,0.01679379013382917,0.07752378478462459,0.030948629651803884,0.046495584336806485,0.04215920077381877,0.060754910454939096,0.05784286105525663
HALLMARK_KRAS_SIGNALING_DN,0.011311193443301362,0.054120094892779004,0.023720166871346208,0.04495024307278182,0.003631237804739907,0.08809177318808653,-0.023969320279289504,0.024323584992775236,-0.05409612112518429,0.00502092136808594,0.13572630186395263,0.08485049872918685,0.11560155157073987,0.09202381372870902,0.08351430094197354,0.08553893733851388
HALLMARK_KRAS_SIGNALING_UP,-0.0014882695717486343,-0.0026614624505284135,0.13745778492596852,0.08588578275366805,0.06184766321781927,0.002808748993475386,-0.02515191626460896,0.052786758641605556,0.020781132571244084,-0.02606510922185238,0.01850881631014247,0.07347461465565792,0.08735188861927093,0.0418956408432579,0.09194973399460026,0.058760428441878836
HALLMARK_MITOTIC_SPINDLE,0.08835769806190147,0.07375749629609196,0.10522506627404507,0.0735086466278863,-0.006744013100062169,0.06016719357943764,0.03946867402718843,0.10518346080370326,0.0074494979745854065,0.02528237756239582,0.08015779963875343,0.06744756077624091,0.14580736650138093,-0.0010200292421033341,0.10804493921893638,0.13668351523372288
HALLMARK_MTORC1_SIGNALING,0.12014319937590982,0.04285098362853908,0.013467093411351517,-0.11113527715092668,0.009932827120469957,-0.058684459854697404,0.0647244609829805,0.06639899466298434,-0.01794135030534516,-0.007308343837137138,0.0734051561298949,0.015176014685709449,0.027643861600410144,0.006323718713110074,0.019336508162759516,0.07968972147032446
HALLMARK_MYC_TARGETS_V1,0.10906798044648171,0.07136583970671624,0.07867269828571737,-0.013308713654085794,0.0063929175895942325,0.07084907957936683,0.0371314769354859,0.09514624325062662,0.016758942695881934,0.04007381473309446,0.042382049771708986,0.12052274316162324,0.14067489699120642,0.011006509133428412,0.10120664899220169,0.07408585288583495
HALLMARK_MYC_TARGETS_V2,0.06506494535454199,0.07213190718010677,0.04463651091727508,0.06383471528782445,-0.0019843988408256596,0.11497325984497189,0.07349862461233679,0.07343862600373144,0.06351041536182755,0.05441272814707132,0.05004590367085678,0.06352390885515692,0.1229657811096512,0.019086311279476416,0.10025109446525203,0.059669611776380964
HALLMARK_MYOGENESIS,0.04109985199406678,0.026468800022943016,0.0919499898638011,0.2025739222165209,-0.020583410024052975,0.07904637454673426,-0.04843655215369133,-0.004048928961471159,0.021748606962632765,0.0638252182456116,0.08149172524993374,0.08939183361097575,0.10205978397630773,0.011110159912865826,0.11661855342234972,0.038005314949421796
HALLMARK_NOTCH_SIGNALING,0.12387828958150175,0.08033259375178374,0.16492954547575828,0.11773143530680742,0.024874040885483027,0.06634750389359181,0.009238420336732911,0.07399327087086321,0.010495081943340798,0.03577789207609231,-0.013256107050284563,0.07833280653004518,0.14244668396445184,0.04465843720249464,0.1371766242800698,0.11081358105993676
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.12738322205216862,0.0946075324441341,0.05306295152492806,0.017640381780237722,0.013877596087552221,0.03549756066673624,-0.011100005368558506,0.03985134343867922,-0.033698586502769516,0.020107436555922183,0.049863026952131205,0.13528969380783615,0.13555750547006043,0.1096375128993428,0.11538940714885676,0.08708665668051424
HALLMARK_P53_PATHWAY,-0.0297948343901425,0.002339932862832054,0.015293963801781517,-0.0997982147753493,-0.009610049700246537,0.07335059767055636,0.01761960417996553,0.09629309434923472,0.06682486636424483,0.0604872437360034,-0.010082113194344265,0.12388342201857622,0.13437452518414625,0.02937719414165365,0.07593684081237022,0.10814251533701277
HALLMARK_PANCREAS_BETA_CELLS,0.07486815680854808,0.041887278320399325,0.14508089341454328,0.03364858559716969,0.013988955639384685,-0.006942763855588716,-0.06879845522427475,0.015166289532455168,0.052055779794856295,0.04475276435294377,-0.03639363610130434,0.11314928791111158,0.12729365367899687,0.02837901166590901,0.09923947164674597,0.06295658111644648
HALLMARK_PEROXISOME,-0.02694087847707178,0.0024629091515925836,0.12150700939602721,0.07204835338468199,0.03471605138572751,0.06958082082035295,0.017286136934338503,0.055011012599387954,-0.03193399442477169,0.03421943063633914,0.030090262514960036,0.10837278084750947,0.11489063404915145,0.07427529120303007,0.07961151392356412,0.05561616431459536
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.1270133898104014,0.049858554688388866,0.11563135513875812,0.017236322008901177,0.011997249198595798,0.062056758363979524,-0.02229443416049153,0.06294578636180267,-0.03641786563552845,0.02603484906986933,0.02806855343066951,0.10748325139325814,0.1391857795590732,0.050332034289419146,0.11776973029056058,0.08634528805545906
HALLMARK_PROTEIN_SECRETION,0.13816142619481045,0.08603541708474288,0.14325536369575914,-0.011429077937482239,0.021851230721418407,0.055973571202217125,-0.006107061692570671,0.1214655951811107,0.0028610001774919177,0.07043748616173492,0.059463915509639045,0.09897441261531983,0.15232116547748936,0.014707611171764653,0.1082436033190302,0.12257387788646755
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.10755023201352036,-0.04049623048883982,0.027235212110819102,-0.10543439394933694,0.019876952435181852,-0.09025138937506605,-0.05072896386362322,-0.029912545200521164,0.08450356735466268,-0.01284550187135093,-0.06718249324881949,0.12294323681941642,0.11206642276392798,0.15434390840272924,0.1053745889301156,-0.024274919449575126
HALLMARK_SPERMATOGENESIS,0.07695803212891908,0.05654733295033095,0.1241606180298089,0.07864580323790935,0.025452394239917648,0.0949542310464665,0.021752541320310844,0.063592507330179,-0.021663943597691627,0.01296966997532947,0.04607860898026215,0.09570674453980929,0.13273694763776847,0.05468511653351192,0.11893788159096949,0.10927169756425606
HALLMARK_TGF_BETA_SIGNALING,0.058079388804244785,0.07905362946553356,0.1026686657916073,0.06604245484089473,0.0041951903520060395,0.12828168135402154,0.03547333527707451,0.08879362553872067,0.06008605392682646,0.03638636929503134,0.08297982400718365,0.08364657943353579,0.13694155337148867,-0.024282976553132885,0.07001254228582812,0.07426741539309344
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.023029058728375143,0.003509348735366621,0.03749912776599121,0.010863937310689884,-0.0016021958534855481,0.0019027474135244905,0.06255813383909938,-0.008615446594658028,0.07096067286698235,0.025269317516091815,-0.09219725599282488,0.0346692123773016,0.08702524438633884,0.013014427812717885,-0.026337156065164374,0.025502608601270006
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.058636327435511955,0.05479654930544075,0.09331473518826947,-0.06910446550431854,0.020792527351714767,-0.011656160756660143,0.05657056835954464,0.09588908086598297,-0.0033827501633457422,0.050933578136643044,0.07409936394800996,0.1158745115854511,0.13826174246918482,0.02947607459733245,0.10172071073622402,0.08726266773942187
HALLMARK_UV_RESPONSE_DN,0.10636317823557614,0.07448475897111076,0.10894163393222409,0.11761295980934248,-0.04205454595358466,0.07007529055807432,-0.016911351410325653,0.069286689310998,-0.03415119884310111,0.02877263022120775,0.02754598807805664,0.04003430557361757,0.10793456516242517,0.026122074407094426,0.0785084796689747,0.12184589018584421
HALLMARK_UV_RESPONSE_UP,0.09809013870537134,0.060895752626584955,0.07113730421308899,0.08304622366329822,0.020190447865397882,-0.02513296655461744,0.03269811603637441,-0.0001836695929386333,0.04965962911695907,-0.004142084127502511,0.04726299320884257,0.10770926045543716,0.14622434541184226,0.02191071776878995,0.07907915773879372,0.07618544933026196
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.03801950848057445,0.0955213545568746,0.14319522205579882,0.04250185696755136,-0.0012617743654358094,0.15935002650594648,0.05646964866803063,0.06034704028393773,0.03149041678273235,-0.038638329970254556,0.0077248128053896544,0.10587510956942284,0.05779716119895898,-0.07699232975376426,0.08089834445815978,0.050688648135514755
HALLMARK_XENOBIOTIC_METABOLISM,0.021646927419409427,-0.0025340400787077218,0.09150908690680935,-0.04683318667853129,-0.02127904610045254,0.04075246855073868,0.041009260750668096,0.06408478518548796,-8.138337897802717e-06,-0.022889928776904947,0.099046498491739,0.1002030661933967,0.09323935583769517,0.07212203397822557,0.09418097381771481,0.0866160434536911
