,UKF251,UKF266,UKF313,ZH1019T1,ZH1019inf,ZH916T1
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,0.04503278814858173,0.128718563544011,0.05379730419569954,0.016535887093484008,0.2034030527506613,0.2702866087419714
HALLMARK_ESTROGEN_RESPONSE_EARLY,0.042258379750252595,-0.026242907902909084,0.026927585439989552,0.03540241353152816,0.1857274666390406,0.10757428756788487
HALLMARK_ESTROGEN_RESPONSE_LATE,-0.004664603671557426,0.008173014351373133,-0.00897042854770641,0.09771551230852761,0.03550598951094169,-0.007363781472038173
HALLMARK_FATTY_ACID_METABOLISM,0.014216084121914004,0.010363776981112767,-0.06693895091421087,0.03328818087399979,0.10294051113720368,0.025162584342270356
HALLMARK_G2M_CHECKPOINT,0.04069848961835368,0.14340615409920154,-0.021846394262698646,0.0834861402702307,0.08846087530931283,0.08105665976007807
HALLMARK_GLYCOLYSIS,0.04595175757094827,0.04900625513716021,0.027455572028936948,0.07776076630523049,0.20738075648215473,0.035512969836536026
HALLMARK_HEDGEHOG_SIGNALING,0.0537696359289943,-0.10969417769604035,0.0400078177427426,-0.011062041070243318,0.15332962154065305,0.05083125047691928
HALLMARK_HEME_METABOLISM,0.0392051699273666,0.029436386031882804,0.041225939568022583,0.14250879492167193,0.16289002794929203,0.08950979733372653
HALLMARK_HYPOXIA,-0.01036791371665047,-0.04773867339178119,0.011277591976986865,0.042179106013739684,0.22108909057289494,-0.028073690111264968
HALLMARK_IL2_STAT5_SIGNALING,0.06504697611551832,0.050025592170692516,0.03499627266290285,0.048502760197866,0.10637621815352792,0.12328314773380195
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.02489422372857474,0.1376298610818318,-0.014290956897974957,0.00477500208856582,0.08408699030054952,0.049756758549557405
HALLMARK_INFLAMMATORY_RESPONSE,0.024182099321072077,-0.08953635936688843,-0.0071338468579608336,0.013222224755148903,0.10728828049025653,0.02398907057981902
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.04788609680551017,0.12179239647014654,0.007895959233261056,0.053302830405592534,-0.07432136653661238,0.18646855808621288
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.031455327050360776,0.03718868965626924,0.008472735002226138,0.030664112938420317,0.18571787152677796,0.08881096097726413
HALLMARK_KRAS_SIGNALING_DN,0.10150483734818662,-0.02629516421876312,0.026422648609406883,0.057110326062092806,0.10113078215898974,0.015697100197561514
HALLMARK_KRAS_SIGNALING_UP,0.10920620192661058,-0.11714261186688948,0.024994324568699756,0.03751204029969266,0.09734904573135138,0.23713860929446096
HALLMARK_MITOTIC_SPINDLE,0.06369873619688109,0.12021551747604337,0.03349063764038854,0.14560828340458723,0.13222546572334382,0.1819147048090415
HALLMARK_MTORC1_SIGNALING,0.04748602969225895,0.0968955367838382,0.03992921047443357,0.09931952136946365,0.14120491683954786,0.03885100306375741
HALLMARK_MYC_TARGETS_V1,0.061703116735931776,0.14256547134783515,0.00290049527847958,0.0567390557834989,0.15057146565828985,0.08659280829992323
HALLMARK_MYC_TARGETS_V2,-0.03315438350477049,0.08425974133749958,-0.030883503718084796,0.04646522045222777,0.09455302396431763,0.07300437446096208
HALLMARK_MYOGENESIS,0.045798830945418624,-0.03768843865963904,0.05198562572659764,0.09844681320127245,0.12695971957004146,0.2603051017641242
HALLMARK_NOTCH_SIGNALING,0.09044710330469222,0.03223949684075949,-0.00010581791391347641,0.07862523349104701,0.15764593284899117,0.17490501641431583
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.09856356966364681,0.053560109991258736,0.001607924448068533,0.07800467349561864,0.13585979761720343,0.0502711126350939
HALLMARK_P53_PATHWAY,0.06348376539252422,0.08821481314658186,-0.005825307737146537,0.04659810629301969,0.23990935238950434,0.02086381907499126
HALLMARK_PANCREAS_BETA_CELLS,0.11178500436188199,-0.045322178338681206,-0.0011544314733018587,0.026646720323766707,0.09983618055476026,-0.023213132106111433
HALLMARK_PEROXISOME,0.032575694319350285,0.09332532613043074,0.07071931596284217,0.084732216715801,0.06338123444104284,0.05523187714761869
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.0325225935881042,0.01217006739878989,0.04399534809267526,0.0476090288953184,0.10987333388833312,0.17589520487501736
HALLMARK_PROTEIN_SECRETION,0.07722002077059978,0.015072508310868664,0.011543086672122106,0.08730266433281425,0.20948473153395747,0.10807394588489426
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.03654708629808314,0.012038626227057063,-0.01778484962719728,0.03632826740673523,-0.1490151868788773,0.03766975503162137
HALLMARK_SPERMATOGENESIS,-0.04132422287011866,0.05145289912534371,0.008429344391904377,0.09075214108093961,0.06154897359668279,0.026505246706661063
HALLMARK_TGF_BETA_SIGNALING,0.036350005719471355,0.11855536101043918,-0.0003547022982052856,0.0401744762644695,0.08340040704829452,0.2736162107476918
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.08493302282180258,0.04592125599397096,-0.08060683922060945,-0.06251055336189466,0.04217757095318645,-0.07837150999827981
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.022728959365188844,0.1403330090284953,0.016483977140113508,0.042801181530141404,0.16425831214589046,0.14757351291667806
HALLMARK_UV_RESPONSE_DN,0.050740840943644235,-0.08896666436971462,-0.005331187289075186,0.09534392153780841,0.10802207351095333,0.21025046775797224
HALLMARK_UV_RESPONSE_UP,0.08752413300965013,-0.023936054312584124,0.0004515406728286783,0.08166631239338777,0.09364532331742198,0.027953283665688066
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.027436706990581036,0.12755212165065707,0.05046295704461174,0.10178947538399806,0.02721782234394656,0.18210835097571035
HALLMARK_XENOBIOTIC_METABOLISM,0.07814568924403362,0.029850039173844416,0.02541372048515686,0.10306332739189146,0.19343354949881406,0.04961899902439667
