,UKF243,UKF248,UKF251,UKF259,UKF260,UKF266,UKF275,UKF296,UKF304,UKF313,ZH8811Abulk,ZH8811Bbulk,ZH881T1,ZH916inf
HALLMARK_COMPLEMENT,0.11843302668306734,-0.009432098025521597,0.04538454448986887,0.018277161837897647,0.10553409189616245,0.07747064901221447,-0.10393689297416113,-0.023233000237844456,-0.0807009514112875,-0.011392526952972017,0.08524032902294644,0.13598752967934985,0.06028248725575354,0.02616967200742108
HALLMARK_DNA_REPAIR,0.040235036249669245,0.013721651381850278,-0.024937161223047455,0.06684443556248484,0.07421226482621132,0.044474207642454106,0.010367413457523872,0.03429489572452952,0.14346597291223623,0.043906631078877115,0.12937192626875432,0.1843345863232593,0.10977845170553048,0.04787388920664444
HALLMARK_E2F_TARGETS,0.08456803844379358,0.04961887452876237,-0.03204679993335165,0.061472621560167695,0.04338082824515654,0.02196410730897992,-0.03760338193781751,0.01640001312724051,0.14262353752511392,0.12047857214398097,0.15120485609866344,0.17337150756191647,0.04553509619814008,0.07410768216918397
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,-0.19852025079636623,-0.010339496223412695,0.038816613109235606,0.0318041473171764,-0.09995352637433585,-0.018626103256200083,-0.1210648016388661,0.08632480224129302,-0.1517524199940548,0.12812778780943848,0.041720100364349075,-0.01914507855051355,-0.0057087230467486386,0.03950127315025476
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.01016372996100978,0.025265271627573197,0.020287160327660873,0.005241890457101353,0.12269227914099064,0.052793721152858644,-0.012652562676809821,0.051343041476208585,0.13494584531748985,0.0396969576729807,0.09651202770848372,0.09535565122436372,0.09511333415331945,0.07889740022210315
HALLMARK_ESTROGEN_RESPONSE_LATE,0.09964173979877249,0.008371279826425073,-0.045171555068699194,0.05630100366019761,0.040695730383463455,0.051253988452914415,0.021235457401275835,-0.03302827636821818,-0.022386350560467567,-0.015499601164534357,0.15257921396859073,0.1664425938202433,0.024838965146104588,0.10082151655050893
HALLMARK_FATTY_ACID_METABOLISM,-0.06627131571864402,-0.016957753805779262,0.033450456846632164,0.08662879507857689,0.1124333847296113,0.03928752194742624,-0.021912872832630582,0.02234507942201202,-0.021092452520193653,0.057141509456430185,0.14663528392314812,0.04285789095959894,0.057737323287243535,0.00552453973021754
HALLMARK_G2M_CHECKPOINT,-0.09098527124173757,0.05763766634149022,-0.04770904891866365,0.04945395749483152,-0.06328425470327177,0.009948314755792869,-0.08245186345042814,0.006964699461569736,0.07729654439456705,0.021252548959312622,0.1678616273568929,0.1383980105764784,0.05623870270014382,0.00593805845079206
HALLMARK_GLYCOLYSIS,-0.019242288032522113,0.018807798012855023,-0.03659431213337952,0.034998449015852695,-0.02375468499387509,0.054739655280407834,0.01874115514353169,0.000639263719758448,0.16771784054726624,0.07067992252861183,0.14233179551421626,0.14500797807181903,0.08823677735616424,0.09327074346764981
HALLMARK_HEDGEHOG_SIGNALING,0.1543556729491759,0.02141270928498902,-0.05310190353521057,0.046349197529975315,0.15248883177935094,0.044927245184463865,0.14916485364253482,-0.04523752109886373,0.20523182568573553,0.0314224341816975,0.09268617258576894,0.06565149463479521,0.1261564376372592,0.07279485029672583
HALLMARK_HEME_METABOLISM,0.03436775810832258,0.035906785082424834,-0.05061518451885361,0.07771305846048253,0.09726135269927147,0.04777730223967815,0.05217716319562497,0.02457782871500702,0.09287109328797978,0.03914576080442618,0.12923543323759087,0.18317811054213504,0.058171581847325605,0.10241945766983308
HALLMARK_HYPOXIA,-0.17554880006516946,-0.04600146407427438,0.05484740371542807,0.03363577485156893,-0.0432091874096382,0.030714910105933357,-0.11134671198193219,-0.03730779957849646,-0.009303152178112492,-0.020075066608041436,0.05161584977304981,-0.08282978980325843,0.06058542980840319,0.059305404363678926
HALLMARK_IL2_STAT5_SIGNALING,0.004713226005370764,0.049153286815333826,-0.01596666491276709,0.03052782341467132,0.05040149387594261,0.049573331262495614,-0.0348038166880725,0.006170193818327695,-0.03483259734740583,-0.004262673060902286,0.1512236381539974,0.1829350727450243,0.013161412462073602,-0.02239893535232742
HALLMARK_IL6_JAK_STAT3_SIGNALING,-0.15098522649635734,0.027166788793995606,-0.055513273957262944,-0.006335844082121445,-0.107004878767837,-0.03194788319780302,-0.0887046929777465,0.004332995963057167,-0.14179635244688674,-0.0735751274951274,0.12020879125930854,0.13575706766899773,-0.028484889694818747,-0.14993082330574897
HALLMARK_INFLAMMATORY_RESPONSE,-0.062191137938460345,0.0196423772094426,-0.07226857442031312,0.008469581486314735,0.06220603033195617,0.08880899031462398,-0.0731088729507788,0.05829446511729828,0.057004417977772615,-0.010432131602492296,0.0454507075252875,0.027362331628275387,-0.021943832693089818,-0.07055701220674429
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.0970629722585905,0.04544949551635306,0.039775046993191586,0.06542028492561883,0.0990319240357761,-0.0025808028275673828,0.023242051122551594,0.010264921713943808,-0.11525424812094982,0.06201805594205735,0.11171768427372156,0.1711312204675326,-0.019114557814237466,-0.03323384076885853
HALLMARK_INTERFERON_GAMMA_RESPONSE,-0.14174183456489453,0.012222200842756947,0.04447654129748561,0.03153562604955097,-0.0984067060481605,0.03753154818438678,-0.0717567330675267,0.01234714665420294,-0.14941296315414662,-0.04093806304359142,0.01754958772914582,0.04635905519437064,-0.007749791587665058,0.047540493752722734
HALLMARK_KRAS_SIGNALING_DN,0.06570175027584246,0.013205761199110246,-0.0012712455307822583,-0.015431315121874236,0.11587159434395476,0.0857035422088646,0.0069515356636957095,0.03669819939607707,0.18853325470750762,-0.00570937625198487,0.09211711177706691,0.1520388369644044,0.10200586399013421,0.05375399862352065
HALLMARK_KRAS_SIGNALING_UP,0.19084599945685943,0.036345990566508404,0.013180273912211682,0.0965218113867748,0.12179758253072023,0.062475768558417404,0.09697176023022126,-0.003209768728244709,0.13108329880672534,0.004145238588967261,0.15357934679174304,0.14111899104271106,0.09920166767875371,0.09886440312988747
HALLMARK_MITOTIC_SPINDLE,0.10309376227230545,0.046141082413843494,-0.007641672198963839,0.04829216242666665,0.09918490833861796,0.03114769283118865,-0.011042441837420218,0.0595685353801459,0.12863393569583043,0.05259142124685199,0.10106291480087241,0.16902248789244412,0.0702686585327944,0.030364511809043045
HALLMARK_MTORC1_SIGNALING,-0.11290971563026198,0.014242850572964042,-0.02432872820267144,0.03041606250245909,-0.1000482555559095,0.03593285202221778,-0.053213629717943405,0.01571486497659502,0.11049600905272064,0.05967917883092335,0.11596146304228236,0.017416374104204362,0.05823481101476811,0.049613868295364294
HALLMARK_MYC_TARGETS_V1,0.011087365137100463,0.02796033043393716,-0.05887630733184414,0.06669237567336182,0.04775017301015412,0.025657017209642953,0.03070513386999052,0.08288964506072359,0.13606631196966598,0.038763226868071536,0.1152021905847176,0.18014523895312137,0.09717632246203128,0.06419529744534808
HALLMARK_MYC_TARGETS_V2,-0.02912624943804931,-0.007540902953084006,0.011795381574767708,-0.006422521774552759,-0.04183445498006486,-0.009181522161575984,-0.06393487691530213,-0.016133063213483047,0.04282765948238566,0.014180856902797632,0.07919718711070475,0.1311087255181697,0.01877937773537764,0.057788871164289574
HALLMARK_MYOGENESIS,0.1092794907951339,0.007537009753615578,-0.02124837090774081,0.03777111927902841,0.12366140101068542,0.04272401215796976,0.04857443695689792,0.018719052312560203,0.07782101827315033,0.13006411907044085,0.05402180595482702,0.13713929132677302,0.03781612057586767,0.05432941158487118
HALLMARK_NOTCH_SIGNALING,0.008331013205849952,0.05362311103826082,-0.05827143521389135,-0.0005872277297904327,0.06481960331955693,-0.025083775661828497,0.06377985884496731,0.01763352928480282,0.038448002643746086,0.021267956375420973,0.13127461794869322,0.18874357677583686,-0.0035762216256167907,0.014734805580955305
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.14270532101753788,0.045625053620441405,-0.03662883403900805,0.07679961055557946,0.12007070927170367,0.0965008912041702,0.10074061198640517,0.031697141839193456,0.19357740882620775,0.05763759919170024,0.09573427473929821,0.16073602690184285,0.06924586100558952,0.059986410239360015
HALLMARK_P53_PATHWAY,-0.04275344214974552,-0.012642265954545744,-0.017743473603916912,0.05738156310529855,0.010630490359325267,0.015823807569737478,-0.020700039802948638,0.03987417410596422,0.03776389697431474,0.0025364535801649327,0.08510035561941048,0.16101539068071924,0.055961871231203796,0.08019850265155182
HALLMARK_PANCREAS_BETA_CELLS,0.20547784797412794,0.033607443214966164,-0.028588771577254177,0.056341039285962964,0.16022441054904132,0.06570013052659637,0.12250661888966002,0.020736886128209026,0.19769876169995498,0.039464860405417135,0.11015377230620042,0.14805021004756774,0.09378797571408214,0.12773556135310749
HALLMARK_PEROXISOME,0.01201098466836769,0.03363950628128626,-0.0934453974417469,0.008760582157648128,0.06274831665130824,0.049739734564455074,0.12021166095482703,0.04282622006749823,0.031563050031080626,0.029263906236106148,0.08470096694902769,0.07816922734600772,0.010361100538703547,0.004354136808588744
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.13438860718032825,0.02050799529356951,-0.039982000045272345,0.04797937081559898,0.13073439361028738,0.09995675441629252,0.02685884631717587,0.019658919875627616,0.196652971024279,0.04718299593634258,0.06845362961915086,0.13756563104072428,0.04602309002636004,0.03116281211481887
HALLMARK_PROTEIN_SECRETION,0.04564370594738233,0.020612804755608245,-0.017570152231858868,0.06895092120259876,0.10131142970996392,0.05869502030963907,0.0706159729605214,0.057033232763739235,0.2002999114622878,0.07719442319622676,0.16119194668473302,0.1794232199846744,0.04983446015770266,0.051934035904374266
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.11392081710309888,-0.03532653334893603,0.04421692105131772,0.03823239483013451,0.1454455142371075,-0.022561392438062274,0.07303332704238046,0.03006577614585911,-0.1717452687602841,0.049478148579364035,0.08531521414957076,0.16973110400179311,-0.0008516192582681991,-0.10216068381524786
HALLMARK_SPERMATOGENESIS,0.1639880069254151,0.08214933050089453,0.033166160186152885,0.06587919187933082,0.09666930541924147,0.059852623833099215,0.06331261845171578,0.011616787247505651,0.17661906830759327,0.06636003561696893,0.151404213687902,0.1569921937477964,0.0683958201375283,0.02482578503823309
HALLMARK_TGF_BETA_SIGNALING,0.025344778272143785,0.05511704135273347,-0.039871265403848534,0.057350331378656264,0.05463182224110793,0.01683615832370309,0.06722422332824655,0.024876687329831268,0.040469396900943234,-0.0277490843256305,0.06647003920734702,0.14942274463327215,-0.010203679505349077,0.05317333534006109
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.17492075818348884,-0.04040185074694637,-0.038344951725695554,0.06739497386711751,-0.09389106697385298,0.03756680602209572,-0.10388114771247946,0.01312158965553222,-0.09845525400728598,-0.09373971551983828,-0.004491416561569964,-0.003962777780147618,-0.021027051833142775,0.08901424030849231
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.027743634253767926,-0.006496732334534451,-0.03469804071932288,0.04615423328495374,-0.0320143663326474,0.02650748233545554,-0.04291101017908873,0.03818125649244781,0.16580191124302668,0.059682942619748006,0.11783209810157487,0.17173914453881184,0.08504086430757649,0.030363115446780012
HALLMARK_UV_RESPONSE_DN,-0.030247298818941164,0.04042135634733481,0.009090361233413632,0.029360564396331727,0.11587292572860677,0.06257151978596134,0.10247174292755068,0.03916110283425349,0.16775401320976835,0.12301990183544106,0.041534159477767923,0.09878278176676066,0.01614953531979802,0.029130462695465216
HALLMARK_UV_RESPONSE_UP,0.14531396625931825,0.054175829853892646,-0.020612244129932022,0.06897236595670268,0.07676972491127093,0.05663663954348089,0.051012304508755435,-0.0006271925560725432,0.18283796888161102,-0.015732685218858695,0.11150571232721225,0.1484921435584664,0.09360519005106475,0.09670132627546868
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.10437286739338474,0.03733125275376808,-0.035172063977414444,-0.033895375782917986,-0.06692368834862561,0.03700269278172054,-0.030637850795323236,0.025765371148435665,0.12563725594347694,-0.01138034390254769,0.04558978559638868,0.07604821372916278,-0.023474805231276114,-0.20807629746477185
HALLMARK_XENOBIOTIC_METABOLISM,0.10622287558967121,-0.006828341842238082,-0.008407912432872531,0.03615204268855365,0.055397730964176106,0.036616110221403424,-0.028152472665198096,0.032253040421471375,-0.06939436050535926,0.03379593708486681,0.08136450531734446,0.1336110176971364,-0.014665040147147571,0.015307565454006081
