,ZH1007inf,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH881inf,ZH916T1,ZH916bulk
HALLMARK_ESTROGEN_RESPONSE_EARLY,-0.009063874635109425,-0.010314834465429816,-0.020291593937718115,-0.01692681031140235,0.002871617519994731,0.0631520463954768,0.008648695347245015,0.08124067399094421
HALLMARK_ESTROGEN_RESPONSE_LATE,0.06035598517006641,0.12400452501420284,0.008830561348166453,-0.024296754252083642,0.05912208723081752,-0.06430108477411481,-0.025357290536752793,0.07640279899616001
HALLMARK_FATTY_ACID_METABOLISM,-0.009134795217966257,-0.0743586960981024,0.0005226899694942786,0.02180163131866896,-0.026869693543191287,0.04206245644063016,0.005516050135793411,0.07744285032978937
HALLMARK_G2M_CHECKPOINT,0.031922389216795535,0.12926388502273467,0.0251459258643117,-0.03406250285593689,0.015096564475470914,-0.01298584390669511,-0.01488420142346035,0.13509632919880396
HALLMARK_GLYCOLYSIS,0.03980825206346702,0.016120755492661513,-0.04855874254376872,0.03120895781196981,0.049195741141906196,-0.029897586369821018,-0.02122963764769548,0.1299319603634988
HALLMARK_HEDGEHOG_SIGNALING,0.06462419701552279,0.018514859199728378,-0.009101635493996911,-0.014626470518751553,0.02921746037966739,-0.041815141048977746,-0.06354985563769075,-0.0021010574456301694
HALLMARK_HEME_METABOLISM,0.0705781965552868,0.03426127639743086,-0.009507981022631297,-0.02105946031713618,0.031317164983153796,-0.005524390667907846,-0.00230116072906638,0.07635779463150129
HALLMARK_HYPOXIA,-0.011845421709126313,-0.11285547700308947,-0.04772505998000024,0.059886897029086464,0.040442916731813924,-0.0003948165307799975,0.03464673722771933,0.08371250397552184
HALLMARK_IL2_STAT5_SIGNALING,0.057529182886306755,0.06109475320695767,0.015846970739272593,0.037993585872848644,0.00304600651101921,0.0022635504216992424,-0.011460577820449104,0.14813267122269036
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.025234514679821376,0.12262502070390321,-0.0010084735285647555,-0.013735794464078624,-0.01014165752088872,0.015681617070831377,-0.006449039895695283,0.10930007175246093
HALLMARK_INFLAMMATORY_RESPONSE,-0.025718519311869636,-0.02775557239543823,-0.013342875231228991,-0.019764864066972688,-0.022158933929239788,-0.029614151861966448,-0.06170335626323222,0.007213387244395659
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.013524255634058565,0.10642958683406724,0.0006382671556187822,0.032963339230845184,0.016941086774105468,0.004590602915402912,0.01629964884581194,0.1253310032680052
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.007587158800438874,0.06275695744919779,0.03249704251419042,-0.033364443958474675,0.021192467152234454,0.02175994144512697,-0.011917214037174897,0.0678520499260377
HALLMARK_KRAS_SIGNALING_DN,0.021285986160306015,0.028562483853621902,0.003570799563097645,-0.03154583506746612,0.030061606463456042,0.03619415386718225,0.0010852913240885409,0.0632732471034845
HALLMARK_KRAS_SIGNALING_UP,0.05258524292573116,0.11122025658688649,0.03701961163800805,0.0006383653851627011,0.023984821676747273,0.017144915893467987,0.02116850092368064,-0.0001980136081006646
HALLMARK_MITOTIC_SPINDLE,0.0830403278185282,0.06831288549332121,0.016794401799122675,0.012631509546453753,0.0058649882688321725,0.05094475044073665,0.005022911088160323,0.11821902834592837
HALLMARK_MTORC1_SIGNALING,0.039442861303384646,0.0015701303635357352,-0.04068922539517027,0.061543305760041245,0.024989010303863083,0.0415440465687967,-0.017412968717574404,0.12420515729250978
HALLMARK_MYC_TARGETS_V1,0.0442992663499379,0.06661261271330837,0.0156857783376794,0.051214808525400016,0.009715219515497812,-0.050879913007197804,-0.01227191179144908,0.17265370924312065
HALLMARK_MYC_TARGETS_V2,-0.004893376029632024,0.03874039749177143,0.009979589583593863,-0.013197511813942112,0.017408151251833755,-0.018591128523941253,0.024366112345739425,0.07636645972057238
HALLMARK_MYOGENESIS,0.05592326850715264,0.030212940339412367,0.004749952154137573,-0.0025119318359097626,0.021135362799301824,0.007569939296939241,0.0022878818813642492,0.03444983845832843
HALLMARK_NOTCH_SIGNALING,0.049827932457887865,0.07875219229601016,-0.003668959139132369,-0.057523697099687555,6.237060586955152e-05,-0.06901540974011668,-0.004086566203876259,0.1639136750798091
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.0035770425610172486,0.06332025371648071,0.011546662988517089,0.011862016697862961,0.03249613646133801,-0.03848822453985499,0.01470573087734718,0.1657574941061807
HALLMARK_P53_PATHWAY,0.04942819885941997,0.031067434678044722,0.018727896983685696,-0.016191867541927907,0.03801117893397155,-0.053165167076004716,0.0374430464554479,0.12282789128587475
HALLMARK_PANCREAS_BETA_CELLS,0.008138099197454956,0.07142320591287261,0.01909402458275337,0.030749380851146108,0.01991433701052388,0.023284361213176504,-0.0029153543773836423,0.02464776844584336
HALLMARK_PEROXISOME,0.04840023381563819,0.0871978408977222,-0.00029097241371756603,0.027835856397480818,0.021711518861431394,-0.004659382078772289,-0.0025676913488023147,0.04687604628365747
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.01876369474621591,0.08205203322897969,0.015603321643534809,0.03605114922482001,0.018714902399921237,-0.01615797109867711,-0.01526363189630253,0.10029918016605915
HALLMARK_PROTEIN_SECRETION,0.007163260689542081,0.0943810956362422,-0.006318073742991186,0.003605613689139509,0.0322895205413985,-0.0070486978151050785,-0.012667424460888085,0.13137918507203772
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.06926597243012006,0.03516193958641642,0.0014838587320072272,0.047554650584717945,0.022809826273064798,0.013281184047507189,0.011542942253368075,-0.017822465263878387
HALLMARK_SPERMATOGENESIS,0.06413699404280045,0.06717182741691984,0.004484536346338411,0.0669478045272597,0.023160090981182505,-0.002614380465309211,-0.01367330293914302,0.07202718644955941
HALLMARK_TGF_BETA_SIGNALING,0.04502957598377366,0.07021181484497023,-0.009311040380974803,-0.03260230364515906,-0.039419532972188115,0.021778250377972434,-0.03181441929638571,0.11420390029387761
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04990893961102626,-0.05910428460002634,-0.053309012730957235,-0.07843544479669085,0.039581225903815874,-0.09892009122363264,0.027710212747819568,0.0801068158394401
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.05439347201445072,0.04744224098746461,0.007771058091440763,0.01953938113923359,0.034412096559397184,0.05480225596243454,-0.004127929600346565,0.12902680459949434
HALLMARK_UV_RESPONSE_DN,0.06333213947694236,0.05575776811095367,0.022553246225342074,0.024299143981427088,0.06284493725628454,-0.02409666324343532,0.0038406341042796005,0.07442653935327817
HALLMARK_UV_RESPONSE_UP,0.03263621559900161,-0.009589696660802949,0.028426882031022616,0.006931778208955596,0.01355409688602323,0.056395358361694334,0.0341268444808521,0.09941568992293123
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.10916041584236726,0.019336395330478963,-0.06173152442339136,0.0004516029094644158,0.027643257612776997,-0.025325791136752332,0.014975731917835829,0.09390130745313136
HALLMARK_XENOBIOTIC_METABOLISM,-0.016077901273117444,0.029648470134014657,0.01192606714232377,-0.06871593077433544,-0.02382205117463039,0.021323616085927564,-0.017781180853564785,0.13805271394898164
