,MGH258,UKF248,UKF259,UKF269,UKF275,UKF296,ZH1019T1,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1
HALLMARK_HEDGEHOG_SIGNALING,0.05969688668883408,0.017682739001639722,0.03157651714274251,-0.10128459024807784,-0.1014166428539653,0.051332429834492994,0.035373980160490016,0.08222718060115336,0.06084323578364891,0.10810062893437078,-0.09772264076097455,0.03487137185344469
HALLMARK_HEME_METABOLISM,0.04136652368543083,0.14201206764981578,-0.0064618624780199965,0.25029451777965833,0.03083825774533858,-0.0458964539772533,0.07371531229147829,0.1844185994957478,0.1580280690655638,0.1082487040565511,0.057855634816389806,0.06283880697967129
HALLMARK_HYPOXIA,0.1333309912144123,-0.060446524497597916,0.014932118872634277,-0.09969518931357972,0.07064829281173733,0.07130131336290678,-0.11217610165487794,0.005694430495488087,-0.05220304107089049,0.11603158228062492,0.006180816332839707,-0.01231354860930584
HALLMARK_IL2_STAT5_SIGNALING,-0.02008506591624273,0.09807705808288858,-0.0115401374729379,0.23460971547733814,0.039032733626711294,-0.017662974593129176,0.028611818358597368,0.15045840090714477,0.11093608187250684,-0.00859577726089968,0.03209677592824574,0.06318382600686678
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.020335410454293233,0.08356282155659633,-0.04131739901182818,0.2056740115088327,0.08990180150687367,0.04782645358290611,0.13523732581910397,0.043104105887362854,0.04731193573606614,0.11984851408481843,-0.0053924714462461045,0.07820970840176114
HALLMARK_INFLAMMATORY_RESPONSE,0.08333924269165544,0.052823491569516684,-0.03512789631149556,0.10574661077470146,0.08017513172416448,0.05389484215031425,0.12611793999743443,0.012101760938272943,0.0350741826630981,0.04874863973394824,0.00946321951121346,0.026110328803046562
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.07797632318117192,0.10201664636208736,0.049584157653068235,0.2536014774601061,-0.02139648305790322,-0.03054891191608633,0.17769124417436397,0.14741715005654346,0.12923633862979003,-0.058481272547438005,0.06375425423622921,0.12194438011788516
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.10650188727152227,0.10332617956278455,0.0011816057570447909,0.2439302006859156,-0.03428003029968184,0.009542301791366638,0.05391262050625715,0.06171658084929718,0.07167436655498007,0.1853001808384806,0.11708288760042874,0.10147838668332446
HALLMARK_KRAS_SIGNALING_DN,0.12516484486985188,0.02241939647321954,0.03343217677735818,-0.03660687470919078,0.03216210191912704,-0.01974726722323622,0.08947176482419104,0.15618048679114593,0.18623672039321898,0.10209932456042861,0.06694636317881442,0.08854510965680847
HALLMARK_KRAS_SIGNALING_UP,0.002770331015265066,0.09175222062021067,0.013521179599779746,0.013170965879553903,-0.06616713700406161,0.023853765457894353,0.1742271750866512,0.09219894118452612,0.08152238812842255,0.11907538845998394,0.03331222659231368,0.12557437538810398
HALLMARK_MITOTIC_SPINDLE,0.05541725486840944,0.12084615687338297,0.0577310196328887,0.2664602191788152,0.08363142169505702,0.005620488713883778,0.07870522554959312,0.14745346003146867,0.15530969160571237,0.08012039845031917,-0.008133415468686789,0.09658141916815739
HALLMARK_MTORC1_SIGNALING,0.09333450726586832,-0.016640825458673274,0.0008093632228934022,0.219471919553529,0.08430968681677463,-0.01243718100971922,-0.018587923944045383,-0.001313622535513036,-0.04070872854199452,0.04383139913063242,0.00992991952317673,0.02568834172016151
HALLMARK_MYC_TARGETS_V1,0.1044575764362962,0.04584762435186491,0.005811619606813413,0.2760994362402185,0.031642751727537555,-0.006348751789307755,0.19991015322272793,0.16351193399026176,0.16697182892207882,0.08416804660040458,-0.0313038353312671,0.04190095218390665
HALLMARK_MYC_TARGETS_V2,0.11349102892621556,0.05105589567050837,0.01161405708941349,0.16474277752122116,0.04446339641638659,-0.001775416612011943,0.07250378553800362,0.09899060373739144,0.0972793881512152,0.0765188364111953,0.017743620918970436,0.11029243702338506
HALLMARK_MYOGENESIS,0.05309412061437832,0.12752877675873137,0.007859590432410635,-0.06773869794636536,-0.03932854561360501,-0.03310608209330743,0.03194804151631945,0.14068311066047204,0.16131035460472432,0.02419312075771745,0.03488108071129158,0.13415433161388804
HALLMARK_NOTCH_SIGNALING,0.1686226247718087,0.13856641815102164,0.002054736683592039,0.2845572749840553,-0.03435885560621112,-0.07099040672001482,0.06457597607702686,0.20349240432396937,0.1658775778944403,0.061449349165265524,0.045584116288041446,0.07260046091375497
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.13062999295430608,0.035565613324778346,0.005079077551647016,0.039621939615673125,-0.007254497820935341,0.011050766886728677,0.20193334093905987,0.15908434636308313,0.17713607054807393,0.08939150279841525,0.06617586266679919,0.07573070394329899
HALLMARK_P53_PATHWAY,-0.005155155264250553,0.07100827755909883,0.0005459362845151909,0.2700683223737887,0.054908762374530753,0.005246898297254684,0.07187963103126496,0.16840118711554825,0.15642799641502983,0.1333646719552438,0.029371554409724252,0.06669433290241461
HALLMARK_PANCREAS_BETA_CELLS,0.08825983500300816,0.05245536386088795,0.09448311259183008,0.00041476457492785795,-0.03972386004855301,0.008505258513752714,0.12363058222105434,0.1473274364566432,0.167593047109637,0.07948738277577608,-0.005356992050118632,0.022822125681443928
HALLMARK_PEROXISOME,0.010260591949099862,0.09262911024969346,0.02494585440047139,0.1399093779319544,-0.08114174102590885,0.007274430089445522,0.031357469035929,0.12053157072836129,0.13543685533205732,0.04996256567860821,0.04297847466006767,0.03205596568778906
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.07740756813671532,0.07913109895033042,0.012780248599640566,0.15478735718174344,0.04960817141348454,-0.048227608722563944,0.11869431032619401,0.15591069493306398,0.12465271140695719,0.06782901858668353,0.009863731968737478,0.09910897914721668
HALLMARK_PROTEIN_SECRETION,0.09963168764898787,0.11410305452237622,0.007268696904832177,0.2655888905703881,0.02576411361292784,0.00521278027060797,0.06460480541594785,0.15672649016745133,0.16077638407201048,0.1248461383910414,0.02765758481585912,0.07546158503963564
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.09433554349773851,0.037620663817158666,-0.011394296426507017,-0.09273620156030361,-0.04146287399271927,0.01722002438754714,0.1440028883607333,0.13948392061557022,0.1515001581017432,-0.16134548620225092,0.12355257911648214,0.06846995477093976
HALLMARK_SPERMATOGENESIS,0.02449673223464774,0.09113210100300194,0.044934158030809725,0.12210230531723565,0.032934984501188404,0.0440352493510073,0.12614430447554073,0.1481385204978825,0.15242881970416822,0.03941029319041584,0.014720460785216738,0.048812801457455174
HALLMARK_TGF_BETA_SIGNALING,0.09665077574869062,0.11968371620089321,0.016682995231556835,0.27345806240233755,0.030092573263226403,-0.00823038117266809,0.12161382220806237,0.11238914500436448,0.14894966701675852,0.05745841723482513,0.05632567373638355,0.08955861112793274
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.05674808306953514,0.05996083221685159,-0.007549896528400513,-0.1467105364485366,0.07559813373581879,-0.028630500151523804,0.03975132784309992,-0.053232340495055555,0.04968470034162703,0.05015722554070198,-0.0258597195095762,-0.017746805801956297
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.07721986648634727,0.10316926089871845,-0.03020961143032826,0.24098296668693484,0.09892750889774778,-0.07203883948298558,0.12943349100755044,0.16572219076081804,0.1477880940255468,0.08397851518708781,0.026927550690253915,0.08397058225162443
HALLMARK_UV_RESPONSE_DN,0.07139992561034056,0.12540669969922408,0.02061281936168521,0.02007445506041483,-0.04318708709101515,0.0006169611347275199,-0.010991291003247916,0.0883611349972163,0.13809516859938878,0.09971149463842088,0.05086808252756805,0.05594567421740574
HALLMARK_UV_RESPONSE_UP,0.06320269814709017,0.01856210975446156,0.020647841155620954,-0.10686975491932044,0.015364032435624697,0.021059476130140614,0.1391114469730661,0.15052472242841433,0.13330368304663875,0.051301530911946794,0.01840073619601167,0.08087061525262325
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.014542540139641468,0.12362888571342723,0.04395052824929308,0.2071390703077029,-0.004621729109458973,-0.04527853468347429,0.09626711372998094,0.09465258715077789,0.1367310103737819,0.06415962146787166,-0.01034732558169638,0.08364094206301825
HALLMARK_XENOBIOTIC_METABOLISM,0.08248326475925818,0.058463232085645044,0.05717277148735384,0.15768713733051212,0.017077662783240508,0.0015426335514325147,0.08834556855615754,0.1477904893826117,0.15990961867028808,0.10201379872680019,0.11801081976204916,0.07280389737331713
