,UKF248,UKF251,UKF259,ZH1019T1,ZH8811Bbulk,ZH881T1
HALLMARK_HEME_METABOLISM,0.12127667896452768,0.06964941236143507,0.03435023031682615,0.05423262275606245,0.12070358130837697,0.08336461625192035
HALLMARK_HYPOXIA,0.028053729800019033,-0.01988612193659835,-0.00520271912858476,-0.06610172070937674,-0.02831732461844933,-0.04938142786466783
HALLMARK_IL2_STAT5_SIGNALING,0.09444890690819216,0.029206930038100324,0.019862238374967676,0.06988155531355447,0.11482924176478836,0.01776243136738349
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.1327133092663836,0.014695807697943153,0.019784814762082773,0.13485450802336646,0.04731864217893402,-0.060762851617330554
HALLMARK_INFLAMMATORY_RESPONSE,0.12192733596482111,0.017628257077673886,-0.043318059056307125,0.09402545730071805,0.02602532112423606,-0.05960229212233597
HALLMARK_INTERFERON_ALPHA_RESPONSE,0.008778426921976876,-0.010273020295962814,0.06971628336578081,0.1850571916252353,0.08692417089178821,-0.043109492585492286
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.08535960117364508,-0.017230629354220612,0.014404429368875229,0.10917337426303594,0.06269407690791394,-0.09032938870490821
HALLMARK_KRAS_SIGNALING_DN,0.011490627264951087,0.10259026910849707,0.0834600561125837,0.05755521363851503,0.12658318084261722,0.1471306747150278
HALLMARK_KRAS_SIGNALING_UP,0.10810885200102975,0.03363054966637883,-0.010506579784529155,0.03899214096418648,0.09562430498738615,0.043251270028718286
HALLMARK_MITOTIC_SPINDLE,0.06662484159207278,0.08291630637676389,0.0799068087297485,0.017325479862498085,0.1217251649822302,0.08694220669243792
HALLMARK_MTORC1_SIGNALING,0.05781135980823712,0.06754578960713992,-0.026310476346876645,-0.07422559830970134,0.02479530742970339,-0.002245382746979914
HALLMARK_MYC_TARGETS_V1,0.010551686076108553,0.10407968809626322,-0.0010711300827373474,0.11628394274900625,0.09026660097087069,0.11904740919069581
HALLMARK_MYC_TARGETS_V2,-0.029482031068059435,0.008132570112622766,0.04644914441540999,0.09267462996931154,0.05477635211837155,0.07640382837234702
HALLMARK_MYOGENESIS,0.050008306848118834,0.010388240234166799,0.04780011949507774,-0.05615434458432747,0.10111548689673956,0.0865384915201146
HALLMARK_NOTCH_SIGNALING,0.050090431244223105,0.07274329760236797,0.043039498773119134,0.02459177995884913,0.09790785427306536,0.05111196196183729
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.03342968861013284,0.1010946933445455,0.005101226742934085,0.08628362425409229,0.09342539151981313,0.13727197657506085
HALLMARK_P53_PATHWAY,0.03866960514891477,0.02198922572891619,0.04064539973430175,0.059937756384700884,0.13381170808360876,0.07205943104684748
HALLMARK_PANCREAS_BETA_CELLS,0.025314315433210312,0.11155484000672214,0.0708012787109832,0.05493928160453672,0.08216984294709795,0.11716513508798965
HALLMARK_PEROXISOME,0.0351947493599658,0.04152801207549948,0.014978491302733156,0.017997849659438465,0.0688120279093084,0.08085108187311023
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.044095711236626964,0.08707610838138784,0.034338611713418066,0.11226169131463679,0.10737010027038524,0.11199870446422759
HALLMARK_PROTEIN_SECRETION,0.13378444861062935,0.07926022679510147,0.020062123191368294,0.017178918882364454,0.11390456803210092,0.09588062865959976
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.020017817651717305,-0.019919678961618923,-0.04342901560585973,0.11110983413962718,0.11141733379483741,0.04875069359740559
HALLMARK_SPERMATOGENESIS,0.036704024351333214,0.08364300883360129,0.061394768458233065,-0.03774987828532237,0.08735497033443197,0.14325763549285453
HALLMARK_TGF_BETA_SIGNALING,0.07789617713682391,0.03449233698234468,0.06004867041481024,0.10894763367110916,0.056511589071437884,0.005756867647143453
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.12042818867615532,0.0484199743307611,-0.011694907666419218,0.13128005651276556,-0.020929774262721034,-0.03623599169673306
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.0949928509829669,0.03586117279576307,0.006632956382182146,0.09940363519707117,0.10686932018840296,0.09888204752682464
HALLMARK_UV_RESPONSE_DN,0.104040824952364,0.026881146266286265,0.07927718239653377,0.07462658249125804,0.08102932700139646,-0.0071339057423049895
HALLMARK_UV_RESPONSE_UP,0.0931135795549883,0.06634810839740801,0.03835982402688869,0.06688768924950582,0.08502213343905721,0.08342726097015285
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.08549920908249874,0.0732412774751587,0.04199614373509504,0.11285082300810019,0.0379721841452344,0.06438638768851836
HALLMARK_XENOBIOTIC_METABOLISM,0.0764649919464018,0.019494023517121588,0.020404116215587957,-0.02392302638206293,0.12478891415877573,-0.00650064076297605
