,UKF248,ZH1007inf,ZH8811Abulk,ZH881T1
HALLMARK_INFLAMMATORY_RESPONSE,0.04163426525139929,-0.002195077097751195,-0.06243253273531418,-0.05118334141462053
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.017204394804647367,0.07447445908722525,0.07359741314912113,-0.013737096721373203
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.03878768516696281,0.020769817655501403,-0.023233428329849568,-0.04139444725693526
HALLMARK_KRAS_SIGNALING_DN,-0.025310686676670458,0.002119771757344207,0.04512422855635592,0.09784520458016091
HALLMARK_KRAS_SIGNALING_UP,0.03994387872077484,0.04218525288048732,0.0506219874384428,0.010732354512177831
HALLMARK_MITOTIC_SPINDLE,-0.019966571409591988,0.03436704823514175,0.05548686824844128,0.053834707949601907
HALLMARK_MTORC1_SIGNALING,0.004943266688236412,-0.003634044594452288,-0.03455593791853174,0.043431004431228416
HALLMARK_MYC_TARGETS_V1,-0.04865470722861249,0.07636768417952718,0.07969506427525176,0.07982541389912079
HALLMARK_MYC_TARGETS_V2,-0.011315593492382767,-0.04212660300510486,0.0027857332578235775,0.0007817629718824989
HALLMARK_MYOGENESIS,-0.011098589709365732,0.09321159851414174,0.05627726757161208,-0.01138196754830514
HALLMARK_NOTCH_SIGNALING,0.0012094475466793999,0.0845409574666285,0.046543586159459034,0.020485382011886172
HALLMARK_OXIDATIVE_PHOSPHORYLATION,-0.03589081855612898,0.06484884542034,0.06012804030368242,0.04690838575443234
HALLMARK_P53_PATHWAY,-0.04534288097841025,0.03470441033883747,0.056917212493655854,0.09044511493569167
HALLMARK_PANCREAS_BETA_CELLS,-0.03768960895384402,0.06452139574388703,0.10480674649232596,0.10298740194604619
HALLMARK_PEROXISOME,-0.024150761511494097,-0.0012600101846366462,0.05073398211675217,0.04761189747351978
HALLMARK_PI3K_AKT_MTOR_SIGNALING,-0.030251812422506203,0.07787371013589496,0.05713321548960419,0.05480677813899938
HALLMARK_PROTEIN_SECRETION,-0.014992937202246847,0.08919978210036626,0.050982124818209254,0.06746453946318859
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.04628819281967042,0.00791335101059245,0.055569071642974185,0.040075405963144
HALLMARK_SPERMATOGENESIS,-0.027293139188340736,0.13520845059559924,0.07496735892290884,0.07911313690871753
HALLMARK_TGF_BETA_SIGNALING,0.0014831027597761023,0.06603788391954692,0.003963328614102503,-0.045216474993738154
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.04245884665501435,0.011833206618936404,-0.050813565121594836,0.012025818872307636
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.034134038304979374,0.09663740128472431,0.046185365506253476,0.07342447849222462
HALLMARK_UV_RESPONSE_DN,0.056130160731228645,0.08395677107348201,0.07816140674162413,-0.0011193206123464386
HALLMARK_UV_RESPONSE_UP,-0.029734428405540844,0.04318655356519453,0.033639695135953926,0.07725170777469575
HALLMARK_WNT_BETA_CATENIN_SIGNALING,-0.0026451844621468846,-0.06486553322607332,-0.0033735035014551716,-0.001295707693415439
HALLMARK_XENOBIOTIC_METABOLISM,0.03484092580007744,0.09087178057422113,0.030595458492560304,-0.02298410852236851
