,UKF251,UKF296,ZH1007nec,ZH8811Abulk,ZH8811Bbulk,ZH8812bulk,ZH881T1,ZH916T1,ZH916bulk,ZH916inf
HALLMARK_GLYCOLYSIS,0.047215078546232,0.005850705696064091,0.0730203307733559,0.04217107756079283,0.07360553611452289,0.03249334095837514,0.0015228679405632048,0.15828208087426915,0.08575413712898684,0.0010321262602139508
HALLMARK_HEDGEHOG_SIGNALING,0.03764112999685288,0.012095217648276589,0.023010600589554578,-0.015490415739384512,0.0840382389062054,0.043788293422682256,0.07859630832209942,0.10313109294726122,-0.031190775928309586,-0.06739258082709366
HALLMARK_HEME_METABOLISM,0.06169549694624011,0.06984836617835113,0.1570656875871287,0.14918163340026894,0.14381629262820161,-0.012786221081336082,0.05975773228561685,0.20866327674628762,0.043048815098558735,0.029119822487500596
HALLMARK_HYPOXIA,0.017097078591792846,0.014728008976502666,-0.07726529002294825,-0.04188895125692843,-0.09254590312805912,-0.0020951299024938507,-0.0911519064829458,-0.00017005451244284081,0.08192978275979454,-0.06358853795699855
HALLMARK_IL2_STAT5_SIGNALING,-0.015591974107844228,0.03642463923331157,-0.018188558606358575,0.08494204192633188,0.09403946616485251,-0.02394967241983732,-0.006138427409649794,0.08678866245624664,0.1068126544798206,0.008564197402700032
HALLMARK_IL6_JAK_STAT3_SIGNALING,0.05403135268611537,-0.009409788726374201,-0.15357497927126457,-0.017464049898993344,0.06447965791304967,-0.04936097007608563,-0.09139563984888915,0.1151752684775782,0.06561658714126728,-0.04645236026646517
HALLMARK_INFLAMMATORY_RESPONSE,0.0154899482972786,0.014974470595127567,0.04393582955997992,0.03727714207327304,-0.06490213045853122,0.0007484922957380394,0.010045851084716234,0.07175191453207781,-0.032272635987810924,0.040774508919930785
HALLMARK_INTERFERON_ALPHA_RESPONSE,-0.02043386136530133,0.03264103283769271,0.05179373237059353,0.13342924547123952,0.13813850167892924,-0.0010071332435223352,0.010533798365899889,0.12529533507101334,0.045928092828247655,0.03206598632636321
HALLMARK_INTERFERON_GAMMA_RESPONSE,0.01943202572455308,0.019328679526653667,0.08501865147190149,-0.03089689957069366,-0.010734061699621872,0.006015519091936273,-0.027153556614241098,0.05278415828316787,0.054045789946993016,-0.006566414928275616
HALLMARK_KRAS_SIGNALING_DN,0.0713106500403424,0.04401047536681365,0.13258857533697155,0.14340582839391827,0.14579619853680997,-0.011461543237000427,0.02504466396216456,0.19113266552197017,0.028284494759821557,0.007177134769463508
HALLMARK_KRAS_SIGNALING_UP,0.000970378391056767,-0.004781625384946897,-0.02927110615136557,0.09493560342002333,0.10779263084307479,-0.015646905386670976,0.0216407899521074,0.0831433764326604,-0.0327426153200542,-0.045565453177167856
HALLMARK_MITOTIC_SPINDLE,0.03638255632503206,0.036426386186171326,0.07720984918799154,0.13800276772874062,0.12907543766880558,-0.007908803072104013,0.06388276229446498,0.17276617065079314,0.06993854216914637,0.05393331678496756
HALLMARK_MTORC1_SIGNALING,0.017047809532472875,0.01768577082719886,0.03523789324712937,-0.0422775493825057,-0.05021280481529947,0.004640914586075937,-0.019210926462431475,0.0734874701134276,0.06295258204980188,0.0980595146701501
HALLMARK_MYC_TARGETS_V1,0.04472670388799597,0.05446187661963673,0.14444562348237538,0.18714412212889203,0.16027294951792365,0.00500809775104234,0.06848809101339068,0.1525790319808957,0.14654806165808004,-0.022107942559465858
HALLMARK_MYC_TARGETS_V2,-0.006867947171253188,0.04748169658317882,0.0016138623903899352,0.0412615541230905,0.07897463749245466,-0.04399509216790731,-0.005198232710181329,0.08791189299283567,0.06213534111771,-0.06558447988426307
HALLMARK_MYOGENESIS,0.005310961723947169,0.08287952105999619,0.08428460105516541,0.13817186678517646,0.12344885800257813,-0.007758057654848557,0.0825383862012941,0.05698821420038351,-0.03688718121726625,0.05913154783516111
HALLMARK_NOTCH_SIGNALING,-0.006072548572133243,0.0425001056381041,0.10668379605377759,0.13656263035056676,0.1491437926238451,0.0377223480961195,0.012960324822260567,0.14251992757873827,0.1462322452931158,0.05275021307057955
HALLMARK_OXIDATIVE_PHOSPHORYLATION,0.03371541890405151,0.004162108607678959,0.1404921545801677,0.17615245703052596,0.16593002458488373,-0.018658994055377208,0.037271359128347004,0.15578437650068502,0.1379060489837205,0.02906642032633245
HALLMARK_P53_PATHWAY,0.06146038384187702,0.032036816594813715,0.13981398734547573,0.1622615228251986,0.12706804177244255,-0.00479639215590316,0.007066753778949774,0.1600164578734009,0.14646163608110113,-0.015352924134361519
HALLMARK_PANCREAS_BETA_CELLS,0.05371232395162261,-0.0029307327784487136,0.10338809727056411,0.16355848094308298,0.17722971216270095,-0.07419664918388255,0.07567951124213873,0.16877552981727667,0.006982485958626897,-0.12823867722230042
HALLMARK_PEROXISOME,0.016295357005094848,0.0041302980087568235,-0.03026330705167515,0.08215684201315,0.10809268581522477,-0.006372425762360487,0.06125079895121793,0.09073084282339196,0.03096416272015974,0.044851504933840054
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.02650731973650295,0.009908133571720655,0.09500104904404286,0.13756690831577234,0.12919612726218865,0.0009344254355818826,0.04691359211494135,0.1490450391322716,0.038008994125019964,-0.012026187729891917
HALLMARK_PROTEIN_SECRETION,0.05412042951282923,0.04348523481779565,0.13472255598604063,0.12892437017384475,0.15149381752593644,0.010885118628881698,0.054500746752165104,0.18034590904353295,0.08727525118324411,-0.0032255063106747346
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,-0.005822687756278519,-0.01744189673443203,0.02449174247049291,0.14818574255091865,0.15172047045413817,0.024644523436876464,0.03014179879375281,0.09222863429177139,0.0007736856822900582,0.02213723355283923
HALLMARK_SPERMATOGENESIS,0.04819954374971204,0.07435468679656551,0.17505961347502225,0.1334467137202191,0.1567503351796148,0.02640694378329462,0.044752491803516495,0.164944350845234,0.05768822886706659,0.06749601957748042
HALLMARK_TGF_BETA_SIGNALING,0.05386470408734679,-0.046238439544167585,0.06831195560840149,0.16168730177314222,0.15571885041276723,-0.04674430424449364,0.090743766477813,0.05292430952830066,0.05538638462846018,-0.054116346053254855
HALLMARK_TNFA_SIGNALING_VIA_NFKB,0.033642927938518856,0.004920820939253438,-0.015661233097219906,-0.035555191343318915,-0.04694875935385812,-0.06293842913445409,-0.07472987880197152,0.06968678317876854,0.12200511266484312,-0.16093221124959925
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,0.018742156087551788,0.06053956685769045,0.09464120788003903,0.13821999145214084,0.12833413029547586,-0.05859837402056407,0.0278415928667447,0.11780776159930677,0.0771217570898384,0.01535455433327458
HALLMARK_UV_RESPONSE_DN,0.01712996353806827,0.08282108763652825,0.181021092405737,0.09108982546169665,0.06700536563541332,0.03194755581221235,0.04573070661463514,0.0804488081879045,0.042463191681623505,0.06350287363347033
HALLMARK_UV_RESPONSE_UP,0.014688999691947117,0.023162924742159537,0.09791300353730635,0.062133543605733615,0.10782556582286049,-0.0265944921073388,0.03305118138992588,0.1370441470599624,0.08139273930161844,-0.015147308723069085
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.02178487355979895,0.050375258135635245,0.07934605795572322,0.1308727067596863,0.1350769426040323,0.019779760257935087,0.02588581600782279,0.0757083431350027,0.03576315906972736,0.12237274824955441
HALLMARK_XENOBIOTIC_METABOLISM,0.020617196312828753,0.030951069160116678,0.1264714229979357,0.11323365773702354,0.11797131925718665,-0.003998006912162649,-0.007868410034751985,0.1852440435959148,0.1413555262557494,0.05030354743738475
