,UKF243,UKF266,UKF275,ZH1019T1,ZH8811Abulk,ZH8812bulk,ZH916T1,ZH916bulk
HALLMARK_PI3K_AKT_MTOR_SIGNALING,0.04466074398117341,0.02825951566614904,0.03687038302034924,-0.05959922392051837,-0.06981238617840443,-0.0075272325372562785,0.11837209051134964,0.07927434124387049
HALLMARK_PROTEIN_SECRETION,0.04904034902801283,0.042528606643715085,0.036494789077532286,0.054410127463594006,-0.047570110388637135,0.06318003947977913,0.11978864194682194,0.05974132681450242
HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,0.010243949010850874,-0.020995908016468365,-0.04048219597914888,-0.013328737125691615,-0.06566953925073563,0.008487882505926456,0.10257716116636492,0.030031333823672356
HALLMARK_SPERMATOGENESIS,0.059691504724544396,0.07777915122340737,-0.028787620595871824,0.03370697617337627,-0.06451960435244386,0.0711205956897434,0.10324461804086515,0.01627123091136061
HALLMARK_TGF_BETA_SIGNALING,0.08991488385079159,0.08332538705731818,-0.040671699798542404,-0.040932464358972104,-0.07201445609102859,0.023466385014370324,0.0457267406658756,0.019682667023365616
HALLMARK_TNFA_SIGNALING_VIA_NFKB,-0.025450204450716152,0.07615981518425795,-0.10603566326064247,0.026987092630381092,0.04066530016494094,0.025344741363115143,0.05995512242968544,0.036118024105868736
HALLMARK_UNFOLDED_PROTEIN_RESPONSE,-0.0025464896384378177,0.10305706404671626,-0.03668676225916347,-0.10147535579135461,-0.0743075226990586,0.08818957637462496,0.08495340654846949,0.031071495832874677
HALLMARK_UV_RESPONSE_DN,0.038666244197670036,-0.0277740121847141,0.00825058462326485,0.09840130454753626,-0.0803178218721328,0.026537691261798283,0.04932643027446628,0.07659143898174423
HALLMARK_UV_RESPONSE_UP,0.029241268123799787,0.04442563174175458,-0.03584457301914924,0.006640111624894615,-0.057607532394035044,0.07362934820267769,0.10886388214624772,0.007889330765833433
HALLMARK_WNT_BETA_CATENIN_SIGNALING,0.07291461283920483,0.11540100905643845,0.06861318468507041,-0.0021327513252991405,-0.0974415582624934,0.039054206257751974,0.0488252593510917,-0.004299472330520816
HALLMARK_XENOBIOTIC_METABOLISM,0.0908968768736111,0.03362781508219806,-0.06556060334371348,0.05049925543579714,-0.03963670271701977,0.02883137075769129,0.13838833805883938,0.0738171225311309
